arm,metric,from_batch,to_batch,scope,numerator_delta,denominator_delta,rate_delta,request_denominator_delta,pair_strict_num_delta,ties_delta,new_nll_prompt_n_delta,new_nll_prompt_mean_delta,new_nll_prompt_median_delta,new_nll_prompt_q25_delta,new_nll_prompt_q75_delta,new_nll_prompt_p90_delta,new_nll_prompt_max_delta,new_nll_request_n_delta,new_nll_request_mean_delta,new_nll_request_median_delta,new_nll_request_q25_delta,new_nll_request_q75_delta,new_nll_request_p90_delta,new_nll_request_max_delta,new_strict_num_delta,new_strict_den_delta,new_token_correct_delta,new_token_den_delta,true_nll_prompt_n_delta,true_nll_prompt_mean_delta,true_nll_prompt_median_delta,true_nll_prompt_q25_delta,true_nll_prompt_q75_delta,true_nll_prompt_p90_delta,true_nll_prompt_max_delta,true_nll_request_n_delta,true_nll_request_mean_delta,true_nll_request_median_delta,true_nll_request_q25_delta,true_nll_request_q75_delta,true_nll_request_p90_delta,true_nll_request_max_delta,true_strict_num_delta,true_strict_den_delta,true_token_correct_delta,true_token_den_delta,margin_prompt_n_delta,margin_prompt_mean_delta,margin_prompt_median_delta,margin_prompt_q25_delta,margin_prompt_q75_delta,margin_prompt_p90_delta,margin_prompt_max_delta,margin_request_n_delta,margin_request_mean_delta,margin_request_median_delta,margin_request_q25_delta,margin_request_q75_delta,margin_request_p90_delta,margin_request_max_delta,arm_display_label
AlphaEdit_L4_ONLY,RS,5,10,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,498,500,-0.0020000000000000018,500,498,0,500,0.023136069414435044,2.56003113463521e-06,9.501614840701222e-06,0.00023420719662681222,0.00028710127808153664,4.548471927642822,500,0.023136069414435044,2.56003113463521e-06,9.501614840701222e-06,0.00023420719662681222,0.00028710127808153664,4.548471927642822,496,500,504,508,500,-0.09785888189077419,-0.06544923782348633,-0.17327141761779785,0.005657672882080078,-0.2591529846191385,0.07986068725585938,500,-0.09785888189077419,-0.06544923782348633,-0.17327141761779785,0.005657672882080078,-0.2591529846191385,0.07986068725585938,2,500,6,504,500,-0.12099495130520843,-0.059581857902230695,-0.17329926684033126,0.004992103116819635,-0.2604476926149779,0.08019209894700907,500,-0.12099495130520843,-0.059581857902230695,-0.17329926684033126,0.004992103116819635,-0.2604476926149779,0.08019209894700907,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,10,20,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,999,1000,0.000500000000000056,1000,999,0,1000,0.013605566566854577,0.0001850784756243229,8.586785406805575e-05,0.0006646509282290936,0.0019035606179386407,3.7759552001953125,1000,0.013605566566854577,0.0001850784756243229,8.586785406805575e-05,0.0006646509282290936,0.0019035606179386407,3.7759552001953125,987,1000,996,1009,1000,-0.2337757686451063,-0.2998075485229492,-0.05448412895202637,-0.3770580291748047,0.1476367950439439,1.2491188049316406,1000,-0.2337757686451063,-0.2998075485229492,-0.05448412895202637,-0.3770580291748047,0.1476367950439439,1.2491188049316406,1,1000,17,1016,1000,-0.24738133521196204,-0.305458456154156,-0.09838481285260059,-0.38180051402014215,0.1487691410788088,1.249154324090341,1000,-0.24738133521196204,-0.305458456154156,-0.09838481285260059,-0.38180051402014215,0.1487691410788088,1.249154324090341,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,20,30,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,996,1000,-0.0008333333333333526,1000,996,0,1000,0.011336969123398072,0.00036475848173722625,8.964257722254843e-05,0.0011392271844670177,0.0047351536806672714,-1.0353431701660156,1000,0.011336969123398072,0.00036475848173722625,8.964257722254843e-05,0.0011392271844670177,0.0047351536806672714,-1.0353431701660156,978,1000,994,1016,1000,-0.20921588707218675,-0.24133682250976562,-0.3128995895385742,-0.11883735656738281,-0.23010540008545277,0.3803138732910156,1000,-0.20921588707218675,-0.24133682250976562,-0.3128995895385742,-0.11883735656738281,-0.23010540008545277,0.3803138732910156,0,1000,8,1012,1000,-0.2205528561955834,-0.24229641116107814,-0.28973073803354055,-0.11236666551485541,-0.2318041104997981,0.38035261208278826,1000,-0.2205528561955834,-0.24229641116107814,-0.28973073803354055,-0.11236666551485541,-0.2318041104997981,0.38035261208278826,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,30,40,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1000,1000,0.0005833333333332691,1000,1000,0,1000,0.022817997061550008,0.0003069271915592253,0.00012599231558851898,0.0010359856532886624,0.0057593249715864655,4.649827003479004,1000,0.022817997061550008,0.0003069271915592253,0.00012599231558851898,0.0010359856532886624,0.0057593249715864655,4.649827003479004,973,1000,986,1013,1000,-0.24730177795638575,-0.2898235321044922,-0.15425992012023926,-0.3663167953491211,-0.21550369262695312,0.2724590301513672,1000,-0.24730177795638575,-0.2898235321044922,-0.15425992012023926,-0.3663167953491211,-0.21550369262695312,0.2724590301513672,0,1000,8,1008,1000,-0.27011977501793716,-0.30143431053875247,-0.22337085628532805,-0.3885258973641612,-0.21493081321241547,0.2720164246056811,1000,-0.27011977501793716,-0.30143431053875247,-0.22337085628532805,-0.3885258973641612,-0.21493081321241547,0.2720164246056811,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,40,50,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,995,1000,-0.0006499999999999284,1000,995,0,1000,0.014755146869393235,0.00045132532250136137,0.0001804292987799272,0.00153077591676265,0.009238287620246428,-0.19047832489013672,1000,0.014755146869393235,0.00045132532250136137,0.0001804292987799272,0.00153077591676265,0.009238287620246428,-0.19047832489013672,972,1000,988,1016,1000,-0.2651335333153604,-0.313629150390625,-0.2902514934539795,-0.22625446319580078,-0.30461711883544496,-0.6333580017089844,1000,-0.2651335333153604,-0.313629150390625,-0.2902514934539795,-0.22625446319580078,-0.30461711883544496,-0.6333580017089844,2,1000,9,1009,1000,-0.27988868018475266,-0.3261934235342778,-0.27114143552898895,-0.21379503400385147,-0.30408324910094464,-0.6329168265438057,1000,-0.27988868018475266,-0.3261934235342778,-0.27114143552898895,-0.21379503400385147,-0.30408324910094464,-0.6329168265438057,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,50,60,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,996,1000,-0.0002666666666667483,1000,996,0,1000,0.018502375235516705,0.0006171576678752899,0.0001799503224901855,0.0024200878106057644,0.01425294652581214,-0.4472188949584961,1000,0.018502375235516705,0.0006171576678752899,0.0001799503224901855,0.0024200878106057644,0.01425294652581214,-0.4472188949584961,955,1000,971,1016,1000,-0.26460840687689746,-0.22625970840454102,-0.25943946838378906,-0.2977113723754883,-0.26310577392577983,0.032039642333984375,1000,-0.26460840687689746,-0.22625970840454102,-0.25943946838378906,-0.2977113723754883,-0.26310577392577983,0.032039642333984375,0,1000,13,1017,1000,-0.2831107821124146,-0.22708571079419926,-0.2858431980275782,-0.3007210663345177,-0.2632154675317011,0.03109198741003638,1000,-0.2831107821124146,-0.22708571079419926,-0.2858431980275782,-0.3007210663345177,-0.2632154675317011,0.03109198741003638,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,60,70,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,997,1000,-4.761904761896307e-05,1000,997,0,1000,0.014845978120475306,0.00039530848152935505,0.00012911553494632244,0.001820713747292757,0.012581420317292237,0.17657756805419922,1000,0.014845978120475306,0.00039530848152935505,0.00012911553494632244,0.001820713747292757,0.012581420317292237,0.17657756805419922,958,1000,978,1021,1000,-0.1554504882859149,-0.1955723762512207,-0.1398603916168213,-0.13052725791931152,-0.09082088470459482,0.6520175933837891,1000,-0.1554504882859149,-0.1955723762512207,-0.1398603916168213,-0.13052725791931152,-0.09082088470459482,0.6520175933837891,1,1000,6,1017,1000,-0.1702964664063913,-0.20843296736711636,-0.16479212197009474,-0.14101478424709057,-0.09202280456666045,0.6518614845117554,1000,-0.1702964664063913,-0.20843296736711636,-0.16479212197009474,-0.14101478424709057,-0.09202280456666045,0.6518614845117554,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,70,80,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1000,1000,0.00033928571428565313,1000,1000,0,1000,0.022099717794843515,0.0006995752919465303,0.00016614710330031812,0.0029751621186733246,0.02978974729776382,0.14572906494140625,1000,0.022099717794843515,0.0006995752919465303,0.00016614710330031812,0.0029751621186733246,0.02978974729776382,0.14572906494140625,945,1000,965,1021,1000,-0.19880925840126196,-0.1367640495300293,-0.24866461753845215,-0.09562921524047852,-0.285473251342772,0.21586227416992188,1000,-0.19880925840126196,-0.1367640495300293,-0.24866461753845215,-0.09562921524047852,-0.285473251342772,0.21586227416992188,-2,1000,7,1015,1000,-0.22090897619610494,-0.14020371221704409,-0.2684559733606875,-0.09084331579651916,-0.28333192309946753,0.2153443481074646,1000,-0.22090897619610494,-0.14020371221704409,-0.2684559733606875,-0.09084331579651916,-0.28333192309946753,0.2153443481074646,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,80,90,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,983,1000,-0.0016249999999999876,1000,983,0,1000,0.035173270765490816,0.001125584589317441,0.000334085343638435,0.006479327101260424,0.057702475041151155,0.18216705322265625,1000,0.035173270765490816,0.001125584589317441,0.000334085343638435,0.006479327101260424,0.057702475041151155,0.18216705322265625,899,1000,915,1018,1000,-0.3553392424896966,-0.3567628860473633,-0.31418395042419434,-0.40563297271728516,-0.4293485641479471,0.605377197265625,1000,-0.3553392424896966,-0.3567628860473633,-0.31418395042419434,-0.40563297271728516,-0.4293485641479471,0.605377197265625,4,1000,10,1009,1000,-0.39051251325519054,-0.37272893846966326,-0.33568345149978995,-0.4164649372178246,-0.4451372569485059,0.6069236757612089,1000,-0.39051251325519054,-0.37272893846966326,-0.33568345149978995,-0.4164649372178246,-0.4451372569485059,0.6069236757612089,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,90,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,975,1000,-0.0020999999999999908,1000,975,0,1000,0.045484834320022816,0.0017891074530780315,0.0004302876186557114,0.010607500560581684,0.11734824031591448,1.9453516006469727,1000,0.045484834320022816,0.0017891074530780315,0.0004302876186557114,0.010607500560581684,0.11734824031591448,1.9453516006469727,867,1000,885,1018,1000,-0.36069128208899315,-0.37238216400146484,-0.3824496269226074,-0.44516682624816895,-0.28798675537109375,-1.0244388580322266,1000,-0.36069128208899315,-0.37238216400146484,-0.3824496269226074,-0.44516682624816895,-0.28798675537109375,-1.0244388580322266,10,1000,15,1013,1000,-0.4061761164090143,-0.37692541640717536,-0.4268875859415857,-0.4496781378547894,-0.28776515501085953,-1.0244759252673248,1000,-0.4061761164090143,-0.37692541640717536,-0.4268875859415857,-0.4496781378547894,-0.28776515501085953,-1.0244759252673248,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,RS,10,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,8941,9000,-0.0040999999999999925,9000,8941,0,9000,0.19862185585754505,0.005934822955168784,0.0017215179686900228,0.028673431021161377,0.25331115638837265,9.202567100524902,9000,0.19862185585754505,0.005934822955168784,0.0017215179686900228,0.028673431021161377,0.25331115638837265,9.202567100524902,8534,9000,8678,9148,9000,-2.2903256451318033,-2.432338237762451,-2.1564931869506836,-2.463134288787842,-1.9593246459960945,1.7493915557861328,9000,-2.2903256451318033,-2.432338237762451,-2.1564931869506836,-2.463134288787842,-1.9593246459960945,1.7493915557861328,16,9000,93,9116,9000,-2.488947500989351,-2.5007593466434628,-2.364290173500194,-2.4952103523537517,-1.973521638891544,1.7493521047581453,9000,-2.488947500989351,-2.5007593466434628,-2.364290173500194,-2.4952103523537517,-1.973521638891544,1.7493521047581453,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,1,5,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,775,800,0.015000000000000013,400,378,0,800,-0.03265381091596997,-0.03765548765659332,-0.003269643522799015,-0.35970526933670044,0.5595685958862306,2.1475791931152344,400,-0.03265381091596997,-0.2598795599769801,-0.03152734850300476,0.09965809411369264,-0.11816262006759981,2.639718770980835,529,800,541,812,800,0.06688339155167355,0.09006118774414062,-0.08508729934692383,0.20319867134094238,0.11049060821533452,2.373493194580078,400,0.06688339155167355,-0.009500980377197266,-0.019653379917144775,-0.10138309001922607,0.37222952842712154,2.899020195007324,4,800,11,808,800,0.09953720246764242,-0.2436201572418213,-0.32100380305200815,0.022977725602686405,0.15324401323705672,2.3555602964479476,400,0.09953720246764242,-0.18013645109022036,0.1869599468773231,0.30401845369488,0.5687694378197143,5.972491362306755,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,5,10,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,978,1000,0.006500000000000061,500,484,0,1000,-0.034764411769614645,-0.0057372599840164185,-0.007437851279973984,-0.04128545522689819,-0.1915848255157444,2.541614532470703,500,-0.034764411769614645,-0.057253522798419,-0.009258942503947765,-0.013515989994630218,-0.10955441566184287,-0.6917259693145752,689,1000,704,1016,1000,0.12370393812656388,0.15830135345458984,0.04214215278625488,0.13545703887939453,0.15902957916259908,0.17418670654296875,500,0.12370393812656388,0.23624897003173828,0.009092718362808228,0.19841420650482178,0.043341636657714844,0.9231166839599609,6,1000,14,1008,1000,0.15846834989617875,0.13905909284949303,0.1055121086537838,0.2606539698317647,0.1852536913986107,0.1931206793524325,500,0.15846834989617875,0.09473120659822598,-0.012796513619832695,0.35359473899006844,0.3160159654857111,0.9254960873222444,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,10,20,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1930,2000,-0.003249999999999975,1000,944,0,2000,-0.12615093178443737,-0.04857548326253891,-0.0057372343726456165,-0.3074735105037689,-0.3602141380310089,1.356801986694336,1000,-0.12615093178443737,-0.1325681721791625,-0.028701960342004895,-0.20748796686530113,0.0005157885141686691,2.8946263790130615,1434,2000,1450,2018,2000,-0.03407488692365668,-0.033989906311035156,-0.17333102226257324,0.09392571449279785,-0.058432960510257814,0.017446517944335938,1000,-0.03407488692365668,-0.1407921314239502,-0.12421837449073792,-0.011510848999023438,0.14123282432556117,-0.13672542572021484,12,2000,40,2032,2000,0.09207604486078225,0.13348900713026524,0.11326061398722231,0.17250728234648705,0.24823191685572965,0.018383284652372822,1000,0.09207604486078225,0.019027505069971085,0.11508503183722496,0.17841517546912655,0.11196742200409027,-0.13655181128706317,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,20,30,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1914,2000,-0.003750000000000031,1000,931,0,2000,0.02212537344343568,0.010383166372776031,0.0028587952256202698,0.019015014171600342,-0.023082160949703834,4.759531021118164,1000,0.02212537344343568,0.04751247074455023,0.0067147319205105305,-0.020070207305252552,-0.06420859098434617,1.8860220909118652,1380,2000,1412,2032,2000,-0.08136723632179255,-0.012229442596435547,-0.07808661460876465,-0.20720839500427246,-0.004889297485352273,-0.1990375518798828,1000,-0.08136723632179255,-0.026932954788208008,-0.05186426639556885,-0.0954352617263794,-0.07971205711364782,-0.8827199935913086,17,2000,37,2024,2000,-0.10349260976522778,-0.024077558889985085,-0.09875820786692202,-0.09057998843491077,-0.07249425584450364,-0.2005804145883303,1000,-0.10349260976522778,-0.007676201872527599,-0.09038008749485016,-0.08992601284990087,0.10968942648323754,-0.883027388525079,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,30,40,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1941,2000,0.0014999999999999458,1000,950,0,2000,-0.02324921168978289,0.0072564780712127686,0.002894881647080183,0.030419886112213135,-0.07008657455444567,-1.9256343841552734,1000,-0.02324921168978289,-0.005479264305904508,0.0035415564198046923,-0.04619552148506045,-0.06169418700737905,0.6339168548583984,1372,2000,1399,2026,2000,-0.058633087122812455,-0.04836893081665039,-0.01228952407836914,-0.11480164527893066,-0.07119817733764577,-0.21607017517089844,1000,-0.058633087122812455,-0.0704655647277832,-0.02880406379699707,-0.0811232328414917,-0.04583678245544398,-0.7585306167602539,6,2000,24,2016,2000,-0.035383875433030454,-0.08998909592628479,-0.09508233144879341,-0.0065254244254902005,-0.03978041899390483,-0.23435762885492295,1000,-0.035383875433030454,-0.05615657847374678,0.018344853073358536,-0.015122027252800763,-0.090565709213843,-0.7596235383971361,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,40,50,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1926,2000,-0.0005999999999999339,1000,943,0,2000,0.009155436951640228,0.017500892281532288,0.0021514343097805977,-0.0050164759159088135,0.033788919448854315,-0.3213214874267578,1000,0.009155436951640228,-0.0018581054173409939,0.005727930227294564,-0.02967050252482295,0.06637434371514495,-0.14795398712158203,1416,2000,1447,2032,2000,-0.04616048793029037,-0.0713200569152832,0.006877779960632324,-0.042795419692993164,-0.16492452621459996,1.564065933227539,1000,-0.04616048793029037,-0.0652167797088623,-0.0015622973442077637,0.009302973747253418,-0.1480058670043949,-0.6915369033813477,6,2000,18,2018,2000,-0.05531592488192949,-0.02424091030843556,0.02267913892865181,-0.09921061352360994,-0.16054138937033713,1.584071216355369,1000,-0.05531592488192949,-0.08989311545155942,-0.0651023774407804,-0.007659109076485038,-0.11627070833928776,-0.7253271744557424,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,50,60,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1942,2000,0.0009333333333333416,1000,950,0,2000,0.0202509713808543,0.023660272359848022,0.004084856249392033,0.02302497625350952,0.05937728881835724,0.7383403778076172,1000,0.0202509713808543,0.033234671456739306,0.010279221372911707,0.02883271686732769,0.027204456925390197,0.7756280899047852,1337,2000,1368,2032,2000,-0.08423083073676807,-0.08345937728881836,-0.028530240058898926,-0.07271289825439453,-0.1487343788146962,-0.24906158447265625,1000,-0.08423083073676807,-0.07527780532836914,-0.031091034412384033,-0.1533890962600708,-0.19726586341857733,0.0023908615112304688,10,2000,41,2034,2000,-0.1044818021176237,-0.16313459421508014,-0.05081290006637573,-0.11781907023396343,-0.1825465902686112,-0.26239242888550507,1000,-0.1044818021176237,-0.11831607413478196,-0.062001410115044564,-0.11809129966422915,-0.269260579242836,0.014882129529723898,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,60,70,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1896,2000,-0.002619047619047632,1000,916,0,2000,0.012534716103183463,0.017726659774780273,0.003087792545557022,0.02497643232345581,-0.04058508872985911,-0.4031791687011719,1000,0.012534716103183463,0.021300562657415867,0.006078966747736558,0.0037574563175439835,0.01969080865383166,0.24143457412719727,1385,2000,1426,2042,2000,-0.09183275059606189,-0.10624265670776367,-0.08668100833892822,-0.11697864532470703,-0.09200258255004812,-0.5480232238769531,1000,-0.09183275059606189,-0.061351656913757324,-0.11613744497299194,-0.05466914176940918,-0.05052852630615412,0.1748208999633789,11,2000,30,2034,2000,-0.10436746669924446,-0.10080993548035622,-0.1251111626625061,-0.08728175202850252,-0.11563436500728308,-0.5487226955592632,1000,-0.10436746669924446,-0.062395899556577206,-0.10518178017809987,-0.10116157185984775,-0.014507121939095313,0.18871578306425363,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,70,80,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1914,2000,-0.0008392857142857091,1000,937,0,2000,0.02859911120013936,0.012242242693901062,0.0005567353218793869,0.056684911251068115,0.12786030769348322,0.6042308807373047,1000,0.02859911120013936,0.00523619819432497,0.006261821137741208,0.06649474403820932,0.019092012941838377,0.1730213165283203,1334,2000,1367,2042,2000,-0.05148559243730766,-0.0517430305480957,-0.05476236343383789,-0.07686042785644531,-0.04559822082519638,-0.25995635986328125,1000,-0.05148559243730766,-0.059656620025634766,-0.006061077117919922,-0.10455596446990967,-0.06821494102477743,0.8016071319580078,15,2000,31,2030,2000,-0.08008470363744813,-0.10139828361570835,-0.10879641771316528,-0.03180702845565975,0.011151218228043547,-0.2554997894912958,1000,-0.08008470363744813,-0.11677402723580599,-0.11094509792746976,-0.07272692007245496,-0.12004958762554274,0.8052683527348563,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,80,90,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1895,2000,-0.0017083333333334227,1000,909,0,2000,0.043231221741944825,0.04428517818450928,0.008049814030528069,0.08322346210479736,0.11052494049072337,-0.3984527587890625,1000,0.043231221741944825,0.060582809150218964,0.016350476595107466,0.06980289495550096,0.0947471126914019,-0.44408702850341797,1215,2000,1245,2036,2000,-0.11839294583546867,-0.1415257453918457,-0.11590182781219482,-0.11642861366271973,-0.19921417236328054,0.7831134796142578,1000,-0.11839294583546867,-0.12999260425567627,-0.13430625200271606,-0.11296200752258301,-0.22842316627502512,-0.26455211639404297,19,2000,33,2018,2000,-0.16162416757741305,-0.15811068378388882,-0.13176226615905762,-0.23442352359415963,-0.19955055722966897,0.7904473911039531,1000,-0.16162416757741305,-0.1412638397887349,-0.13235059939324856,-0.2186894384212792,-0.2880752512079212,-0.2606576366524678,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,90,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,1835,2000,-0.00436666666666663,1000,871,0,2000,0.05907406472118293,0.04024764895439148,0.008072161115705967,0.11664795875549316,0.11822848320007218,-0.8305244445800781,1000,0.05907406472118293,0.08041834319010377,0.013547000184189528,0.08645722200162709,0.1566404700279227,0.40019893646240234,1142,2000,1168,2036,2000,-0.10913765238015927,-0.11258649826049805,-0.0689089298248291,-0.12705326080322266,-0.1421946525573734,0.6581211090087891,1000,-0.10913765238015927,-0.07345080375671387,-0.06644034385681152,-0.15052616596221924,-0.11843008995056437,0.10242462158203125,27,2000,33,2026,2000,-0.16821171710134042,-0.13637157529592514,-0.16570985317230225,-0.1340692636440508,-0.1989970459602759,0.6525796833448112,1000,-0.16821171710134042,-0.13763548518181778,-0.1853240104392171,-0.16949478955939412,-0.14218722629302682,0.0996778764820192,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,PS,10,100,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,17193,18000,-0.014700000000000046,9000,8351,0,18000,0.045570752068160525,0.12472705543041229,0.02601923607289791,0.04150265455245972,-0.04418802261352717,3.579792022705078,9000,0.045570752068160525,0.1083795134909451,0.03979974426329136,-0.04807916400022805,0.2583622154779732,6.41280722618103,12015,18000,12282,18296,18000,-0.6753154702843176,-0.6614656448364258,-0.6116137504577637,-0.7809135913848877,-0.9271889686584505,1.55059814453125,9000,-0.6753154702843176,-0.7031369209289551,-0.5604851543903351,-0.754868745803833,-0.7951844692230239,-1.6528215408325195,123,18000,287,18232,18000,-0.7208862223524752,-0.6646436303853989,-0.6400933861732483,-0.62920938199386,-0.7101614875908115,1.5439286180771887,9000,-0.7208862223524752,-0.7110837166255806,-0.6178554780781269,-0.6144559932872653,-0.819259335374225,-1.6566434075066354,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,NS,1,5,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3338,4000,-0.026000000000000023,400,195,0,4000,-1.2544492496020716,-1.3712563514709473,-1.0325766801834106,-1.716252326965332,-1.3058492660522454,1.1214160919189453,400,-1.2544492496020698,-1.676014995574949,-0.8561186075210578,-1.6488915324211124,-1.4970385837554918,1.5279069900512674,53,4000,114,4060,4000,-0.34425782897522517,-0.5399925708770752,-0.34511661529541016,-0.5643926858901978,-0.30924119949340856,2.6603527069091797,400,-0.3442578289752243,-0.48773628119379353,-0.24281253628432786,-0.06092002689838427,-0.34941643714904913,0.2195873260498047,773,4000,814,4040,4000,0.9101914206268464,0.9478777050971985,1.1073112487792969,0.726804256439209,0.2824781537055978,11.322347886201896,400,0.9101914206268455,0.8695225423201913,1.393610589252785,0.6735645577311518,0.28133479297161046,1.8292086124420166,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,NS,5,10,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,3867,5000,-0.03379999999999994,500,161,0,5000,-0.6191360511218953,-0.5229549407958984,-0.6831918954849243,-0.4365663528442383,-0.5228344917297338,-0.08067893981933594,500,-0.6191360511218988,-0.47793507575988947,-0.7226912289857861,-0.5160715699195872,-0.60242099761963,-0.2578346252441399,185,5000,265,5080,5000,0.12879668333588068,0.09923911094665527,0.11058515310287476,0.20177102088928223,0.20803670883178782,1.9252090454101562,500,0.12879668333588068,0.12499427108268701,0.235944464802742,0.02653264664113486,-0.10015338957309616,0.1912812232971195,887,5000,927,5040,5000,0.7479327344577773,0.6661677956581116,0.7685521766543388,0.6224746704101562,0.8171727180480952,-0.7044337968582113,500,0.7479327344577773,0.902284037042409,0.873392015695571,0.6441132619976997,0.432417466640473,1.6923841161697055,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,NS,10,20,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,7246,10000,-0.0413,1000,302,0,10000,-0.4954553745691097,-0.4451484680175781,-0.5440138578414917,-0.38989782333374023,-0.41563243865966726,-1.175912857055664,1000,-0.49545537456910793,-0.30884630680084335,-0.6144236892461779,-0.34291441440582204,-0.2722275543212902,-1.1065177917480469,478,10000,550,10090,10000,0.22015720578580655,0.22000670433044434,0.35356205701828003,0.23535120487213135,0.08750810623169336,-0.33956336975097656,1000,0.22015720578580655,0.21035805137653352,0.044861921574920416,0.2770735625177627,0.4881990391016,1.9385778427124016,1270,10000,1430,10160,10000,0.7156125803549158,0.7023156881332397,0.7342549338936806,0.6729216575622559,0.6454702369868786,-1.2478709092756617,1000,0.7156125803549158,0.6935844133608047,0.679211891582236,0.48187877759337416,0.8826347848773017,0.43315743971179543,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L4_ONLY,NS,20,30,CHANGING_SEEN_PREFIX_DESCRIPTIVE_DELTA,6863,10000,-0.02653333333333341,1000,254,0,10000,-0.26460405520198016,-0.2592506408691406,-0.22553324699401855,-0.32941365242004395,-0.30113763809204386,0.6508674621582031,1000,-0.26460405520198016,-0.2657279968261701,-0.1595081597566601,-0.29634082317352295,-0.3155549144744878,-0.5710403442382805,452,10000,608,10160,10000,0.19206760056394767,0.2742037773132324,0.22515863180160522,0.1584329605102539,0.15633907318115092,3.6534805297851562,1000,0.19206760056394678,0.1780764862895019,0.22810930656269202,0.14930744171142596,0.11426423851400536,2.606387138366699,1029,10000,1133,10120,10000,0.45667165576592605,0.44980835914611816,0.5313026607036591,0.3499746322631836,0.4404801137745351,0.28674540773499757,1000,0.45667165576592605,0.3458732111379499,0.45047396896406955,0.3671173430979253,0.4711181142926175,1.8537136912345886,AlphaEdit_BLUE_L4_ONLY
