phase,arm,unit,K,layer,telemetry_status,pi,beta,suffix_mass,applied_coefficient,entry_residual_norm,current_residual_norm,key_norm,q_norm,update_norm,update_energy,update_norm_share,update_energy_share,storage_dtype,alpha_cache_history_width,prepared_update_norm,prepared_update_energy,actual_delta_norm,actual_delta_energy,rounding_error_max_abs,rounding_error_norm,rounding_error_energy,prepared_vs_actual_byte_exact,prepared_vs_actual_cosine,official_reference_endpoint_byte_exact,storage_assignment_count,numeric_storage_cast_count,bf16_path_call_count,postcast_decision_influence_count,official_entrypoint,native_alphaedit_compute_z_call_count,edit_core_wall_seconds_per_K
2,c1,2,1,5,RECORDED,0.21733206510543823,0.2658327115949688,0.817552000284195,0.0332290889493711,7.61739787511761,7.196152269590741,35.7447859281515,2.771419814981577,0.5232718931558485,0.27381347416690577,0.13346189735220526,0.07503144574342742,torch.float32,0,0.5232718935073342,0.27381347453475086,0.5232718931558485,0.27381347416690577,1.4646502677351236e-08,1.963827613048071e-06,3.856618893770084e-12,False,1.0,True,1,0,0,0,,,
2,c1,2,1,6,RECORDED,0.2231900691986084,0.3718471448838803,0.6002199351787567,0.04648089311048504,7.61739787511761,6.986926188416348,39.71165117118687,2.6046026915045513,0.6642561908813751,0.4412362871242339,0.16942031995701523,0.12090930381757932,torch.float32,0,0.6642561903429811,0.4412362864089707,0.6642561908813751,0.4412362871242339,1.4435499906539917e-08,1.9627050580019386e-06,3.852211144706393e-12,False,0.9999999999966871,True,1,0,0,0,,,
2,c1,2,1,7,RECORDED,0.2011350840330124,0.5334725500064303,0.3770298659801483,0.0666840687508038,7.61739787511761,6.396299756013238,38.531748475992806,2.744846956759938,0.9181465352018555,0.8429930601031721,0.23417573203936068,0.23100027580330734,torch.float32,0,0.9181465350775719,0.842993059874951,0.9181465352018555,0.8429930601031721,1.4901161193847656e-08,1.9906390775515885e-06,3.96264393707544e-12,False,0.9999999999975043,True,1,0,0,0,,,
2,c1,2,1,8,RECORDED,0.17589478194713593,1.0,0.17589478194713593,0.125,7.61739787511761,5.03684342680015,37.68050821416664,2.816488879023847,1.378715220327151,1.9008556587617447,0.3516450083024466,0.5208799481486837,torch.float32,0,1.378715220742059,1.9008556599058242,1.378715220327151,1.9008556587617447,2.60770320892334e-08,1.984824553960235e-06,3.939528510003446e-12,False,0.999999999988838,True,1,0,0,0,,,
2,c1,2,2,4,RECORDED,0.18352806568145752,0.18352806294667626,1.0000000149011612,0.022941007868334532,10.797260178225953,10.797260178225953,29.18314553884735,3.216072018128684,0.621449507986431,0.38619949097657713,0.10582423437576573,0.04595135887039589,torch.float32,0,0.6214495079266809,0.38619949090231376,0.621449507986431,0.38619949097657713,2.567685442045331e-08,1.955804440570672e-06,3.8251710097559585e-12,False,0.9999999999976898,True,1,0,0,0,,,
2,c1,2,2,5,RECORDED,0.2170865386724472,0.26588364594756164,0.8164719492197037,0.033235455743445205,10.797260178225953,10.323319392107413,35.59298867983156,2.7796604289274467,0.7536530376658841,0.5679929011830145,0.12833666238529506,0.067581771203528,torch.float32,0,0.7536530377289794,0.5679929012781184,0.7536530376658841,0.5679929011830145,2.8870999813079834e-08,1.964417181791759e-06,3.8589348641186765e-12,False,0.9999999999961107,True,1,0,0,0,,,
2,c1,2,2,6,RECORDED,0.22219087183475494,0.37069783135343276,0.5993854105472565,0.046337228919179095,10.797260178225953,10.233594848013635,39.33682119820008,2.6250582715387325,0.9740122971430639,0.9486999549859083,0.16586078883820782,0.11287962079300064,torch.float32,0,0.9740122971675745,0.9486999550336555,0.9740122971430639,0.9486999549859083,1.4435499906539917e-08,1.963427773169136e-06,3.855048620451911e-12,False,0.9999999999974204,True,1,0,0,0,,,
2,c1,2,2,7,RECORDED,0.20071682333946228,0.53213077799212,0.3771945387125015,0.066516347249015,10.797260178225953,9.77485389387592,38.520361471976756,2.7452596424086892,1.377864160291567,1.8985096442159854,0.23463116144239696,0.22589128162669533,torch.float32,0,1.377864160708352,1.898509645364531,1.377864160291567,1.8985096442159854,1.4704710338264704e-08,1.991842437946737e-06,3.9674362976056015e-12,False,0.9999999999886301,True,1,0,0,0,,,
2,c1,2,2,8,RECORDED,0.17647771537303925,1.0,0.17647771537303925,0.125,10.797260178225953,8.531891696454904,38.39488721904119,2.761320174227929,2.145489733892132,4.603126198236531,0.36534715295833436,0.54769596750638,torch.float32,0,2.14548973392365,4.603126198371773,2.145489733892132,4.603126198236531,1.4901161193847656e-08,1.986683684946665e-06,3.94691206403326e-12,False,0.9999999999913907,True,1,0,0,0,,,
2,c1,2,3,4,RECORDED,0.18693526089191437,0.18693526089191437,1.0,0.023366907611489296,15.184397260676448,15.184397260676448,29.18314553884735,3.216072018128684,0.9019892829885219,0.8135846666261478,0.11347148095843047,0.05443202633048996,torch.float32,0,0.9019892826887507,0.813584666085367,0.9019892829885219,0.8135846666261478,2.274464350193739e-08,1.9564686028627353e-06,3.827769393987663e-12,False,0.9999999999970286,True,1,0,0,0,,,
2,c1,2,3,5,RECORDED,0.2169005423784256,0.26676909223287776,0.8130647391080856,0.03334613652910972,15.184397260676448,14.44145221356926,35.463693079354776,2.7890276328846566,1.070672309027374,1.1463391933180087,0.13469203550178374,0.0766946179223298,torch.float32,0,1.070672308933315,1.146339193116596,1.070672309027374,1.1463391933180087,2.2351741790771484e-08,1.965173334312872e-06,3.8619062338943705e-12,False,0.9999999999930894,True,1,0,0,0,,,
2,c1,2,3,6,RECORDED,0.21517619490623474,0.36093444739991615,0.59616419672966,0.04511680592498952,15.184397260676448,14.091696772397297,39.02328048341531,2.6447473296888213,1.3406149754836971,1.7972485124911537,0.1686511907981515,0.12024302124575992,torch.float32,0,1.340614975278792,1.7972485119417558,1.3406149754836971,1.7972485124911537,1.4493707567453384e-08,1.964269603865764e-06,3.858355076670966e-12,False,0.9999999999884059,True,1,0,0,0,,,
2,c1,2,3,7,RECORDED,0.19881273806095123,0.5218346433730846,0.3809880018234253,0.06522933042163558,15.184397260676448,13.133500333181093,38.72716538840729,2.7390572246089824,1.846458234925671,3.4094080133248243,0.23228696215847572,0.22810285685725326,torch.float32,0,1.8464582350299719,3.409408013709999,1.846458234925671,3.4094080133248243,2.421438694000244e-08,1.99290850065992e-06,3.971684292002571e-12,False,0.9999999999911512,True,1,0,0,0,,,
2,c1,2,3,8,RECORDED,0.18217526376247406,1.0,0.18217526376247406,0.125,15.184397260676448,10.888452073816607,39.06934922283084,2.714676531490088,2.789304686351301,7.7802206333013295,0.3508983305831586,0.5205274776441671,torch.float32,0,2.789304686946345,7.780220636620848,2.789304686351301,7.7802206333013295,2.3748725652694702e-08,1.9877565239485733e-06,3.951175998500116e-12,False,0.999999999990465,True,1,0,0,0,,,
2,c1,2,4,4,RECORDED,0.18660271167755127,0.1866027088969542,1.0000000149011612,0.023325338612119276,9.433881715264544,9.433881715264544,29.18314553884735,3.216072018128684,0.5703252954674727,0.32527094265005996,0.11786447039501309,0.059973188053542174,torch.float32,0,0.5703252952625969,0.32527094241636834,0.5703252954674727,0.32527094265005996,1.4624674804508686e-08,1.956172494789354e-06,3.826610829370406e-12,False,1.0,True,1,0,0,0,,,
2,c1,2,4,5,RECORDED,0.22124242782592773,0.27199798542374354,0.8133973032236099,0.03399974817796794,9.433881715264544,9.057648057859234,35.41989382588827,2.79218525263461,0.6816919151340407,0.4647038671591162,0.14087970003851663,0.08568171564075251,torch.float32,0,0.6816919156243355,0.4647038678275761,0.6816919151340407,0.4647038671591162,1.4035322237759829e-08,1.9647273835960528e-06,3.860153691852191e-12,False,0.9999999999961363,True,1,0,0,0,,,
2,c1,2,4,6,RECORDED,0.20832641422748566,0.35181068818791167,0.5921548753976822,0.04397633602348896,9.433881715264544,8.752471816843624,38.8681912128665,2.6515774419342995,0.817706831798492,0.6686444627699274,0.16898879189518617,0.12328411440613243,torch.float32,0,0.8177068320906518,0.6686444632477294,0.817706831798492,0.6686444627699274,1.705484464764595e-08,1.963637837316207e-06,3.855873556139871e-12,False,0.9999999999965594,True,1,0,0,0,,,
2,c1,2,4,7,RECORDED,0.19694074988365173,0.5130957440811681,0.38382846117019653,0.06413696801014601,9.433881715264544,7.967241983515444,38.61050933238757,2.7422081256789927,1.1285879374696954,1.273710732602101,0.2332360507261638,0.23484573405114365,torch.float32,0,1.1285879370080367,1.2737107315600564,1.1285879374696954,1.273710732602101,1.6065314412117004e-08,1.992535455177219e-06,3.9701975401382885e-12,False,0.999999999991662,True,1,0,0,0,,,
2,c1,2,4,8,RECORDED,0.1868877112865448,1.0,0.1868877112865448,0.125,9.433881715264544,6.294144088040313,39.1226159182268,2.7057184660132036,1.6405108948785105,2.6912759962150914,0.33903098694512035,0.4962152478484293,torch.float32,0,1.6405108946648257,2.691275995513987,1.6405108948785105,2.6912759962150914,1.7462298274040222e-08,1.9870726982297973e-06,3.948457908050248e-12,False,0.9999999999898088,True,1,0,0,0,,,
2,c1,2,5,4,RECORDED,0.1835801750421524,0.1835801750421524,1.0,0.02294752188026905,5.998254106066203,5.998254106066203,29.18314553884735,3.216072018128684,0.35596315148761054,0.12670976521699157,0.11969408098161542,0.06255861330536298,torch.float32,0,0.3559631515003009,0.12670976522602617,0.35596315148761054,0.12670976521699157,1.3653334463015199e-08,1.9557991350932993e-06,3.8251502568316975e-12,False,1.0,True,1,0,0,0,,,
2,c1,2,5,5,RECORDED,0.22548772394657135,0.27619089719950574,0.8164198249578476,0.03452386214993822,5.998254106066203,5.710757163736109,35.37748132972794,2.7944973273847786,0.42995584679053145,0.18486203018936295,0.14457443060944497,0.09126930542137794,torch.float32,0,0.4299558467319654,0.18486203013900132,0.42995584679053145,0.18486203018936295,2.9191141948103905e-08,1.9650725615253594e-06,3.861510172059837e-12,False,1.0,True,1,0,0,0,,,
2,c1,2,5,6,RECORDED,0.21136042475700378,0.3576729448193754,0.5909321010112762,0.044709118102421924,5.998254106066203,5.490715581006255,38.77733047568079,2.6545566041056574,0.51556487089342,0.2658071360993488,0.17336081880975523,0.1312331832717759,torch.float32,0,0.5155648709116227,0.26580713611811824,0.51556487089342,0.2658071360993488,2.0489096641540527e-08,1.964044011787989e-06,3.857468880240258e-12,False,1.0,True,1,0,0,0,,,
2,c1,2,5,7,RECORDED,0.1926114559173584,0.5074442271828769,0.37957167625427246,0.0634305283978596,5.998254106066203,4.915847112663512,38.60438548499612,2.7393244941153387,0.6788736962108278,0.4608694954069514,0.22827408632316146,0.22753855236040635,torch.float32,0,0.6788736964376574,0.46086949571492863,0.6788736962108278,0.4608694954069514,2.828892320394516e-08,1.992160465119935e-06,3.9687033187868765e-12,False,0.9999999999965328,True,1,0,0,0,,,
2,c1,2,5,8,RECORDED,0.18696022033691406,1.0,0.18696022033691406,0.125,5.998254106066203,3.829523748802376,39.14236920986448,2.700910395792642,0.9935835732966835,0.9872083171250059,0.33409658327602293,0.48740034564107687,torch.float32,0,0.9935835741727579,0.9872083188659122,0.9935835732966835,0.9872083171250059,2.468004822731018e-08,1.9871940273125812e-06,3.948940102186796e-12,False,0.99999999999751,True,1,0,0,0,,,
2,c1,2,6,4,RECORDED,0.1911301165819168,0.1911301137338562,1.0000000149011612,0.023891264216732024,3.3073200449124367,3.3073200449124367,29.18314553884735,3.216072018128684,0.2051200633084229,0.04207424037165141,0.11781860927867362,0.0580915551467215,torch.float32,0,0.2051200629184076,0.042074240211651494,0.2051200633084229,0.04207424037165141,2.4308974388986826e-08,1.9563753635294647e-06,3.827404563025046e-12,False,0.9999999999812726,True,1,0,0,0,,,
2,c1,2,6,5,RECORDED,0.21774375438690186,0.26919502733301476,0.8088698983192444,0.033649378416626845,3.3073200449124367,3.1188642319286495,35.36661666042076,2.7956299575646124,0.23470471340059085,0.05508630249245349,0.13481169261550136,0.07605720152764679,torch.float32,0,0.23470471358825376,0.055086302580544234,0.23470471340059085,0.05508630249245349,1.4581019058823586e-08,1.9650812927185655e-06,3.861544486992469e-12,False,0.999999999993339,True,1,0,0,0,,,
2,c1,2,6,6,RECORDED,0.20228178799152374,0.34219732973724803,0.5911261439323425,0.042774666217156004,3.3073200449124367,2.986468152456084,38.72892212992945,2.656709650035068,0.2777174218986899,0.07712696642605493,0.15951769852646444,0.10648856364040997,torch.float32,0,0.2777174218840528,0.07712696641792496,0.2777174218986899,0.07712696642605493,2.1944288164377213e-08,1.964282887916418e-06,3.858407263761263e-12,False,0.9999999999984659,True,1,0,0,0,,,
2,c1,2,6,7,RECORDED,0.2002987563610077,0.515112932207489,0.3888443559408188,0.06438911652593612,3.3073200449124367,2.7653952552317387,38.56659690928509,2.7403278973697374,0.3971058162837156,0.1576930293263561,0.2280930215035607,0.2177254592940386,torch.float32,0,0.397105815838168,0.15769302897249698,0.3971058162837156,0.1576930293263561,1.955777406692505e-08,1.9920220075835693e-06,3.968151678697274e-12,False,1.0,True,1,0,0,0,,,
2,c1,2,6,8,RECORDED,0.1885455995798111,1.0,0.1885455995798111,0.125,3.3073200449124367,2.361070289814721,39.20422421722465,2.6967782705232475,0.626333860249011,0.3922941044944277,0.35975897807579993,0.5416372203911832,torch.float32,0,0.6263338608714173,0.39229410527409597,0.626333860249011,0.3922941044944277,2.9336661100387573e-08,1.9867150166189827e-06,3.9470365572593655e-12,False,0.9999999999981085,True,1,0,0,0,,,
2,c1,2,7,4,RECORDED,0.1915072649717331,0.19150726782541377,0.9999999850988388,0.023938408478176722,2.014379313733287,2.014379313733287,29.18314553884735,3.216072018128684,0.13074655525689574,0.017094661711544494,0.09432839965185458,0.03178520297391065,torch.float32,0,0.1307465549570661,0.01709466163314111,0.13074655525689574,0.017094661711544494,1.2660166248679161e-08,1.955534016853055e-06,3.8241132910694445e-12,False,0.9999999999097128,True,1,0,0,0,,,
2,c1,2,7,5,RECORDED,0.22263802587985992,0.27537418746931736,0.8084927201271057,0.03442177343366467,2.014379313733287,2.0289952950568413,35.31558166982685,2.7979293771207794,0.1585341852071432,0.025133087879292783,0.1143760610083976,0.046731565273676196,torch.float32,0,0.15853418513721942,0.025133087857122167,0.1585341852071432,0.025133087879292783,2.9045622795820236e-08,1.9650404811613738e-06,3.861384092602924e-12,False,0.99999999994038,True,1,0,0,0,,,
2,c1,2,7,6,RECORDED,0.19554486870765686,0.3337770792447246,0.5858546942472458,0.041722134905590576,2.014379313733287,2.024023991704926,38.68988305293477,2.6591029219101463,0.1931841821359678,0.037320128227542784,0.13937464511499736,0.06939171249722524,torch.float32,0,0.19318418201065188,0.03732012817912467,0.1931841821359678,0.037320128227542784,1.3416865840554237e-08,1.964169934193187e-06,3.8579635303884684e-12,False,0.999999999971213,True,1,0,0,0,,,
2,c1,2,7,7,RECORDED,0.19750885665416718,0.5060309624056183,0.39030982553958893,0.06325387030070229,2.014379313733287,2.0071780006340623,38.53713351640976,2.741966541509995,0.29367432066999666,0.08624460662098402,0.2118742526961169,0.16036013891996348,torch.float32,0,0.2936743214897942,0.08624460710249102,0.29367432066999666,0.08624460662098402,2.852175384759903e-08,1.9918044786315665e-06,3.967285081096766e-12,False,0.9999999999979355,True,1,0,0,0,,,
2,c1,2,7,8,RECORDED,0.19280096888542175,1.0,0.19280096888542175,0.125,2.014379313733287,2.159475531895093,39.211333246480116,2.696944830120327,0.6099391354521267,0.37202574895608786,0.4400466415286335,0.6917313803352244,torch.float32,0,0.6099391346683669,0.37202574799999627,0.6099391354521267,0.37202574895608786,2.8638169169425964e-08,1.9867060566114383e-06,3.947000955376571e-12,False,0.9999999999995228,True,1,0,0,0,,,
2,c1,2,8,4,RECORDED,0.19379357993602753,0.1937935770482782,1.0000000149011612,0.024224197131034776,1.1119213143691133,1.1119213143691133,29.18314553884735,3.216072018128684,0.0719185563538837,0.005172278748026745,0.10148025778178664,0.039440232020579155,torch.float32,0,0.07191855615541372,0.005172278719479397,0.0719185563538837,0.005172278748026745,2.8940121410414577e-08,1.9564146519575444e-06,3.827558290394159e-12,False,0.9999999996411917,True,1,0,0,0,,,
2,c1,2,8,5,RECORDED,0.2104414850473404,0.26102679899403364,0.8062064349651337,0.032628349874254205,1.1119213143691133,1.0827743624176163,35.30842262194585,2.7983387136612103,0.08407274745807494,0.007068226865149248,0.11863035796334875,0.05389742531605252,torch.float32,0,0.0840727470274938,0.0070682267927489675,0.08407274745807494,0.007068226865149248,1.4042598195374012e-08,1.96496753400041e-06,3.861097409675652e-12,False,0.9999999997360352,True,1,0,0,0,,,
2,c1,2,8,6,RECORDED,0.20199257135391235,0.3390474236219911,0.5957649499177933,0.042380927952748886,1.1119213143691133,1.0900874193773484,38.65447888000792,2.6606806034821293,0.1060283040867454,0.011242001267511353,0.14961061757057287,0.08572375155446668,torch.float32,0,0.10602830423486395,0.011242001298920869,0.1060283040867454,0.011242001267511353,2.3166649043560028e-08,1.9643609492465953e-06,3.858713938924985e-12,False,0.999999999848576,True,1,0,0,0,,,
2,c1,2,8,7,RECORDED,0.20362433791160583,0.5171117858856427,0.3937723785638809,0.06463897323570533,1.1119213143691133,1.0637117463905283,38.504106139752956,2.743205539559153,0.16048783373079029,0.025756344775601785,0.22645541795503002,0.1964001291189717,torch.float32,0,0.16048783374161563,0.025756344779076457,0.16048783373079029,0.025756344775601785,1.4850229490548372e-08,1.9918173788832723e-06,3.967336470821429e-12,False,0.9999999999391996,True,1,0,0,0,,,
2,c1,2,8,8,RECORDED,0.19014804065227509,1.0,0.19014804065227509,0.125,1.1119213143691133,0.961097970087511,39.22314747030526,2.6961725968404253,0.28618760828386336,0.08190334713523802,0.4038233487292617,0.62453846198993,torch.float32,0,0.2861876083148638,0.0819033471529819,0.28618760828386336,0.08190334713523802,2.759043127298355e-08,1.986534124171295e-06,3.946317826497014e-12,False,0.9999999999976986,True,1,0,0,0,,,
2,c1,3,1,4,RECORDED,0.18733108043670654,0.18733108043670654,1.0,0.023416385054588318,7.587168452951871,7.587168452951871,28.163699881873107,3.302263770166818,0.463547559303775,0.2148763397364868,0.1134875393097461,0.05430346072093188,torch.float32,0,0.4635475590404147,0.21487633949232676,0.463547559303775,0.2148763397364868,1.3998942449688911e-08,1.9548433442029648e-06,3.821412500374631e-12,False,1.0,True,1,0,0,0,,,
2,c1,3,1,5,RECORDED,0.2130255550146103,0.2621308012235592,0.8126689195632935,0.0327663501529449,7.587168452951871,7.2492287778982405,34.668770364325994,2.8601284769057216,0.5401815830759296,0.29179614269441745,0.13224938285902263,0.07374260187397963,torch.float32,0,0.5401815830215192,0.29179614263563447,0.5401815830759296,0.29179614269441745,1.4406396076083183e-08,1.9635248301649342e-06,3.8554297586742345e-12,False,1.0,True,1,0,0,0,,,
2,c1,3,1,6,RECORDED,0.21980498731136322,0.36655952572208933,0.5996433645486832,0.045819940715261166,7.587168452951871,7.0835182468833535,38.373113116844166,2.700358516056931,0.6893875096558161,0.4752551384694479,0.16877856550300957,0.12010628427469631,torch.float32,0,0.6893875100596494,0.4752551390262431,0.6893875096558161,0.4752551384694479,1.8335413187742233e-08,1.9624363798283957e-06,3.85115654487398e-12,False,0.9999999999961665,True,1,0,0,0,,,
2,c1,3,1,7,RECORDED,0.2012428492307663,0.5298117865142189,0.37983837723731995,0.06622647331427736,7.587168452951871,6.568224163364437,37.829893090498615,2.80673405643625,0.9554053509696162,0.9127993846613754,0.23390610121592997,0.23068228727200782,torch.float32,0,0.95540535120163,0.9127993851047098,0.9554053509696162,0.9127993846613754,2.518299879739061e-08,1.9912611988334783e-06,3.965121161979741e-12,False,0.9999999999977147,True,1,0,0,0,,,
2,c1,3,1,8,RECORDED,0.17859552800655365,1.0,0.17859552800655365,0.125,7.587168452951871,5.164622070467329,36.96138006743148,2.866240278670693,1.436045889850448,2.062227797756365,0.35157841111229177,0.5211653658583844,torch.float32,0,1.4360458897486132,2.062227797463886,1.436045889850448,2.062227797756365,1.862645149230957e-08,1.9855194373639374e-06,3.942287436150007e-12,False,0.9999999999887909,True,1,0,0,0,,,
2,c1,3,2,4,RECORDED,0.18719029426574707,0.18719029147639435,1.0000000149011612,0.023398786434549294,7.7792821287497524,7.7792821287497524,28.163699881873107,3.302263770166818,0.4784614600872469,0.22892536878882017,0.11207250413754473,0.052646080598992374,torch.float32,0,0.4784614601535666,0.228925368852283,0.4784614600872469,0.22892536878882017,1.2747477740049362e-08,1.9553930034483317e-06,3.8235617979346865e-12,False,1.0,True,1,0,0,0,,,
2,c1,3,2,5,RECORDED,0.21303090453147888,0.26209197444752746,0.8128097206354141,0.03276149680594093,7.7792821287497524,7.4235593150167265,34.57881837339268,2.864501361743923,0.5593300162087868,0.3128500670321217,0.13101476458392614,0.0719462850775916,torch.float32,0,0.5593300162044578,0.31285006702727897,0.5593300162087868,0.3128500670321217,1.4813849702477455e-08,1.964131124947873e-06,3.857811075988996e-12,False,1.0,True,1,0,0,0,,,
2,c1,3,2,6,RECORDED,0.22126266360282898,0.3689070998541011,0.5997788161039352,0.046113387481762635,7.7792821287497524,7.251579597305589,38.1309754737134,2.7129833943172588,0.7196569925954054,0.5179061869914634,0.16856898205668322,0.11910314268499259,torch.float32,0,0.7196569924023325,0.5179061867135708,0.7196569925954054,0.5179061869914634,1.416628947481513e-08,1.962954416732979e-06,3.85319004217151e-12,False,0.9999999999958972,True,1,0,0,0,,,
2,c1,3,2,7,RECORDED,0.2006653994321823,0.5301369521650621,0.37851615250110626,0.06626711902063276,7.7792821287497524,6.833346923429968,37.86023842359473,2.8013490603808218,0.9968263963712192,0.993662864502431,0.23349180603042893,0.22851314177013726,torch.float32,0,0.9968263965734031,0.9936628649055155,0.9968263963712192,0.993662864502431,2.8638169169425964e-08,1.9916872224715965e-06,3.966817992156624e-12,False,0.9999999999975644,True,1,0,0,0,,,
2,c1,3,2,8,RECORDED,0.17785075306892395,1.0,0.17785075306892395,0.125,7.7792821287497524,5.654368906127277,37.3225609397218,2.8304760503239517,1.514938745776487,2.2950394034548354,0.354851943191417,0.5277913498682862,torch.float32,0,1.5149387449370164,2.2950394009113424,1.514938745776487,2.2950394034548354,1.955777406692505e-08,1.9855992715119998e-06,3.942604467028985e-12,False,0.9999999999892671,True,1,0,0,0,,,
2,c1,3,3,4,RECORDED,0.1906082183122635,0.19060821547197976,1.0000000149011612,0.02382602693399747,10.684747484718065,10.684747484718065,28.163699881873107,3.302263770166818,0.667213028325364,0.445173225167103,0.11776129031776593,0.059105648816973194,torch.float32,0,0.6672130283111771,0.4451732251481717,0.667213028325364,0.445173225167103,2.8783688321709633e-08,1.955789496049153e-06,3.8251125528562e-12,False,0.9999999999961438,True,1,0,0,0,,,
2,c1,3,3,5,RECORDED,0.20996534824371338,0.2594112630355184,0.8093917965888977,0.0324264078794398,10.684747484718065,10.147113649924513,34.47185297582334,2.8708843878044874,0.7596519517747576,0.5770710878351988,0.13407650965379694,0.07661772795794917,torch.float32,0,0.7596519517053717,0.5770710877297803,0.7596519517747576,0.5770710878351988,1.4319084584712982e-08,1.9645156977388817e-06,3.859321926662485e-12,False,0.9999999999962133,True,1,0,0,0,,,
2,c1,3,3,6,RECORDED,0.21648922562599182,0.3611606164920585,0.5994264483451843,0.04514507706150731,10.684747484718065,9.814649044411032,37.836392424917854,2.731121073113767,0.9615043536870307,0.9244906221591147,0.16970291125838013,0.1227446193050148,torch.float32,0,0.961504353670434,0.924490622127199,0.9615043536870307,0.9244906221591147,2.7008354663848877e-08,1.963475544726093e-06,3.855236214737428e-12,False,0.999999999997356,True,1,0,0,0,,,
2,c1,3,3,7,RECORDED,0.20104840397834778,0.5250166138217813,0.3829372227191925,0.06562707672772267,10.684747484718065,9.07871596851442,37.93263004970528,2.797074643115155,1.3113973591258425,1.719763033522234,0.23145807796586035,0.22833293684637604,torch.float32,0,1.3113973591441006,1.719763033570121,1.3113973591258425,1.719763033522234,2.8172507882118225e-08,1.9922979166796347e-06,3.969250988806013e-12,False,0.9999999999887896,True,1,0,0,0,,,
2,c1,3,3,8,RECORDED,0.18188881874084473,1.0,0.18188881874084473,0.125,10.684747484718065,7.4334698278009625,37.842779044498386,2.7859366474053586,1.9660427299029644,3.8653240158043007,0.3470012108041966,0.5131990670736868,torch.float32,0,1.966042730344741,3.865324017541404,1.9660427299029644,3.8653240158043007,2.421438694000244e-08,1.9866267187801947e-06,3.946685719771363e-12,False,0.9999999999919766,True,1,0,0,0,,,
2,c1,3,4,4,RECORDED,0.19072753190994263,0.19072753190994263,1.0,0.02384094148874283,11.67580278761998,11.67580278761998,28.163699881873107,3.302263770166818,0.7322361303107803,0.5361697505325059,0.1196568949522967,0.06159561553546826,torch.float32,0,0.7322361305620236,0.5361697509004449,0.7322361303107803,0.5361697505325059,1.3620592653751373e-08,1.9557743936196374e-06,3.825053478738261e-12,False,0.9999999999957738,True,1,0,0,0,,,
2,c1,3,4,5,RECORDED,0.2111823409795761,0.2609533245063705,0.8092724680900574,0.03261916556329631,11.67580278761998,11.154976466866621,34.40961505528711,2.8747604683393986,0.8376974054233679,0.7017369430530424,0.13689063717739866,0.08061610881330292,torch.float32,0,0.8376974055406236,0.701736943249492,0.8376974054233679,0.7017369430530424,1.4879333321005106e-08,1.964810646582143e-06,3.860480876922538e-12,False,0.9999999999967187,True,1,0,0,0,,,
2,c1,3,4,6,RECORDED,0.2137533724308014,0.35739324683972945,0.5980901271104813,0.04467415585496618,11.67580278761998,10.773801587086126,37.596231555995196,2.741541155451229,1.0429125381699096,1.087666562272003,0.17042545547604313,0.12495201628579951,torch.float32,0,1.042912538406916,1.087666562766357,1.0429125381699096,1.087666562272003,1.4457327779382467e-08,1.9640773469288256e-06,3.857599824718975e-12,False,0.9999999999948747,True,1,0,0,0,,,
2,c1,3,4,7,RECORDED,0.19977322220802307,0.5197869310587308,0.38433675467967987,0.06497336638234134,11.67580278761998,9.960563303634812,37.934455100971384,2.791161074770486,1.4135195879906144,1.9980376256331565,0.2309874613554241,0.22953618194922482,torch.float32,0,1.4135195882172518,1.9980376262738688,1.4135195879906144,1.9980376256331565,2.8703652787953615e-08,1.992631975959876e-06,3.970582191617761e-12,False,0.9999999999885874,True,1,0,0,0,,,
2,c1,3,4,8,RECORDED,0.1845635324716568,1.0,0.1845635324716568,0.125,11.67580278761998,7.940630610091531,38.29366884744578,2.747058872356573,2.093098917248042,4.381063077384924,0.3420395510388374,0.5033000774162044,torch.float32,0,2.093098917194121,4.381063077159201,2.093098917248042,4.381063077384924,2.468004822731018e-08,1.9870897442587254e-06,3.948525651738207e-12,False,0.9999999999916315,True,1,0,0,0,,,
2,c1,3,5,4,RECORDED,0.19431108236312866,0.19431107946766796,1.0000000149011612,0.024288884933458495,6.971438061245381,6.971438061245381,28.163699881873107,3.302263770166818,0.44724922544423235,0.20003186966046577,0.12151095748492008,0.06390102998994751,torch.float32,0,0.4472492255581342,0.2000318697623508,0.44724922544423235,0.20003186966046577,1.4357283362187445e-08,1.9559589742810786e-06,3.8257755090706894e-12,False,1.0,True,1,0,0,0,,,
2,c1,3,5,5,RECORDED,0.20763610303401947,0.2577124925620323,0.8056889325380325,0.03221406157025404,6.971438061245381,6.834713735475138,34.393198986931175,2.875998468159198,0.5126267035181357,0.2627861371598706,0.13927304516840094,0.08394814716324263,torch.float32,0,0.5126267031696562,0.2627861368025908,0.5126267035181357,0.2627861371598706,1.5337718650698662e-08,1.965180268268453e-06,3.861933486791668e-12,False,1.0,True,1,0,0,0,,,
2,c1,3,5,6,RECORDED,0.20708629488945007,0.3462675614480317,0.5980528295040131,0.043283445181003966,6.971438061245381,6.49130757885124,37.51273182620123,2.74515114323895,0.6184406721449273,0.3824688649630694,0.16802112545931686,0.12218130266797494,torch.float32,0,0.6184406725423591,0.3824688654546455,0.6184406721449273,0.3824688649630694,1.442094799131155e-08,1.9638515303265715e-06,3.8567128331660175e-12,False,0.9999999999978968,True,1,0,0,0,,,
