W_sha256,age,alias,arm,at_batch,at_write_success,at_write_success_now_failure,batch,case_id,cohort,controller_influence_count,input_identity_sha256,margin,new_nll,overwrite_candidate,previous_failure_now_recovery,prompt_index,state_sha256,strict,success,true_nll
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,1373,3,0,67ad0a2f0a354bb6f9ec063b0183481c746af54a6db448aa57aaa4399313c2da,9.940778192132711,0.03903347626328468,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,9.979811668395996
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,2528,3,0,83a3b875cb394f5377066fa1fb1da6684f85cd83ea7a0f8d05b732b9dbfb025e,9.257502563297749,0.0033121034502983093,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,9.260814666748047
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,1793,3,0,f25c50ad4cb521cff555561f8d51f2cb50f6754f1b7e890e3100dc607a950aeb,9.330236172303557,0.015276217833161354,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,9.345512390136719
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,12985,3,0,4493f96ea7d87f41bd26aa100f1992237cf207ecf75e9d93646ae58018f035b6,14.524595270864666,0.014750470407307148,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,14.539345741271973
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,9098,3,0,b532d786e1b1f4ceb946f3adaa7c5ff31f8cb3e5e5352da7af0f4c65bbe20320,4.590193748474121,0.7007942199707031,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,5.290987968444824
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,20390,3,0,b67e60d24052d83e0c5957b0652e24f597ddd54550ac08ea24db59027a0c297c,13.403002440929413,0.05817157030105591,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,13.461174011230469
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,17065,3,0,d8d7582e6b42ca082766d32bd529cc0440c8006f718d4f1d9a1342ad67817b0b,11.40717809041962,0.007466150913387537,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,11.414644241333008
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,5848,3,0,f8fb9dbc6d079ef541012e472e8cd4f6e69e681fdfc599a735b5b8f3522e93bd,20.12581428140402,0.08014122396707535,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,20.205955505371094
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,18216,3,0,f88e141b65b63e216bc0742417e1d6d7f949bfe7eb0eeb433f0c1b4a7a6ace1e,10.214661822654307,0.010071530006825924,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,10.224733352661133
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,2615,3,0,7afca1471f5748d698140abc7b78c74f83ffc535f09793f44a6fb056c425c45c,12.679042249917984,0.042461007833480835,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,12.721503257751465
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,13962,3,0,538ef28154690fb839536124bd8fc7529c34c13880b78927d1e83cdc998d4c14,16.565788872539997,0.06854378432035446,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,16.63433265686035
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,1653,3,0,dc9dc7480b0f9faeb415fa44da9ccc840ce0a406c90c5d29b9b6082d78c881e6,12.66371576092206,0.0017829725984483957,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,12.665498733520508
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,15048,3,0,f60c964623d1cf85eb6f11e439f4298505b7227a34bb5e3e8a49202f6b1349ba,20.493271481245756,0.008654940873384476,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,20.50192642211914
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,9083,3,0,67aabb8b4fd9dafa7c7fde888b9c35c1198af2cd1d7f43be7f157171560510f4,18.28446736652404,0.008926722221076488,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,18.293394088745117
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,15756,3,0,bd79990c20895a5b62c9b7974a06ecacc91bbc5634b1bad60632dbbac48e346f,10.529283305630088,0.008587101474404335,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,10.537870407104492
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,5487,3,0,ef343eda6c2ea65b77ea105160a76c754f6fb295348923eec73e6ce2217e252f,17.175164020620286,0.00505372229963541,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,17.180217742919922
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,21507,3,0,65314521bb8e6b5f4ba1c46fee1bff324d72bfe62f768f6d606055f9f0b64fa3,18.262716258876026,0.006183658726513386,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,18.26889991760254
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,19987,3,0,3c5ed1b2bc59a973e8977d34740d62e79d9801218a6f2f5efe1ac2829945533f,17.637498285621405,0.0024991966784000397,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,17.639997482299805
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,8964,3,0,a3887be502507cb3841adaa7e41d7283c60dac1ee5a70055af6a135e0fcd6ee6,12.771411158144474,0.11005284637212753,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,12.881464004516602
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,10358,3,0,d0e3e8ece80f65d2954d63b09825cf2d2dea592810177d7bf7f83f5e452594f0,18.49318136589136,0.0011080323019996285,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,18.49428939819336
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,8397,3,0,b32513afe3dbf8d3df3679d1dda4f0e7142dd5a99a7aa8be55b26376a198f403,10.773820076137781,0.03231414780020714,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,10.806134223937988
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,12415,3,0,4aef2bb35d17de1626426d18ebb8625e7321d4dc194fccf856de660059885ffc,13.805640071630478,0.3535672724246979,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,14.159207344055176
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,11307,3,0,4f094d25b58137eb7a72f54444de6171ccf565aa7b0aed1bf3ae5b011ffe93b3,15.578907438088208,0.0056167165748775005,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,15.584524154663086
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,5151,3,0,8db3122d0a2b92149214454ac1518deac77c039f0d783a68ddb571a238a79696,6.006894648075104,0.2326306700706482,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,6.239525318145752
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,18469,3,0,1eb33156429154e0c8ba8e1b759c17f221f90572cfe790f550cea9f763dbb64d,18.26659730821848,0.044622860848903656,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,18.311220169067383
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,16216,3,0,cc9b5f999651be76a61cd54d7cb299f9409676d48f170878e451c821dc8b29e4,14.400795588851906,0.0012992521515116096,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,14.402094841003418
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,15474,3,0,c494360642259640f4aac9ef91acb8439addbce1c543f9d6d99c2d55b990aa71,6.806106080301106,0.008114348165690899,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,6.814220428466797
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,6787,3,0,f4a81e33bf2ed14b61b170ced43d876b065ca2eb80664ac09066b1c0c69308f2,15.32534367684275,0.014072827063500881,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,15.33941650390625
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,8848,3,0,fc52f6c03ccf0a00b889cb48acc1051fed95d72abad30f4dd16a3fc8152d8477,12.3281862847507,0.0556485541164875,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,12.383834838867188
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,1584,3,0,a798e3009de09a9e7c5b421ca98b96578d706924bc933cd31486bb567883f0fc,22.04412840353325,0.0043335105292499065,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,22.0484619140625
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,3300,3,0,dae1b401a919e92f70473ca1490264712f99bcb6fd766981613bf22e55e2111d,21.55369983788114,0.001281393808312714,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,21.554981231689453
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,11068,3,0,0e680aa88dd973838a54a7a5000dd6c7988279da2327c707f6e86c24853efbbc,12.5194275630638,0.00468513835221529,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,12.524112701416016
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,3750,3,0,12ad95cbe05a11927f46ec37cc3ace40c5180d49e1d2a2b6aa69ea2f44a47ab9,12.255097284913063,0.0609656423330307,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,12.316062927246094
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,15367,3,0,902ced413e0f11caf9f0d51af6ff4b87fb276b80c0a95f0440bfdadbca74b786,19.139918833971024,0.024633854627609253,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,19.164552688598633
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,7635,3,0,d4af3647ef3a4aecdc9f7681044a6e7bfbcef57112a7a2e98189fc0d7f153cec,9.299006942659616,0.0369257889688015,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,9.335932731628418
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,6382,3,0,6ef0fc529b98029f1c03f1d5f7273ee9730a9a75bf98b421180021d30e288d81,21.407432977110147,0.05435710772871971,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,21.461790084838867
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,5262,3,0,90970cb674b879672f9cce8daa14f951c83ad627e0704c482c579fbe544c8352,12.348169757053256,0.013205097988247871,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,12.361374855041504
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,199,3,0,b126d992cab417461dc68e079af527b4b72b4fb8416d66944e8a72dca4ef1a0e,8.67015627771616,0.01701565831899643,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,8.687171936035156
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,7491,3,0,03b6410fcfa579d4b128360ba7ca5f219b832845c925d7e485cab6b741f8bc17,13.579650802537799,0.004121856763958931,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,13.583772659301758
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,15512,3,0,7bd79eace7aae10c72025d099e3cd9098f090e52b61707904c5649ff09d1d224,17.990215897210874,0.0014642480527982116,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,17.991680145263672
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,18318,3,0,c88ec75003acdc89b80a72886b84a65c79e95712bcea11f46f2cb6351a8032d7,14.768082093447447,0.010707426816225052,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,14.778789520263672
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,21351,3,0,f400cb7b1da24f74aa29a8ece42f41a3251765609e812ac313e26caf0e56eaed,3.4763239920139313,0.328997939825058,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,3.8053219318389893
271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,0,qwen2.5-7b-inst,O_NATIVE,3,True,False,3,12247,3,0,f5f7860c3cb59fbf7725783fb0e89d26f59775c1cf00eec9115c1b4be2aef759,15.959864862263203,0.10898088663816452,False,False,0,271955b474f1f1472fa1c871a5dee9b63b9df852c2c192bc66f7892e506af2fb,True,True,16.068845748901367
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,16186,1,0,7bf0e9ae537d130ecb87f995894e0a28e3ef4f74f42b9614223b544ed4cc1782,16.70700698159635,0.006041953340172768,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,16.713048934936523
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,3743,1,0,b42175f79794baeed0618dba456a60e44f6b5ec91365cc9c8390e1f63fe23067,17.51970699429512,0.01225253939628601,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,17.531959533691406
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,1481,1,0,7483bd16c2776da0c223382cde2a195ae1a28115adf0ae4d0c57c6d4b9fc23ae,16.916057082358748,0.004133728798478842,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,16.920190811157227
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,18140,1,0,e3f0d0a86a6a31f833f15041bc539012db7b0521060e43b62798d6098fc85e22,11.270003840327263,0.20529599487781525,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,11.475299835205078
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,5506,1,0,190b221f579d7a2673d138bc17fe7b8d5cef0f7a54f45e18dee672673b7500a7,12.889631191268563,0.020930370315909386,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,12.910561561584473
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,14521,1,0,a3a45d2e0b7c7a3c5c9d0d82dd693b001eee1bfcd84b7e1d71777a0672cd471c,10.190018586814404,0.10433489829301834,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,10.294353485107422
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,14349,1,0,6187d1a9da5e7f216b8e46a1d084784cff359eaa40a684674016c7ea55805f76,13.24528542906046,0.028520189225673676,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,13.273805618286133
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,16334,1,0,7c53cc71b8c742fa5b644d760b124f96ee77d7b26b5a693e18ea632ae18f391a,13.033667281270027,0.08685807883739471,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,13.120525360107422
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,6882,1,0,d1613d87621bef0815daa171ec2671efee7bbcb8958bb332cd87b08f6218353f,9.59908939525485,0.0389244444668293,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,9.63801383972168
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,6620,1,0,8261eca74682f2b73dd18a6709e70b319ad6d1837d920d76edc134b88cd056e8,13.99337187409401,0.016435712575912476,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,14.009807586669922
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,5979,1,0,c602ccd85e0788b47e3c1b6be94944402672f95298f8efe37edd8573ec48c4d9,12.365131147671491,0.0009844223968684673,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,12.36611557006836
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,3620,1,0,b551f78ee82aea80095d52d8bd1cd3eefac500b4655ac4b5170ea19e84ba4950,7.528755985666066,0.006316340994089842,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,7.535072326660156
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,2115,1,0,c32e7e1110b049165aca4a0c0d41871c0ffe4d5f1af0fc1a4fcdfaf39704af9b,13.96592926979065,0.1419684886932373,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,14.107897758483887
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,15503,1,0,a56a57318d17422ae9e6a856d39853c8470358a3f6a6dab255d24ca7f7d74b3c,20.084771202411503,0.005570365581661463,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,20.090341567993164
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,403,1,0,1e765c15ada201e05cddf6fe82f733dfee6d6340df6c153809590bd4338e400f,12.369833775795996,0.015118769370019436,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,12.384952545166016
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,2879,1,0,56b3109a65ea7c1690d60ee3c54781163166229e1a3497de8cdf68b139371fbe,9.209494322538376,0.15824821591377258,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,9.367742538452148
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,4592,1,0,370ccd212076a56d62798d91ccbbc56ec296dba742961dc57b55d19259857395,19.044120509177446,0.008566182106733322,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,19.05268669128418
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,3098,1,0,d19d39b3550e9767b077511b2c11c2f5bfb3fd71b18bd0b9749d92b4604166f6,16.193396573886275,0.014433855190873146,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,16.20783042907715
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,6827,1,0,861a19b203a9e6bd4d348bb25b672b4e6a00e6ed969a8733d1decbd125d18d3d,17.333469013217837,0.004440685268491507,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,17.337909698486328
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,3557,1,0,9f60a698b3f06f24dbde28227352f850d20504d059611458ea8b062304ca57b3,6.29306848347187,0.19321195781230927,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,6.48628044128418
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,983,1,0,63fb4f6c7b78c4f68aca88ac4d5a602855616931ba1808229784cc01b2d2e64b,5.09377983212471,0.29186269640922546,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,5.3856425285339355
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,10695,1,0,1719b190a48983bc229b9eb26de8112fa796db53155df0d33909f01c041a34b5,12.900094069424085,0.0014896021457388997,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,12.901583671569824
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,19830,1,0,89bbabf5df7f254c297bd58ad9cfd8fc4040dae9dc09cb6adef89aad81ea365d,10.038107570260763,0.04228812828660011,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,10.080395698547363
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,9198,1,0,b3f89d24f633cb00f0231f3a097731f9d9d57371330164efe915db4159853efd,14.478421449661255,0.008612394332885742,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,14.48703384399414
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,19033,1,0,5b9a3e0414ec6c0ca7230f1130fdd9a5582e4a0865431cdea87a8498dd71be54,10.924167179502547,0.007805324159562588,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,10.93197250366211
de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,3,qwen2.5-7b-inst,O_NATIVE,4,True,False,4,15315,1,0,f643a2c98b515a8bada6cd8dc3d52f8eb41366ea791f51cc0846a9fa4f031219,13.957717135548592,0.10165385901927948,False,False,0,de5154ac6a03643df5f8321493bb5de8aa04dd95ec70e007126421c1932ab7e2,True,True,14.059370994567871
