identity,case_id,prompt_index,before_success,after_success,lost,gained,new_nll_delta,true_nll_delta,desired_margin_delta
0a18a386950cc61cf0f78f487261fdcbe13befd0419228fc8217f1ff876f9531,7665,0,True,True,False,False,0.0,0.0,0.0
7e8b0532a615296f74a0bc3dd5efd0a987a94e788a3fda8b176422dcc064946b,7665,1,True,True,False,False,0.0,0.0,0.0
48804d86a51840e8fb083d2e949ee52c2d78f6e70dc47b3a0070accce1a61a8f,7665,2,True,True,False,False,0.0,0.0,0.0
070a51cdf41cb4b23abf3006f589b3e222d321de9cd349fa6a21e574f1d1d8b0,7665,3,True,True,False,False,0.0,0.0,0.0
51e9c0c5f18890dfd03bd83ff97deaaf611e5c25288bf4710dd358dcc3adeb7d,7665,4,True,True,False,False,0.0,0.0,0.0
5a2ece92dc8200ac0bbe331332c607bd2b6f0e918fb31a0837992528499744b5,7665,5,True,True,False,False,0.0,0.0,0.0
a2fbc09684df15f481b9c5fc08e8799798d21570ae55238b1f4eb99655988fa0,7665,6,True,True,False,False,0.0,0.0,0.0
059a8afd925108db1ac920910ce288d120c46bf787db3384586f561510f8fd8a,7665,7,True,True,False,False,0.0,0.0,0.0
d560078dfee8aa689097b6a289b8815911550d30cb573c8504e00e4c140c9c63,7665,8,True,True,False,False,0.0,0.0,0.0
ac69203e9b76b5a05567360949e784ca97c49b3e3cd618a89d74a8fcccd0b1bd,7665,9,True,True,False,False,0.0,0.0,0.0
6b37857c3908ed1996046408e286b26a5ca52ebad03c1cb9b8b1aab20e847d17,16343,0,True,True,False,False,0.0,0.0,0.0
9413c9440717a252eef9b2e1d391cb39e2cf46359519cb8fe9df0919a2b285f4,16343,1,False,False,False,False,0.0,0.0,0.0
4c9e0387e32515576e2a2133f48f029f1bda6a05239fa7ddeb1cde9701c21be1,16343,2,True,True,False,False,0.0,0.0,0.0
374ba662201fca95010983126ba16581355e56c2c1ec7dc748e5dc5f78c9950a,16343,3,True,True,False,False,0.0,0.0,0.0
9fc4d0c78f4ce96fd953498b5f6e88c564a06bf32064c3165a912bcca941b861,16343,4,False,False,False,False,0.0,0.0,0.0
52a16d3d32026a8ef155d8b850ca686c9f665584e38095ee7ce515b14bdcc480,16343,5,True,True,False,False,0.0,0.0,0.0
26895f7f98aff463b3293e9259e72a18f12839aa677074d2f7467a3b5dd800eb,16343,6,True,True,False,False,0.0,0.0,0.0
34b61ebc7fee1328ea50762e087315c61b34b4e5fd96e1a026b1daedc3fd3749,16343,7,True,True,False,False,0.0,0.0,0.0
fb0e5a80a9cbc7cdc350c5586e1cb1cfe2ba5da66cc1ec4de2008a8da43e179e,16343,8,False,False,False,False,0.0,0.0,0.0
2d36668127644d6d0b1e709211a935596b732ac1fafaa16ed9b4329f938978f2,16343,9,True,True,False,False,0.0,0.0,0.0
be3c8b4c14472c92bf111fee58e556d4002ec59af74b2d8c13e5088b2ecd8a32,7446,0,True,True,False,False,0.0,0.0,0.0
f2087125a3b1a7490d7a13abcac12ade6ff20bd3b260194eb7639cf19abf2e74,7446,1,True,True,False,False,0.0,0.0,0.0
2124ca8b2a2e3dcd67a6ac634b426fd21f435db06a3810a8d67285fd871308cd,7446,2,True,True,False,False,0.0,0.0,0.0
55c7d5c565d41d93d4bc6eeccc0258d18fc1734f000c64543c3e5a21857215de,7446,3,True,True,False,False,0.0,0.0,0.0
08544a1d1c71b3e44f2da7b624b7bc1e6680f4d2a2247c0f510cc20f89f8d1f8,7446,4,True,True,False,False,0.0,0.0,0.0
6bcdccf5906cc54c62ad3ebc8133ff55612eb2e91ea6d2686e81cc773c478522,7446,5,True,True,False,False,0.0,0.0,0.0
c6534ff2b7e7988122536d1834178566ab43ef78668686102c2dcd09bd57525d,7446,6,True,True,False,False,0.0,0.0,0.0
594a9676e81c1e5cb8dfe29d998810207d74aa63df9be82be0ed96bfa6fcf7ef,7446,7,True,True,False,False,0.0,0.0,0.0
39de9da596815bb9fb54fc7f2edff63181840c28cf5da580a2cce774f8352a91,7446,8,True,True,False,False,0.0,0.0,0.0
7227d7683e3052fd177144a0311772d8c13313c0f71f5bcbd73dce2841da6ec9,7446,9,True,True,False,False,0.0,0.0,0.0
b4301f3c1843f7309f583bb5e4d307e5872df4dc8406a1840c28afe10bbf61a4,1399,0,True,True,False,False,0.0,0.0,0.0
f13453b8884c28e3865d038916b6d535bf74baf25620e43e8c8538bdceada095,1399,1,True,True,False,False,0.0,0.0,0.0
d480c457502ef08aa429f89028a241edf552cc7ec3d2066503523c8a229fb104,1399,2,True,True,False,False,0.0,0.0,0.0
0beb319fbd8ab9a2e7558290f4a4c1880ae2111da197c6c600d60d7a71b0046d,1399,3,True,True,False,False,0.0,0.0,0.0
e734affde608cbda26c650433a92323644fef07d2b0ac439b5c6347b0efd360b,1399,4,True,True,False,False,0.0,0.0,0.0
6d9d44ee080dd9f334916805c84b9412d4f6e099b301248cfe144fec3c7e5853,1399,5,True,True,False,False,0.0,0.0,0.0
7e87a91635855b3ef018cbdf441ee20bb5e1b5a2f5938e6a795862a1369492e0,1399,6,True,True,False,False,0.0,0.0,0.0
de12b351a56830117d41807506bcc37d0b4d998418b41c1e68ade9fd9efa03a3,1399,7,True,True,False,False,0.0,0.0,0.0
d5772dfd77db95e5dbb6cc7cc70563d7a6eff99452560d4281d0843b947aa616,1399,8,True,True,False,False,0.0,0.0,0.0
474b2158f0e01204c668edb77ac213fe8e3444c8d79cbdab9ab79b1192153fbd,1399,9,True,True,False,False,0.0,0.0,0.0
a67d4b44eb34c2c2d4167e84da52f7324f4d320f015a4374f894eb9e9f2246b4,11858,0,True,True,False,False,0.0,0.0,0.0
93d3e5d1cbb4902ba3d621f19fec7a203540a63c16f90b7d0f04a14fb0d3ca6d,11858,1,True,True,False,False,0.0,0.0,0.0
5e31f403a9f03ce68203798cabc07bce5ff5b08f45c3933b6cfaaf94d86f2123,11858,2,True,True,False,False,0.0,0.0,0.0
60d033ff339004cee0d74c758335f976991f12d76b6303a50b0bd8a8319a118f,11858,3,True,True,False,False,0.0,0.0,0.0
b2d5d86a2c514edde531a79d081c2fd5558c1d0ff58af7e1e4629fc621c54f33,11858,4,True,True,False,False,0.0,0.0,0.0
440161e07041e8180e1439cef389c5c49bf95532b996655238eedb9c2657b000,11858,5,True,True,False,False,0.0,0.0,0.0
ee583ae20f5451a30764cd9ea32f89e62908ea8d29122fb7fbefc61685262ff8,11858,6,False,False,False,False,0.0,0.0,0.0
025fd7e431d1c116a426e9625bc4b735d437b978c7dd05cfb5bb681c6d7da6f9,11858,7,True,True,False,False,0.0,0.0,0.0
2c99c9a9eb6504a0b88b87d79dea96f46530ae66578720dc4e5cc097946e3b17,11858,8,True,True,False,False,0.0,0.0,0.0
9ec5b3193c6ac46225ffe847bd6a8b5e4f80bff8f033facf03c94dc6fbcec11f,11858,9,True,True,False,False,0.0,0.0,0.0
34499a99e5717eeb78511c20425856c1b6364a1b35c66035cd65bc45116951cf,6326,0,True,True,False,False,0.0,0.0,0.0
c8f02ea543150bda8a5e869f837f1bc64569a7ed0394c297c0db9cfea7ef694f,6326,1,True,True,False,False,0.0,0.0,0.0
2a2c85297013ae1939a346f643ca53078d3452a218502e178bf83268767c5555,6326,2,True,True,False,False,0.0,0.0,0.0
d5d04ab4340a67ecad44e18dd625586c0a5b33f5e87fd2495bf7c4de3998baa8,6326,3,True,True,False,False,0.0,0.0,0.0
f63118d27653d164e3db4f49220480557bc4000a11c1514b13436304ea51a674,6326,4,True,True,False,False,0.0,0.0,0.0
9575a20dccba53ecd189377c958345f9e36921e11d443dc2dfaef35bd1391c19,6326,5,True,True,False,False,0.0,0.0,0.0
86eecd99a0fd88a13da61b2abffb0d060a66a3ba40c6b3aefa7ab16d71b857e8,6326,6,True,True,False,False,0.0,0.0,0.0
4a67bcb9f9293c56a589534ea386e68f4979cf22e6ede53bb607a355dd500707,6326,7,True,True,False,False,0.0,0.0,0.0
5f852b0c25be4ea79c6ef04edc2b6ada6dfb9593101d0f494842b6c196662409,6326,8,False,False,False,False,0.0,0.0,0.0
e75dc218848864922da2f0ee4e23c74716390fd52ce9eaf0c34f4251df9e0689,6326,9,True,True,False,False,0.0,0.0,0.0
ed571eed8731a4a4faf75ffe9bd484c4df811d170b823f06dd193b48a48738ba,15825,0,True,True,False,False,0.0,0.0,0.0
f537a8d8b42a194abc5974681ea335e4bc150f06349b8c10b2cf8cd521e69bb3,15825,1,False,False,False,False,0.0,0.0,0.0
a3a1a7634ec57a892c2a93ff081d1bdbda7fb68fd92e925bb809362d51111fd7,15825,2,True,True,False,False,0.0,0.0,0.0
b772a44e8b107ed9ea753ac071878ba17aacfd98e28364ae7619494efe865648,15825,3,False,False,False,False,0.0,0.0,0.0
55422cf477a8ca7b57d1833003b7048a1ddab6e73f8159f25d1600bd9d7d3332,15825,4,True,True,False,False,0.0,0.0,0.0
ba7c3d81325630d93096b0e753ffc3738ba4e7afedd081a14fc258c208c397cf,15825,5,True,True,False,False,0.0,0.0,0.0
9b02eca3eccbf309e0bc7e1e1f2d35dcece7b283e5d728c8a80ab709964317a3,15825,6,True,True,False,False,0.0,0.0,0.0
8a344b11b52992f0a9cf10fe3248414080d7cd90ebce134773243a79973e7bca,15825,7,True,True,False,False,0.0,0.0,0.0
85301ebc65250db46110d9b3c1dc4ffa7ed7cb8a321bbe277a335c45122c03ef,15825,8,True,True,False,False,0.0,0.0,0.0
5f3b030a785bb525442ddaeb8171236923952f98aacd60710865dfbe8dc1fa7a,15825,9,True,True,False,False,0.0,0.0,0.0
77a843e1b8ab42cbdbef0582397ac68e76be84726446f94d7916b4a1743a0638,378,0,True,True,False,False,0.0,0.0,0.0
9a03bec3a12f6763c8fd082e781b13de64605e55924f543aab351e9d66892686,378,1,True,True,False,False,0.0,0.0,0.0
d5ed0b203d7aa70d127e2591fe89d582a4bba3f1c5e6f8f0556188fe7ced32de,378,2,True,True,False,False,0.0,0.0,0.0
05c9bdaf8b56599a3bc683c94f5fb4415a99bef376b397c18c29e0e5e53ef2f8,378,3,True,True,False,False,0.0,0.0,0.0
707988b67b9bce15d60103edd567869c80909756deb49a7e1436f965b1fa16a2,378,4,True,True,False,False,0.0,0.0,0.0
46dd23f72aefeee0a7d945cf9f3fd1e902f4db9d91a1e181ef6c544669344599,378,5,True,True,False,False,0.0,0.0,0.0
3016847fd6f2c27d1fffed0debbc0436a2cd132b0c0326502f348eb2cf1ef5d8,378,6,True,True,False,False,0.0,0.0,0.0
3037af9234cecbb213c982542ac2dbc37fa883e8c5471f96867ec38af9254de3,378,7,True,True,False,False,0.0,0.0,0.0
4072accd9120613f6fcf1552e47499afc111f61768b8aaaf05efa24c09a0a0b0,378,8,True,True,False,False,0.0,0.0,0.0
42c8ed6ad4a8f69d9988c8f3418b80828792bc1e3c8f719fab62702d290c4eab,378,9,False,False,False,False,0.0,0.0,0.0
ebe8dc97d7243b7c465487c5e24dcceb9dd18df6cf83755098c4d551b118bf41,4737,0,True,True,False,False,0.0,0.0,0.0
d2c3935f93421aa8b0b8dec770415a12bfb72c6d18d60e070a1327222c83762b,4737,1,True,True,False,False,0.0,0.0,0.0
73d4107b5da21f8075597dc9e382304651d44ad25ffc21adbd22f66c07ce0967,4737,2,True,True,False,False,0.0,0.0,0.0
37916c234131ba8614397ec61a2dd3ebc2ad8104a2ae5339f175b650721c46f9,4737,3,True,True,False,False,0.0,0.0,0.0
a3b8d1e6840f9b28724d82565ada4c3f057e9dc2213727941dccf4cd2f7b710c,4737,4,True,True,False,False,0.0,0.0,0.0
4d18a09edca88069d4dd7c3acfb74af2ee0b3678f8abd6190c6885767f0b6c56,4737,5,True,True,False,False,0.0,0.0,0.0
c9e777a97f7b4f4b5715b0e822f8427e7f403142af9dd4899a4a808e1276bf4a,4737,6,True,True,False,False,0.0,0.0,0.0
1d2b184b16b9df881bd09bfba92797c3a332daa36ad5fa877db324b3b03acfb4,4737,7,True,True,False,False,0.0,0.0,0.0
6bd5cefe12a02835a23bc30b0c3a752c959d101d2598987f2ae05314ef563954,4737,8,True,True,False,False,0.0,0.0,0.0
2303aea06f2f4df3cec0f128df2ec85524bbcc32a063b7eb39593dd75705539f,4737,9,True,True,False,False,0.0,0.0,0.0
856f7dd4604431d88e8cca0f59a273c97ba6dac103c41ebcb7d570684f92706f,10106,0,True,True,False,False,0.0,0.0,0.0
902928e40393be8127df7d3ec0831d160f122fe33d54e2e386030066f89517fc,10106,1,True,True,False,False,0.0,0.0,0.0
5d55672419f78fcccdaa88800411459ddd2edb767ff9f00e29c964356dd18675,10106,2,True,True,False,False,0.0,0.0,0.0
9b97753230e9f5e7c75c80f81de788313f351ed572920fcd39aca967a3b9228a,10106,3,True,True,False,False,0.0,0.0,0.0
3f6df3ccd537306e2dd54040516fac2c26f601ed820fa4ae3ec875a5e7d83c7a,10106,4,True,True,False,False,0.0,0.0,0.0
ce84a244ea08c48cbe6215b82a4751a073c183b3d97134b5d3885596e3591d5a,10106,5,True,True,False,False,0.0,0.0,0.0
1ff9fcebf2eed02fd6d09ffedbcc4a61946eea787e1fa2ae58e66f850a00f311,10106,6,True,True,False,False,0.0,0.0,0.0
953602cd83f1d863f32ab266a931b4ea5b7498c4df17d8ac288214be034f7956,10106,7,True,True,False,False,0.0,0.0,0.0
8cac9633e783503230cfa9c84bc41262fbad94ef94400653d92dcbf2ee068136,10106,8,True,True,False,False,0.0,0.0,0.0
a2e33d72242d53c4a3ba68e06f97e72d3572b2a9227d1447f5133c2ccb7838db,10106,9,True,True,False,False,0.0,0.0,0.0
a84e273da29d4985870b3ab23456521fb07f8b6629cc041bafffd7b9b3b29de2,11321,0,True,True,False,False,0.0,0.0,0.0
0d699bcba4be96357637a72758048beb4a7e36774c24d6591e80488b664aad91,11321,1,True,True,False,False,0.0,0.0,0.0
7593834b8cb0030d2621cc89819d21dbaf01340a809a87885f4756a39ac6123c,11321,2,True,True,False,False,0.0,0.0,0.0
b115c488cdf2df9ef08401ad20a2bb68189b4ee31ac0de946016596e55629335,11321,3,True,True,False,False,0.0,0.0,0.0
c03883ef37fc995e80af0633030fcac7c764c9b561f320772a0432ddf6c7b732,11321,4,True,True,False,False,0.0,0.0,0.0
c92756b2b065abc41716c29b1e2860a2788cf62a30682d040d8f30b40f5bda59,11321,5,True,True,False,False,0.0,0.0,0.0
62a8cf865f7012e0790a48cb67fcb36a1fa4f98db50465ffab570d07e3b40b62,11321,6,True,True,False,False,0.0,0.0,0.0
29236d3002fb2cc1d25203c3bd748d36f81b6edc218f87ea3322e426e07bcdbb,11321,7,True,True,False,False,0.0,0.0,0.0
c14f93eb03878153e311302cd7873ba6ff13ee1590eda012ba82845eab2a434b,11321,8,True,True,False,False,0.0,0.0,0.0
457ad6c06c21bb16aabd7cdad28fed3ddeb2a44674096365c49df9d7b3fb7f8c,11321,9,True,True,False,False,0.0,0.0,0.0
643154eee25e23808d7d4baf5735583423b7980b56366d99749b860a80f7ac30,8764,0,True,True,False,False,0.0,0.0,0.0
0716c0ad143b576698da0a8e0e159603b9026b8bc9f4affab671eb91840ee123,8764,1,True,True,False,False,0.0,0.0,0.0
5525eb37fdc7804a0f3889cda39565895b9820cff973bd97948be5d819ae6f76,8764,2,True,True,False,False,0.0,0.0,0.0
d59bb2bc7110e6094d738ca371c19365c7165641c44494f0bafbfcdfa7aa2e3f,8764,3,True,True,False,False,0.0,0.0,0.0
af650d9800acc226f032d78b360b1c7ad62c84dc9e6e5925d79e60327327c689,8764,4,True,True,False,False,0.0,0.0,0.0
136f814fd21e0b24fcee0f8fe0366c2e7a9a3fc422691d8adc8290812394150d,8764,5,True,True,False,False,0.0,0.0,0.0
992d697f4823296a6bb15e29cc5f544425938f95157e33083a734397360ccb1a,8764,6,True,True,False,False,0.0,0.0,0.0
7cc403b04cbb6e7bf0b629cf24f258a7dc3954e9b15cbb4c9bc37602f236aade,8764,7,True,True,False,False,0.0,0.0,0.0
fbc9c6eac582783e5cfdc01a792f082dbf8c671f03825d03bc1601620a7f8992,8764,8,True,True,False,False,0.0,0.0,0.0
69a93bfc4524ddb5a43db5cf8b38d8ddccbeba108e8f081ed62c97bb8a7693c0,8764,9,True,True,False,False,0.0,0.0,0.0
93ec59e9086d8e70a9debf501d9de1ae81f8e6682f439c9acd3badae208eb5f8,21830,0,True,True,False,False,0.0,0.0,0.0
ded75f577fdf13499f5bed0d9dac987d996c3f5e1cb5b9d4f864c73ab4e62e48,21830,1,True,True,False,False,0.0,0.0,0.0
a5c9ec0671ede787e00f0e2d5e1ab9b52ddc11f5179899221af1fc3fb3cfcf87,21830,2,True,True,False,False,0.0,0.0,0.0
fa1adddf0ab135d219491a8f4178fedb1531adbac9bd0bdd99c521e85fa6aa63,21830,3,True,True,False,False,0.0,0.0,0.0
a9e1b9dca2ecef0ee0c6857230cada8726477bfe7b1c029dc42bdbbd14c53443,21830,4,True,True,False,False,0.0,0.0,0.0
b11c61c20327bb55bb72a065567e7d3bfb4ed0da29f6ad9fc6d516b34b232759,21830,5,True,True,False,False,0.0,0.0,0.0
49672c5679ac7f76238020c3e198e297849b7abb4711dd84e24a7c186d75fcbf,21830,6,True,True,False,False,0.0,0.0,0.0
cc04fb20579939f04014d99272adad56e6d0ccd1819a6d933448e4c0f03ab5f8,21830,7,True,True,False,False,0.0,0.0,0.0
3447ab993f39abad80d4f621c047f64e2bb6b26f87e71beefde0db55f4b04d41,21830,8,True,True,False,False,0.0,0.0,0.0
e370891ab22609e9322aa60e0f90d55b5b26b064b92b96a29f2f8441036cde01,21830,9,True,True,False,False,0.0,0.0,0.0
5eb4c0f845c3a8e4640982999eafa6f16d02aecbec7aad27ad9cc2a2dd83915a,4949,0,True,True,False,False,0.0,0.0,0.0
e0050ea4ef7ade27c396566b87c1a71e2f327730e268353ad65b6957d0dc3cff,4949,1,True,True,False,False,0.0,0.0,0.0
686da015a80436e34f2c4ce1b759d03d2c50017884c1816b362002ce8b94042b,4949,2,True,True,False,False,0.0,0.0,0.0
a09ed627075802ba040c10f3929a3cad51343a14b8354ae541d57b66e6eea424,4949,3,True,True,False,False,0.0,0.0,0.0
81b6ed2e89f02bbbcf1a2192009290393b521e902dd53f48699d71ffb5e1e678,4949,4,True,True,False,False,0.0,0.0,0.0
097a3c20e3bc4920fade6d503b78795aac79412e514c7350a42d5faac87a43a2,4949,5,True,True,False,False,0.0,0.0,0.0
94a89629d5180a203fbd40830bf84fcdf78f19855211f7ac7bb0324788428154,4949,6,True,True,False,False,0.0,0.0,0.0
62c1deb1fc7b124b05743034589e9fc5b9bd49109925709bb0fa86a374d19471,4949,7,True,True,False,False,0.0,0.0,0.0
bce87dca902c616b05557733751a3983e2f61c330b287d27156f5ee925192e89,4949,8,True,True,False,False,0.0,0.0,0.0
fc51cf0e7a0c82fe10b47cbfbecc06e81048d637afa433586bd049bb6d62c1f7,4949,9,True,True,False,False,0.0,0.0,0.0
1c2357ec2806bc58d237ec7168f934b9c7dfb589f17ef324ab8705e8839dace5,1888,0,True,True,False,False,0.0,0.0,0.0
58b244d085461ce994064668a8701fe7cf5978888b9d74d8149117e17138a219,1888,1,True,True,False,False,0.0,0.0,0.0
4cd29b0c8bf6e77c7989d3c3324038b38c8597479524b761dd1e581e40f3b8ae,1888,2,True,True,False,False,0.0,0.0,0.0
3359c915ff8e5a97ff3661182fdd0ccda77f510ca98965b9cbe89cb91e0f255c,1888,3,False,False,False,False,0.0,0.0,0.0
4ba7bdf873bc7fe537fb8d215199ce1f375f4eede2961bf637d8abeabad047ee,1888,4,True,True,False,False,0.0,0.0,0.0
ae1fcabe04ac98a0adcc3922d3328ea9c21088e7f8eb7e5797bf1fdc1a881697,1888,5,True,True,False,False,0.0,0.0,0.0
1a922c70d5fb64c5d579fd6f0a423b719096df53db510977e60a98b1fdc9baa2,1888,6,True,True,False,False,0.0,0.0,0.0
09a98c9b8b039d63cc53c64dcad5f29ac4628eb161fdad27a670eae965c9ec41,1888,7,True,True,False,False,0.0,0.0,0.0
836191f6853550e3f948dcc544d97635e02265bf0281613d98bbaa15cbfa540c,1888,8,True,True,False,False,0.0,0.0,0.0
4e2b30e36e9d983507ce37125fc4e286240449fd32dfd69a6c332e2c33cd64cc,1888,9,True,True,False,False,0.0,0.0,0.0
3de973c89a55a8104ac685423d29249aedeb2ccdb245e7367b814e3160c76477,13021,0,True,True,False,False,0.0,0.0,0.0
04a9303fe697a44647a14d5999bf8269e897c4eac80c0f55f2b3d97bab6f400e,13021,1,True,True,False,False,0.0,0.0,0.0
9eadec7b7f9ab044b77e4cf43f5c263f22ffe609dd9b8fd73f04e79eeb7601d6,13021,2,True,True,False,False,0.0,0.0,0.0
b9563fb4139a099b6a3bf99e8ab095e798a3e6f30387ab1f53e63011c0915549,13021,3,True,True,False,False,0.0,0.0,0.0
4cbb1b3d42001c6c82f3e86678ce7076139d77421d1caf011556dcf66afa8cd7,13021,4,True,True,False,False,0.0,0.0,0.0
1e760e6430ee9e3d9c505d9291fcfc0f1288dd3965808558e141b63306815226,13021,5,True,True,False,False,0.0,0.0,0.0
e6a0980f0ef91b3af198977f0587c8b62d05b686a9ac9bff6442998d0e0a4564,13021,6,True,True,False,False,0.0,0.0,0.0
be2dde716260b794e41bd99c30e74f5a427ab1d14134af13533f8e8723865dd3,13021,7,True,True,False,False,0.0,0.0,0.0
e8ba7549f273a76b4c78a41a58ca7fd02d37ab05ae162f19b3caf0584304f022,13021,8,True,True,False,False,0.0,0.0,0.0
52617687995b36b2ee9271c2bf4bf6043485df491423e5693d75890488fc3ab3,13021,9,True,True,False,False,0.0,0.0,0.0
e19b2b71df053e596506ed08ccd33b19eaf9ca621f5825aea7f4b697986e9f68,6451,0,True,True,False,False,0.0,0.0,0.0
88ee93c7710ba93e1b0611e9dcc7af298eef9906ad619819b798b010a7872795,6451,1,True,True,False,False,0.0,0.0,0.0
7486cbd6cb71625677c22e6fdc9030834bf29a2382c6a299dbb2941caf906705,6451,2,True,True,False,False,0.0,0.0,0.0
81497491fa0cc103450760a81ed17b617b01e609aff25a97bfd640691a5ea2a8,6451,3,True,True,False,False,0.0,0.0,0.0
781daf206c527538b523d08f91ec6ee0cd9e7bdbeae6ddeebd97bdfa72f03b42,6451,4,True,True,False,False,0.0,0.0,0.0
55bddc5f1c11cef041fa95bf8735e15986f6c44e31e462f4fe14cc5c5c556951,6451,5,True,True,False,False,0.0,0.0,0.0
7d207dabda34538c7a7a07400416cb204a15e5e37edc9642b9aaa139e76da5c5,6451,6,True,True,False,False,0.0,0.0,0.0
7eced6a17e3b132af4b3516ac9dd72fb58399e64682387694a7fdf3b9a861dbe,6451,7,True,True,False,False,0.0,0.0,0.0
d76e57591f856d5b41db0ff295436b383e10a28464544dbfccd33a1bf5d72bdc,6451,8,True,True,False,False,0.0,0.0,0.0
5f0a2b0de01728e4cda09f914869cda9941bf80e8d1d5628aa957b1095b5f21b,6451,9,True,True,False,False,0.0,0.0,0.0
fa2018d41806502e00271f2272f81cf2ce717ed39ad939555228c811d3203058,55,0,False,False,False,False,0.0,0.0,0.0
f17d15e230bb3f9eda100a1d4a3898f6d00e171c0a89919f95c9c65614dbd433,55,1,False,False,False,False,0.0,0.0,0.0
7fcf668d92e23e1172d6c1f7158b1de0209998ec19a30ea3068f7599e48a8211,55,2,False,False,False,False,0.0,0.0,0.0
db43f560e02355fc0288aab456c76a80d1f420c9a75e227d416c8a2b509a81a2,55,3,False,False,False,False,0.0,0.0,0.0
bb410f9af5becbdd6807001da4584c5724ac95ea531925699c8aa01fd71a1307,55,4,False,False,False,False,0.0,0.0,0.0
e25b4080cf7d396c8aa8e003d1c418e66f5ec08247f9f10ea5297f4b92505513,55,5,False,False,False,False,0.0,0.0,0.0
f599cd51db3af9fc5a1323b89af819a14fadf35480193693da1eb1bc0c68f044,55,6,False,False,False,False,0.0,0.0,0.0
34d2a92f543c30e0143bd1c9580a1836c3c024023afbb94adcc567dc7349b3b2,55,7,False,False,False,False,0.0,0.0,0.0
05f2be5178d632ab284ae12972a1082bd5df635f65c2ede65e5c6d80352ba7aa,55,8,False,False,False,False,0.0,0.0,0.0
072f6d6dc27b0e8080aab15877cbc7cbe55625d8684e2fb01d57bcb42855e929,55,9,False,False,False,False,0.0,0.0,0.0
4e5f1713ae32d0e62d0faaeaf348d1901794cf854b120301b336e7ac7d6c479a,16855,0,True,True,False,False,0.0,0.0,0.0
a816a7a28e2882da9a74384a81e540c517885b7aff4a01ff4f3282f31a75ae8e,16855,1,True,True,False,False,0.0,0.0,0.0
34f2573d7a9af6a71f308052df0d89e5a8b6009022f1d05868601936eda3a4f4,16855,2,True,True,False,False,0.0,0.0,0.0
30e928e79da639cd95f2790c18048b9668f91977d47312d522afbc5366bd4734,16855,3,True,True,False,False,0.0,0.0,0.0
2a102927639bd93e539ace75623baaa999c5570703d1d586715e66f082743289,16855,4,True,True,False,False,0.0,0.0,0.0
fa2ab09104179b7b543eaaa81b2d700b415c1fc1f17f160d8e25058a73cf5c02,16855,5,True,True,False,False,0.0,0.0,0.0
6d4f368052d98c929da1f5cc23477249ff76fb26c4f261146e02484b53ce48ff,16855,6,True,True,False,False,0.0,0.0,0.0
9256d4d42097cc06813c7609bf5aea845972c836cc3abd073ea1251e71a5b354,16855,7,True,True,False,False,0.0,0.0,0.0
7192386a6413b185c8f920e996877af19e08a3f7d5cdb5dab12a5ec062dd8113,16855,8,True,True,False,False,0.0,0.0,0.0
32a546f02f75e56f6c9c103a606539be689c244ab548f4f7e1f884173c392760,16855,9,True,True,False,False,0.0,0.0,0.0
39d23d7e90bb2c350707c985e4ddff804fb748460ab45b436feb343f418d4613,21482,0,True,True,False,False,0.0,0.0,0.0
164c1473a77f9721065d4b32476af287c8b75e8d2365b13b8a979efaf92f232c,21482,1,True,True,False,False,0.0,0.0,0.0
99266dabe0c3628d96b2c7f5ea9f5a6af61406d1d3ea7407aa808605d40c4a72,21482,2,True,True,False,False,0.0,0.0,0.0
aa940d3a2630dc82077dfc5bedf6c3fe202de79877c475b2751bd6a6ebebf89b,21482,3,True,True,False,False,0.0,0.0,0.0
a39e3db03959d0250ad58acc9ec5c77bbf41147fe0daa3a5b6d7bd142df3429c,21482,4,True,True,False,False,0.0,0.0,0.0
89f9617e325cab7b42b1b525fd8de3fbf3901eda38a941064e24dbe828efb947,21482,5,True,True,False,False,0.0,0.0,0.0
252ac6fa8dddcecfe9c50015d3927d03ada0d1641c8a0197f4ac071488ef26f3,21482,6,True,True,False,False,0.0,0.0,0.0
bdeb18ebce48307b0890390d01de8cea6c57660cc193785ab98d4d92ec40531e,21482,7,True,True,False,False,0.0,0.0,0.0
1c5d21765c40887f09bbe1ee9359ac4ec57d32353431b551ad47ba345943d18f,21482,8,True,True,False,False,0.0,0.0,0.0
dcdc7ea0d847d7daf977e44339cd7a5d91a72234b9c410bf03eed1aa8dea140c,21482,9,False,False,False,False,0.0,0.0,0.0
bb23c7ebbe150d9f54135b87486c408533d32393685ba675ae145c4cab0c0214,16417,0,True,True,False,False,0.0,0.0,0.0
4dab57a027ca8b202966a78c1ce1366d99fa84323710ea60f4121382787e3baa,16417,1,True,True,False,False,0.0,0.0,0.0
04df2925c2e3c8a17c8c59ac333b6b35021b551fd4d68b05d398f8b1586c022c,16417,2,True,True,False,False,0.0,0.0,0.0
fdc7ba811d180cdd31f37c7a05f581c7c09b179ba4d0269455b5c4cc6ddf1a7e,16417,3,True,True,False,False,0.0,0.0,0.0
8c2d420136a39ca0b5b9d9dbb7050b809a651ed76218a98fdfe975f2410f1a4c,16417,4,True,True,False,False,0.0,0.0,0.0
69b709a7aa10c259bfa7e86c2f06b6f1c8e4b706618d8f6777e0e5511ec3c5b6,16417,5,True,True,False,False,0.0,0.0,0.0
