dynamic_layer_visit_count,factor_build_count,history_append_count,native_compute_z_bypassed_with_shared_fixed_z,native_creg_action_status,physical_write_count,resolution_stable_path_frobenius_squared,schema,sum_step_action_frobenius_squared,terminal_net_frobenius,terminal_net_frobenius_squared,adapter_dynamic_z_count,adapter_fixed_z_compute_count,adapter_fixed_z_recompute_count,adapter_inner_cache_mutation_count,adapter_inner_history_append_count,adapter_key_capture_count,adapter_layer_factorization_count,adapter_official_endpoint_count,adapter_solve_count,adapter_terminal_capture_count,adapter_terminal_finalize_count,jvp_attention_backend_switch_count,jvp_finite_difference_forward_count,jvp_jvp_call_count,jvp_model_forward_invocation_count,jvp_physical_write_count,jvp_temporary_direction_hook_count,jvp_wall_seconds,cell,arm,batch,endpoint_status,wall_seconds,model_forward_invocation_count,semantic_request_strict_count,semantic_tie_count,first_hit_prefix,cache_entry_width,cache_exit_width,raw_path,anchor_active_request_count,anchor_zero_request_count,anchor_zero_semantic_miss_count,anchor_zero_semantic_miss_policy,first_hit,jvp_call_count,key_capture_count,materialization_count,nonzero_action_visit_count,physical_euler_path_frobenius_length,resolution_stable_path_frobenius,step_count,terminal_capture_count,terminal_status,zero_action_visit_count,q_terminal_n,q_terminal_mean,q_terminal_median,q_terminal_q25,q_terminal_q75,q_terminal_p90,q_terminal_max
,20,1,,TELEMETRY_WITHHELD,1,871.0406074542251,orbode.arm-telemetry.v1,217.76015186355627,20.734638978140879,429.92525355383901,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,9,HORIZON_SEMANTIC_MISS,291.39124320726842,553,99,0,,800,900,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-09.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,49.150355130271997,29.513397084277255,20,20,HORIZON_SEMANTIC_MISS,0,100,0.04411738477193488,0.037848176350271621,0.032643791446930269,0.051314825984723839,0.068167571263201013,0.12150835473453918
,20,1,,TELEMETRY_WITHHELD,1,1048.1118786516611,orbode.arm-telemetry.v1,262.02796966291527,22.602215503951228,510.86014568705332,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,LA,NQFIX,10,HORIZON_SEMANTIC_HIT_OBSERVED,279.33144015353173,553,100,0,6,900,1000,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-NQFIX/batch-10.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,53.209125229469215,32.374556037908242,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.038150301263999098,0.035278500852959457,0.029212499769745735,0.043432863808424788,0.05402488228530615,0.094131905482017331
,20,1,,TELEMETRY_WITHHELD,1,74.836759836263468,orbode.arm-telemetry.v1,18.709189959065867,7.5232316390235514,56.599014294404995,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,24.713130638003349,LA,ORBFH,1,HORIZON_SEMANTIC_MISS,316.60702031850815,573,91,0,,0,100,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-01.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,14.493673537299788,8.6508242287231489,20,20,HORIZON_SEMANTIC_MISS,0,100,0.19875359945368704,0.19653850750526147,0.18134616328710598,0.21484687401134753,0.23002324020135598,0.26917553778634551
,20,1,,TELEMETRY_WITHHELD,1,86.035099301212711,orbode.arm-telemetry.v1,21.508774825303178,8.0092706793635831,64.148416815313198,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,22.161520348861814,LA,ORBFH,2,HORIZON_SEMANTIC_MISS,301.18115909770131,573,98,0,,100,200,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-02.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,15.767291903692502,9.2755107299389561,20,20,HORIZON_SEMANTIC_MISS,0,100,0.18551554064021711,0.18526748318937286,0.16942052767041088,0.19830754546462315,0.21563545487612132,0.25004157325500509
,20,1,,TELEMETRY_WITHHELD,1,99.319297303153817,orbode.arm-telemetry.v1,24.829824325788454,8.6238838609410422,74.371372846999378,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,27.133405346423388,LA,ORBFH,3,HORIZON_SEMANTIC_MISS,328.10148091614246,573,99,0,,200,300,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-03.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,17.021818319137523,9.9659067476649525,20,20,HORIZON_SEMANTIC_MISS,0,100,0.18528305101304363,0.1829455328614637,0.17007945498216051,0.20093613035984026,0.21578477482138425,0.23410842789143341
,20,1,,TELEMETRY_WITHHELD,1,106.679806068476,orbode.arm-telemetry.v1,26.669951517118999,8.9421106656005822,79.961343155847672,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,24.829723646864295,LA,ORBFH,4,HORIZON_SEMANTIC_MISS,310.54143937770277,573,99,0,,300,400,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-04.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,17.733932108342934,10.32859167885322,20,20,HORIZON_SEMANTIC_MISS,0,100,0.17267874469430511,0.17199841094749041,0.16080652125777967,0.18499614197558531,0.19429866938530038,0.22809364520775896
,20,1,,TELEMETRY_WITHHELD,1,115.94013507011302,orbode.arm-telemetry.v1,28.985033767528254,9.326182042038532,86.977671481241998,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,24.576990402303636,LA,ORBFH,5,HORIZON_SEMANTIC_MISS,306.72564379870892,573,99,0,,400,500,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-05.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,18.407890102641442,10.767550096011302,20,20,HORIZON_SEMANTIC_MISS,0,100,0.16880147570711265,0.16825537803674417,0.15661531774080006,0.18103028152153766,0.19299955459265097,0.22113044064881782
,20,1,,TELEMETRY_WITHHELD,1,132.22458082938979,orbode.arm-telemetry.v1,33.056145207347448,9.8885849784262536,97.784112875557355,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,25.20107039809227,LA,ORBFH,6,HORIZON_SEMANTIC_HIT_OBSERVED,361.99760358966887,750,100,0,15,500,600,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-06.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,19.8640929678667,11.498894765558548,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.16146187001992804,0.16092632633886952,0.14825608353504124,0.1718604341210187,0.18558878152167621,0.22867311273369328
,20,1,,TELEMETRY_WITHHELD,1,128.77510611916512,orbode.arm-telemetry.v1,32.193776529791279,9.8113218775672717,96.262036985230168,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,22.016410434618592,LA,ORBFH,7,HORIZON_SEMANTIC_MISS,295.42246845550835,573,99,0,,600,700,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-07.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,19.466111273047524,11.347911971775474,20,20,HORIZON_SEMANTIC_MISS,0,100,0.1622347901304754,0.16169755188936247,0.14775820313926802,0.17581178525254604,0.18613105987363768,0.21945720905079424
,20,1,,TELEMETRY_WITHHELD,1,147.35729264707419,orbode.arm-telemetry.v1,36.839323161768547,10.464348127733214,109.50258173839362,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,30.658322609961033,LA,ORBFH,8,HORIZON_SEMANTIC_HIT_OBSERVED,403.66270697489381,750,100,0,13,700,800,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-08.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,20.834314864264339,12.139081210992625,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.15448904321966475,0.15358592032241775,0.14264274916911249,0.16469655777299522,0.17766707463864362,0.21020291141091751
,20,1,,TELEMETRY_WITHHELD,1,146.19904532267614,orbode.arm-telemetry.v1,36.549761330669035,10.435654447141552,108.90288374014526,0,0,0,0,0,20,20,0,20,41,1,0,0,20,20,0,20,22.187834911979735,LA,ORBFH,9,HORIZON_SEMANTIC_MISS,316.53852472826838,573,99,0,,800,900,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-09.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,20.806819219548021,12.091279722290611,20,20,HORIZON_SEMANTIC_MISS,0,100,0.15756778026978199,0.15731674651728267,0.14309974421745891,0.17175858626438434,0.18268874933678181,0.21488643873984326
,20,1,,TELEMETRY_WITHHELD,1,154.54594383832944,orbode.arm-telemetry.v1,38.636485959582359,10.694026136618087,114.36219501067076,0,0,0,0,0,20,20,0,20,41,2,0,0,20,20,0,20,22.199364605359733,LA,ORBFH,10,HORIZON_SEMANTIC_HIT_OBSERVED,361.15898416470736,750,100,0,14,900,1000,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-ORBFH/batch-10.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,20,21.491713234490089,12.431650889496915,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.1510888507486457,0.147229524399064,0.13896447257446889,0.16329149591688152,0.1718278796175754,0.19795605237006858
,20,1,,TELEMETRY_WITHHELD,1,98.952021291139758,orbode.arm-telemetry.v1,24.738005322784939,7.9246229685320246,62.799649193385314,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,24.734424996189773,LA,JAC,1,HORIZON_SEMANTIC_MISS,298.0085974978283,524,92,0,,0,100,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-01.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,15.141504340398853,9.9474630580434802,20,17,HORIZON_SEMANTIC_MISS,3,100,0.20884484261883135,0.20617195758921578,0.18705424128242448,0.22619008933820456,0.25135916057343549,0.30638207042634902
,20,1,,TELEMETRY_WITHHELD,1,119.15143502115492,orbode.arm-telemetry.v1,29.787858755288731,8.5229383518876531,72.640478150077428,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,22.149123966693878,LA,JAC,2,HORIZON_SEMANTIC_MISS,285.04467061720788,524,97,0,,100,200,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-02.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,16.830373771021314,10.91565092063478,20,17,HORIZON_SEMANTIC_MISS,3,100,0.19690864960476376,0.19400204856399594,0.17549843530940512,0.21479385680110041,0.23080048531079936,0.28125157573194737
,20,1,,TELEMETRY_WITHHELD,1,135.0271705998799,orbode.arm-telemetry.v1,33.756792649969974,9.1484377257581997,83.693912822075873,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,27.105356127023697,LA,JAC,3,HORIZON_SEMANTIC_MISS,305.92016942426562,524,98,0,,200,300,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-03.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,17.951158215580502,11.620119216250748,20,17,HORIZON_SEMANTIC_MISS,3,100,0.2009916594832391,0.19627490841121736,0.1824011065647671,0.21587831183696934,0.24008842651168411,0.28469464944403416
,20,1,,TELEMETRY_WITHHELD,1,144.61814064829932,orbode.arm-telemetry.v1,36.154535162074829,9.5346192337039799,90.908963931717878,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,24.796343993395567,LA,JAC,4,HORIZON_SEMANTIC_MISS,295.91960426792502,524,99,0,,300,400,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-04.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,18.799641723075961,12.025728279330917,20,17,HORIZON_SEMANTIC_MISS,3,100,0.18808526309371293,0.1863163698004533,0.17145393312418672,0.20436305525818452,0.21718912305435839,0.26828859408790151
,20,1,,TELEMETRY_WITHHELD,1,8.3689566804373702e-09,orbode.arm-telemetry.v1,2.0922391701093421e-09,8.6355773523241698e-05,7.4573196207974112e-09,0,0,0,0,0,20,20,0,20,21,1,0,0,20,20,0,20,24.786344054155052,LA,JAC,5,HORIZON_SEMANTIC_MISS,289.71932403743267,513,2,0,,400,500,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-05.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,16,0.00015992256658502901,9.1482001948128415e-05,20,16,HORIZON_SEMANTIC_MISS,4,100,0.99987669233372511,0.99999167403530376,0.99999099678527059,0.99999225881931919,0.99999291957499004,0.99999424288614647
,20,1,,TELEMETRY_WITHHELD,1,174.42708250113131,orbode.arm-telemetry.v1,43.606770625282827,10.375394641932786,107.64881397584756,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,25.349674466997385,LA,JAC,6,HORIZON_SEMANTIC_HIT_OBSERVED,301.37801853939891,535,100,0,13,500,600,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-06.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,20.667806222280355,13.207084557203808,20,18,HORIZON_SEMANTIC_HIT_OBSERVED,2,100,0.18494408067726975,0.18352945673763688,0.16590295974010588,0.20192376474404727,0.21771890518748135,0.28392013433473356
,20,1,,TELEMETRY_WITHHELD,1,165.93053095343024,orbode.arm-telemetry.v1,41.482632738357559,10.288873176973246,105.86091125183951,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,22.161972092464566,LA,JAC,7,HORIZON_SEMANTIC_HIT_OBSERVED,282.53759589791298,524,100,0,13,600,700,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-07.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,20.064805277964201,12.881402522762428,20,17,HORIZON_SEMANTIC_HIT_OBSERVED,3,100,0.18543260471474673,0.18235886684076377,0.1665547936611548,0.20555031250236377,0.22078659496490791,0.25749935437891719
,20,1,,TELEMETRY_WITHHELD,1,193.77379289980581,orbode.arm-telemetry.v1,48.443448224951453,11.027500656095178,121.60577072017958,0,0,0,0,0,20,20,0,20,22,1,0,0,20,20,0,20,30.66114766895771,LA,JAC,8,HORIZON_SEMANTIC_HIT_OBSERVED,319.31327376887202,524,100,0,9,700,800,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-08.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,17,21.709538125962716,13.920265547029116,20,17,HORIZON_SEMANTIC_HIT_OBSERVED,3,100,0.18158807156649531,0.1810296038912913,0.16202086227523965,0.19747281552582946,0.211730973864797,0.28923983167985456
,20,1,,TELEMETRY_WITHHELD,1,190.87301933893195,orbode.arm-telemetry.v1,47.718254834732996,11.038185718705927,121.84154396064349,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,22.124059469439089,LA,JAC,9,HORIZON_SEMANTIC_MISS,294.26226073876023,535,99,0,,800,900,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-09.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,21.752684972780891,13.815680198199868,20,18,HORIZON_SEMANTIC_MISS,2,100,0.17917686686189149,0.18174799475574016,0.15727983520534947,0.20051216916318346,0.21310525861065185,0.23023830447410928
,20,1,,TELEMETRY_WITHHELD,1,205.14423469798578,orbode.arm-telemetry.v1,51.286058674496445,11.342635955966513,128.65539042958437,0,0,0,0,0,20,20,0,20,23,1,0,0,20,20,0,20,22.130418588407338,LA,JAC,10,HORIZON_SEMANTIC_HIT_OBSERVED,283.23929930198938,535,100,0,11,900,1000,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r2/execution-2/results/task-1/arm-JAC/batch-10.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,20,20,1,18,22.70530267622842,14.32285707175722,20,18,HORIZON_SEMANTIC_HIT_OBSERVED,2,100,0.1700634342674717,0.17019776534140926,0.15436880587589541,0.18704616414947203,0.19936514991903509,0.25003450040060016
0,5,0,True,TELEMETRY_WITHHELD,1,5197.6238761696568,orbode.official-bypass.v1,5197.6238761696568,72.094548172310894,5197.6238761696568,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,1,TERMINAL_VALID,92.319402716122568,217,97,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-01.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,7197.8493207710289,orbode.official-bypass.v1,7197.8493207710289,84.840139796979528,7197.8493207710289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,2,TERMINAL_VALID,92.586735379882157,217,100,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-02.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,6090.5203563924078,orbode.official-bypass.v1,6090.5203563924078,78.041785963625969,6090.5203563924078,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,3,TERMINAL_VALID,100.95887981820852,217,98,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-03.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,5688.4825565815108,orbode.official-bypass.v1,5688.4825565815108,75.422029650371456,5688.4825565815108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,4,TERMINAL_VALID,94.289442668668926,217,99,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-04.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,5289.8863367826307,orbode.official-bypass.v1,5289.8863367826307,72.731604799994827,5289.8863367826307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,5,TERMINAL_VALID,93.166796957142651,217,100,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-05.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,4776.5593650720321,orbode.official-bypass.v1,4776.5593650720321,69.11265705405944,4776.5593650720321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,6,TERMINAL_VALID,91.558032752946019,217,64,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-06.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,4874.7391326575262,orbode.official-bypass.v1,4874.7391326575262,69.819332084011847,4874.7391326575262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,7,TERMINAL_VALID,87.384127939119935,217,90,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-07.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,4550.3272047781802,orbode.official-bypass.v1,4550.3272047781802,67.456113175739532,4550.3272047781802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,8,TERMINAL_VALID,95.075542254373431,217,38,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-08.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,4768.7206596684864,orbode.official-bypass.v1,4768.7206596684864,69.055924146075157,4768.7206596684864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,9,TERMINAL_VALID,90.701813614927232,217,7,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-09.json,,,,,,,,,,,,,,,,,,,,,,
0,5,0,True,TELEMETRY_WITHHELD,1,3900.6751012991522,orbode.official-bypass.v1,3900.6751012991522,62.455384886326271,3900.6751012991522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,QM,O,10,TERMINAL_VALID,90.108938337303698,217,51,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-O/batch-10.json,,,,,,,,,,,,,,,,,,,,,,
,20,0,,TELEMETRY_WITHHELD,1,3160.1941912341763,orbode.arm-telemetry.v1,790.04854780854407,51.134450500522291,2614.7320279903643,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,QM,QCL,1,HORIZON_SEMANTIC_MISS,268.04696790501475,528,97,0,,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-QCL/batch-01.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,108.81941081343524,56.215604517199459,20,20,HORIZON_SEMANTIC_MISS,0,100,0.25097756887198169,0.24605700289777152,0.22434038864741673,0.26784706314414242,0.30034126442293274,0.41176836471075423
,20,0,,TELEMETRY_WITHHELD,1,4032.6985485436112,orbode.arm-telemetry.v1,1008.1746371359028,57.764167781265165,3336.6990794621524,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,QM,QCL,2,HORIZON_SEMANTIC_HIT_OBSERVED,253.03092607110739,528,100,0,10,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-QCL/batch-02.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,118.99383748844735,63.503531780079847,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.24453897922558099,0.24156290230548155,0.22337482750435977,0.27079336719459374,0.27890213759801241,0.31335672828081823
,20,0,,TELEMETRY_WITHHELD,1,3645.1151473244058,orbode.arm-telemetry.v1,911.27878683110146,55.265436538589057,3054.2684758008145,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,QM,QCL,3,HORIZON_SEMANTIC_HIT_OBSERVED,272.54939364269376,528,100,0,15,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-QCL/batch-03.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,116.38491310828334,60.374789004388298,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.25635945315152275,0.24426585053986435,0.22303371350311205,0.27254701674001519,0.3009790108967253,0.95160516945244644
,20,0,,TELEMETRY_WITHHELD,1,3265.2187846781517,orbode.arm-telemetry.v1,816.30469616953792,52.027319719121138,2706.8419971556514,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,QM,QCL,4,HORIZON_SEMANTIC_HIT_OBSERVED,265.70603668317199,528,100,0,10,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-QCL/batch-04.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,108.13385508425962,57.14209293225224,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.24913928326895193,0.2447350012618488,0.21976376297950875,0.27271764137072119,0.3056676375264103,0.36927490342723351
,20,0,,TELEMETRY_WITHHELD,1,2857.9795031894664,orbode.arm-telemetry.v1,714.4948757973666,48.380267625565423,2340.6502955213341,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,QM,QCL,5,HORIZON_SEMANTIC_HIT_OBSERVED,260.52768023032695,528,100,0,10,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-QCL/batch-05.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,101.52724632733522,53.460073916797633,20,20,HORIZON_SEMANTIC_HIT_OBSERVED,0,100,0.24729386113558718,0.23921864064586731,0.22051263476951299,0.26889188920928236,0.30064018932844383,0.35835698034865204
,20,0,,TELEMETRY_WITHHELD,1,3503.916391555937,orbode.arm-telemetry.v1,875.97909788898426,54.633842486582267,2984.856744848682,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,QM,QCL,6,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,265.14318404346704,528,98,0,9,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-QCL/batch-06.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,114.53794852583735,59.193888126697146,20,20,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,0,100,232.10165399669472,0.24254286148235962,0.22307247409582262,0.27207252624181638,0.30598621178267205,23184.857293317822
,20,0,,TELEMETRY_WITHHELD,1,2637.3000332832153,orbode.arm-telemetry.v1,659.32500832080382,46.386000539299694,2151.6610460319116,0,0,0,0,0,20,20,0,20,41,1,0,0,0,0,0,0,0,QM,QCL,7,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,250.67992443498224,528,99,0,10,0,0,/data/janghj/ODE-edit/local/state/orbode-sequential-b100x10-server4-v1/tech-r1/results/task-2/arm-QCL/batch-07.json,100,0,0,NONBLOCKING_SCIENTIFIC_OBSERVATION,,0,20,1,20,98.771737843056755,51.354649578039329,20,20,HORIZON_TRANSIENT_HIT_TERMINAL_MISS,0,100,0.24318614464068847,0.24141116740069102,0.22086522389645735,0.26361364429164791,0.29211927626110185,0.34486557358283942
