comparison,panel,metric,identity,case_id,prompt_index,before_success,after_success,loss,recovery,new_nll_delta,true_nll_delta,desired_margin_delta
A0_to_A-OS,Fixed100,NS,8cdda06e0db505fc8da943935f73b334a94455c41c879ed8c12381e4ac132fc8,7348,1,True,True,False,False,-0.21257352828979492,0.057839810848236084,-0.270413339138031
A0_to_A-OS,Fixed100,NS,633492657e5186a830dc647cb40b3d6cf21fa58a6b9d9ec58ae9fa7e1bf9e63a,7348,2,True,True,False,False,-0.45847034454345703,-0.33278560638427734,-0.1256847381591797
A0_to_A-OS,Fixed100,NS,5a3336bcaff04f3f7fd1379e0f2c4421bfaf009fce1e176c7028e73a9b9e4e17,7348,3,True,True,False,False,-0.036921024322509766,0.21023619174957275,-0.24715721607208252
A0_to_A-OS,Fixed100,NS,874d5a6700951ffdda971afec748a40a9eb3a2f6842d8f2ddbf91ed2e6e5f790,7348,4,False,False,False,False,0.27763986587524414,0.1790294647216797,0.09861040115356445
A0_to_A-OS,Fixed100,NS,aaf890d8193042b3b8165cf5c0e4efc0495066897e0c142b57e39493f8abbbe6,7348,5,True,True,False,False,-0.029191017150878906,0.024640560150146484,-0.05383157730102539
A0_to_A-OS,Fixed100,NS,73caef6c8a1668d2df034810d13aae41cd6d9a0c62bd2585a505a4cf14f293a8,7348,6,False,False,False,False,-0.37372827529907227,-0.4853324890136719,0.11160421371459961
A0_to_A-OS,Fixed100,NS,6864bf109542e26489e04c0ce53983f14a0ad25f9f7a330cfa8ae1a9e582ce12,7348,7,False,False,False,False,1.3595819473266602,0.3287782669067383,1.0308036804199219
A0_to_A-OS,Fixed100,NS,e7a2b5a2446ed33529b302ce3ec6c569a56c2539c6d2360cf41cca4d7aef384e,7348,8,False,False,False,False,0.0803079605102539,0.02369832992553711,0.0566096305847168
A0_to_A-OS,Fixed100,NS,0781c65abfdb1b26ece4841ba5fb8bd7c1b5ba04e808ec508bad566cc505885d,7348,9,True,True,False,False,-0.1072850227355957,0.04949826002120972,-0.15678328275680542
A0_to_A-OS,Fixed100,NS,0a0289439b8cd3e7d38e6aa26450c60d2121729977a9fc470dbd7fce37ec722f,3913,0,True,True,False,False,-0.30469322204589844,-0.7687149047851562,0.4640216827392578
A0_to_A-OS,Fixed100,NS,3a588fe8c1fe1f50b7a07b2b6f7ab11fcba6ff61baa70a748bc1aab99c147207,3913,1,True,True,False,False,-0.15941238403320312,-0.3496742248535156,0.1902618408203125
A0_to_A-OS,Fixed100,NS,648e4b4400097aec3cae52619a1c0f4ea6bfc4c8a9c6d322abb05dc9fadc0d33,3913,2,True,True,False,False,-0.1346721649169922,0.06807734072208405,-0.20274950563907623
A0_to_A-OS,Fixed100,NS,5843098d6c31fa8cb6e29fe99fbe7d3f75fb93200340ce39dbc80a7ec20e1c8c,3913,3,True,True,False,False,-0.002105712890625,-0.12532782554626465,0.12322211265563965
A0_to_A-OS,Fixed100,NS,f496fd36cd3f8111182f21b43f7beee719cd38d5f5859e9886500f236b72391e,3913,4,True,True,False,False,-0.2932014465332031,-0.25986480712890625,-0.033336639404296875
A0_to_A-OS,Fixed100,NS,39c44264c920eeee67fadb035948916837fdf4de20c709449463692d2e1222a4,3913,5,True,True,False,False,0.20675373077392578,-0.12924647331237793,0.3360002040863037
A0_to_A-OS,Fixed100,NS,bbe83458fcaacc0a8f9ce4b9ec47c297941f5886e09800da7dfc74069d6ae7fc,3913,6,True,True,False,False,-0.21094655990600586,0.01547253131866455,-0.2264190912246704
A0_to_A-OS,Fixed100,NS,56aaf4b821ee336232aee20ace4282f906de648a6128dd0dd40ca75411058dd4,3913,7,True,True,False,False,0.2938213348388672,-0.020429611206054688,0.3142509460449219
A0_to_A-OS,Fixed100,NS,00c25f0211abd152953c140f19d4038377c99254de891cabf5e8768534bf7745,3913,8,True,True,False,False,-0.16279029846191406,-0.8581931591033936,0.6954028606414795
A0_to_A-OS,Fixed100,NS,9278dea4feb0747e5fbe09f56c6b33d71b3bfe692e2df6b8e453f21af50fb883,3913,9,True,True,False,False,-0.3071250915527344,-0.7128958702087402,0.40577077865600586
A0_to_A-OS,Fixed100,NS,25330bdc44a94cef9abea973d6b36c9aea1aabe841e6397cb301143793823cd9,20112,0,True,True,False,False,-0.13559341430664062,0.15639972686767578,-0.2919931411743164
A0_to_A-OS,Fixed100,NS,165713ef6d2b94ed7dfba275d395378dedd71d130afaab6a9fb31e46924e1f30,20112,1,True,True,False,False,-0.11677932739257812,0.013083457946777344,-0.12986278533935547
A0_to_A-OS,Fixed100,NS,4b058dc45828e5c58edd7628236ddab58e95eb50281b0be847cf2420a6da8b76,20112,2,True,True,False,False,-0.2222003936767578,0.22243595123291016,-0.44463634490966797
A0_to_A-OS,Fixed100,NS,9f123633ce80cfce1faad5ecf4eb142816befb565aaa06f2798b4e30644868c6,20112,3,True,True,False,False,-1.3961410522460938,-0.9259419441223145,-0.4701991081237793
A0_to_A-OS,Fixed100,NS,a554cf3516063008c4be0271ed4af07759b376a8d685ba7f36d81e8e5a940109,20112,4,True,True,False,False,-0.020196914672851562,0.19938278198242188,-0.21957969665527344
A0_to_A-OS,Fixed100,NS,9fa919a7569df8bc93acf81b4b8352912639252e82788c505f14ffa2ed91f621,20112,5,True,True,False,False,-0.032364845275878906,0.01457977294921875,-0.046944618225097656
A0_to_A-OS,Fixed100,NS,1dc3234bdce408204bf3a4b504efc03506c777e0619202f9f206b57a953aa1b2,20112,6,True,True,False,False,-0.34435462951660156,-0.4217662811279297,0.07741165161132812
A0_to_A-OS,Fixed100,NS,2f1aab1c4d66b09b0cf714b43bbdf7db122b6cd9f36efcb8b6b023737257a408,20112,7,True,True,False,False,-0.10301685333251953,0.2221379280090332,-0.32515478134155273
A0_to_A-OS,Fixed100,NS,cac9acddf3c95f6ec6c364a260d3a20fed3f96178e69e59893b280fe0c1643de,20112,8,True,True,False,False,-0.20240402221679688,-0.17775726318359375,-0.024646759033203125
A0_to_A-OS,Fixed100,NS,fb4fdf90ad741471077ff0409ff9257eb65aeac059abfd74eb4993b6dcd14ee9,20112,9,True,True,False,False,-0.2591390609741211,-0.013949394226074219,-0.24518966674804688
A0_to_A-OS,Fixed100,NS,ea9dd7fb03608b6ff918eb131f038f7faba599f3ae5b0b640b632313102a7421,12141,0,True,True,False,False,-0.6723852157592773,-0.41881513595581055,-0.2535700798034668
A0_to_A-OS,Fixed100,NS,8554992304a3872fd47db88eef61568cd484d6b46de961cca3585a9afe895d7e,12141,1,True,True,False,False,-0.007138252258300781,-0.11832618713378906,0.11118793487548828
A0_to_A-OS,Fixed100,NS,4c716b9ed213b0d0c234bb4c9fd9534b64bb6e1d86539cb9627e4ee7df46bbc1,12141,2,True,True,False,False,-0.07031726837158203,0.18830299377441406,-0.2586202621459961
A0_to_A-OS,Fixed100,NS,b9d0e3f573255c3566fc21115b9c919225f154bd19662de280aa5d5463c55d22,12141,3,True,True,False,False,-0.5237293243408203,-0.23207664489746094,-0.2916526794433594
A0_to_A-OS,Fixed100,NS,00db7a242bf56b44d3d559166b90bc391ea380878d55b9aadae418f84fc6786f,12141,4,False,False,False,False,-0.48760986328125,-1.0218305587768555,0.5342206954956055
A0_to_A-OS,Fixed100,NS,103f9a57a01619e35ea86e7abf8c5531353790cedcde2a1256fbb5876f6073a0,12141,5,True,True,False,False,-0.4015331268310547,-0.15059852600097656,-0.2509346008300781
A0_to_A-OS,Fixed100,NS,c7ace78aa21ba55d86d897ad9493a5f645691984257c72734b69d79361a9499d,12141,6,True,True,False,False,0.2953500747680664,0.20336627960205078,0.09198379516601562
A0_to_A-OS,Fixed100,NS,807f9a194c1e5d31334f744274ca6bf229ce80704c689c83f3632098d6ab93e4,12141,7,True,True,False,False,0.24518394470214844,0.4225482940673828,-0.17736434936523438
A0_to_A-OS,Fixed100,NS,ab05a3b90fcd77868cfa2934875b10af792b45acc65df82eae0c3324ee7d4690,12141,8,True,True,False,False,-0.5121903419494629,-0.05736494064331055,-0.45482540130615234
A0_to_A-OS,Fixed100,NS,8850b1d84c8d5c2e26d48fb47cb5296348d0b200b14f046d95d3ca4b70d92703,12141,9,True,True,False,False,-0.5617971420288086,-0.43456411361694336,-0.12723302841186523
A0_to_A-OS,Fixed100,NS,8b7ac1fe852fb72dc0e0ec25275ebac0b4dfa91006fab2a78ecc5ed200eb70a9,2888,0,True,True,False,False,-0.0947580337524414,0.06997871398925781,-0.16473674774169922
A0_to_A-OS,Fixed100,NS,9a28c67f8e8015eb8ee7c808dab9df4d08ed71729c92a2d5f6b77db71cfc8a19,2888,1,False,False,False,False,-0.16213512420654297,-0.2239980697631836,0.061862945556640625
A0_to_A-OS,Fixed100,NS,aa2a687d5cbfd609e86b83c210d66b282993f64b4a02d3afce84a1e749e3d5ca,2888,2,True,True,False,False,-1.0674257278442383,-0.8492240905761719,-0.2182016372680664
A0_to_A-OS,Fixed100,NS,db72b49dc33b52f38ea5f0b5ddf7d8a1b03df16e15fbf54bfb9f9eabe9d888b0,2888,3,True,True,False,False,-0.43585681915283203,-0.6687121391296387,0.23285531997680664
A0_to_A-OS,Fixed100,NS,4c51292843b330cc49ddab198a2637bf276c223ed6cbfdea1f92ab6a707e8e98,2888,4,True,True,False,False,-1.7173881530761719,-1.8187980651855469,0.101409912109375
A0_to_A-OS,Fixed100,NS,72885d903417b035074bd3e2bb84a9c75f1d16b471998515e9c7b8e4000355e9,2888,5,False,False,False,False,-2.500621795654297,-1.173330307006836,-1.327291488647461
A0_to_A-OS,Fixed100,NS,2894af544d9626068afd81261772ff6b2ccae320f3306379f8d328b188fdc1ee,2888,6,True,True,False,False,-0.43448734283447266,-0.47002220153808594,0.03553485870361328
A0_to_A-OS,Fixed100,NS,3de63d33ac77c936114e9bac088db43ec608ec9cfcd4b76978b7eced42d8afe3,2888,7,False,True,False,True,0.15117549896240234,-0.1348552703857422,0.28603076934814453
A0_to_A-OS,Fixed100,NS,d88fe88642b4ccffa85bd33f52c5bb15cf829f8295d9aa6c8cd060cf8410508c,2888,8,True,True,False,False,-0.2987232208251953,-0.29491710662841797,-0.0038061141967773438
A0_to_A-OS,Fixed100,NS,fb7ddd4b4f693c786335adbccace621bbfc33431db39e83adcb38782c3f3d40a,2888,9,True,True,False,False,-0.2172088623046875,0.10148143768310547,-0.31869029998779297
A0_to_A-OS,Fixed100,NS,20860f67db2efd5c81506433ddfb6ff4c48bbe0ed7abcd4f174505b1bc49525a,6808,0,False,False,False,False,0.08943748474121094,0.09706306457519531,-0.007625579833984375
A0_to_A-OS,Fixed100,NS,1d97fc6b1d672cb969d76c745d60d32e85b85b1670ac4ae20464ba7f335c6c2c,6808,1,True,True,False,False,-0.11883544921875,-0.05124855041503906,-0.06758689880371094
A0_to_A-OS,Fixed100,NS,84e767c7a89a17f5cbb56397ff010296aa6e2340cb323b880ade8546856eaeed,6808,2,True,True,False,False,0.02172565460205078,0.0044078826904296875,0.017317771911621094
A0_to_A-OS,Fixed100,NS,6b47b4759631d305b94ce4d3b447c9a6bdd00ac136f9ae3f7862970a34a6a839,6808,3,False,False,False,False,-0.10432052612304688,-0.13230037689208984,0.02797985076904297
A0_to_A-OS,Fixed100,NS,639e689f0e2a4e7b71d3b7f119e12b90491e1204f3a5ad85d2f46711d5dacb76,6808,4,False,False,False,False,-0.024637699127197266,-0.049375057220458984,0.02473735809326172
A0_to_A-OS,Fixed100,NS,99b7eb2213a12fdf3773fbcafb6007f5c137976e241c8b2f55d61bead0f23dfd,6808,5,False,False,False,False,0.10277366638183594,0.09998226165771484,0.0027914047241210938
A0_to_A-OS,Fixed100,NS,017567a4f9e502e08d9dfd7e7494ccf2c6bb0946388b16814a76a825d5753287,6808,6,False,True,False,True,0.1933450698852539,-0.46906280517578125,0.6624078750610352
A0_to_A-OS,Fixed100,NS,c9797b1aebd689e2a8659c8e87a3e34a7304b6008ca321f34c17abd65df49a74,6808,7,False,False,False,False,0.0008516311645507812,-0.08081531524658203,0.08166694641113281
A0_to_A-OS,Fixed100,NS,9146740ec6c40339c7852636c1f9efd15e2ba484b298b3c376655775aaf4c51c,6808,8,False,False,False,False,-0.011457443237304688,-0.2536354064941406,0.24217796325683594
A0_to_A-OS,Fixed100,NS,c00cf62a4f34808abf3b5d9c2360ccb38ff9ddcfd302a10d5ee2e0590368145b,6808,9,False,False,False,False,0.35702037811279297,0.14546775817871094,0.21155261993408203
A0_to_A-OS,Fixed100,NS,1a324f2a3559100f038236a9086820a0382bb797fac620204518fe0cc9529009,2168,0,True,True,False,False,-0.3303961753845215,0.048532962799072266,-0.37892913818359375
A0_to_A-OS,Fixed100,NS,cb1778f00e66a0ad71271f793d67783cf3f0e5e4dea372b17e99e6f4c6735687,2168,1,True,True,False,False,0.07607507705688477,0.04091310501098633,0.03516197204589844
A0_to_A-OS,Fixed100,NS,6dd79ec133c6571e7f68117c4385f28d50c2536dd9016cd9d41ee091a8c7e81d,2168,2,True,True,False,False,0.36153078079223633,0.5933853387832642,-0.23185455799102783
A0_to_A-OS,Fixed100,NS,c9bb4a5018c3646b6ff6a53158d88ccd523f79a929fb6e26da4c901404a7d529,2168,3,False,False,False,False,0.16236400604248047,0.027364730834960938,0.13499927520751953
A0_to_A-OS,Fixed100,NS,26199ed8314c46eac418ebf84ed71b3d9814dfd81118bb755c1b6ea28b406737,2168,4,True,True,False,False,-0.2534947395324707,-0.26865315437316895,0.015158414840698242
A0_to_A-OS,Fixed100,NS,c28df4d9c2dd000886ab5d56fffdd9a578f547196ca9e779fd8772f1269a8242,2168,5,False,False,False,False,-0.613623857498169,-0.3449239730834961,-0.26869988441467285
A0_to_A-OS,Fixed100,NS,8a6deefd682037ffa6194decf60946d1c2b16f9290a2949c9f0b7eb89966ecb0,2168,6,True,True,False,False,-0.16322708129882812,0.13679242134094238,-0.3000195026397705
A0_to_A-OS,Fixed100,NS,38aeca7b54dd119d0a71de0862cfd6f4206c5a20d784d86ce5202f7d605a443d,2168,7,False,False,False,False,-0.04110896587371826,0.19496917724609375,-0.236078143119812
A0_to_A-OS,Fixed100,NS,e66e1b68d8a2b9b461134927bb7450c26fe95961097b54d31d4aa3102cfa9ca3,2168,8,False,False,False,False,-0.06416463851928711,-0.15073060989379883,0.08656597137451172
A0_to_A-OS,Fixed100,NS,510ccabe6d5f5aa615d0ebf52096a395cc8549493c5bc04b5e35fedaaaf0fba3,2168,9,True,True,False,False,-1.0601739883422852,0.16851747035980225,-1.2286914587020874
A0_to_A-OS,Fixed100,NS,4c88defc20ea1b822349b7950c4be479793c5c16d9f840e1ddaed6840c553adf,13717,0,False,False,False,False,-0.6527523994445801,-0.7246742248535156,0.07192182540893555
A0_to_A-OS,Fixed100,NS,6df85e7e8f7f1eb672095ac259800e33ef8b36752020b503e07ed6bccad74f5d,13717,1,False,False,False,False,-0.31861042976379395,-1.1205825805664062,0.8019721508026123
A0_to_A-OS,Fixed100,NS,0547d4c4d2d92a1d37a61093d8e5cec937ba9f4283662676cd13d12d0803e76b,13717,2,False,False,False,False,0.019817471504211426,0.7037124633789062,-0.6838949918746948
A0_to_A-OS,Fixed100,NS,70161c335268b38fd4cea61cb3ac357d89702d2743ce89da139a1945e8af40f2,13717,3,False,False,False,False,-0.09569215774536133,-0.32637691497802734,0.23068475723266602
A0_to_A-OS,Fixed100,NS,a09bbb6b19998b0b8865f36917c56e1a684a601f16a0dd011ad6c82566f28287,13717,4,False,False,False,False,-0.06693124771118164,-0.39257287979125977,0.3256416320800781
A0_to_A-OS,Fixed100,NS,32e6c5b4035db48a44b08a4f444af8eff60c15914bec604eea6c20f7f6abfae9,13717,5,False,False,False,False,0.06517601013183594,-0.0538787841796875,0.11905479431152344
A0_to_A-OS,Fixed100,NS,cf37d2c39f93adb4da481805e419890f26a8382d865d14eedab9ab7272edc54e,13717,6,False,False,False,False,-0.13736200332641602,-0.08613920211791992,-0.051222801208496094
A0_to_A-OS,Fixed100,NS,486630a19a982c2ceabc0c79e2a7fcc225af7879dd39d16ec4adf03a1d427545,13717,7,False,False,False,False,0.004267215728759766,-0.4144468307495117,0.4187140464782715
A0_to_A-OS,Fixed100,NS,67cc593ed199ea43f08cd26ee69de4142a89d0cf8e7510c22e19b78495a68fdb,13717,8,False,False,False,False,0.29708123207092285,-0.6257119178771973,0.9227931499481201
A0_to_A-OS,Fixed100,NS,4380bc2795cb247e44d3da810acd24c8894abdb6f5ce8b240bb971abf37f0367,13717,9,False,False,False,False,-0.7547125816345215,-1.1060123443603516,0.3512997627258301
A0_to_A-OS,Fixed100,NS,d79d8924e55d9304b945b85095425cea9b04ad6b3f885b229abc925dce43b522,18642,0,True,True,False,False,-0.09207820892333984,-0.22798395156860352,0.13590574264526367
A0_to_A-OS,Fixed100,NS,59437be6c4c6e78a5c48928e4bdbd74e2b11924c07647e8c44099eb2be398ea3,18642,1,True,True,False,False,-0.6047897338867188,-1.1583476066589355,0.5535578727722168
A0_to_A-OS,Fixed100,NS,e19917ffcdb71c7264a2d9234c7d83ee9c42c5912fb0244e8ac5d0e3f9717469,18642,2,True,True,False,False,-0.9668216705322266,-0.8645143508911133,-0.10230731964111328
A0_to_A-OS,Fixed100,NS,efc69a75b84331bfe46e3de752c053e7323ee9f030c9c432a6f09c1b63c364a1,18642,3,True,True,False,False,-0.18483829498291016,-0.13217544555664062,-0.05266284942626953
A0_to_A-OS,Fixed100,NS,4e8067fc55eba1602a10a68144b194e785a2bc25e5799dcc63c68662484637b1,18642,4,True,True,False,False,-0.6259918212890625,-0.15443055331707,-0.4715612679719925
A0_to_A-OS,Fixed100,NS,41fb3a637589fe159fae8012a9f04de0189f73eb9e4b7387d610edfee4f6fc4d,18642,5,True,True,False,False,0.061878204345703125,0.1395277976989746,-0.07764959335327148
A0_to_A-OS,Fixed100,NS,c2e7f6c45a5881ac9d01f59ea2c3bcb73a970b39ccf789dbfe21a47b0c065597,18642,6,True,True,False,False,-1.4145593643188477,-0.4626445770263672,-0.9519147872924805
A0_to_A-OS,Fixed100,NS,269503009f536f772044198c0eb4d9e221407b22331744b00fffb9adfc386c80,18642,7,True,True,False,False,-0.3368797302246094,-1.5468202829360962,1.2099405527114868
A0_to_A-OS,Fixed100,NS,07c38c28327dbccb9cc5896a202b697fae62e919970731431a73beda68adc1d5,18642,8,True,True,False,False,-0.03376483917236328,0.19235777854919434,-0.22612261772155762
A0_to_A-OS,Fixed100,NS,d8647a76fdf51534c104b2e7790ae3efd0e7503e945a7e00f080fbc2700113bd,18642,9,True,True,False,False,-1.1203031539916992,0.03322722017765045,-1.1535303741693497
A0_to_A-OS,Fixed100,NS,654994cdda7ef32b09c39165cf8c05fec44099c8080143ec0b26cedde59e91b9,14566,0,True,True,False,False,0.7417850494384766,-0.17349529266357422,0.9152803421020508
A0_to_A-OS,Fixed100,NS,2bcda65fb130bb412cfd39c54808ac3eee727ee53ce2253d5252ed6f7016f858,14566,1,True,True,False,False,-1.657607078552246,-0.2549629211425781,-1.402644157409668
A0_to_A-OS,Fixed100,NS,0c54979bf0f685ae2c5078203435e296578c4362adaf665f2b144dc235f75756,14566,2,True,True,False,False,1.4324989318847656,0.3179999589920044,1.1144989728927612
A0_to_A-OS,Fixed100,NS,681040583caba65274dee844a7d09abd886ef8d5c77605e2c6787fc374508625,14566,3,False,False,False,False,1.895552158355713,3.065678596496582,-1.1701264381408691
A0_to_A-OS,Fixed100,NS,1f161705d47917b250919cd60c1d10fedbb378b4c52219dde606927b25d964e4,14566,4,False,False,False,False,-0.1653900146484375,-2.0999393463134766,1.934549331665039
A0_to_A-OS,Fixed100,NS,a125d319f81817964a1fd35dd0ae6e1354a350e5277044895e7892556ce36476,14566,5,True,True,False,False,-4.943470001220703,-2.012814521789551,-2.9306554794311523
A0_to_A-OS,Fixed100,NS,5fe2761db9027af1cf80eb78d308a0ad5596574c6bee58e7960075ec42c0d0d2,14566,6,True,True,False,False,-0.18977069854736328,-0.6201143264770508,0.4303436279296875
A0_to_A-OS,Fixed100,NS,679d2ec64e63d1aa49d0d9c365f9bb6aca215a4a9b799b8dc9aeda3a9fc16e7c,14566,7,False,False,False,False,1.6443052291870117,0.25482940673828125,1.3894758224487305
A0_to_A-OS,Fixed100,NS,6e4e325956b0c762294b8f67f6d8285414efa29fa8193b9ed4c069b6f04f6bad,14566,8,True,True,False,False,2.225964069366455,1.785008430480957,0.44095563888549805
A0_to_A-OS,Fixed100,NS,3e62fb59e8cea47c8c8df5d960d73cdb0c93315a02c788d9fa896b3830d4a878,14566,9,False,False,False,False,1.0803298950195312,-0.5420589447021484,1.6223888397216797
A0_to_A-OS,Fixed100,NS,43a8fce0a0d6d4127132a2519895a83b159aadec073b8e3ac39f03775427d1ac,15102,0,True,True,False,False,-0.3473548889160156,0.013235419988632202,-0.3605903089046478
A0_to_A-OS,Fixed100,NS,40281f82ebfab30b83d13b8e543deeaae0e7fd590ee1449bdc12f91bc0036fa5,15102,1,True,True,False,False,0.0862131118774414,0.22793221473693848,-0.14171910285949707
A0_to_A-OS,Fixed100,NS,b93b9a5ccb1c99fdf609274fc18f17341318754e375070605a03cb65bd7bbda0,15102,2,True,True,False,False,0.6620955467224121,0.33266115188598633,0.3294343948364258
A0_to_A-OS,Fixed100,NS,7361ae0228e34eed9231ac9c53765b57287675f34131e464f115a3d9e5cbebbf,15102,3,True,True,False,False,-0.0016598701477050781,-0.14471006393432617,0.1430501937866211
A0_to_A-OS,Fixed100,NS,893215a0a6c96456daf150e41f79efa53a911baac3bb07aabf01726492baed6d,15102,4,True,True,False,False,-0.08209037780761719,0.010601341724395752,-0.09269171953201294
A0_to_A-OS,Fixed100,NS,0f0560f673f7b6b6c046803bfd89ec76e8b344bf3b8188724e112a3c436582ca,15102,5,True,True,False,False,-0.10696697235107422,-0.1543750762939453,0.047408103942871094
A0_to_A-OS,Fixed100,NS,3206ed68001b7ac05c84b8d2c0614d87694c1aae79668220e660e621ed7cdb85,15102,6,True,True,False,False,-0.3775959014892578,0.06515499949455261,-0.4427509009838104
A0_to_A-OS,Fixed100,NS,986abc3fe1a207a2f9f88da2d196d242919f12e2b0346a790e66ac0c811367f7,15102,7,True,True,False,False,-0.6931400299072266,-0.5455999374389648,-0.14754009246826172
A0_to_A-OS,Fixed100,NS,9d218aff2abc235fb12d0366968f364120ef0672114e888b1b35dfb8e6772f68,15102,8,True,True,False,False,-0.2890491485595703,-0.05686473846435547,-0.23218441009521484
A0_to_A-OS,Fixed100,NS,2ed5b70a89f6282090efb318a6cafd5191adb56aa564379ae8a063fa3f38e4b5,15102,9,True,True,False,False,-0.20661067962646484,0.04848062992095947,-0.2550913095474243
A0_to_A-OS,Fixed100,NS,65dbb51184eb32041da30133ec6bb431c05a18f20742aae28aac043bb5144020,19911,0,True,True,False,False,-0.006041526794433594,0.08307361602783203,-0.08911514282226562
A0_to_A-OS,Fixed100,NS,37f17a2c05f14f29589f1eacb90393dbbba60fcc2b8ead52a7c43eb0282c558d,19911,1,True,True,False,False,-0.11708354949951172,0.18612051010131836,-0.3032040596008301
A0_to_A-OS,Fixed100,NS,d03e7fd073c32a68cbae1e3f252542cbab7c21b21b1bd168230be5a72dbd2065,19911,2,True,True,False,False,-0.38234424591064453,0.07133150100708008,-0.4536757469177246
A0_to_A-OS,Fixed100,NS,5b922c64a9c3a7378af8f7d9f2d34ebe49d4e6f0a22ad01c5e924c547f08ab69,19911,3,True,True,False,False,-0.21084308624267578,0.05536365509033203,-0.2662067413330078
A0_to_A-OS,Fixed100,NS,78ee7d38528a9e6c8098f992a6519f614cc176f41a15c78a49f5c9fe8d98ccef,19911,4,True,True,False,False,-0.3559837341308594,-1.0420598983764648,0.6860761642456055
A0_to_A-OS,Fixed100,NS,48035a731daf1290a31073c5a53bb0a8399b17dacb8a0c18f0ae5721ddbcba70,19911,5,False,False,False,False,0.19919300079345703,-0.0788583755493164,0.27805137634277344
A0_to_A-OS,Fixed100,NS,1c838e3b62c9d7b8bad5fc673d1fc9cea5371d75eccc053efa2e2711d9db41cf,19911,6,True,True,False,False,-0.010440826416015625,-0.12873029708862305,0.11828947067260742
A0_to_A-OS,Fixed100,NS,ae4db3248f49301990666b8b179ed005027bc3ce9866eb8241a472686d1b27a8,19911,7,False,False,False,False,-0.048905372619628906,0.05023956298828125,-0.09914493560791016
A0_to_A-OS,Fixed100,NS,1ba241d344b89fed6a162415330a848a5d98f75d80dc2435665cc4c628a9da6d,19911,8,True,True,False,False,-0.2722463607788086,0.1055903434753418,-0.3778367042541504
A0_to_A-OS,Fixed100,NS,8752022e4e6e3f29e0f51b1f8f5c6edaf589c269f02efe8103ecbb682e80cc23,19911,9,False,False,False,False,-0.3852066993713379,-0.10783767700195312,-0.27736902236938477
A0_to_A-OS,Fixed100,NS,6c53f10da1f30e36ec4e485eee2bcc7b534503512cdea02ace42475f4b84b29c,21764,0,True,True,False,False,-0.10559654235839844,0.004269599914550781,-0.10986614227294922
A0_to_A-OS,Fixed100,NS,f2f1c3c06487744326237fac6f1cf0ae5eae32e1d6d41712fba5a19be621f1f8,21764,1,True,True,False,False,-0.09345436096191406,0.042990684509277344,-0.1364450454711914
A0_to_A-OS,Fixed100,NS,56354caf3fbf63dc66d2660e24cf4b66ca4d3e6944b77574a98a75678fd6eece,21764,2,True,True,False,False,0.22225570678710938,0.3435649871826172,-0.12130928039550781
A0_to_A-OS,Fixed100,NS,2bec50bf10515a216eef3aea5083485faaad8e7c0bb9934bfd443afda3c604be,21764,3,True,True,False,False,0.11628150939941406,0.03216409683227539,0.08411741256713867
A0_to_A-OS,Fixed100,NS,e99e4f7c66e15b0acc289028690e73cfa168e42ee6417348e65d9dadd334858b,21764,4,True,True,False,False,0.08302497863769531,0.0049512386322021484,0.07807374000549316
A0_to_A-OS,Fixed100,NS,7010237bc3bab15cd17281e17ee0c8c9bb5f1d5646cc4be50693f288b400b7c4,21764,5,True,True,False,False,0.03280448913574219,-0.009627342224121094,0.04243183135986328
A0_to_A-OS,Fixed100,NS,d723e2ff9ea45386b5d5cff3ed8b98aef9305aeb334c8cbdc05a5e807a4ead94,21764,6,True,True,False,False,0.2784442901611328,0.6145567893981934,-0.33611249923706055
A0_to_A-OS,Fixed100,NS,f2e6376b4f11fefbd6d5c8e36ba8389a98af89c956cc5a662c61008b9ffd4512,21764,7,True,True,False,False,0.2549610137939453,0.36328601837158203,-0.10832500457763672
A0_to_A-OS,Fixed100,NS,901b90cbdfd8f4731e3e0dc1d5a4ac9935f174b772410bbb40ef795708683d9f,21764,8,True,True,False,False,0.01434326171875,-0.10253667831420898,0.11687994003295898
A0_to_A-OS,Fixed100,NS,7b1c83297a00c75e19f1afc2f9e61061ebd7d090cfc6c78a56c02f4757e0179c,21764,9,True,True,False,False,-0.3045930862426758,0.2602510452270508,-0.5648441314697266
A0_to_A-OS,Fixed100,NS,a7b192d733aedeb0cf34bc741eba88d3adeb05bf8771eef91788ee4e11e11ed5,11172,0,True,True,False,False,-0.09827041625976562,-0.058032989501953125,-0.0402374267578125
A0_to_A-OS,Fixed100,NS,ef6ec9247c3a876d3d28e347818dfb11554269a8f46ce4c09bda228bafb38cba,11172,1,False,False,False,False,0.17703061550855637,-1.051095962524414,1.2281265780329704
A0_to_A-OS,Fixed100,NS,0c3fc0216ecf929efad243fac64d16e53da9d10da02b2e4bf6f68803f7559cc7,11172,2,True,True,False,False,0.11819672584533691,-0.005198240280151367,0.12339496612548828
A0_to_A-OS,Fixed100,NS,0e603f10631a6f88e8e359892b33257d7e422a8d7526a2f4dffc00dc208a1e18,11172,3,False,False,False,False,0.11952197551727295,-0.013081669807434082,0.13260364532470703
A0_to_A-OS,Fixed100,NS,103ea85866398beac6c04873ff15b5b13e595ecf7af04fb6349b512af276280c,11172,4,False,False,False,False,0.6642861366271973,0.6081957817077637,0.056090354919433594
