branch,path,status,owner,reason,direct_merge_conflict,required_decision
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/observations.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_a_native_geometry.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_a_planner.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_evaluation_binding.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_fixtures.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_history.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/tests/test_observations.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/track_a/native_geometry.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/track_a/planner.py,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
origin/codex/server2-multilayer-damage-compensation-b-v1,project/run_scripts/multilayer_joint_compensation/track_a/prepare.slurm.sh,PARTIALLY_INTEGRATED,SH1,"all verified SH2 kernel/track_b/native binding/tests/partial report integrated; SH1 common/A ownership excluded, dependency handoff pending in initial main",False,SH1 independently owned source integration; no duplicate SH2 merge
