accepted_z_rephrase_nll,accepted_z_rewrite_nll,case_index,cumulative_outer_entry_movement_norm,depth,global_target_update_ordinal,inner_index,inner_step_movement_norm,outer_step_index,request_index,target_objective_nll
"[0.55859375, 5.5]",0.0021514892578125,2,0.053305801668133,IL15-FULL,71,11,0.005636859209751173,4,8,0.0033178692683577538
"[3.1875, 4.34375]",0.000736236572265625,2,0.008312875384966476,IL15-FULL,71,11,0.0,4,9,0.001571454806253314
"[3.703125, 0.23828125]",0.0009918212890625,2,0.015404046300949617,IL15-FULL,72,12,0.0,4,0,0.002509273821488023
"[0.5859375, 2.171875]",0.000591278076171875,2,0.02601771810299363,IL15-FULL,72,12,0.0,4,1,0.002570319687947631
"[0.154296875, 8.375]",0.0026092529296875,2,0.039150878496642734,IL15-FULL,72,12,0.0,4,2,0.003011926542967558
"[1.2734375, 5.28125]",0.00116729736328125,2,0.01956889551508347,IL15-FULL,72,12,0.0,4,3,0.0015818045940250158
"[0.029052734375, 1.3359375]",0.00150299072265625,2,0.01780309392010913,IL15-FULL,72,12,0.0007637814518539011,4,4,0.0015871733194217086
"[0.04541015625, 0.10205078125]",0.000919342041015625,2,0.006669396537869484,IL15-FULL,72,12,0.0,4,5,0.001566935796290636
"[3.6875, 0.0177001953125]",0.001068115234375,2,0.029648279014573804,IL15-FULL,72,12,0.004639907346754341,4,6,0.002781104063615203
"[0.20703125, 0.1298828125]",0.00148773193359375,2,0.022287691506619935,IL15-FULL,72,12,0.0,4,7,0.00173675618134439
"[0.55859375, 5.5]",0.0021514892578125,2,0.053305801668133,IL15-FULL,72,12,0.0,4,8,0.0033178692683577538
"[3.1875, 4.34375]",0.000736236572265625,2,0.008312875384966476,IL15-FULL,72,12,0.0,4,9,0.001571454806253314
"[3.703125, 0.23828125]",0.0009918212890625,2,0.015404046300949617,IL15-FULL,73,13,0.0,4,0,0.002509273821488023
"[0.5859375, 2.171875]",0.000591278076171875,2,0.02601771810299363,IL15-FULL,73,13,0.0,4,1,0.002570319687947631
"[0.154296875, 8.375]",0.002685546875,2,0.04414460324818476,IL15-FULL,73,13,0.0050182170721103075,4,2,0.0029439458157867193
"[1.2734375, 5.28125]",0.00116729736328125,2,0.01956889551508347,IL15-FULL,73,13,0.0,4,3,0.0015818045940250158
"[0.029052734375, 1.3359375]",0.00150299072265625,2,0.01780309392010913,IL15-FULL,73,13,0.0,4,4,0.0015871733194217086
"[0.04541015625, 0.10205078125]",0.000919342041015625,2,0.006669396537869484,IL15-FULL,73,13,0.0,4,5,0.001566935796290636
"[3.6875, 0.0179443359375]",0.0009613037109375,2,0.03426692755127628,IL15-FULL,73,13,0.0046336441516976875,4,6,0.0026623536832630634
"[0.20703125, 0.1298828125]",0.00148773193359375,2,0.022287691506619935,IL15-FULL,73,13,0.0,4,7,0.00173675618134439
"[0.55859375, 5.5]",0.0021514892578125,2,0.053305801668133,IL15-FULL,73,13,0.0,4,8,0.0033178692683577538
"[3.1875, 4.34375]",0.000736236572265625,2,0.008312875384966476,IL15-FULL,73,13,0.0,4,9,0.001571454806253314
"[3.703125, 0.23828125]",0.0009918212890625,2,0.015404046300949617,IL15-FULL,74,14,0.0,4,0,0.002509273821488023
"[0.5859375, 2.171875]",0.000591278076171875,2,0.02601771810299363,IL15-FULL,74,14,0.0,4,1,0.002570319687947631
"[0.1708984375, 8.375]",0.002655029296875,2,0.0490779512206375,IL15-FULL,74,14,0.004954460055105481,4,2,0.0029068454168736935
"[1.2734375, 5.28125]",0.00116729736328125,2,0.01956889551508347,IL15-FULL,74,14,0.0,4,3,0.0015818045940250158
"[0.03271484375, 1.234375]",0.0013275146484375,2,0.020294680951796932,IL15-FULL,74,14,0.0026711052522076346,4,4,0.0015496746636927128
"[0.04541015625, 0.10205078125]",0.000919342041015625,2,0.006669396537869484,IL15-FULL,74,14,0.0,4,5,0.001566935796290636
"[3.6875, 0.0179443359375]",0.0009613037109375,2,0.03426692755127628,IL15-FULL,74,14,0.0,4,6,0.0026623536832630634
"[0.20703125, 0.1298828125]",0.00148773193359375,2,0.022287691506619935,IL15-FULL,74,14,0.0,4,7,0.00173675618134439
"[0.55859375, 5.5]",0.0021514892578125,2,0.053305801668133,IL15-FULL,74,14,0.0,4,8,0.0033178692683577538
"[3.1875, 4.34375]",0.000736236572265625,2,0.008312875384966476,IL15-FULL,74,14,0.0,4,9,0.001571454806253314
"[3.578125, 0.21875]",0.00083160400390625,2,0.0,IL15-FULL,75,0,0.0,5,0,0.0027331076562404633
"[0.65234375, 2.171875]",0.00067901611328125,2,0.004581073612058833,IL15-FULL,75,0,0.004581073612058833,5,1,0.002638715086504817
"[0.1708984375, 8.1875]",0.0026397705078125,2,0.005851497427620605,IL15-FULL,75,0,0.005851497427620605,5,2,0.0035213695373386145
"[1.2421875, 5.21875]",0.0012969970703125,2,0.0028138172727947414,IL15-FULL,75,0,0.0028138172727947414,5,3,0.0015936460113152862
"[0.0289306640625, 1.21875]",0.0013427734375,2,0.0027364356112441054,IL15-FULL,75,0,0.0027364356112441054,5,4,0.0015722217503935099
"[0.040283203125, 0.1171875]",0.000652313232421875,2,0.0,IL15-FULL,75,0,0.0,5,5,0.0016131834127008915
"[3.6875, 0.01953125]",0.0010833740234375,2,0.0,IL15-FULL,75,0,0.0,5,6,0.0026984147261828184
"[0.1728515625, 0.1513671875]",0.00213623046875,2,0.0,IL15-FULL,75,0,0.0,5,7,0.001888583297841251
"[0.5546875, 5.0625]",0.0024261474609375,2,0.006001769435922872,IL15-FULL,75,0,0.006001769435922872,5,8,0.0035794691648334265
"[3.125, 4.21875]",0.000621795654296875,2,0.003013883010534123,IL15-FULL,75,0,0.003013883010534123,5,9,0.001722850138321519
"[3.578125, 0.21875]",0.00083160400390625,2,0.0,IL15-FULL,76,1,0.0,5,0,0.0027331076562404633
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,76,1,0.0005191085865147368,5,1,0.0025609349831938744
"[0.17578125, 8.1875]",0.0025177001953125,2,0.011668708888289449,IL15-FULL,76,1,0.005829388804708038,5,2,0.0032779730390757322
"[1.2421875, 5.15625]",0.00125885009765625,2,0.005445524345672422,IL15-FULL,76,1,0.0026381698647649555,5,3,0.001532109803520143
"[0.029296875, 1.2265625]",0.0013275146484375,2,0.005128341065645984,IL15-FULL,76,1,0.0026027048884427516,5,4,0.0015340929385274649
"[0.040283203125, 0.1142578125]",0.000823974609375,2,0.0026705118980090625,IL15-FULL,76,1,0.0026705118980090625,5,5,0.001588028622791171
"[3.6875, 0.01953125]",0.0010833740234375,2,0.0,IL15-FULL,76,1,0.0,5,6,0.0026984147261828184
"[0.1728515625, 0.1513671875]",0.00213623046875,2,0.0,IL15-FULL,76,1,0.0,5,7,0.001888583297841251
"[0.55859375, 5.09375]",0.0021209716796875,2,0.011913119732760427,IL15-FULL,76,1,0.005925576476500936,5,8,0.003332453779876232
"[3.171875, 4.21875]",0.000637054443359375,2,0.00584447596369415,IL15-FULL,76,1,0.002852063626365643,5,9,0.001702911569736898
"[3.578125, 0.21875]",0.00083160400390625,2,0.0,IL15-FULL,77,2,0.0,5,0,0.0027331076562404633
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,77,2,0.0,5,1,0.0025609349831938744
"[0.1533203125, 8.25]",0.002532958984375,2,0.017160759782871522,IL15-FULL,77,2,0.005513090269683696,5,2,0.0032258990686386824
"[1.2421875, 5.15625]",0.00125885009765625,2,0.005445524345672422,IL15-FULL,77,2,0.0,5,3,0.001532109803520143
"[0.029541015625, 1.2265625]",0.0014495849609375,2,0.007658031013526955,IL15-FULL,77,2,0.002580126540301811,5,4,0.0015068526845425367
"[0.04150390625, 0.126953125]",0.000728607177734375,2,0.005095028593855663,IL15-FULL,77,2,0.0026708350989562047,5,5,0.0015104901976883411
"[3.640625, 0.01904296875]",0.00104522705078125,2,0.0045383542549446675,IL15-FULL,77,2,0.0045383542549446675,5,6,0.0026612242218106985
"[0.1708984375, 0.1513671875]",0.0015869140625,2,0.0031763272354390026,IL15-FULL,77,2,0.0031763272354390026,5,7,0.00184517668094486
"[0.5546875, 5.0]",0.0021209716796875,2,0.017508874710298897,IL15-FULL,77,2,0.005604717991394957,5,8,0.0032920558005571365
"[3.171875, 4.21875]",0.000637054443359375,2,0.00584447596369415,IL15-FULL,77,2,0.0,5,9,0.001702911569736898
"[3.5625, 0.2109375]",0.00087738037109375,2,0.001460715397210535,IL15-FULL,78,3,0.001460715397210535,5,0,0.0027090604417026043
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,78,3,0.0,5,1,0.0025609349831938744
"[0.1533203125, 8.25]",0.002899169921875,2,0.02248065582154878,IL15-FULL,78,3,0.005344528127985859,5,2,0.003174415323883295
"[1.2421875, 5.21875]",0.00130462646484375,2,0.005854082526088952,IL15-FULL,78,3,0.00040909639155119263,5,3,0.001522859907709062
"[0.0291748046875, 1.2578125]",0.00131988525390625,2,0.010036260914212563,IL15-FULL,78,3,0.002496481673082515,5,4,0.00144911278039217
"[0.04150390625, 0.126953125]",0.000728607177734375,2,0.005095028593855663,IL15-FULL,78,3,0.0,5,5,0.0015104901976883411
"[3.6875, 0.01953125]",0.0009307861328125,2,0.008884607995802986,IL15-FULL,78,3,0.004408992227130369,5,6,0.002613576827570796
"[0.1708984375, 0.1513671875]",0.0015869140625,2,0.0031763272354390026,IL15-FULL,78,3,0.0,5,7,0.00184517668094486
"[0.55859375, 5.09375]",0.0021209716796875,2,0.022950724937190702,IL15-FULL,78,3,0.00545413500199998,5,8,0.003239767160266638
"[3.15625, 4.21875]",0.000637054443359375,2,0.007048260275116771,IL15-FULL,78,3,0.001310641719007802,5,9,0.0016982503002509475
"[3.578125, 0.2373046875]",0.001007080078125,2,0.005978415625663735,IL15-FULL,79,4,0.004521331282760855,5,0,0.0026776883751153946
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,79,4,0.0,5,1,0.0025609349831938744
"[0.17578125, 8.25]",0.00250244140625,2,0.027764162626577084,IL15-FULL,79,4,0.005297992117271128,5,2,0.0029735600110143423
"[1.2421875, 5.21875]",0.00130462646484375,2,0.005854082526088952,IL15-FULL,79,4,0.0,5,3,0.001522859907709062
"[0.0284423828125, 1.140625]",0.0013580322265625,2,0.011108534255088145,IL15-FULL,79,4,0.0011134622487699673,5,4,0.001442731125280261
"[0.036865234375, 0.1279296875]",0.000732421875,2,0.007533570363180004,IL15-FULL,79,4,0.002520956843890428,5,5,0.001494287047535181
"[3.6875, 0.01953125]",0.0009307861328125,2,0.008884607995802986,IL15-FULL,79,4,0.0,5,6,0.002613576827570796
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,79,4,0.003079534493482062,5,7,0.0018070570658892393
"[0.55859375, 5.125]",0.0019683837890625,2,0.028347727916156674,IL15-FULL,79,4,0.0054070581103782996,5,8,0.00320767005905509
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,79,4,0.0028343264957035375,5,9,0.001535261981189251
"[3.5625, 0.21875]",0.0009765625,2,0.010403233525599515,IL15-FULL,80,5,0.004443156957762647,5,0,0.0026268535293638706
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,80,5,0.0,5,1,0.0025609349831938744
"[0.169921875, 8.1875]",0.002288818359375,2,0.02857516190281639,IL15-FULL,80,5,0.0008231239195572917,5,2,0.0029507149010896683
"[1.2421875, 5.21875]",0.00130462646484375,2,0.005854082526088952,IL15-FULL,80,5,0.0,5,3,0.001522859907709062
"[0.025390625, 1.15625]",0.0013275146484375,2,0.01342179797992828,IL15-FULL,80,5,0.002393958773603991,5,4,0.0013923486694693565
"[0.036865234375, 0.1279296875]",0.000732421875,2,0.007533570363180004,IL15-FULL,80,5,0.0,5,5,0.001494287047535181
"[3.6875, 0.01953125]",0.0009307861328125,2,0.008884607995802986,IL15-FULL,80,5,0.0,5,6,0.002613576827570796
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,80,5,0.0,5,7,0.0018070570658892393
"[0.55859375, 5.125]",0.0019683837890625,2,0.028347727916156674,IL15-FULL,80,5,0.0,5,8,0.00320767005905509
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,80,5,0.0,5,9,0.001535261981189251
"[3.578125, 0.2412109375]",0.000850677490234375,2,0.011566348818317047,IL15-FULL,81,6,0.0011679429258349679,5,0,0.002625301480293274
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,81,6,0.0,5,1,0.0025609349831938744
"[0.169921875, 8.1875]",0.002288818359375,2,0.02857516190281639,IL15-FULL,81,6,0.0,5,2,0.0029507149010896683
"[1.2421875, 5.15625]",0.00115203857421875,2,0.00838188015605058,IL15-FULL,81,6,0.0025315484865135233,5,3,0.0015219927299767733
"[0.025390625, 1.15625]",0.0013275146484375,2,0.01342179797992828,IL15-FULL,81,6,0.0,5,4,0.0013923486694693565
"[0.039794921875, 0.11376953125]",0.000820159912109375,2,0.008781239167521104,IL15-FULL,81,6,0.0024840474868975883,5,5,0.0014860064256936312
"[3.703125, 0.017822265625]",0.00095367431640625,2,0.013093863272565202,IL15-FULL,81,6,0.004344715509194692,5,6,0.002579771215096116
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,81,6,0.0,5,7,0.0018070570658892393
"[0.515625, 5.125]",0.00194549560546875,2,0.03366846803490452,IL15-FULL,81,6,0.0053323114572238215,5,8,0.0029995699878782034
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,81,6,0.0,5,9,0.001535261981189251
"[3.609375, 0.21484375]",0.000904083251953125,2,0.015975596317692242,IL15-FULL,82,7,0.004421069010738988,5,0,0.0026035860646516085
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,82,7,0.0,5,1,0.0025609349831938744
"[0.15234375, 8.125]",0.00244140625,2,0.033525295477275924,IL15-FULL,82,7,0.004969063323661309,5,2,0.002922310261055827
"[1.2421875, 5.21875]",0.00118255615234375,2,0.00899840348274892,IL15-FULL,82,7,0.0006174178007901319,5,3,0.0014985561138018966
"[0.025390625, 1.15625]",0.00118255615234375,2,0.015704690700037938,IL15-FULL,82,7,0.00234474600186927,5,4,0.001386016607284546
"[0.039794921875, 0.10498046875]",0.000823974609375,2,0.009605141335221374,IL15-FULL,82,7,0.0008711926892593371,5,5,0.001477432786487043
"[3.734375, 0.01953125]",0.00090789794921875,2,0.014750145177007581,IL15-FULL,82,7,0.0016825250954675699,5,6,0.0025609456934034824
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,82,7,0.0,5,7,0.0018070570658892393
"[0.5546875, 5.15625]",0.00194549560546875,2,0.038696629457493234,IL15-FULL,82,7,0.005051341189974107,5,8,0.002955082803964615
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,82,7,0.0,5,9,0.001535261981189251
"[3.578125, 0.21484375]",0.000774383544921875,2,0.020337339917041643,IL15-FULL,83,8,0.0044104371458584925,5,0,0.0025544154923409224
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,83,8,0.0,5,1,0.0025609349831938744
"[0.15234375, 8.25]",0.002655029296875,2,0.038461918657081595,IL15-FULL,83,8,0.004950345196107808,5,2,0.0027535033877938986
"[1.2421875, 5.21875]",0.00115966796875,2,0.011534846990292384,IL15-FULL,83,8,0.002538534970475064,5,3,0.0014741625636816025
"[0.02587890625, 1.25]",0.0013427734375,2,0.01614996317604904,IL15-FULL,83,8,0.00045818747325749914,5,4,0.0013746812473982573
"[0.03662109375, 0.1142578125]",0.000732421875,2,0.009786588076301157,IL15-FULL,83,8,0.0008284802091001732,5,5,0.0014218557626008987
"[3.734375, 0.01953125]",0.00090789794921875,2,0.014750145177007581,IL15-FULL,83,8,0.0,5,6,0.0025609456934034824
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,83,8,0.0,5,7,0.0018070570658892393
"[0.5546875, 5.15625]",0.00177764892578125,2,0.04066811354333659,IL15-FULL,83,8,0.0019788483584896677,5,8,0.0029448193963617086
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,83,8,0.0,5,9,0.001535261981189251
"[3.578125, 0.2158203125]",0.0009002685546875,2,0.02458272742819006,IL15-FULL,84,9,0.004315623917766917,5,0,0.0024226303212344646
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,84,9,0.0,5,1,0.0025609349831938744
"[0.15234375, 8.25]",0.002655029296875,2,0.038461918657081595,IL15-FULL,84,9,0.0,5,2,0.0027535033877938986
"[1.2421875, 5.25]",0.0011749267578125,2,0.012737022614649566,IL15-FULL,84,9,0.0012040172358549963,5,3,0.0014605040196329355
"[0.0267333984375, 1.2421875]",0.0013275146484375,2,0.01842483672991401,IL15-FULL,84,9,0.0023224886429140047,5,4,0.0013577662175521255
"[0.03662109375, 0.1142578125]",0.000732421875,2,0.009786588076301157,IL15-FULL,84,9,0.0,5,5,0.0014218557626008987
"[3.734375, 0.01953125]",0.00090789794921875,2,0.014750145177007581,IL15-FULL,84,9,0.0,5,6,0.0025609456934034824
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,84,9,0.0,5,7,0.0018070570658892393
"[0.55078125, 5.125]",0.00194549560546875,2,0.045623238601995734,IL15-FULL,84,9,0.004975208760406242,5,8,0.0029366882517933846
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,84,9,0.0,5,9,0.001535261981189251
"[3.578125, 0.2158203125]",0.0009002685546875,2,0.02458272742819006,IL15-FULL,85,10,0.0,5,0,0.0024226303212344646
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,85,10,0.0,5,1,0.0025609349831938744
"[0.15234375, 8.25]",0.0024566650390625,2,0.04310503161513628,IL15-FULL,85,10,0.004676439458132574,5,2,0.002677429001778364
"[1.2421875, 5.21875]",0.001129150390625,2,0.015215276671145167,IL15-FULL,85,10,0.0024804616606293162,5,3,0.001437716418877244
"[0.025634765625, 1.078125]",0.001312255859375,2,0.02061233091399806,IL15-FULL,85,10,0.0023059762989369142,5,4,0.0013346411287784576
"[0.03662109375, 0.1142578125]",0.000732421875,2,0.009786588076301157,IL15-FULL,85,10,0.0,5,5,0.0014218557626008987
"[3.703125, 0.0189208984375]",0.000946044921875,2,0.015484353642044802,IL15-FULL,85,10,0.0007536450779289765,5,6,0.0025476831942796707
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,85,10,0.0,5,7,0.0018070570658892393
"[0.5078125, 5.15625]",0.00194549560546875,2,0.05059411260520048,IL15-FULL,85,10,0.004987551986792575,5,8,0.002906155539676547
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,85,10,0.0,5,9,0.001535261981189251
"[3.578125, 0.220703125]",0.000885009765625,2,0.028672095059651598,IL15-FULL,86,11,0.004130561145235142,5,0,0.0024044117890298367
"[0.640625, 2.21875]",0.00067901611328125,2,0.004700349970508366,IL15-FULL,86,11,0.0,5,1,0.0025609349831938744
"[0.15234375, 8.25]",0.0024566650390625,2,0.04310503161513628,IL15-FULL,86,11,0.0,5,2,0.002677429001778364
"[1.25, 5.15625]",0.00115966796875,2,0.017663732096410867,IL15-FULL,86,11,0.0024512958696326385,5,3,0.0013805206399410963
"[0.025634765625, 1.078125]",0.001312255859375,2,0.02061233091399806,IL15-FULL,86,11,0.0,5,4,0.0013346411287784576
"[0.03662109375, 0.1142578125]",0.000732421875,2,0.009786588076301157,IL15-FULL,86,11,0.0,5,5,0.0014218557626008987
"[3.703125, 0.0189208984375]",0.000946044921875,2,0.015484353642044802,IL15-FULL,86,11,0.0,5,6,0.0025476831942796707
"[0.177734375, 0.140625]",0.00179290771484375,2,0.0062122524487590505,IL15-FULL,86,11,0.0,5,7,0.0018070570658892393
"[0.5078125, 5.1875]",0.00194549560546875,2,0.055518082154673284,IL15-FULL,86,11,0.004954969232966173,5,8,0.002892191056162119
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,86,11,0.0,5,9,0.001535261981189251
"[3.578125, 0.220703125]",0.000885009765625,2,0.028672095059651598,IL15-FULL,87,12,0.0,5,0,0.0024044117890298367
"[0.63671875, 2.203125]",0.000675201416015625,2,0.007199991393404358,IL15-FULL,87,12,0.004377003957991952,5,1,0.002553736325353384
"[0.15234375, 8.25]",0.0024566650390625,2,0.04310503161513628,IL15-FULL,87,12,0.0,5,2,0.002677429001778364
"[1.25, 5.15625]",0.00115966796875,2,0.017663732096410867,IL15-FULL,87,12,0.0,5,3,0.0013805206399410963
"[0.025634765625, 1.078125]",0.001312255859375,2,0.02061233091399806,IL15-FULL,87,12,0.0,5,4,0.0013346411287784576
"[0.03662109375, 0.1142578125]",0.000732421875,2,0.009786588076301157,IL15-FULL,87,12,0.0,5,5,0.0014218557626008987
"[3.703125, 0.0189208984375]",0.000946044921875,2,0.015484353642044802,IL15-FULL,87,12,0.0,5,6,0.0025476831942796707
"[0.1748046875, 0.15234375]",0.001556396484375,2,0.006277788548468453,IL15-FULL,87,12,0.0030885261752821476,5,7,0.0018063327297568321
"[0.50390625, 5.1875]",0.00174713134765625,2,0.060445237887170815,IL15-FULL,87,12,0.004943178329339794,5,8,0.0027288978453725576
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,87,12,0.0,5,9,0.001535261981189251
"[3.578125, 0.220703125]",0.000885009765625,2,0.028672095059651598,IL15-FULL,88,13,0.0,5,0,0.0024044117890298367
"[0.64453125, 2.171875]",0.00063323974609375,2,0.00942985994332042,IL15-FULL,88,13,0.004386123933274619,5,1,0.0025342977605760098
"[0.15234375, 8.25]",0.0024566650390625,2,0.04310503161513628,IL15-FULL,88,13,0.0,5,2,0.002677429001778364
"[1.2421875, 5.15625]",0.001068115234375,2,0.020031012574062222,IL15-FULL,88,13,0.0023710934381987125,5,3,0.001356292050331831
"[0.025634765625, 1.078125]",0.001312255859375,2,0.02061233091399806,IL15-FULL,88,13,0.0,5,4,0.0013346411287784576
"[0.0400390625, 0.1162109375]",0.000823974609375,2,0.012025594107109122,IL15-FULL,88,13,0.0024420855632081976,5,5,0.0014084444846957922
"[3.703125, 0.0189208984375]",0.000946044921875,2,0.015484353642044802,IL15-FULL,88,13,0.0,5,6,0.0025476831942796707
"[0.1806640625, 0.1513671875]",0.001617431640625,2,0.006913541982659083,IL15-FULL,88,13,0.0006802782193652107,5,7,0.0017889756709337234
"[0.5078125, 5.21875]",0.00194549560546875,2,0.06247603281589443,IL15-FULL,88,13,0.0020495942497451023,5,8,0.002705553313717246
"[3.171875, 4.15625]",0.0007171630859375,2,0.009861218670929203,IL15-FULL,88,13,0.0,5,9,0.001535261981189251
"[3.59375, 0.2412109375]",0.000820159912109375,2,0.032669793317155235,IL15-FULL,89,14,0.0041153899810803625,5,0,0.002326753456145525
"[0.64453125, 2.171875]",0.00063323974609375,2,0.00942985994332042,IL15-FULL,89,14,0.0,5,1,0.0025342977605760098
"[0.15234375, 8.25]",0.0024566650390625,2,0.04310503161513628,IL15-FULL,89,14,0.0,5,2,0.002677429001778364
"[1.2421875, 5.15625]",0.001068115234375,2,0.020031012574062222,IL15-FULL,89,14,0.0,5,3,0.001356292050331831
"[0.025634765625, 1.140625]",0.001190185546875,2,0.022798868366267353,IL15-FULL,89,14,0.0022843680283554145,5,4,0.0013254692312330008
"[0.039794921875, 0.1044921875]",0.00074005126953125,2,0.01258452906226755,IL15-FULL,89,14,0.0005885782512132558,5,5,0.0013922312064096332
"[3.703125, 0.0189208984375]",0.000946044921875,2,0.015484353642044802,IL15-FULL,89,14,0.0,5,6,0.0025476831942796707
"[0.1806640625, 0.1513671875]",0.001617431640625,2,0.006913541982659083,IL15-FULL,89,14,0.0,5,7,0.0017889756709337234
"[0.4609375, 5.15625]",0.00180816650390625,2,0.06708686441398681,IL15-FULL,89,14,0.004630821882295066,5,8,0.002701937686651945
"[3.171875, 4.21875]",0.000560760498046875,2,0.01246968269672358,IL15-FULL,89,14,0.0026277518080702724,5,9,0.0015011634677648544
"[3.578125, 0.2177734375]",0.000732421875,2,0.004175528983074335,IL15-FULL,90,0,0.004175528983074335,6,0,0.0024105142802000046
"[0.6484375, 2.296875]",0.0006256103515625,2,0.004454766542174777,IL15-FULL,90,0,0.004454766542174777,6,1,0.002521452261134982
"[0.1533203125, 8.25]",0.0024261474609375,2,0.005673270059551746,IL15-FULL,90,0,0.005673270059551746,6,2,0.003196537494659424
"[1.2578125, 5.1875]",0.00099945068359375,2,0.0,IL15-FULL,90,0,0.0,6,3,0.0012939892476424575
"[0.0255126953125, 1.078125]",0.00112152099609375,2,0.0006025198916666047,IL15-FULL,90,0,0.0006025198916666047,6,4,0.0012662168592214584
"[0.03662109375, 0.1171875]",0.00072479248046875,2,0.0010031436719109366,IL15-FULL,90,0,0.0010031436719109366,6,5,0.0014087716117501259
"[3.65625, 0.017578125]",0.00102996826171875,2,0.0,IL15-FULL,90,0,0.0,6,6,0.002567481016740203
"[0.171875, 0.169921875]",0.00164794921875,2,0.0007772912542677199,IL15-FULL,90,0,0.0007772912542677199,6,7,0.0019661756232380867
"[0.4609375, 5.125]",0.001800537109375,2,0.004758479205034826,IL15-FULL,90,0,0.004758479205034826,6,8,0.0027059130370616913
"[3.125, 4.15625]",0.000518798828125,2,0.002965879267892581,IL15-FULL,90,0,0.002965879267892581,6,9,0.0017042605904862285
"[3.546875, 0.220703125]",0.000728607177734375,2,0.008301331607793127,IL15-FULL,91,1,0.004143064148952128,6,0,0.0023821827489882708
"[0.65625, 2.21875]",0.00055694580078125,2,0.0041160945162842105,IL15-FULL,91,1,0.0017932527615223761,6,1,0.002517246175557375
"[0.169921875, 8.125]",0.0021209716796875,2,0.011117055096559967,IL15-FULL,91,1,0.005494041065370984,6,2,0.002844369038939476
"[1.2578125, 5.1875]",0.00099945068359375,2,0.0,IL15-FULL,91,1,0.0,6,3,0.0012939892476424575
"[0.0255126953125, 1.078125]",0.00112152099609375,2,0.0006025198916666047,IL15-FULL,91,1,0.0,6,4,0.0012662168592214584
"[0.036865234375, 0.11376953125]",0.000823974609375,2,0.0013705114197269644,IL15-FULL,91,1,0.0006770145837177131,6,5,0.0013823970220983028
"[3.65625, 0.017578125]",0.00102996826171875,2,0.0,IL15-FULL,91,1,0.0,6,6,0.002567481016740203
"[0.1630859375, 0.166015625]",0.001678466796875,2,0.003942070953027185,IL15-FULL,91,1,0.0033793617331563373,6,7,0.0018839624244719744
"[0.4609375, 5.0625]",0.00159454345703125,2,0.009404568180169014,IL15-FULL,91,1,0.004650780888523841,6,8,0.0026841536164283752
"[3.125, 4.15625]",0.0004787445068359375,2,0.005865506307286052,IL15-FULL,91,1,0.0029291953223976688,6,9,0.0016454120632261038
"[3.578125, 0.2138671875]",0.000743865966796875,2,0.01005928248259315,IL15-FULL,92,2,0.0017639704119884684,6,0,0.0023610228672623634
"[0.64453125, 2.109375]",0.000530242919921875,2,0.007832783844998534,IL15-FULL,92,2,0.004320955912460349,6,1,0.0024513951502740383
"[0.1494140625, 8.25]",0.0020294189453125,2,0.015974022295887756,IL15-FULL,92,2,0.004882475996882465,6,2,0.0028367135673761368
"[1.265625, 5.1875]",0.0010528564453125,2,0.002221185469730409,IL15-FULL,92,2,0.002221185469730409,6,3,0.0012819311814382672
