accuracy,case_index,comparison,delta_rephrase_w_minus_z_gap,delta_rewrite_w_minus_z_gap,delta_w_rephrase_nll,delta_w_rephrase_strict_success,delta_w_rewrite_nll,delta_w_rewrite_success,delta_z_rephrase_nll,delta_z_rephrase_strict_success,delta_z_rewrite_nll,delta_z_rewrite_success,pair_binding,request_index,request_sha256
NOT_RECORDED,9,IL10-FULL-IL3-FULL,-0.1103515625,0.000270843505859375,0.00634765625,0,-0.00112152099609375,0,0.11669921875,0,-0.001392364501953125,0,same_stream_order_case_request,9,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b
NOT_RECORDED,10,IL10-FULL-IL3-FULL,0.00244140625,-7.62939453125e-05,0.00146484375,0,-0.0012054443359375,0,-0.0009765625,0,-0.001129150390625,0,same_stream_order_case_request,0,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c
NOT_RECORDED,10,IL10-FULL-IL3-FULL,0.00146484375,-0.00014781951904296875,-0.0328369140625,0,-0.00039768218994140625,0,-0.0343017578125,0,-0.0002498626708984375,0,same_stream_order_case_request,1,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92
NOT_RECORDED,10,IL10-FULL-IL3-FULL,0.002838134765625,-0.001605987548828125,0.029541015625,0,-0.00678253173828125,0,0.026702880859375,0,-0.005176544189453125,0,same_stream_order_case_request,2,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7
NOT_RECORDED,10,IL10-FULL-IL3-FULL,-0.002471923828125,-4.482269287109375e-05,-0.004913330078125,0,-0.00026035308837890625,0,-0.00244140625,0,-0.0002155303955078125,0,same_stream_order_case_request,3,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff
NOT_RECORDED,10,IL10-FULL-IL3-FULL,-0.068359375,3.0517578125e-05,-1.603515625,1,-0.000972747802734375,0,-1.53515625,1,-0.001003265380859375,0,same_stream_order_case_request,4,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328
NOT_RECORDED,10,IL10-FULL-IL3-FULL,0.002071380615234375,2.288818359375e-05,0.011590957641601562,0,-0.008548736572265625,0,0.009519577026367188,0,-0.008571624755859375,0,same_stream_order_case_request,5,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2
NOT_RECORDED,10,IL10-FULL-IL3-FULL,-0.0625,-0.0004119873046875,0.0234375,0,-0.001861572265625,0,0.0859375,0,-0.0014495849609375,0,same_stream_order_case_request,6,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43
NOT_RECORDED,10,IL10-FULL-IL3-FULL,-0.046875,7.62939453125e-06,-0.880859375,0,0.0001087188720703125,0,-0.833984375,0,0.0001010894775390625,0,same_stream_order_case_request,7,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1
NOT_RECORDED,10,IL10-FULL-IL3-FULL,-0.1503448486328125,-0.000736236572265625,-1.44207763671875,0,-0.000553131103515625,0,-1.2917327880859375,0,0.00018310546875,0,same_stream_order_case_request,8,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f
NOT_RECORDED,10,IL10-FULL-IL3-FULL,-0.1640625,1.52587890625e-05,-0.17578125,0,-0.0009002685546875,0,-0.01171875,0,-0.00091552734375,0,same_stream_order_case_request,9,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049
NOT_RECORDED,1,IL15-FULL-IL3-FULL,-0.078125,-0.0004425048828125,-0.1474609375,0,-0.003597259521484375,0,-0.0693359375,0,-0.003154754638671875,0,same_stream_order_case_request,0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65
NOT_RECORDED,1,IL15-FULL-IL3-FULL,-0.002410888671875,-0.0001659393310546875,-0.0107421875,0,-0.0013713836669921875,0,-0.008331298828125,0,-0.0012054443359375,0,same_stream_order_case_request,1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d
NOT_RECORDED,1,IL15-FULL-IL3-FULL,0.00225830078125,-0.00042724609375,-0.01214599609375,0,-0.0045013427734375,0,-0.014404296875,0,-0.0040740966796875,0,same_stream_order_case_request,2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d
NOT_RECORDED,1,IL15-FULL-IL3-FULL,0.017578125,-4.100799560546875e-05,-0.375,1,-0.00030040740966796875,0,-0.392578125,1,-0.0002593994140625,0,same_stream_order_case_request,3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9
NOT_RECORDED,1,IL15-FULL-IL3-FULL,7.62939453125e-06,-0.0001239776611328125,-0.0029144287109375,0,-0.001323699951171875,0,-0.00292205810546875,0,-0.0011997222900390625,0,same_stream_order_case_request,4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd
NOT_RECORDED,1,IL15-FULL-IL3-FULL,0.015625,-0.000152587890625,-0.2109375,0,-0.002166748046875,0,-0.2265625,0,-0.00201416015625,0,same_stream_order_case_request,5,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5
NOT_RECORDED,1,IL15-FULL-IL3-FULL,-0.02374267578125,-0.0017242431640625,0.13323974609375,0,-0.00518798828125,0,0.156982421875,0,-0.0034637451171875,0,same_stream_order_case_request,6,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8
NOT_RECORDED,1,IL15-FULL-IL3-FULL,-0.000244140625,-0.000102996826171875,-0.139129638671875,0,-0.0012454986572265625,0,-0.138885498046875,0,-0.0011425018310546875,0,same_stream_order_case_request,7,05dcb1cec09134d2efacd122ce09e701a8db7624e92b7aacd3194a7f4fdb415c
NOT_RECORDED,1,IL15-FULL-IL3-FULL,0.06298828125,-3.337860107421875e-05,-0.09130859375,0,-0.0009527206420898438,0,-0.154296875,0,-0.000919342041015625,0,same_stream_order_case_request,8,db99bc188dd5a31df5e5c30a1acc5379a51ae45dff15346ebc2be90a1d016ffb
NOT_RECORDED,1,IL15-FULL-IL3-FULL,-0.08203125,-0.00041961669921875,-0.359375,0,-0.00249481201171875,0,-0.27734375,0,-0.0020751953125,0,same_stream_order_case_request,9,4042d278f9a0433f41f891fcbc391eee910a5adfea1cc73f3792d75698ffdd46
NOT_RECORDED,2,IL15-FULL-IL3-FULL,-0.03369140625,3.814697265625e-06,-0.1123046875,0,-0.000705718994140625,0,-0.07861328125,0,-0.00070953369140625,0,same_stream_order_case_request,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4
NOT_RECORDED,2,IL15-FULL-IL3-FULL,0.05859375,0.0001049041748046875,0.021484375,0,-0.0002765655517578125,0,-0.037109375,0,-0.0003814697265625,0,same_stream_order_case_request,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253
NOT_RECORDED,2,IL15-FULL-IL3-FULL,0.02490234375,0.0,-0.0302734375,0,-0.0103607177734375,0,-0.05517578125,0,-0.0103607177734375,0,same_stream_order_case_request,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c
NOT_RECORDED,2,IL15-FULL-IL3-FULL,-0.0625,-0.000110626220703125,-0.1015625,0,-0.00238037109375,0,-0.0390625,0,-0.002269744873046875,0,same_stream_order_case_request,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262
NOT_RECORDED,2,IL15-FULL-IL3-FULL,0.06695556640625,0.00022125244140625,-0.40875244140625,0,-0.00266265869140625,0,-0.4757080078125,0,-0.0028839111328125,0,same_stream_order_case_request,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892
NOT_RECORDED,2,IL15-FULL-IL3-FULL,-0.0152587890625,-0.000579833984375,-0.022216796875,0,-0.0036773681640625,0,-0.0069580078125,0,-0.0030975341796875,0,same_stream_order_case_request,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094
NOT_RECORDED,2,IL15-FULL-IL3-FULL,0.00225830078125,-6.103515625e-05,-0.36260986328125,0,-0.00243377685546875,0,-0.3648681640625,0,-0.00237274169921875,0,same_stream_order_case_request,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22
NOT_RECORDED,2,IL15-FULL-IL3-FULL,-0.013671875,-0.00262451171875,-0.171875,0,-0.005584716796875,0,-0.158203125,0,-0.002960205078125,0,same_stream_order_case_request,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520
NOT_RECORDED,2,IL15-FULL-IL3-FULL,0.0390625,7.62939453125e-06,-1.2734375,1,-0.00714874267578125,0,-1.3125,1,-0.0071563720703125,0,same_stream_order_case_request,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c
NOT_RECORDED,2,IL15-FULL-IL3-FULL,0.015625,-0.0001010894775390625,-0.4609375,0,-0.0007686614990234375,0,-0.4765625,0,-0.000667572021484375,0,same_stream_order_case_request,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d
NOT_RECORDED,3,IL15-FULL-IL3-FULL,0.0703125,0.00035858154296875,-1.43359375,0,-0.00606536865234375,0,-1.50390625,0,-0.0064239501953125,0,same_stream_order_case_request,0,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f
NOT_RECORDED,3,IL15-FULL-IL3-FULL,0.06280517578125,-0.000335693359375,0.4361572265625,0,-0.001453399658203125,0,0.37335205078125,0,-0.001117706298828125,0,same_stream_order_case_request,1,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a
NOT_RECORDED,3,IL15-FULL-IL3-FULL,-0.087890625,-0.001190185546875,-0.2041015625,0,-0.00287628173828125,0,-0.1162109375,0,-0.00168609619140625,0,same_stream_order_case_request,2,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4
NOT_RECORDED,3,IL15-FULL-IL3-FULL,-0.0234375,8.392333984375e-05,0.0078125,0,-0.00049591064453125,0,0.03125,0,-0.000579833984375,0,same_stream_order_case_request,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185
NOT_RECORDED,3,IL15-FULL-IL3-FULL,-0.018798828125,0.000335693359375,-0.26025390625,0,-0.001125335693359375,0,-0.241455078125,0,-0.001461029052734375,0,same_stream_order_case_request,4,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5
NOT_RECORDED,3,IL15-FULL-IL3-FULL,0.158447265625,0.00029754638671875,-0.103515625,0,-0.0018768310546875,0,-0.261962890625,0,-0.00217437744140625,0,same_stream_order_case_request,5,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771
NOT_RECORDED,3,IL15-FULL-IL3-FULL,0.07742691040039062,-0.008134841918945312,0.6050891876220703,0,-0.02125835418701172,0,0.5276622772216797,0,-0.013123512268066406,0,same_stream_order_case_request,6,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92
NOT_RECORDED,3,IL15-FULL-IL3-FULL,0.2421875,-5.14984130859375e-05,-1.52734375,0,-0.002742767333984375,0,-1.76953125,0,-0.0026912689208984375,0,same_stream_order_case_request,7,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc
NOT_RECORDED,3,IL15-FULL-IL3-FULL,0.0732421875,0.00035858154296875,-0.142578125,0,-0.00246429443359375,0,-0.2158203125,0,-0.0028228759765625,0,same_stream_order_case_request,8,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428
NOT_RECORDED,3,IL15-FULL-IL3-FULL,-0.0283203125,-3.814697265625e-06,-0.009765625,0,-0.0013885498046875,0,0.0185546875,0,-0.001384735107421875,0,same_stream_order_case_request,9,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.0015869140625,7.62939453125e-05,-0.06005859375,0,-0.001758575439453125,0,-0.0584716796875,0,-0.001834869384765625,0,same_stream_order_case_request,0,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.001434326171875,-0.000667572021484375,-0.04083251953125,0,-0.0028247833251953125,0,-0.039398193359375,0,-0.0021572113037109375,0,same_stream_order_case_request,1,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea
NOT_RECORDED,4,IL15-FULL-IL3-FULL,0.001220703125,-0.0002288818359375,-0.0057830810546875,0,-0.00247955322265625,0,-0.0070037841796875,0,-0.00225067138671875,0,same_stream_order_case_request,2,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.0129852294921875,3.24249267578125e-05,-0.1202545166015625,0,-0.0005817413330078125,0,-0.107269287109375,0,-0.000614166259765625,0,same_stream_order_case_request,3,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.05859375,-0.0010528564453125,-0.25,0,-0.0050048828125,0,-0.19140625,0,-0.0039520263671875,0,same_stream_order_case_request,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.076904296875,-0.00046539306640625,0.058837890625,0,-0.01058197021484375,0,0.1357421875,0,-0.0101165771484375,0,same_stream_order_case_request,5,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24
NOT_RECORDED,4,IL15-FULL-IL3-FULL,0.25,0.001575469970703125,-0.4375,0,-0.003017425537109375,0,-0.6875,0,-0.0045928955078125,0,same_stream_order_case_request,6,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.0625,-0.000324249267578125,0.3125,0,-0.001338958740234375,0,0.375,0,-0.00101470947265625,0,same_stream_order_case_request,7,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.007080078125,-3.814697265625e-05,-0.2235107421875,0,-0.00434112548828125,0,-0.2164306640625,0,-0.004302978515625,0,same_stream_order_case_request,8,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea
NOT_RECORDED,4,IL15-FULL-IL3-FULL,-0.00030517578125,-0.00042724609375,-0.01007843017578125,0,-0.00261688232421875,0,-0.00977325439453125,0,-0.00218963623046875,0,same_stream_order_case_request,9,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720
NOT_RECORDED,5,IL15-FULL-IL3-FULL,-0.0042877197265625,-0.000400543212890625,-0.00908660888671875,0,-0.001338958740234375,0,-0.00479888916015625,0,-0.00093841552734375,0,same_stream_order_case_request,0,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d
NOT_RECORDED,5,IL15-FULL-IL3-FULL,-1.053466796875,-0.0002040863037109375,-1.945068359375,0,-0.0011997222900390625,0,-0.8916015625,0,-0.000995635986328125,0,same_stream_order_case_request,1,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42
NOT_RECORDED,5,IL15-FULL-IL3-FULL,0.018310546875,-0.00041961669921875,-0.09033203125,0,-0.000949859619140625,0,-0.108642578125,0,-0.000530242919921875,0,same_stream_order_case_request,2,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79
NOT_RECORDED,5,IL15-FULL-IL3-FULL,-0.002288818359375,9.5367431640625e-05,-0.0044403076171875,0,-0.00139617919921875,0,-0.0021514892578125,0,-0.001491546630859375,0,same_stream_order_case_request,3,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe
NOT_RECORDED,5,IL15-FULL-IL3-FULL,-0.07098388671875,-2.6702880859375e-05,-0.050262451171875,0,-0.00054168701171875,0,0.020721435546875,0,-0.000514984130859375,0,same_stream_order_case_request,4,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b
NOT_RECORDED,5,IL15-FULL-IL3-FULL,-0.04742431640625,-0.00211334228515625,-0.22216796875,0,-0.00556182861328125,0,-0.17474365234375,0,-0.003448486328125,0,same_stream_order_case_request,5,2a8f1b4955bc1a289af449ade95dfac602e09ca669c961f5c2f949575e94e148
NOT_RECORDED,5,IL15-FULL-IL3-FULL,-0.107421875,-0.00057220458984375,-0.78125,0,-0.00168609619140625,0,-0.673828125,0,-0.0011138916015625,0,same_stream_order_case_request,6,fc11f308500869e6b6107573e91176f8fb98c2b06cc9eb7d8107d0fb1af68f64
NOT_RECORDED,5,IL15-FULL-IL3-FULL,0.578125,3.814697265625e-05,-2.6484375,0,0.000732421875,0,-3.2265625,0,0.00069427490234375,0,same_stream_order_case_request,7,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48
NOT_RECORDED,5,IL15-FULL-IL3-FULL,0.004150390625,1.1444091796875e-05,-0.1265869140625,0,-0.00125885009765625,0,-0.1307373046875,0,-0.001270294189453125,0,same_stream_order_case_request,8,55b3125b46809bfd09b46805671031439ad32c9f96657b2e9a2e1d248c8bbb80
NOT_RECORDED,5,IL15-FULL-IL3-FULL,0.006927490234375,9.1552734375e-05,0.02288818359375,0,-0.0005645751953125,0,0.015960693359375,0,-0.0006561279296875,0,same_stream_order_case_request,9,81c8c31e8abdcc2afdc5f07178b0a29d0dd009dcb1c5ad3746b934b567eccdeb
NOT_RECORDED,6,IL15-FULL-IL3-FULL,0.004150390625,-0.00017547607421875,-0.156494140625,0,-0.001644134521484375,0,-0.16064453125,0,-0.001468658447265625,0,same_stream_order_case_request,0,65fe8c1ae82c41f795ca50b2a0707d66874e1ae73ea6a6a34e23cc47f17c9e67
NOT_RECORDED,6,IL15-FULL-IL3-FULL,-0.001064300537109375,-0.001861572265625,-0.004974365234375,0,-0.0073413848876953125,0,-0.003910064697265625,0,-0.0054798126220703125,0,same_stream_order_case_request,1,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6
NOT_RECORDED,6,IL15-FULL-IL3-FULL,0.01617431640625,1.9073486328125e-05,0.00164794921875,0,-0.001255035400390625,0,-0.0145263671875,0,-0.00127410888671875,0,same_stream_order_case_request,2,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe
NOT_RECORDED,6,IL15-FULL-IL3-FULL,-0.27734375,0.00139617919921875,-0.48828125,0,-0.0018157958984375,0,-0.2109375,0,-0.00321197509765625,0,same_stream_order_case_request,3,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b
NOT_RECORDED,6,IL15-FULL-IL3-FULL,-0.03271484375,-0.00064849853515625,-0.69677734375,0,-0.00321197509765625,0,-0.6640625,0,-0.0025634765625,0,same_stream_order_case_request,4,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4
NOT_RECORDED,6,IL15-FULL-IL3-FULL,-0.0848388671875,-0.0008087158203125,-0.1949462890625,0,-0.001277923583984375,0,-0.110107421875,0,-0.000469207763671875,0,same_stream_order_case_request,5,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027
NOT_RECORDED,6,IL15-FULL-IL3-FULL,-0.0305023193359375,-0.00012969970703125,-0.6447677612304688,0,-0.0053558349609375,0,-0.6142654418945312,0,-0.00522613525390625,0,same_stream_order_case_request,6,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c
NOT_RECORDED,6,IL15-FULL-IL3-FULL,0.0155029296875,-9.632110595703125e-05,-0.1572265625,0,-0.00045299530029296875,0,-0.1727294921875,0,-0.0003566741943359375,0,same_stream_order_case_request,7,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29
NOT_RECORDED,6,IL15-FULL-IL3-FULL,-0.00173187255859375,-0.0003719329833984375,-0.00513458251953125,0,-0.0009765625,0,-0.0034027099609375,0,-0.0006046295166015625,0,same_stream_order_case_request,8,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81
NOT_RECORDED,6,IL15-FULL-IL3-FULL,0.08203125,-0.000171661376953125,-0.53125,0,-0.0007534027099609375,0,-0.61328125,0,-0.0005817413330078125,0,same_stream_order_case_request,9,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697
NOT_RECORDED,7,IL15-FULL-IL3-FULL,0.4564208984375,-0.004215240478515625,0.4881591796875,0,-0.00644683837890625,0,0.03173828125,0,-0.002231597900390625,0,same_stream_order_case_request,0,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f
NOT_RECORDED,7,IL15-FULL-IL3-FULL,0.109375,-1.52587890625e-05,-0.3515625,0,-0.00258636474609375,0,-0.4609375,0,-0.00257110595703125,0,same_stream_order_case_request,1,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c
NOT_RECORDED,7,IL15-FULL-IL3-FULL,-0.00159454345703125,-0.0001678466796875,-0.0148468017578125,0,-0.00272369384765625,0,-0.01325225830078125,0,-0.00255584716796875,0,same_stream_order_case_request,2,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10
NOT_RECORDED,7,IL15-FULL-IL3-FULL,0.009765625,-0.00083160400390625,0.16796875,0,-0.00705718994140625,0,0.158203125,0,-0.0062255859375,0,same_stream_order_case_request,3,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234
NOT_RECORDED,7,IL15-FULL-IL3-FULL,-0.00507354736328125,-0.0007476806640625,-0.05663299560546875,0,-0.004909515380859375,0,-0.0515594482421875,0,-0.004161834716796875,0,same_stream_order_case_request,4,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc
NOT_RECORDED,7,IL15-FULL-IL3-FULL,-0.0077972412109375,-0.0002422332763671875,-0.0101776123046875,0,-0.0039501190185546875,0,-0.00238037109375,0,-0.0037078857421875,0,same_stream_order_case_request,5,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7
NOT_RECORDED,7,IL15-FULL-IL3-FULL,-0.0078125,0.0007781982421875,-0.484375,0,-0.00295257568359375,0,-0.4765625,0,-0.00373077392578125,0,same_stream_order_case_request,6,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec
NOT_RECORDED,7,IL15-FULL-IL3-FULL,-0.001800537109375,-0.000110626220703125,-0.0010986328125,0,-0.0005044937133789062,0,0.000701904296875,0,-0.00039386749267578125,0,same_stream_order_case_request,7,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc
NOT_RECORDED,7,IL15-FULL-IL3-FULL,-0.00014495849609375,-2.6702880859375e-05,-0.01937103271484375,0,-0.001377105712890625,0,-0.01922607421875,0,-0.00135040283203125,0,same_stream_order_case_request,8,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58
NOT_RECORDED,7,IL15-FULL-IL3-FULL,0.00095367431640625,0.00010204315185546875,-0.03082275390625,0,-0.0005664825439453125,0,-0.03177642822265625,0,-0.0006685256958007812,0,same_stream_order_case_request,9,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9
NOT_RECORDED,8,IL15-FULL-IL3-FULL,-0.068603515625,-0.00089263916015625,-0.203125,0,-0.00574493408203125,0,-0.134521484375,0,-0.004852294921875,0,same_stream_order_case_request,0,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670
NOT_RECORDED,8,IL15-FULL-IL3-FULL,-0.07421875,-0.004852294921875,-0.19921875,0,-0.00916290283203125,0,-0.125,0,-0.00431060791015625,0,same_stream_order_case_request,1,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3
NOT_RECORDED,8,IL15-FULL-IL3-FULL,-0.01806640625,-0.0458221435546875,-0.1240234375,0,-0.113555908203125,0,-0.10595703125,0,-0.0677337646484375,0,same_stream_order_case_request,2,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343
NOT_RECORDED,8,IL15-FULL-IL3-FULL,-0.05859375,-0.004241943359375,-0.232421875,0,-0.01038360595703125,0,-0.173828125,0,-0.00614166259765625,0,same_stream_order_case_request,3,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0
NOT_RECORDED,8,IL15-FULL-IL3-FULL,-0.0450439453125,-0.000705718994140625,-0.04833984375,0,-0.00124359130859375,0,-0.0032958984375,0,-0.000537872314453125,0,same_stream_order_case_request,4,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509
NOT_RECORDED,8,IL15-FULL-IL3-FULL,0.20166015625,-0.00493621826171875,0.359130859375,0,-0.008159637451171875,0,0.157470703125,0,-0.003223419189453125,0,same_stream_order_case_request,5,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d
NOT_RECORDED,8,IL15-FULL-IL3-FULL,-0.07018280029296875,-0.01406097412109375,-0.1535491943359375,0,-0.0267181396484375,0,-0.08336639404296875,0,-0.01265716552734375,0,same_stream_order_case_request,6,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7
NOT_RECORDED,8,IL15-FULL-IL3-FULL,0.125,-0.007015228271484375,-0.1796875,0,-0.01465606689453125,0,-0.3046875,0,-0.007640838623046875,0,same_stream_order_case_request,7,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c
NOT_RECORDED,8,IL15-FULL-IL3-FULL,0.13671875,0.005619049072265625,0.234375,0,-0.00152587890625,0,0.09765625,0,-0.007144927978515625,0,same_stream_order_case_request,8,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03
NOT_RECORDED,8,IL15-FULL-IL3-FULL,-0.0859375,-0.001132965087890625,-0.35546875,0,-0.003814697265625,0,-0.26953125,0,-0.002681732177734375,0,same_stream_order_case_request,9,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e
NOT_RECORDED,9,IL15-FULL-IL3-FULL,-2.86102294921875e-05,-3.814697265625e-06,-0.01647186279296875,0,-0.00110626220703125,0,-0.016443252563476562,0,-0.001102447509765625,0,same_stream_order_case_request,0,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d
NOT_RECORDED,9,IL15-FULL-IL3-FULL,0.0528564453125,0.00052642822265625,0.0439453125,0,-0.0074310302734375,0,-0.0089111328125,0,-0.00795745849609375,0,same_stream_order_case_request,1,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310
NOT_RECORDED,9,IL15-FULL-IL3-FULL,-0.002044677734375,8.0108642578125e-05,-0.007476806640625,0,-0.00374603271484375,0,-0.00543212890625,0,-0.003826141357421875,0,same_stream_order_case_request,2,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6
