accuracy,case_index,depth,rephrase_w_minus_z_nll_gap,request_index,request_sha256,rewrite_w_minus_z_nll_gap,w_locality_nll,w_locality_success,w_rephrase_margin,w_rephrase_nll,w_rephrase_strict_success,w_rewrite_margin,w_rewrite_nll,w_rewrite_success,z_rephrase_margin,z_rephrase_nll,z_rephrase_strict_success,z_rewrite_margin,z_rewrite_nll,z_rewrite_success
NOT_RECORDED,2,IL10-FULL,-0.03515625,0,77f07216c6ca6c39ab0274107bf776c38abd63ae8c1ca02ea59fcdab0f36e4e4,3.814697265625e-05,"[10.4375, 10.0, 14.6875, 11.3125, 10.0, 6.15625, 4.90625, 4.53125, 5.6875, 1.7578125]",0,"[-0.9375, 11.390625]","[3.609375, 0.171875]",0,18.24923324584961,0.000766754150390625,1,"[-0.875, 10.9140625]","[3.640625, 0.2109375]",0,18.499271392822266,0.000728607177734375,1
NOT_RECORDED,2,IL10-FULL,-0.03125,1,8d67adfeef800f3ba3b181a61828d73e1a8c5712ee92223ca71ce23e8fee6253,0.000141143798828125,"[16.875, 18.625, 10.5625, 13.9375, 11.9375, 18.25, 12.0, 18.75, 11.6875, 12.875]",1,"[4.11328125, 4.25]","[0.69921875, 2.0625]",1,11.311851501464844,0.00064849853515625,1,"[4.12890625, 3.859375]","[0.71484375, 2.109375]",1,11.374492645263672,0.000507354736328125,1
NOT_RECORDED,2,IL10-FULL,-0.021484375,2,6346c3ea243517cbad25c3a69368e9e4e406b1dc74740054f1cb5fffd458cc0c,0.00103759765625,"[9.25, 22.5, 19.375, 19.625, 20.75, 17.25, 12.75, 21.5, 9.0, 13.5625]",1,"[10.140625, 4.625]","[0.171875, 8.1875]",1,16.24578857421875,0.00421142578125,1,"[10.34765625, 4.5625]","[0.15234375, 8.25]",1,16.621826171875,0.003173828125,1
NOT_RECORDED,2,IL10-FULL,-0.0546875,3,2089e9a0a34cd6b112042624259e5a1dfb017b6f95b70d028c2452eef4371262,0.00011444091796875,"[11.875, 15.0625, 9.9375, 8.0625, 8.1875, 11.8125, 8.6875, 7.40625, 7.25, 11.875]",0,"[7.21875, -0.75]","[1.15625, 5.25]",0,10.561408996582031,0.00109100341796875,1,"[6.390625, -0.875]","[1.171875, 5.34375]",0,10.6240234375,0.0009765625,1
NOT_RECORDED,2,IL10-FULL,-0.0726318359375,4,3a77016737e2b0f4dfa9685598e7703e88fe37b911c923d52a9dd4187d20f892,-9.918212890625e-05,"[6.0, 7.75, 6.09375, 6.21875, 8.5, 5.8125, 5.59375, 3.71875, 7.5, 5.8125]",1,"[6.5655517578125, 5.17578125]","[0.0281982421875, 0.98046875]",1,10.623710632324219,0.00128936767578125,1,"[6.5023193359375, 4.9375]","[0.0289306640625, 1.125]",1,10.498611450195312,0.0013885498046875,1
NOT_RECORDED,2,IL10-FULL,0.0003662109375,5,0cbdcd102101aa2847555821e9cb9856e3e26f89510271de286f5bf4667c4094,-0.000247955322265625,"[10.25, 7.4375, 10.125, 9.875, 13.6875, 8.4375, 7.9375, 11.8125, 12.3125, 13.75]",0,"[13.584716796875, 10.62109375]","[0.040283203125, 0.12890625]",1,18.874427795410156,0.00057220458984375,1,"[13.58447265625, 10.5595703125]","[0.04052734375, 0.1279296875]",1,18.49917984008789,0.000820159912109375,1
NOT_RECORDED,2,IL10-FULL,-0.0322265625,6,28380ae63c22bfe558c51b74c37ea0f21b0d2a56d51d9668b669a7da0368ae22,0.000141143798828125,"[1.6640625, 5.78125, 5.25, 6.53125, 3.21875, 3.328125, 3.140625, 3.6875, 1.5625, 7.78125]",0,"[4.390625, 8.4803466796875]","[3.734375, 0.0196533203125]",1,14.061439514160156,0.00106048583984375,1,"[3.953125, 7.9783935546875]","[3.796875, 0.0216064453125]",1,13.999080657958984,0.000919342041015625,1
NOT_RECORDED,2,IL10-FULL,0.0107421875,7,5fb850b2455f7b7e5f6079f0dce941715ca198eff1276c7a4d63f6aaeb20d520,-0.00019073486328125,"[0.8125, 18.0, 15.75, 15.3125, 16.25, 18.875, 18.125, 15.9375, 16.5, 17.75]",0,"[13.716796875, 11.4931640625]","[0.220703125, 0.1943359375]",1,19.74835968017578,0.00164031982421875,1,"[14.0546875, 11.8017578125]","[0.1953125, 0.1982421875]",1,19.4981689453125,0.0018310546875,1
NOT_RECORDED,2,IL10-FULL,-0.09765625,8,85a4eedb16a30908dfc36bf358b5d34dc472310148a017735bbdad65a96f977c,0.0001220703125,"[13.5, 15.5, 13.6875, 17.25, 14.25, 16.375, 15.4375, 12.75, 13.0, 17.0]",1,"[10.328125, 2.25]","[0.671875, 4.75]",1,14.746978759765625,0.003021240234375,1,"[10.2578125, 2.0]","[0.6796875, 4.9375]",1,14.872100830078125,0.002899169921875,1
NOT_RECORDED,2,IL10-FULL,-0.1015625,9,cf6f2bb990d5607be73e905f76a5a18c2756098f9d34cb16b4de12fe91ac1d3d,-5.14984130859375e-05,"[12.3125, 9.625, 12.8125, 6.34375, 3.1875, 7.03125, 4.25, 6.9375, 11.75, 6.75]",0,"[2.25, -0.359375]","[3.15625, 4.28125]",0,17.37453269958496,0.0004673004150390625,1,"[2.265625, -0.609375]","[3.171875, 4.46875]",0,16.749481201171875,0.000518798828125,1
NOT_RECORDED,3,IL10-FULL,0.3046875,0,d62d3daaa98597827218b56a25f7ae3bb2b223eaaf78b7acf4945a97a6ef323f,0.00115966796875,"[9.5, 8.0625, 7.59375, 2.359375, 9.125, 9.9375, 7.4375, 11.0, 10.25, 5.625]",0,"[12.90625, 11.25]","[1.90625, 4.3125]",1,22.99658203125,0.00341796875,1,"[13.390625, 11.25]","[1.671875, 3.9375]",1,23.37274169921875,0.00225830078125,1
NOT_RECORDED,3,IL10-FULL,0.031494140625,1,c4c0883e808830f850159906afcefc21c16dcd760fd4acf68e0181ad9745b79a,0.000316619873046875,"[9.6875, 16.5, 5.5, 9.5, 12.9375, 10.625, 16.25, 8.0, 9.25, 8.0]",1,"[1.4375, 5.6348876953125]","[10.8125, 0.0213623046875]",1,11.374290466308594,0.00070953369140625,1,"[1.3125, 5.3853759765625]","[10.75, 0.0208740234375]",1,11.43710708618164,0.000392913818359375,1
NOT_RECORDED,3,IL10-FULL,0.05078125,2,2d7a05de733521918b9b3c10f95568ee42e8fa4bbeb9911964758f2e95f6e9e4,0.0008392333984375,"[9.75, 6.3125, 7.65625, 6.90625, 6.84375, 7.84375, 12.0, 5.90625, 6.625, 8.0]",1,"[4.55078125, -1.5625]","[0.54296875, 4.21875]",0,15.685531616210938,0.0019683837890625,1,"[5.30859375, -1.4375]","[0.47265625, 4.1875]",0,16.498870849609375,0.001129150390625,1
NOT_RECORDED,3,IL10-FULL,-0.0390625,3,7ad81b264c5bf8e0448ecd9bcdb6f342989288fde3543b7704f2c1ec659b7185,8.392333984375e-05,"[9.625, 9.625, 11.3125, 11.6875, 7.875, 14.75, 9.4375, 9.4375, 13.125, 11.75]",1,"[1.4375, 2.796875]","[5.78125, 2.984375]",1,13.311729431152344,0.00077056884765625,1,"[1.25, 2.75]","[5.8125, 3.03125]",1,13.499313354492188,0.0006866455078125,1
NOT_RECORDED,3,IL10-FULL,-0.0260009765625,4,b11185489a6e191b8145c5e43c46e1ac11afecedbb8858886ba16fb0915c52d5,0.0,"[11.125, 12.375, 10.1875, 13.6875, 3.609375, 7.8125, 12.8125, 11.6875, 13.625, 10.375]",0,"[9.900390625, 12.4560546875]","[0.349609375, 0.0439453125]",1,17.12397003173828,0.00102996826171875,1,"[9.724609375, 12.454833984375]","[0.400390625, 0.045166015625]",1,17.12397003173828,0.00102996826171875,1
NOT_RECORDED,3,IL10-FULL,0.21875,5,472026d0a81e0abea282876d5064eede5f410d0102c44d94d070ebf92420c771,0.00069427490234375,"[12.3125, 9.4375, 6.46875, 8.0625, 7.5, 6.125, 9.875, 9.25, 7.8125, 9.625]",1,"[10.4609375, 3.9375]","[0.1015625, 2.125]",1,13.24749755859375,0.00250244140625,1,"[10.546875, 4.2578125]","[0.078125, 1.7109375]",1,14.435691833496094,0.00180816650390625,1
NOT_RECORDED,3,IL10-FULL,-0.0037097930908203125,6,34da1f2e8dc9670ec41d7784fa8d025678bc1009ebfcc9577823787902857e92,0.0005807876586914062,"[3.50439453125, 7.44659423828125, 7.69219970703125, 6.533172607421875, 5.4722137451171875, 6.0362548828125, 6.73779296875, 7.95458984375, 7.1044921875, 4.8473358154296875]",0,"[3.4520416259765625, 8.301513671875]","[2.0792083740234375, 5.010986328125]",1,14.86779499053955,0.007205009460449219,1,"[3.600627899169922, 8.2705078125]","[1.9931221008300781, 5.1044921875]",1,14.805875778198242,0.0066242218017578125,1
NOT_RECORDED,3,IL10-FULL,1.7109375,7,9a6dd76f564eabe6d772c906c071d9d837193dc7543a04dc4a666f2c4bfaf5fc,0.000949859619140625,"[12.75, 7.53125, 7.4375, 8.5, 10.3125, 8.9375, 7.28125, 15.25, 15.3125, 8.875]",1,"[4.859375, -0.5]","[3.828125, 12.5]",0,13.2486572265625,0.0013427734375,1,"[8.40625, 0.5]","[2.15625, 10.75]",1,12.68710708618164,0.000392913818359375,1
NOT_RECORDED,3,IL10-FULL,0.13671875,8,c36d70eb53ba78389390e289afb5dd9f925d5772a413bd1a75bd67a4b4a12428,0.00028228759765625,"[10.0, 7.84375, 6.9375, 8.25, 7.40625, 9.1875, 5.78125, 9.5, 5.6875, 6.4375]",1,"[3.9921875, 0.8125]","[0.5390625, 0.7890625]",1,9.373062133789062,0.0019378662109375,1,"[3.94921875, 1.30859375]","[0.51953125, 0.53515625]",1,9.435844421386719,0.00165557861328125,1
NOT_RECORDED,3,IL10-FULL,-0.0078125,9,63e9e046e3468bc2aaa15480bfe629a10c7ed43491d17ef3a0eceed9d49c6365,0.000270843505859375,"[14.375, 13.3125, 10.0, 10.6875, 13.125, 13.375, 8.375, 14.375, 6.46875, 11.6875]",1,"[3.50390625, 2.189453125]","[0.32421875, 0.404296875]",1,10.99884033203125,0.00115966796875,1,"[3.494140625, 1.99609375]","[0.318359375, 0.42578125]",1,10.87411117553711,0.000888824462890625,1
NOT_RECORDED,4,IL10-FULL,-0.0037841796875,0,94bd4b37a5d07ad36fd1f8d54bbc8b2908a74560edcbbcfa2e8cd869eebaf856,-1.1444091796875e-05,"[8.0, 12.8125, 13.125, 12.0, 13.5625, 11.8125, 12.0, 14.75, 11.1875, 12.625]",1,"[5.69873046875, 4.44091796875]","[0.05126953125, 0.05908203125]",1,8.499279022216797,0.000720977783203125,1,"[5.631103515625, 4.5009765625]","[0.056396484375, 0.0615234375]",1,8.499267578125,0.000732421875,1
NOT_RECORDED,4,IL10-FULL,-0.000457763671875,1,53a3ee42de862f325a85838efdb208f2f0d6da19694bc8ccc8241fd530598eea,0.0002593994140625,"[7.59375, 12.4375, 11.75, 10.4375, 12.6875, 15.25, 7.71875, 10.6875, 11.375, 11.4375]",1,"[8.333984375, 9.3616943359375]","[0.041015625, 0.0133056640625]",1,13.81161880493164,0.000881195068359375,1,"[8.3330078125, 9.79925537109375]","[0.0419921875, 0.01324462890625]",1,13.749378204345703,0.000621795654296875,1
NOT_RECORDED,4,IL10-FULL,0.000274658203125,2,569f1a97c3971140f8e826932006d0d697bae8da7872d2105db2e6eab60839d6,3.814697265625e-05,"[7.125, 4.34375, 2.140625, 4.8125, 2.03125, 7.21875, 7.15625, 6.28125, 0.98828125, 2.046875]",0,"[10.119659423828125, 8.92724609375]","[0.005340576171875, 0.01025390625]",1,12.436180114746094,0.00131988525390625,1,"[10.245208740234375, 8.98974609375]","[0.004791259765625, 0.01025390625]",1,12.49871826171875,0.00128173828125,1
NOT_RECORDED,4,IL10-FULL,0.00118255615234375,3,93140396d3eb2d8f451a94d46170ab2af2e1f02d91529583cd73ad449bfb207e,0.00043487548828125,"[4.21875, 8.1875, 11.375, 5.21875, 9.8125, 7.625, 3.890625, 8.1875, 6.6875, 3.5]",0,"[6.131103515625, 10.742767333984375]","[0.056396484375, 0.007232666015625]",1,12.936637878417969,0.00086212158203125,1,"[5.69091796875, 11.310317993164062]","[0.05908203125, 0.0021820068359375]",1,13.43707275390625,0.00042724609375,1
NOT_RECORDED,4,IL10-FULL,0.00390625,4,e558da6313163140b0e184e8308f584bc1635823d3d2f9b3340fe9126e729a14,-3.0517578125e-05,"[12.0, 10.5625, 9.875, 4.90625, 10.8125, 6.125, 3.9375, 8.8125, 5.875, 5.46875]",1,"[3.625, 6.90625]","[4.4375, 1.59375]",1,9.247528076171875,0.002471923828125,1,"[3.75, 6.9765625]","[4.4375, 1.5859375]",1,9.24749755859375,0.00250244140625,1
NOT_RECORDED,4,IL10-FULL,0.063232421875,5,7412f9b677bdd6da6ceaf7b352a8013e66884fca96673ccdef4c91ded318ed24,6.103515625e-05,"[18.375, 18.875, 16.375, 15.25, 9.875, 8.5, 11.6875, 11.0625, 7.875, 12.5]",1,"[2.6181640625, 3.015625]","[0.1162109375, 2.421875]",1,8.621978759765625,0.003021240234375,1,"[2.86962890625, 3.25]","[0.09912109375, 2.3125]",1,8.809539794921875,0.002960205078125,1
NOT_RECORDED,4,IL10-FULL,-0.03125,6,23c1238dd9069718d334ae7f722280560776c5e930ea2fdbe0f4b20ca542081e,-4.9591064453125e-05,"[15.6875, 11.875, 3.25, 13.5, 15.0, 16.125, 8.6875, 12.5, 0.00191497802734375, 1.4765625]",0,"[-12.486328125, -15.0224609375]","[12.75, 15.25]",0,15.186866760253906,0.00063323974609375,1,"[-12.8271484375, -14.666015625]","[13.0625, 15.0]",0,15.249317169189453,0.000682830810546875,1
NOT_RECORDED,4,IL10-FULL,0.0,7,35bf1daae2dea57e75a545d92be2a5b950f31eba85989d792f9f262e54660b84,-8.0108642578125e-05,"[7.65625, 14.3125, 17.125, 12.375, 17.75, 19.0, 17.375, 13.3125, 9.25, 12.1875]",1,"[-12.0625, -14.765625]","[13.6875, 15.1875]",0,13.186969757080078,0.000530242919921875,1,"[-12.109375, -14.8046875]","[13.6875, 15.1875]",0,13.1868896484375,0.0006103515625,1
NOT_RECORDED,4,IL10-FULL,0.057373046875,8,82e5ab0c97a6d3bf7b7c62e0fd42a5e8a875b906ce593c077f599ad5435d28ea,-2.288818359375e-05,"[15.0625, 13.5, 13.0625, 15.5, 11.9375, 18.25, 12.4375, 12.625, 18.125, 14.3125]",1,"[5.425048828125, 6.140625]","[0.043701171875, 1.140625]",1,11.560997009277344,0.00150299072265625,1,"[5.422607421875, 6.3828125]","[0.046142578125, 1.0234375]",1,11.49847412109375,0.00152587890625,1
NOT_RECORDED,4,IL10-FULL,0.000705718994140625,9,eca5f60936dfc2d99bd2d8d8059966c1e2abd050a28822126da716e6255c6720,4.57763671875e-05,"[9.3125, 11.875, 11.8125, 9.1875, 6.9375, 13.1875, 12.9375, 11.875, 7.625, 7.96875]",0,"[9.17803955078125, 9.998138427734375]","[0.00946044921875, 0.001861572265625]",1,10.873985290527344,0.00101470947265625,1,"[9.30419921875, 10.310890197753906]","[0.00830078125, 0.00160980224609375]",1,10.999031066894531,0.00096893310546875,1
NOT_RECORDED,5,IL10-FULL,0.0007781982421875,0,c26d9f7b75c14056267c2567ba556e5b76ebfdac6a2231a6d3f1fc8bfa91ec2d,0.000186920166015625,"[9.1875, 19.5, 13.875, 10.9375, 10.0, 8.5, 4.6875, 11.9375, 5.25, 16.625]",1,"[13.30438232421875, 13.8717041015625]","[0.00811767578125, 0.0032958984375]",1,17.124114990234375,0.000885009765625,1,"[13.556396484375, 13.558746337890625]","[0.006103515625, 0.003753662109375]",1,17.49930191040039,0.000698089599609375,1
NOT_RECORDED,5,IL10-FULL,-1.0732421875,1,a61a8732e7087bac9df081e4cfb0319a07f61ccb3987494c7f24ded194e18d42,-0.0001926422119140625,"[17.125, 11.9375, 14.875, 16.625, 6.4375, 12.375, 13.75, 11.6875, 14.4375, 14.0625]",0,"[0.625, 5.380859375]","[3.3125, 0.150390625]",1,8.374532699584961,0.0004673004150390625,1,"[0.8125, 4.609375]","[5.3125, 0.296875]",1,7.999340057373047,0.000659942626953125,1
NOT_RECORDED,5,IL10-FULL,0.0400390625,2,c95165b3bb5e2754faaa370e60fd0e96d24767b8eda1af67c1f801d7f4671c79,0.000255584716796875,"[7.96875, 6.96875, 9.0, 7.03125, 8.375, 6.5625, 6.875, 8.125, 4.9375, 8.375]",1,"[2.31640625, 5.50244140625]","[0.79296875, 0.12255859375]",1,13.436325073242188,0.0011749267578125,1,"[2.49609375, 5.93408203125]","[0.73828125, 0.09716796875]",1,14.124080657958984,0.000919342041015625,1
NOT_RECORDED,5,IL10-FULL,0.000946044921875,3,b60dce4b4fb7c58f26743b14e89bf6f65fd42fa8a116dc3a52707814fd0496fe,0.000408172607421875,"[4.84375, 6.09375, 3.75, 1.5703125, 0.79296875, 3.53125, 4.15625, 5.3125, 5.6875, 4.34375]",0,"[13.184890747070312, 11.932403564453125]","[0.0026092529296875, 0.005096435546875]",1,11.748664855957031,0.00133514404296875,1,"[13.998550415039062, 12.308135986328125]","[0.0014495849609375, 0.004364013671875]",1,12.124073028564453,0.000926971435546875,1
NOT_RECORDED,5,IL10-FULL,-0.0156402587890625,4,6a691cf16b423bb1d5a6ce4bf3417dd2d707fdac2436c48131dec1cd89b48a6b,6.866455078125e-05,"[7.71875, 7.9375, 8.1875, 10.9375, 7.96875, 10.375, 10.375, 8.8125, 5.96875, 11.0]",1,"[-0.375, 9.179931640625]","[1.9453125, 0.007568359375]",0,15.124065399169922,0.000934600830078125,1,"[-0.4375, 9.179901123046875]","[1.9765625, 0.007598876953125]",0,15.374134063720703,0.000865936279296875,1
NOT_RECORDED,5,IL10-FULL,0.01519775390625,5,2a8f1b4955bc1a289af449ade95dfac602e09ca669c961f5c2f949575e94e148,0.000396728515625,"[2.828125, 8.6875, 8.6875, 5.0, 12.375, 7.875, 6.6875, 10.875, 9.4375, 6.34375]",0,"[8.0947265625, 8.609375]","[0.0302734375, 2.140625]",1,10.1846923828125,0.0028076171875,1,"[8.1563720703125, 8.640625]","[0.0311279296875, 2.109375]",1,10.372589111328125,0.002410888671875,1
NOT_RECORDED,5,IL10-FULL,0.033203125,6,fc11f308500869e6b6107573e91176f8fb98c2b06cc9eb7d8107d0fb1af68f64,-6.866455078125e-05,"[8.5, 15.5, 10.4375, 7.46875, 14.375, 13.125, 7.75, 11.75, 9.1875, 13.5625]",1,"[1.375, -0.390625]","[0.890625, 4.34375]",0,9.436012268066406,0.00148773193359375,1,"[1.50390625, -0.3125]","[0.82421875, 4.34375]",0,9.185943603515625,0.001556396484375,1
NOT_RECORDED,5,IL10-FULL,0.6484375,7,409ab50440c393003452ca14f7a848b9b9c4c26eaf347918e74bd2328b526d48,0.00019073486328125,"[16.75, 14.0, 15.375, 20.25, 14.875, 16.5, 20.5, 18.25, 14.1875, 16.5]",1,"[12.0, -5.65625]","[3.1875, 11.1875]",0,20.623046875,0.001953125,1,"[12.109375, -4.71875]","[3.015625, 10.0625]",0,20.74823760986328,0.00176239013671875,1
NOT_RECORDED,5,IL10-FULL,0.00048828125,8,55b3125b46809bfd09b46805671031439ad32c9f96657b2e9a2e1d248c8bbb80,-9.918212890625e-05,"[3.890625, 12.625, 5.59375, 4.25, 6.84375, 7.1875, 6.34375, 7.0, 8.5625, 4.53125]",0,"[7.87109375, 11.78369140625]","[0.19140625, 0.09130859375]",1,12.186779022216797,0.000720977783203125,1,"[8.0205078125, 12.19775390625]","[0.1669921875, 0.11474609375]",1,12.37417984008789,0.000820159912109375,1
NOT_RECORDED,5,IL10-FULL,-0.0003662109375,9,81c8c31e8abdcc2afdc5f07178b0a29d0dd009dcb1c5ad3746b934b567eccdeb,8.7738037109375e-05,"[11.875, 10.25, 18.375, 7.96875, 9.0625, 9.5, 8.8125, 3.984375, 13.5625, 7.15625]",0,"[6.61328125, 17.3585205078125]","[0.66796875, 0.0164794921875]",1,16.99911117553711,0.000888824462890625,1,"[6.61328125, 17.7327880859375]","[0.66796875, 0.0172119140625]",1,17.12419891357422,0.00080108642578125,1
NOT_RECORDED,6,IL10-FULL,-0.02294921875,0,65fe8c1ae82c41f795ca50b2a0707d66874e1ae73ea6a6a34e23cc47f17c9e67,-0.00019073486328125,"[8.9375, 3.765625, 5.4375, 7.9375, 9.5625, 12.875, 6.5625, 5.65625, 4.53125, 4.875]",0,"[7.125, 8.55859375]","[2.9375, 0.12890625]",1,12.373878479003906,0.00112152099609375,1,"[7.203125, 8.6220703125]","[2.984375, 0.1279296875]",1,12.248687744140625,0.001312255859375,1
NOT_RECORDED,6,IL10-FULL,0.000164031982421875,1,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6,9.72747802734375e-05,"[9.25, 11.875, 8.25, 5.09375, 6.21875, 4.03125, 7.5, 7.09375, 7.09375, 6.59375]",0,"[13.935997009277344, 11.309341430664062]","[0.00150299072265625, 0.0031585693359375]",1,16.249547958374023,0.0004520416259765625,1,"[13.998733520507812, 11.309432983398438]","[0.0012664794921875, 0.0030670166015625]",1,16.624645233154297,0.000354766845703125,1
NOT_RECORDED,6,IL10-FULL,-0.00054931640625,2,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe,-9.918212890625e-05,"[6.78125, 2.546875, 3.59375, 6.5, 6.53125, 5.375, 7.84375, 4.125, 9.1875, 3.765625]",0,"[6.5057373046875, -1.734375]","[0.0255126953125, 4.6875]",0,11.999008178710938,0.0009918212890625,1,"[6.317138671875, -1.765625]","[0.026611328125, 4.6875]",0,11.998908996582031,0.00109100341796875,1
NOT_RECORDED,6,IL10-FULL,-0.0234375,3,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,-0.000152587890625,"[14.125, 21.125, 15.8125, 13.625, 16.875, 14.0625, 7.1875, 16.5, 13.3125, 19.0]",1,"[-4.2421875, 5.984375]","[5.75, 1.671875]",0,20.49884796142578,0.00115203857421875,1,"[-4.171875, 5.8125]","[5.6875, 1.78125]",0,20.373695373535156,0.00130462646484375,1
NOT_RECORDED,6,IL10-FULL,-0.04833984375,4,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4,3.814697265625e-05,"[9.125, 13.875, 12.3125, 10.625, 12.625, 9.6875, 1.2421875, 9.125, 11.0625, 0.5859375]",0,"[6.25, 11.0556640625]","[4.25, 0.1318359375]",1,18.498275756835938,0.0017242431640625,1,"[6.21875, 10.927734375]","[4.34375, 0.134765625]",1,18.498313903808594,0.00168609619140625,1
NOT_RECORDED,6,IL10-FULL,-0.007568359375,5,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,-6.866455078125e-05,"[8.3125, 5.125, 10.9375, 6.96875, 6.90625, 6.0625, 10.6875, 10.0625, 4.71875, 9.1875]",0,"[14.46435546875, 12.60546875]","[0.03564453125, 0.76953125]",1,20.624340057373047,0.000659942626953125,1,"[14.6484375, 12.71875]","[0.0390625, 0.78125]",1,20.749271392822266,0.000728607177734375,1
NOT_RECORDED,6,IL10-FULL,-0.01355743408203125,6,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,-0.000263214111328125,"[8.8125, 13.5, 13.0625, 11.3125, 10.8125, 5.71875, 13.375, 12.125, 11.75, 11.1875]",0,"[21.121978759765625, 15.990234375]","[0.003021240234375, 0.134765625]",1,22.499164581298828,0.000835418701171875,1,"[20.996231079101562, 15.8388671875]","[0.0037689208984375, 0.1611328125]",1,22.1239013671875,0.0010986328125,1
NOT_RECORDED,6,IL10-FULL,-0.00079345703125,7,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,3.910064697265625e-05,"[7.375, 10.875, 5.4375, 10.4375, 10.625, 11.9375, 11.875, 11.25, 8.875, 11.0625]",0,"[11.72265625, 9.23046875]","[0.02734375, 0.45703125]",1,16.12474250793457,0.0002574920654296875,1,"[11.8480224609375, 9.228515625]","[0.0269775390625, 0.458984375]",1,16.374781608581543,0.00021839141845703125,1
NOT_RECORDED,6,IL10-FULL,3.814697265625e-06,8,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,-3.814697265625e-06,"[12.6875, 14.1875, 13.4375, 14.5, 12.4375, 15.0625, 15.0625, 13.0625, 13.4375, 15.0]",1,"[17.248756408691406, 16.623382568359375]","[0.00124359130859375, 0.001617431640625]",1,19.74972152709961,0.000278472900390625,1,"[17.24878692626953, 16.49835968017578]","[0.00121307373046875, 0.00164031982421875]",1,19.874717712402344,0.00028228759765625,1
NOT_RECORDED,6,IL10-FULL,-0.09375,9,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697,-3.0517578125e-05,"[10.3125, 13.4375, 12.0, 11.3125, 11.0, 9.9375, 15.125, 8.1875, 11.125, 12.1875]",1,"[5.4375, 2.375]","[1.28125, 3.1875]",1,11.687232971191406,0.00026702880859375,1,"[5.046875, 2.265625]","[1.359375, 3.296875]",1,11.624702453613281,0.00029754638671875,1
NOT_RECORDED,7,IL10-FULL,0.31787109375,0,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,0.00064849853515625,"[12.5, 10.5625, 10.8125, 11.875, 11.625, 8.75, 12.1875, 10.25, 8.5625, 9.5625]",1,"[7.248046875, 10.03125]","[0.220703125, 3.40625]",1,16.373085021972656,0.00191497802734375,1,"[7.3056640625, 10.609375]","[0.2255859375, 2.765625]",1,17.123733520507812,0.0012664794921875,1
NOT_RECORDED,7,IL10-FULL,0.0625,1,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c,8.392333984375e-05,"[7.90625, 7.71875, 10.6875, 10.5, 12.25, 2.765625, 2.078125, 7.34375, 1.578125, 6.25]",0,"[3.5793991088867188, 1.953125]","[2.984375, 2.625]",1,8.873483657836914,0.0015411376953125,1,"[3.6106185913085938, 2.015625]","[2.984375, 2.5]",1,8.811062812805176,0.00145721435546875,1
NOT_RECORDED,7,IL10-FULL,-0.00104522705078125,2,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,0.00022125244140625,"[13.1875, 10.125, 10.75, 9.0, 13.5, 12.5625, 11.875, 11.4375, 10.5, 11.8125]",0,"[17.99200439453125, 18.996109008789062]","[0.00799560546875, 0.0038909912109375]",1,21.998573303222656,0.00142669677734375,1,"[17.1151123046875, 18.87091064453125]","[0.0098876953125, 0.00408935546875]",1,22.123794555664062,0.0012054443359375,1
NOT_RECORDED,7,IL10-FULL,0.013671875,3,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,0.0001983642578125,"[12.25, 16.125, 7.78125, 11.1875, 9.0, 11.0625, 10.25, 9.1875, 11.25, 11.125]",1,"[8.59765625, 11.84375]","[0.96484375, 1.03125]",1,13.372848510742188,0.0021514892578125,1,"[8.46875, 11.75]","[1.03125, 0.9375]",1,13.060546875,0.001953125,1
NOT_RECORDED,7,IL10-FULL,0.0007171630859375,4,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,0.000324249267578125,"[12.3125, 12.4375, 13.1875, 13.0625, 11.8125, 10.875, 12.5625, 10.5625, 13.8125, 8.0]",1,"[11.80810546875, 10.5416259765625]","[0.00439453125, 0.0208740234375]",1,12.561386108398438,0.0011138916015625,1,"[11.244598388671875, 10.5440673828125]","[0.005401611328125, 0.0184326171875]",1,12.436710357666016,0.000789642333984375,1
