case_id,current_conflicting_target,denominator_exclusion,entry,exact_neighbor_rewrite_overlap_count,later_conflicting_seen_target,ordinal,panel,semantic_conflict_detection,subject_relation_cluster,target_sha
15129,False,0,Early,0,False,571,Past100,False,e51d995e51aea5765f336a03e09d3ccd82f7a010f866614a26360a60b8eff8f0,5ab27ec3f41d88995fab81d8f75e86fe31558ae13e1f8186ac2af7ee4a8b07e6
12183,False,0,Early,0,False,572,Past100,False,61f3f63ba68f5b9fcf771b950615f3586aa39e995de6b1dd02589c1ec8309cdb,0b7b73cb8a191dcee16337605d1df8df1175f1cf6a996f3b9493071598bb0923
4392,False,0,Early,2,False,575,Past100,False,a00647f4bf1338ddc76c0d0f22894c39772973f27868956f7e1ab8a1bf80fa16,816f101f35d2c3145a0fd72f8091f717d2927f5243f7fabff09300103911d0fc
522,False,0,Early,0,False,591,Past100,False,5af34762037f535bb2070ef9b9227242a3a5fe26de1e8d79c072d0f46fad9e14,2145faaae1e1e9c4f6aa06700512c087996694c5b03c5c6e22461c9c3987e573
20202,False,0,Early,0,False,605,Past100,False,b90ff9d75433ba33bb9e26f39f407ce115a26ff94ff16c12b3ca1dfb02be76a5,755f278e34e85870bdc2409ebc94b587c979f2ef78f6e8a552ac9c9d2827d16c
556,False,0,Early,0,False,611,Past100,False,3ea17c9cade1a0f003c90ba6ecf0c520534697b771e84ce373275f6425371cb9,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
1938,False,0,Early,0,False,631,Past100,False,e55c734359bf27da2edfb585d4c93f2e0b623e213ed66402342b1c3ee36ec247,b200b4c4c280d618053081bbb82aa6a190d77dad8538b26ef46d5522ef7bd204
10878,False,0,Early,0,False,637,Past100,False,9fc382399b06a6e2fd68508b795bfccfbb76d0f3400160f891a15754fef1bb68,255be0db0035432ea7dcdaa17de7c6c90648dda2695a8ca7dad83f499e898a20
8064,False,0,Early,0,False,642,Past100,False,7b685386c1884596f2e8e4f7e39dde649d25493ad8a5f3e470c1da64e1a6eb31,a041faa72971c8e04e5cc9c6d4249ef204c67b571501891614d9ce69d1c1c4c8
2712,False,0,Early,0,False,650,Past100,False,a2ce40cb67d276fd2c7b1f227c1aacf18ed023b56373a299afdbd585497884d8,07bb3c3f5a38af2d0deea379cfb2d7e4f592fd2d553fc2daf7fd14aaf22ede3e
1495,False,0,Early,0,False,670,Past100,False,cfe2c90042a0bbceec81c64f88e61980409b7eb4db60ba810d226b16aad1d4ff,542fae80622159f5d5acb66cb2977a5fdc53ceb3a1a9c239e2a85a11d6dff6b9
12691,False,0,Early,0,False,690,Past100,False,de8f3d8ee314095bede7e6b132c67b76ea377bed9e8d20b0556ad6aab8d75bce,e5777cab81802a685de3e4c40931f39b76b9acadaa7431159f1143c2276ed320
3510,False,0,Early,0,False,693,Past100,False,49df00e8bab5b21f435af5853d87400bcf7005ad0104794d3b4a9ff0ad80c5bd,d7292749cdf96ed372cc79c8b1a7c4586c0941bf91c43550a6d98c4e0d49e492
696,False,0,Early,0,False,705,Past100,False,fee0b8a3ce6d5166f8a95431f8eab5cf1fe0d73fbdc34fc9840e350cd70fa9a2,fe3cf19e1d749e2122e9640fec26c6dc364898759a502ce96e900c54a629b18e
11772,False,0,Early,0,False,708,Past100,False,2b3dc8905a0b58771c5bb4a35792ccc148750e6ade2fcb91da12575daf547a75,10a53c5c8e6b1702cc0db87f882a6e22bcb4b6349322315d8f7e76f74b299ad2
3527,False,0,Early,0,False,719,Past100,False,e6619115a4f6c39fd7bbe2f9953dead2f6b951fefd0ea47fa3912b84acbf096b,4f0ab8ad79593c7e7b3827b54ad48ba8257f1cc7ca7721d3e15abd6807dabd96
9399,False,0,Early,0,False,733,Past100,False,0ab6002befb4699fd179fe38f2f7d4ebcbc8e8c2a9afff79f5464e147dd9758a,091da9667877a3a56a0f857f0ebec93114f10fcb901bc73945b57f67b6d9501e
19392,False,0,Early,0,False,751,Past100,False,7a99043ad6293701f5ee67cd4c56958826fdc5d3dbdbcbb831b701cc23f1f400,9ed77b20d33f053104c6db0c135055f2bdffc3f10a0d67193e33272c576707c4
911,False,0,Early,0,False,753,Past100,False,9976055cf518510ed4ce50d84efa4b5cca2e77eac72f5ad4aac5c2a67656e2c1,542fae80622159f5d5acb66cb2977a5fdc53ceb3a1a9c239e2a85a11d6dff6b9
14748,False,0,Early,0,False,754,Past100,False,e107eecc47ec9f27942e793fca38cb2f16de53b08f161acacfd623ba62d22518,965e753a8d47f7b02e63b95a0cf80a0a98f0adf9846e9f004a0220ff700baaee
4235,False,0,Early,0,False,761,Past100,False,8b3fb88389072fef3319a3fe525dbed10173bacf472678481dd49eac23b13e89,bce430decc4a0ca777ad6a7a2da4c9d7acca4da78e42c43ea0447e7f8c154cfb
16184,False,0,Early,0,False,769,Past100,False,297f2f9191e11a58b8d74b18c9e0d48e0384ff17cdc1853012d68fb610e9a5d1,7ea667b6586583049db91db86ae5197ed9d694890349fcd7c1834e4673d2dc5c
12708,False,0,Early,0,False,795,Past100,False,cb402e37214945ad12726ef2ea1bfa1ce0f47ab3facb6bbc7a039daa0545702b,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
8194,False,0,Early,0,False,806,Past100,False,018679fed3795c9bc27a47816f31a92efe81aa09fe3ca2410209e9b19b69aa1f,968ecf7f8c08bc243245a3fbfaf8573eb8f593800367247bf1a333c2ca804014
18424,False,0,Early,0,False,822,Past100,False,93be5a39226ca1e753f75c082a754054adbd33c1b89d365b806b8e2f050fa8f4,8300f7b6125084e7773180e4a22b643eb13a1ecd551d3a402c3597547f107d58
18243,False,0,Early,0,False,827,Past100,False,984e3f376381ff1c9400ec9e4ec1c9034de0de504e41a20766984a0b42c38b40,b200b4c4c280d618053081bbb82aa6a190d77dad8538b26ef46d5522ef7bd204
10849,False,0,Early,0,False,835,Past100,False,7b47f9693c7a9e05986f59662a146d5e792b048f435250808f0e5cca95c6afc3,8313d0d97f37a178d1c9a6d87abb43694d27e37eae479fd6a3f3a793e3f7656e
10516,False,0,Early,0,False,850,Past100,False,67ab73dc7e7c31172d418921f5d35b1585206f90e413c0a4fb4436e7b862a94a,54be24acda0d3ba2f88237fd160dec13353e02bfd46d33be3b13f3dd01244add
12067,False,0,Early,0,False,860,Past100,False,61d32534d64344717a342cc8dfa8dfd2192c04514ccbf0f04f902aceb40b4c67,3a198a4272d97d95a4cedc59541dc17198af91367b3054252c92ee8bd41c8c85
6328,False,0,Early,0,False,866,Past100,False,bcbba6f6eae65349d928adb7364483d1dd1248efcf61acb4a96cb06cb111f062,72e28cd6344ca9e9298fa60073e7c069670b383f306354a3f8602c47082aa65a
20053,False,0,Early,0,False,871,Past100,False,7a2fe3a55f6de3766e6d9978cdcbf75c1f7ea745364eb616bb6f7d4ca4992b98,65122e90bafcff9b339f18d3d200f2de2a511568b29514a49b2b8a7f224ef916
6006,False,0,Early,0,False,883,Past100,False,b0bff390b326db760d38d9bd7e1dd226db64e33d0f26a71ff2145f95172cccbf,6e36e9be37fd72568e933e2f3c2b51a98a769dd51b2560be58a2ac656e1767e1
14508,False,0,Early,0,False,886,Past100,False,68593b35bfb2e5af38ee4f5be59e1ccf438d37038ce55e9bd0f0aab131304f6a,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
4250,False,0,Early,0,False,896,Past100,False,54a44048d9ca4aa9c9b726e1607a60347fd90e9c81b0fc0251f80bcf3db99718,3c35aec40ce5edabb151fe74179c069e4051457bd20880bf243903914566ed68
13048,False,0,Early,0,False,898,Past100,False,a220a261f78f0a5321c72a1a9d4ab42acc0e2f2492e23046eb26f2fd828eafee,82932ddce217e2199c3cd9ba126ab94c5a0bca7f820ad501ad2f39d4dd9d90cd
630,False,0,Early,0,False,922,Past100,False,00bbf7cedcaa5870c495025f88f5b0f779595a1240ee0622a2b8ef0b610801a4,5e7a85ff0649e7041ce378e9d821375a1ae8aa1320c70bf0d6a4e3d4d58bfcaa
1667,False,0,Early,0,False,929,Past100,False,20250db9ca7304b10e36e9a45ffa0865de04736522fb0e47c4c338e858f9d5c5,8f348caa22dc463fac99c16d1084b827ec58a76be7595cdedfe11f311bbda175
18202,False,0,Early,0,False,940,Past100,False,e3de92cbbd7c243ce98f8138939fec2f27636aa87bd3e44847eecb60fef1cebd,5fca961bf0bdf651935fa1ecb4fb2b56d2b04c18397ccf4ad691ac4620bc0667
10051,False,0,Early,0,False,941,Past100,False,cdcf966f90f33d85031e4813d5cd8d122499e737251224835057ffdc6e7ebfba,ef9778e1a89b48cf40d8c9b697992854c7db35f67c6867898d45d047bf90a4c6
8113,False,0,Early,0,False,943,Past100,False,92a7fea30e2231463325f4aa31c4dc1e36a05308886c702db35f8fbed52f3151,6eb307f4fc50f948af43a8fd753a577cc158d89ef902beaf2ce3242fef74b505
2736,False,0,Early,0,False,954,Past100,False,c0fc265cdcdfe106111c40f5add17544367302cf67ed8d9969e3a92737289068,66783d32703910b4038c55158549bbb62783e7826e86a81e7401445589a500c0
17182,False,0,Early,0,False,960,Past100,False,501478fe32074aad7331a11aeb3a92de07a0dc01be92c5bbd2a8a8d4b30788a7,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
6332,False,0,Early,0,False,970,Past100,False,bfd252ab54bf62f434462a5a0928698cbf20e99aae50f9e760df4f01052426bf,6e36e9be37fd72568e933e2f3c2b51a98a769dd51b2560be58a2ac656e1767e1
8991,False,0,Early,0,False,985,Past100,False,1ec55328925b4e73e873dac3f58c38d036ea9715830b48c8d361615c7562810c,44ea103e695dccba78d8ab9b705003aeed6cc1c017451caea7abfcf398004417
11357,False,0,Early,0,False,986,Past100,False,f92b7bf659fed88f1ecfe8525f3898146276779721653173398161e40cddc7b6,6949d667043bee0b3956062215f13454c6877f7bada74c9cee264e7035f428c2
18499,False,0,Early,0,False,987,Past100,False,8765094f970a563f94ad44c41ed1352db52f6140650a36ff7559921e6cf0a04f,db939034007baa1c8ca6be1513bfc9067c5194f34ef2cbfa9aba4ecab8a7b411
12891,False,0,Early,0,False,995,Past100,False,7358afaa00432d1770c91d321418caa20ab917c77d7b4af68e57ba1504ab7c23,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
18246,False,0,Middle,0,False,5000,Current100,False,d45f100fa6bcc8b53b2669d6f4070086fff22566f1239a9aca42c904bad68074,1bf274ce62a1b34761dac43e5c864e8188a32dd23e0dbff219429730dd128c53
6208,False,0,Middle,1,False,5001,Current100,False,c308691522115621145282c75b5ad947d9e61a638a7f8724e401a20b2e8f482f,54be24acda0d3ba2f88237fd160dec13353e02bfd46d33be3b13f3dd01244add
17272,False,0,Middle,0,False,5002,Current100,False,c1628eef4ba4b81f334aac04f86b4f7f152fda95cc85738ced2f1d676f560b11,23b6a8ffe13b65cfc468b687881df29fc3406821469091a07e2f2d57577a39c2
5149,False,0,Middle,0,False,5003,Current100,False,578487894ec43e138d6975435cf719feba20d39b0e94f5c7ac3093a00c38e927,179dc5c83bde432e39c5c90dc23e08e5dfbd07d11b2f4cfe26ed6b5da3bc92f5
16709,False,0,Middle,0,False,5004,Current100,False,bb5bbdccfa5b4738d12c5ad23fea08cb353bdbf09290d002356e794fca346920,8313d0d97f37a178d1c9a6d87abb43694d27e37eae479fd6a3f3a793e3f7656e
17483,False,0,Middle,0,False,5005,Current100,False,b47943ca263275fb15268d8e8db45c47c09c065488a4b98ab7e943bfd2c23d5e,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
9090,False,0,Middle,0,False,5006,Current100,False,7d0639b80434c5e8197f67c56df317224734ca7d99896271b0832a91b2f2213d,09d7ed19c8cf506bd800f16c9f3758579b550859b392b355b03ec2d46806f6a8
4395,False,0,Middle,1,False,5007,Current100,False,0e02b696831351bcd5713e50f468d58d2bc00fd75715449e73c40dea881a7c07,85730f96b4a0f245ef4db7cb60d14c587be2d4fb0f665d4739bfd24c7de06f81
14590,False,0,Middle,0,False,5008,Current100,False,68927510dacf29ead99dc4779ab5fdcc1d9a0a91b820f35fd44a2dabd6b47b6e,6bdefe9cf42f1efa0821aaddc06acb84037a14918a51c17224430a9483471897
7812,False,0,Middle,0,False,5009,Current100,False,c65e338a1e02c71ba887a18c484c80cb739fccec03b59e713d5079798030463a,07bb3c3f5a38af2d0deea379cfb2d7e4f592fd2d553fc2daf7fd14aaf22ede3e
821,False,0,Middle,0,False,5010,Current100,False,1e5d0dddacc58f7ec88fc70223ffad1c83a11965d573095470a1e456d7d57246,1bf274ce62a1b34761dac43e5c864e8188a32dd23e0dbff219429730dd128c53
13931,False,0,Middle,0,False,5011,Current100,False,5860fc0a29c468b59c509a2646d0b3bc66961b8ce1111bb6642de4d42c392ff8,0f52baaa23b045e196e5c8bffd06442c98eca166ca9d77582ce939d5f1b67a7d
11695,False,0,Middle,0,False,5012,Current100,False,0b9c1262251240016e90b380ba40d5f77b71eeb1179f2cb2526817c9764d3cf0,f7687e7983f137c01b3a5fe6429c885430c23c02b311ccafc64dab7e0662cc38
9277,False,0,Middle,0,False,5013,Current100,False,f510c0736a6ee96feac08c6e3fe2800c22b98021588733cfea8aba1408273e0b,8ec9404ad379bf2a89d05df5821e43625f38a322689b0c057eff32d397157daf
19560,False,0,Middle,0,False,5014,Current100,False,7c698dac2b171d355f3576ab5a6141d682af154e39ce26b3b05600bd0416e0bc,021f2ebb0d89084c8fcc6c8cd5e15a36d325e4bcb244c1ac06124d8949870d9a
3,False,0,Middle,0,False,5015,Current100,False,5916e3c4a2194131c6bd3b0e6e547db486fcf7e8c42b24018fdfe166ca80a358,ec98aed34a901a0ec8f725716591554e7042e7176c596a3dc101e7d1b4463886
18963,False,0,Middle,0,False,5016,Current100,False,d924f0d05a2a53558642fb89274174fda2610526be290ae3d0052bd13bfd3c22,afc94498da100d79da7d12bb999e06c52754b224dbf71989b89395e5bfd93647
17689,False,0,Middle,0,False,5017,Current100,False,b36a8aaf1b8d991b281c42753d528282f7a3cca4ed9fd87576d3af4d594c93e8,05f9034aae29d7e851cc1c6bba6bdbc8aa4c51127063a79ef176cbb62dd9eb11
7702,False,0,Middle,0,False,5018,Current100,False,79757b60f3bbf9d4bd2d164b3ad0ca28b8302497a9edd82fb0fc7a28bef4bf0d,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
18857,False,0,Middle,0,False,5019,Current100,False,6d5110f1fc0ea8d327543cf42cb161814c6ccae0575596ea2572dc578e7b2022,345e70b972ad3e163f2fca72684a67c4bfd4c201974f1a2951e741d0d1d79e9a
3236,False,0,Middle,0,False,5020,Current100,False,e4d341c1f24a38ca65f468fdd54770560cf6a66862cdbefbde5f78d9956f6305,6661bcf4c88cb1c85192aafe795a5e9c6274dea71ebe905d3115dad22cfd8128
5099,False,0,Middle,0,False,5021,Current100,False,d5cc9e55067a33ff18002acbedf46fdbb75b4dced357646d63a8b0773b497b9a,c70d2abc8a53f0a06d2ab363f2e3a6f32e6180a3a4a99f3db81374740ed4ec58
10315,False,0,Middle,1,False,5022,Current100,False,76f48346c2c07e88fb74515f9b6c8cfc4509198f3fc6d418d1838e9bc28b195a,a6287891826748b2fb5c209aaadfa2df65554619d9d45fb15ec862421fc3c7a3
10098,False,0,Middle,0,False,5023,Current100,False,dd56abfcaa67b781ceac0eae41adc4ace202cf0a77d8f5a5ce222c98362f9546,82932ddce217e2199c3cd9ba126ab94c5a0bca7f820ad501ad2f39d4dd9d90cd
5617,False,0,Middle,0,False,5024,Current100,False,e6e0a1a93a486d648ef4419098d92102cf6f90d2b18e514874d905481742e399,c31fa8a4e981910a4b3824c9a7b8e43f1f0ec58cd3cd293e22477c09273e076d
17308,False,0,Middle,0,False,5025,Current100,False,edd14ceb5a04cbb0b64b803c0c3b64b57766ded467cf351f2785fb9c72ab1a98,f67d489c628b745caa4180e0cfb5bfbd5a9226172706845b497ba33869e135e8
16643,False,0,Middle,0,False,5026,Current100,False,70e6a7f504f60cb184576ac4734e32f98edb6b534f9d7d13bac0ddbf8703124c,5e7a85ff0649e7041ce378e9d821375a1ae8aa1320c70bf0d6a4e3d4d58bfcaa
11354,False,0,Middle,0,False,5027,Current100,False,40a5b4ff2e23ab72a4e4b83cfbcd16d5f068bc7b15fc8458a16eb1caa250f70e,697991ce7a9e6b874225cd0dd229ac1480bd5bf24340212c51a5b541fd522e16
14683,False,0,Middle,0,False,5028,Current100,False,0ad4923399c0c941f8e93b4fb08e0f8e910502c348ee7db148a9713938c3364d,fd69e60b1fc1719546c9d7ac189d4d5d9a22db5f2e900778937ab77548a1c6f1
11156,False,0,Middle,0,False,5029,Current100,False,21b769fa4f5cbede79d1855fcf040cea9b45435bd64dfa3fe290d23cd63bd5f4,85730f96b4a0f245ef4db7cb60d14c587be2d4fb0f665d4739bfd24c7de06f81
6225,False,0,Middle,0,False,5030,Current100,False,db7f993df9d921f93c9a58000ed7bc7eae1424d8aec7efa6fb1f182922f4cddb,40f8c0f5283caa1f921ca9b3ec7719ac66669c065c43d23e36b6bd2daa95a59e
18311,False,0,Middle,0,False,5031,Current100,False,db942ec8d289d3a0d45dbd4e3a1fae62fd1025a0d1ac382e6e4c89eac074dad5,1ee6fa77ced117e6045bbb22bf6e7495c3f4721401ad9a2a9061be4ef515190e
2827,False,0,Middle,0,False,5032,Current100,False,565b00c1ec72b7b668171629b1b27c285b8309ca6cc428f6f7e7e79b44296bb7,c6b2610fdc03b4a461de6de5b7523a958dbf96d005c2b117e8b0945cf1a5b252
13137,False,0,Middle,0,False,5033,Current100,False,71e190cc4c3a97fa44f78e6b1c9a25f17c298692e2a692e3a05f60e88c0ea9af,9854af7cd211625c997c32cd77e475c9891320acf8dd19745b8a71a0f82ce5fb
17628,False,0,Middle,0,False,5034,Current100,False,93cae9550aaaa700b4274d2325eb06fe0e99602add35fd6c66eaa8c2119c1fd7,71a50fb44b346edced0e795edc1cb0b5f4ff3d8e44867ed28208f8d750051a2d
6125,False,0,Middle,0,False,5035,Current100,False,679ce4e3cdbd7922780a93398c128e81b327249ce0fc3b149fecedf01651981f,cc19b1425679bb84a9ca1edf427ed9d540754b9ea02c5568172bdd6cef9c8853
17930,False,0,Middle,0,False,5036,Current100,False,726807ec4b56bb929280f8c157dbc4d137468fc725dd193152235ca7d7362af5,c70d2abc8a53f0a06d2ab363f2e3a6f32e6180a3a4a99f3db81374740ed4ec58
19191,False,0,Middle,0,False,5037,Current100,False,285439075b7cfe5400c4f617199269bf8e2be2cbf593c7f826038599963f54c8,fd69e60b1fc1719546c9d7ac189d4d5d9a22db5f2e900778937ab77548a1c6f1
8223,False,0,Middle,0,False,5038,Current100,False,ba0c5da86b92b0b0c37009bf83db5deeed20c166074d5588213bc6e492ee9420,c31fa8a4e981910a4b3824c9a7b8e43f1f0ec58cd3cd293e22477c09273e076d
9627,False,0,Middle,0,False,5039,Current100,False,11144635f5f557657b6df5d092c24e6977709ecc7da7c629f1e04e80ff0c587c,092033938ca2debb340be95266c500b7ee4739facaf97f9a059b190a19cee0f5
10783,False,0,Middle,0,False,5040,Current100,False,304e9e2a311348d84d578729e6976e02c59314117358e19b93867349b695d03c,677a30494a27ddf2be6dc89040523f1d95a8cfcdb557501a9bd5a234645341c9
21630,False,0,Middle,0,False,5041,Current100,False,345f7ac3dd4ce7454070e6d6bc5b186b34561a5905fc6d0f64b015a11aa07abd,a951d424e77d9470ae5022dec801968151c2a7bd24dddf491c9c36f6f3eda723
3485,False,0,Middle,0,False,5042,Current100,False,e953c124c45242cf5252fe9a116923aa49e7cef27782bf62b6a225da4f903c1f,72599ab40caf26f33ceccef014ef3f9137ce9175b19222031d46111f40a96110
1684,False,0,Middle,0,False,5043,Current100,False,ff479689d64d7134e58928dd7186e5bd92bf34cddbbf6f1c84e3f83a240fb127,fee272cd42c08e38a08d8f9c1397360c2b8f883d26042fd0a8307ff5fa272ee0
7580,False,0,Middle,0,False,5044,Current100,False,4449760cb266b060efd381d1720a57cc702bfd720f860d06f3fb514d67a059b2,d7292749cdf96ed372cc79c8b1a7c4586c0941bf91c43550a6d98c4e0d49e492
12727,False,0,Middle,0,False,5045,Current100,False,c1292b5da590a9eee3df0272ce96e7d3d14e90ae22513d6cd7af559f50e4eac2,05f9034aae29d7e851cc1c6bba6bdbc8aa4c51127063a79ef176cbb62dd9eb11
8776,False,0,Middle,0,False,5046,Current100,False,9ea17ed7744a89ba307aa0cfd2897189bceffc30fb04f468fe5a590f793cd9a9,e9fa3b4d24e24611c3d9054af97c69665530df81f8960345b4ef1e3b13819f5d
8823,False,0,Middle,1,False,5047,Current100,False,0c3d7d9fcffda04710e077800e630aa7e4ff9d59ef261226d8c82cd5f7885b78,cbe85aa347a7d30aed769090999a4aacdc89f4837119af75849395b1f58a6ae6
5771,False,0,Middle,0,False,5048,Current100,False,34e41af7e5bcaa2394c3d7290c6cfb9fd881f14a58ba4ddcc2e2499d0395bbb4,07bb3c3f5a38af2d0deea379cfb2d7e4f592fd2d553fc2daf7fd14aaf22ede3e
18565,False,0,Middle,0,False,5049,Current100,False,b9c084352e87cdb251e18a5b05e961ecd4153b7be25fc2439b41527b805b2a49,486dcb1ebade1349a71c73a4f584442909c690d26251f72d0c4089316768d8e5
7329,False,0,Middle,0,False,5050,Current100,False,1466690a0ecd9128d29a616b4d60c5b4f3022e511a5997c5dabb01c89bbcd1ac,85730f96b4a0f245ef4db7cb60d14c587be2d4fb0f665d4739bfd24c7de06f81
8098,False,0,Middle,0,False,5051,Current100,False,33ab8f5cbecf7569b744fa773ad1bde5639ed083825c1fe0b997c8a4d39d3d7b,02188d47abe15a17067b8dbbcf0e2c19027a45bc97d26eb6babc13f55dd4e574
14557,False,0,Middle,0,False,5052,Current100,False,a2785581d7fa16dc739dbb63c71b112afcc32cbff4e44293e45beccf56d7af72,0f70832b8c7f6bb063d471ea645fcafcea1caf8191d0000c831df9dbc1caa3e1
16758,False,0,Middle,0,False,5053,Current100,False,ca444fdce5a47fa58f3eb31b1cd44d11022ae9433c4445669dd47ce0f95d8c44,e5777cab81802a685de3e4c40931f39b76b9acadaa7431159f1143c2276ed320
14438,False,0,Middle,0,False,5054,Current100,False,3fed4f70fe926122599e9568cc60d066f52ed719f54e9eaa48cbd7f16759d80a,19e59635678ac9e86e33ed40e23eecbdbb79e3219c44c43046e94ff634bbd67c
3161,False,0,Middle,0,False,5055,Current100,False,efc4d209dd46596a2186e4349e2e05cfef90852ceecf6f761f9c304f3287441e,c70d2abc8a53f0a06d2ab363f2e3a6f32e6180a3a4a99f3db81374740ed4ec58
4180,False,0,Middle,0,False,5056,Current100,False,9a69f0847180fd5ef4426408cb3ea6c4b94001f12df06517a37d1bda968f80c1,2808f41003e8c3e23aec448c352a21e778732f1d64716b6404a1d24ba0909134
7171,False,0,Middle,0,False,5057,Current100,False,34e11fe74f2ef50f0fa1e2da6b73b389a642e35c3f567e56009ca3ff7b986dfc,6e36e9be37fd72568e933e2f3c2b51a98a769dd51b2560be58a2ac656e1767e1
17435,False,0,Middle,0,False,5058,Current100,False,d527ad6aae89ac979fdc962f8abb78a7be8e3ececb64c23f43d421c1bc514236,b5aa814b834537f7775f9d8b97ca09f4ae9fa5284ee69f499cd492b4bb73d9fa
6391,False,0,Middle,1,False,5059,Current100,False,e45e307796e7e5b71431036135111d36cba7351c431083fcd449010fe0dc4691,c2366584430134347549e70ea59f2a8acd5185a0587a0794f80da19b224375e9
17787,False,0,Middle,0,False,5060,Current100,False,dacb40f46c5940679a406993d283b41bee1ccf4f252f18e30535777944bcd7f9,ae4d849ad5c154f541d7168edf7878b994d27b800aba40c436c7f275ccd2a2c0
10515,False,0,Middle,0,False,5061,Current100,False,6a57e171a66e1bc64d73d8b73b8e11f3e74cb42f34639d18d3723772587e3ebb,345e70b972ad3e163f2fca72684a67c4bfd4c201974f1a2951e741d0d1d79e9a
11748,False,0,Middle,0,False,5062,Current100,False,3b42029c2560e471d1dfb79fe9c2acf72c4e930bfe8f03ce5963b609432f4b9a,a68f454b67dfd8429e41dca15c43c3171a94510b1daeca2c38d0b44561937e5d
17389,False,0,Middle,0,False,5063,Current100,False,44bbea47c6ffa053de709aed8a0d07801d84b0733beca0d1d0616d0f8ef7973d,984af12eda13baff852c811cca288feab2d3d29f74c6e15cea559d2f3a828c9f
10070,False,0,Middle,0,False,5064,Current100,False,399dee9b21cd0d6019ba51098649cbc7d8dcf18db5bfa0ed90a6c75628eff1d3,8313d0d97f37a178d1c9a6d87abb43694d27e37eae479fd6a3f3a793e3f7656e
4792,False,0,Middle,0,False,5065,Current100,False,7490963338a4a2642989fa36ea4daf9ea77ef2b11c849cf77c4da085793b62de,ac8c913fe9fe58fed4f603b326916b771656d437f2b8fab45f1e3ae10b9b965b
13386,False,0,Middle,0,False,5066,Current100,False,9d27c72b886629cb618618d4da41b9924847435e2492270da5e616b6010d56d8,bc374e7539970c9bd73db2f7f4c6a371a17ff13f7ecb8a94262e62f4d9d401ee
11178,False,0,Middle,3,False,5067,Current100,False,e515389eb32f437ed7658b402d9d0fd83e9c4b6ab406febffe1d2fcbea0a190c,168a0a0d4515e231fb8220a4c9d25876d1c56045572f7a444db736c49338f1dc
20771,False,0,Middle,0,False,5068,Current100,False,c6e69eab0dbc85ea2383cd822489c88bce13054117aa13028c9ecd194e399041,32889a931b08ba01dadfc309df2ec6bd7b8234aa9a8db49ffd49818f3b3aa1c6
21299,False,0,Middle,0,False,5069,Current100,False,891cd913441edcd23091cde6164a49818e14fa4d797c97c1d0620ba38f06eadc,5f626765a87f74d99aee4484a9f7a3d293d01b7935fb5d091fd64db53e4eba6f
2908,False,0,Middle,0,False,5070,Current100,False,f1cb0ea237ac00a939588cd0297f9bb901b7681f73b2f26d433f3d5ffceccf7f,cd22ffafb55d0f0c3621aa56f30a781d71125f554d46fd36631e62d0668f576d
17068,False,0,Middle,0,False,5071,Current100,False,578aca20b4f8116990d19f8189840a763a4998fef004e50984ed92533db644d7,02188d47abe15a17067b8dbbcf0e2c19027a45bc97d26eb6babc13f55dd4e574
12230,False,0,Middle,0,False,5072,Current100,False,ef01b81a1a3356c491d8124466da4f0034e6363b6038d5a34fce5c9013d178e2,1f05ef0c766f1d781ee845b7b3cba9a78c97ad271dffd791e6bcc43e245d241d
19068,False,0,Middle,0,False,5073,Current100,False,cc06ffbbc55476bdb04063037d5c095f6ecbcd89cb22ca8f05aa579d7a7a0d8d,8313d0d97f37a178d1c9a6d87abb43694d27e37eae479fd6a3f3a793e3f7656e
16823,False,0,Middle,0,False,5074,Current100,False,a77cdae1cbef5c5e2212de3aaf36127aea5a1c9192ad7d9da94b0e1b11585054,d53df14b89de37433421e8be97c2b6952f661768cd4c4b10bfcc16726d39ba9d
2515,False,0,Middle,0,False,5075,Current100,False,347dda9ec1455b96b7abc7751364b861c5b09e5fca6f27606b558b38cf6012d6,ac6a4cef231bf45007d6ba8afe35d7c934964f9eb14a325f034da9b839d2142d
1057,False,0,Middle,0,False,5076,Current100,False,38a6711ed9175a1cc3b74485306f7496ae0439d691b7182052814b5070694583,0cca93389edcd23bf3744032dcdcb52069aff904b42a1bcfb4fb88b2f6d018e8
13170,False,0,Middle,0,False,5077,Current100,False,265fcfce0b9dcb59d7ba24d81ef7f2db23b144eda5c37fab2cf315e0871c836e,07bb3c3f5a38af2d0deea379cfb2d7e4f592fd2d553fc2daf7fd14aaf22ede3e
20011,False,0,Middle,0,False,5078,Current100,False,ab1b05d3a3dd51b1110f5c9f81efc05a1825dede25124e7d951ef9233d7e1b71,52cc91afd91b06d3058da1419ccd12ad354772c89d0cdac8200b190b7b6053df
