model,method,metric,rank_descending,value,batch_index,request_sha256,case_identity_sha256,recurrence_closure_relative_error,identity_valid,nonfinite
llama3-8b-inst,alphaedit,terminal_sentinel_q_pre_L8,10,0.4446290633523793,100,bb3c1a7067944803d9ecfe90f7d638781a08a7afe2e7aec030d528ac4bb69a48,1c73f75f893cba346ade208c7a9bc6d64493e3c1b15aee8f7efe06ea2fb06c03,3.5176566225848833e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,1,0.5220323272054976,100,a2504ec4d20467287c8ffe7efb9af95148999619a5259f45d962d45740dae6a2,b4ab5fca7e0ea1d4673b3ed6d93d9550f1ff0677f1d47522930e0460f4748776,6.40751309949696e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,2,0.4781471464686906,100,df087133692c40217f8d97826a6564dfe1b763d39e209caeefff14280905d8bc,fae76f18d1bd63ad4b5c82a7918b38df08415aa9d0b87574fd21e3c13019ebd7,4.886565871227758e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,3,0.3601458633523345,100,be3d4c6f8949cbc57581fa268bb085cbc1c907bebb5792b4fb998f5e7d4f77d2,9446f871ef5a0fd0feec3de43fda125d2654bbee3ce7fe848d52f5a2d72d6252,1.6853488714626302e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,4,0.35508641718168826,100,e38522a3d345bfcc781888157404a7cb7dc4b187b3ee6bf5b3e8d2a4566adad6,0fce038557eaeea15d3cdd6f2b8ba99151271a77a01f21543ee88a5d54132636,7.712930193705269e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,5,0.34010456233791686,100,c148005ef63432dd44defc8d0d41501c374b8653c8079ef0244622cab214fded,99e0a15e9094f37a6c2b7f238e95e10c3c17aa79e1e2768feafd8a076b50395e,7.96779634038806e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,6,0.3261698873376468,100,e064fc70711cb46ef881504adcd3ba2c256683392709c3040979e859f18c2245,b32500f69fba32cfc8fe4df26f3301ce396f9dc01f830e2a9b04d13628c0d2d8,7.513325381664227e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,7,0.2887353321477959,100,8d533aae3256133e5330d113f36bc0bc71a9a0924c8e482a7be9497f822481e3,4b1fc2e7bb0b1ee403e77cbfa0663fadf5d6c7a90398b8acc47772a20c29d5f0,1.1927123486532712e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,8,0.28642868016189743,100,bdefb2dd14821fd548b16dcdb73440a497168cef4cb4cb9d9b188b541b66b88f,55e957b54d71b33f1d34e20d5d91e98d38e812cafcb92b3d1c53e2edf290cce7,1.1902524581975915e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,9,0.2851981538656449,100,0a00ccc3a41e6074ff7898c6f13614d3d9ff0602139429fec3d8bd1e1f26590e,8bff1967453ad02fda1bb40aff6b70d3040bde7c8d72640546a29dd3eaf89c9d,8.392621718769592e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_q_post_L8,10,0.2826656231242952,100,ce9f7416b027b4e4819a0e6bdacfc33a3d6cd25a0d915e6f2de7610f91fd4c15,957224011785fde53577bff7cdc83b41fea8c46ee3faf7c17f590aa280e942c1,9.22921489764999e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,1,0.2454780481473836,100,df087133692c40217f8d97826a6564dfe1b763d39e209caeefff14280905d8bc,fae76f18d1bd63ad4b5c82a7918b38df08415aa9d0b87574fd21e3c13019ebd7,4.886565871227758e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,2,0.1725206126751239,100,0d6401c457a78a3ad68fece33b633563f12eebd93c1d7d7df8bf82955b706329,7df62900a7a070411e4fe1194355661d53868245ab2619d54e882003399633fb,6.699617879836744e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,3,0.17188220418801176,100,8b5aa21f523082755b04230735837462b5d12eeee3ccb02cd41b195921259a3e,0c5b42a31b58fe3af747d08a2288913e4b6e034b66a5c06edc735ed8feea76bc,1.5379908931877244e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,4,0.14122404088412485,100,0c476f48be60b5e0da3d67e8382934353cdaa872fb960cb069a50c10c749c9f2,e783503836c455fbb832f3034558cda02451e9efa77f04d84bd5c8b1f6e595ab,6.795743446470707e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,5,0.13683269508151844,100,06c85d984d346cebca23f85bf7f3531968525f6ede3516ed35a3ded7747948f7,e6587499fd4d6ac6fff191ee6ff5c923d2bdac775bed6db47d3e7b327a62bd35,7.832132732055794e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,6,0.13353344688831725,100,a68adba86d59a1c40d350e0e6270a2431b1cca12ba7534506bd2a56386a049ca,78c3cd5dcbb508a2d9b3d91c865f71bb309bdb474a4f0ddbba2a197a4ca57c67,7.595121667942356e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,7,0.13275715370085445,100,e1dc4880ab03ec7423540fb3e7f358c4fd98414f807c904e86dc2e83a18d5b11,2f703c2f25323ccd709478de4c625cc53684cea3aede701be4714fa1f736b1bb,7.96862453292755e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,8,0.12899441819495336,100,c78a5d0e7a3692b9f0264182e2dda35eae89f04d6b8883467f170cfe57abb211,81cc8e64634bc3fbbaf51f252f0896e5e37dd6e08014dbd61748c16af7cbc966,7.483823811630464e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,9,0.12520807015741245,100,bb3c1a7067944803d9ecfe90f7d638781a08a7afe2e7aec030d528ac4bb69a48,1c73f75f893cba346ade208c7a9bc6d64493e3c1b15aee8f7efe06ea2fb06c03,3.5176566225848833e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_parallel,10,0.12009976828298544,100,c148005ef63432dd44defc8d0d41501c374b8653c8079ef0244622cab214fded,99e0a15e9094f37a6c2b7f238e95e10c3c17aa79e1e2768feafd8a076b50395e,7.96779634038806e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,1,0.6935060141913572,100,a2504ec4d20467287c8ffe7efb9af95148999619a5259f45d962d45740dae6a2,b4ab5fca7e0ea1d4673b3ed6d93d9550f1ff0677f1d47522930e0460f4748776,6.40751309949696e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,2,0.5290384741077201,100,be3d4c6f8949cbc57581fa268bb085cbc1c907bebb5792b4fb998f5e7d4f77d2,9446f871ef5a0fd0feec3de43fda125d2654bbee3ce7fe848d52f5a2d72d6252,1.6853488714626302e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,3,0.39419150457187685,100,93ad994356fe678654023901f37f9e27d5f12b5ef412912e01a36c992f7fda44,caf60761b04d771991f1ed5a77542ae7189f001a7ab0d326bebfeeb601633c6a,9.411422885850103e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,4,0.390962031431674,100,df087133692c40217f8d97826a6564dfe1b763d39e209caeefff14280905d8bc,fae76f18d1bd63ad4b5c82a7918b38df08415aa9d0b87574fd21e3c13019ebd7,4.886565871227758e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,5,0.38085724460905623,100,2cd698ef18b55937138bdb46d747e93da6c652104a26a7f5ddb82a4dcc0f8c32,51e823fd2b2034fe6c8a5583cc2486d7581e001968ba64949afe01b30c562ef8,4.3802676369072776e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,6,0.37810284809304745,100,ead62836412311b2f74ba9fc4057a5d48b10044224008d426b8908ce9468cf24,4b460a320cddebb785e78e5b2d10cdd9fd02d69b41365fc8236477113b5c2092,2.5622161679444783e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,7,0.37771095389257103,100,e38522a3d345bfcc781888157404a7cb7dc4b187b3ee6bf5b3e8d2a4566adad6,0fce038557eaeea15d3cdd6f2b8ba99151271a77a01f21543ee88a5d54132636,7.712930193705269e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,8,0.3676788933001993,100,4829b425f7e0f7f4ef7d4f0feb8a6ef84581fb853bcfcb5d05afa0f2e8568681,7eac61158326fe669efbd52ec0cda6353e82703b0e41455c1c0fa6937f1ea032,1.0749502664729722e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,9,0.3648717168929768,100,35c9f081a5a4eed42b01f12fcf0242de923ddc78a18d6e650438c46e563fc358,dc2c3f2a49f74f4632e7b6460d402152d92e4127a64ea48c6ff781fd33618b0e,5.095114272850507e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_d_perp,10,0.3632553477176995,100,c148005ef63432dd44defc8d0d41501c374b8653c8079ef0244622cab214fded,99e0a15e9094f37a6c2b7f238e95e10c3c17aa79e1e2768feafd8a076b50395e,7.96779634038806e-18,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,1,6.40751309949696e-17,100,a2504ec4d20467287c8ffe7efb9af95148999619a5259f45d962d45740dae6a2,b4ab5fca7e0ea1d4673b3ed6d93d9550f1ff0677f1d47522930e0460f4748776,6.40751309949696e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,2,5.095114272850507e-17,100,35c9f081a5a4eed42b01f12fcf0242de923ddc78a18d6e650438c46e563fc358,dc2c3f2a49f74f4632e7b6460d402152d92e4127a64ea48c6ff781fd33618b0e,5.095114272850507e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,3,5.079115941296096e-17,100,fea736d9004d0bc809bcce2c90d9bd5a57029137704131b8ca077ee877191c95,d26e66f6cc8d42a1782221773cf572476aea8b989666bbb6cadfccef8228c8fc,5.079115941296096e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,4,4.514491549071676e-17,100,ba7de1caceb9185c8a3088891cb04011233cbc282863fa0117415d0b0843187b,45f337b2ee87d822af43a9681e643c86b2c58557c752778f453b51afa45a0daa,4.514491549071676e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,5,4.3802676369072776e-17,100,2cd698ef18b55937138bdb46d747e93da6c652104a26a7f5ddb82a4dcc0f8c32,51e823fd2b2034fe6c8a5583cc2486d7581e001968ba64949afe01b30c562ef8,4.3802676369072776e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,6,3.592409743280864e-17,100,0117b22aa950684060f3ec604cfe04ca575347e44d79ffc7b4a75b938ca13812,59da97d3ba436014094b69285bb844e423a3f72aeeb30e8607981781b6d5bdc9,3.592409743280864e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,7,3.5176566225848833e-17,100,bb3c1a7067944803d9ecfe90f7d638781a08a7afe2e7aec030d528ac4bb69a48,1c73f75f893cba346ade208c7a9bc6d64493e3c1b15aee8f7efe06ea2fb06c03,3.5176566225848833e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,8,3.512592024209022e-17,100,070fd8f3054f838142993e397697c1e699696ce8c56d270600465507c01374b5,ec0e6bee3acce8a21ac6208d45b893fde2cf1a86cebd1919f6eeb77cc74c7ab7,3.512592024209022e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,9,2.766834857155216e-17,100,3599753a81a38ab4c1cf2dde4c39acbfa3f1181f6fb8518f4e1b0438ec0e5b4f,01faed9c39fe89ad0ea0e013a9e8a9345dbda4f936041bbb7d04137d0cf15bc8,2.766834857155216e-17,1,0
llama3-8b-inst,alphaedit,terminal_sentinel_recurrence_closure_relative_error,10,2.5622161679444783e-17,100,ead62836412311b2f74ba9fc4057a5d48b10044224008d426b8908ce9468cf24,4b460a320cddebb785e78e5b2d10cdd9fd02d69b41365fc8236477113b5c2092,2.5622161679444783e-17,1,0
qwen2.5-7b-inst,memit,q_pre_L8,1,2.271829841647512,59,07e6193b4e152ffff734da6e2bc22cc2fc6bc5619edbab4eae4ffec691d59b47,02a4a5b2860a75fd92d2be6bb6bceb33ded14446a4ccb00538f204801c291e2a,8.430968054043778e-17,1,0
qwen2.5-7b-inst,memit,q_pre_L8,2,1.7406858457617715,35,7874b3791e5fc4ca1fd69218f35f7c2e3e3a6f67d952537379c02370266f8eec,7f04f9b2b55b84a9e96a4b3d7c3a54628b95ae6de32457665ab7858c68ddb18c,1.1832483806900536e-16,1,0
qwen2.5-7b-inst,memit,q_pre_L8,3,1.5967869922354494,81,ac159baa7f84a96d1d265ae84d4f120619839ee0f1b0abb988131146f2c3352a,e44beb681f99d97337faaa51cfb3be7bf0787b1d1e6ebdc46a5e4c33bf957224,1.3419754010786715e-16,1,0
qwen2.5-7b-inst,memit,q_pre_L8,4,1.4918288079215145,86,eaf31deb45ab5233bf012fc478dc5adf21f795fe6fbb3c108f531c60780a762e,01f067de347b65a3405fd9f335b96c6d9ffb3c6a60d20fcbbddbf26d6d48572a,1.5966986401257002e-16,1,0
qwen2.5-7b-inst,memit,q_pre_L8,5,1.481518932281095,99,e7cc9352adc4ff32d9225aed4b7f39f855dce0b17500ee3920cf27a94076ac24,14dbcec70ebfeead56e8912990c0dd0fef35fbbe93c0705f3b9008496f24f0ce,1.8698342727699578e-16,1,0
qwen2.5-7b-inst,memit,q_pre_L8,6,1.4656374745725076,51,3e5174d2be110c92404ea2015594a76b0cc520f39b1a06eb1fda824610a38f7d,7202c3ae623c10b13235f3bd20dc4bf23ebab234733e9f814d63fe324fd2f0e5,2.0223767901924208e-16,1,0
qwen2.5-7b-inst,memit,q_pre_L8,7,1.440952454685974,68,3e240a93338d6a53ba467d4cc9f11f18327e24918813904c87735cde74d7a7b3,17a47fdded52483518e62e1f7914f63fec63117796e70045585f2c08c98fcca0,7.846522836794911e-17,1,0
qwen2.5-7b-inst,memit,q_pre_L8,8,1.2971316455833015,79,29120ef3ad8617825b185d3d8435eea196e8fe9427f2587584816c1bdf9e4d50,8b8ced7843b91bc5bcc4a7e5e9544f390045c5b6b845f2602594acf040b683ee,1.0458243345561645e-16,1,0
qwen2.5-7b-inst,memit,q_pre_L8,9,1.2781137099646984,81,bf234b6d160f05d440cbb502ee6b05b9273b4c2ad33fd95b8217c6b13d1720fd,b234f90c0523c54e7d7c2a3a13e8f404322c51b86197298d1e22fc2495799684,1.4651654739592737e-16,1,0
qwen2.5-7b-inst,memit,q_pre_L8,10,1.1821663902424346,97,271bea5cf7bc2eb81c4d212919e3c0169e68a118f8a19aefd51b7848a14893fa,ad8b91c455d5a8ca16a802ad85ce3a6cd12a794f5469c9ee2a5f7da4040d627c,1.008013204387678e-16,1,0
qwen2.5-7b-inst,memit,q_post_L8,1,1.0952884480140683,86,eaf31deb45ab5233bf012fc478dc5adf21f795fe6fbb3c108f531c60780a762e,01f067de347b65a3405fd9f335b96c6d9ffb3c6a60d20fcbbddbf26d6d48572a,1.5966986401257002e-16,1,0
qwen2.5-7b-inst,memit,q_post_L8,2,1.0362979415966156,82,15e5c84eb02c98e281c72df34c41dbc925f03e467e81a42caad008cd6570719a,8959727b14caa0d01957b76c5dbd12b55805baa5be6c2f6f60ca8e2d3e87bad2,8.642098510837122e-17,1,0
qwen2.5-7b-inst,memit,q_post_L8,3,1.007561988682878,97,271bea5cf7bc2eb81c4d212919e3c0169e68a118f8a19aefd51b7848a14893fa,ad8b91c455d5a8ca16a802ad85ce3a6cd12a794f5469c9ee2a5f7da4040d627c,1.008013204387678e-16,1,0
qwen2.5-7b-inst,memit,q_post_L8,4,0.9764194400648252,49,c58f797f87c8aeadb33cbb8ec20c78ea3e8fbf0ab5087cbd94ef900338a21220,e804a75c6a3025f92bdceef814eeaab57de6a0778f89858c4c5e1baf981c53be,0.0,1,0
qwen2.5-7b-inst,memit,q_post_L8,5,0.9759377974561563,20,3acaa3798dc4fdfd3d31ff1a907179a8c9b62028a857031fbd13946631bde653,6390e9cfdf9c63e138a3ec03c529c995b8181ad267e3695290e703e6fb99eaed,0.0,1,0
qwen2.5-7b-inst,memit,q_post_L8,6,0.9742037519580259,44,fda8311d7367fdab8eb0b98854a703be381ff594a222e26fa7bfe507160a2092,13195b72122fdeefc954134a8c5de29a3ec47afd3a4993345dbe269f6ae3fb98,0.0,1,0
qwen2.5-7b-inst,memit,q_post_L8,7,0.9708629494038497,24,07891b57c2a0963548beb2ddc5841695b9143de979667dffe6a6013122c532a7,d3488f49002eda6bf6c708dc4e4315f91fa73190af3f55b311ba55a7885d833f,1.746094174234923e-21,1,0
qwen2.5-7b-inst,memit,q_post_L8,8,0.9699813215500421,22,206ff4ea59cc0c541eeebabeff944d9d3bf290936b8bdb09081558fb0375de8a,e7b2bb9796c9f98e38780e1035560b73c4d55df71a7f3112f6083d77f9227cdc,1.9130642807573707e-21,1,0
qwen2.5-7b-inst,memit,q_post_L8,9,0.9653407480289246,63,8db526cab1b537f00fe02cadd9fe49e288b33d60d1989fa3dea756d5a019c3c3,2fc92a9271861e3c69f6a4a8ad019932cd36bbcf3ee803d6ff6a470bfe047829,0.0,1,0
qwen2.5-7b-inst,memit,q_post_L8,10,0.9650821988573633,79,cc645926b2792fe97274fd82d2db54a242d111778be2c57bc9af174430add708,460cae4634c93071e286f94e5cf61c06042f473a3e624509833315a307f4df02,1.2327134943096962e-20,1,0
qwen2.5-7b-inst,memit,d_parallel,1,0.7886071732452136,49,c58f797f87c8aeadb33cbb8ec20c78ea3e8fbf0ab5087cbd94ef900338a21220,e804a75c6a3025f92bdceef814eeaab57de6a0778f89858c4c5e1baf981c53be,0.0,1,0
qwen2.5-7b-inst,memit,d_parallel,2,0.7844485042495545,44,fda8311d7367fdab8eb0b98854a703be381ff594a222e26fa7bfe507160a2092,13195b72122fdeefc954134a8c5de29a3ec47afd3a4993345dbe269f6ae3fb98,0.0,1,0
qwen2.5-7b-inst,memit,d_parallel,3,0.7812501269979334,20,3acaa3798dc4fdfd3d31ff1a907179a8c9b62028a857031fbd13946631bde653,6390e9cfdf9c63e138a3ec03c529c995b8181ad267e3695290e703e6fb99eaed,0.0,1,0
qwen2.5-7b-inst,memit,d_parallel,4,0.7808591272635512,63,8db526cab1b537f00fe02cadd9fe49e288b33d60d1989fa3dea756d5a019c3c3,2fc92a9271861e3c69f6a4a8ad019932cd36bbcf3ee803d6ff6a470bfe047829,0.0,1,0
qwen2.5-7b-inst,memit,d_parallel,5,0.7785853969137961,24,07891b57c2a0963548beb2ddc5841695b9143de979667dffe6a6013122c532a7,d3488f49002eda6bf6c708dc4e4315f91fa73190af3f55b311ba55a7885d833f,1.746094174234923e-21,1,0
qwen2.5-7b-inst,memit,d_parallel,6,0.7781262901844094,58,00efbd4d419270e414aa0419fce627f105de8a3bcadaf8b261fbd8500775e30d,5af6a4e4f09f2aa9c1e83dea40099021369bd1a99ccdc37b4766f6f8979f357c,0.0,1,0
qwen2.5-7b-inst,memit,d_parallel,7,0.7765197821161267,22,206ff4ea59cc0c541eeebabeff944d9d3bf290936b8bdb09081558fb0375de8a,e7b2bb9796c9f98e38780e1035560b73c4d55df71a7f3112f6083d77f9227cdc,1.9130642807573707e-21,1,0
qwen2.5-7b-inst,memit,d_parallel,8,0.7762449380968522,79,cc645926b2792fe97274fd82d2db54a242d111778be2c57bc9af174430add708,460cae4634c93071e286f94e5cf61c06042f473a3e624509833315a307f4df02,1.2327134943096962e-20,1,0
qwen2.5-7b-inst,memit,d_parallel,9,0.7761403356081966,54,3d64c92d63cd23524e3866befca487559f6d0baf23da475272b5dc214bab0450,d7d54eec10fdf136a426c005454a0bee6a06375dc8b1700ac80542e6c013be69,0.0,1,0
qwen2.5-7b-inst,memit,d_parallel,10,0.7753386994646971,51,269105e043e1013a03a568fc4031500011c7d1897123eb74dad920503cc0ed81,38ec460060d740cdbd28be556f2a5631e10a921f3877560abed5db3c8a6a96f0,0.0,1,0
qwen2.5-7b-inst,memit,d_perp,1,2.232183125495767,59,07e6193b4e152ffff734da6e2bc22cc2fc6bc5619edbab4eae4ffec691d59b47,02a4a5b2860a75fd92d2be6bb6bceb33ded14446a4ccb00538f204801c291e2a,8.430968054043778e-17,1,0
qwen2.5-7b-inst,memit,d_perp,2,1.6510325891695243,35,7874b3791e5fc4ca1fd69218f35f7c2e3e3a6f67d952537379c02370266f8eec,7f04f9b2b55b84a9e96a4b3d7c3a54628b95ae6de32457665ab7858c68ddb18c,1.1832483806900536e-16,1,0
qwen2.5-7b-inst,memit,d_perp,3,1.513901614070962,81,ac159baa7f84a96d1d265ae84d4f120619839ee0f1b0abb988131146f2c3352a,e44beb681f99d97337faaa51cfb3be7bf0787b1d1e6ebdc46a5e4c33bf957224,1.3419754010786715e-16,1,0
qwen2.5-7b-inst,memit,d_perp,4,1.4813782322386106,99,e7cc9352adc4ff32d9225aed4b7f39f855dce0b17500ee3920cf27a94076ac24,14dbcec70ebfeead56e8912990c0dd0fef35fbbe93c0705f3b9008496f24f0ce,1.8698342727699578e-16,1,0
qwen2.5-7b-inst,memit,d_perp,5,1.445871658636599,86,eaf31deb45ab5233bf012fc478dc5adf21f795fe6fbb3c108f531c60780a762e,01f067de347b65a3405fd9f335b96c6d9ffb3c6a60d20fcbbddbf26d6d48572a,1.5966986401257002e-16,1,0
qwen2.5-7b-inst,memit,d_perp,6,1.4249025253866836,51,3e5174d2be110c92404ea2015594a76b0cc520f39b1a06eb1fda824610a38f7d,7202c3ae623c10b13235f3bd20dc4bf23ebab234733e9f814d63fe324fd2f0e5,2.0223767901924208e-16,1,0
qwen2.5-7b-inst,memit,d_perp,7,1.3812276872304328,68,3e240a93338d6a53ba467d4cc9f11f18327e24918813904c87735cde74d7a7b3,17a47fdded52483518e62e1f7914f63fec63117796e70045585f2c08c98fcca0,7.846522836794911e-17,1,0
qwen2.5-7b-inst,memit,d_perp,8,1.2701408922959692,79,29120ef3ad8617825b185d3d8435eea196e8fe9427f2587584816c1bdf9e4d50,8b8ced7843b91bc5bcc4a7e5e9544f390045c5b6b845f2602594acf040b683ee,1.0458243345561645e-16,1,0
qwen2.5-7b-inst,memit,d_perp,9,1.181039119805031,81,bf234b6d160f05d440cbb502ee6b05b9273b4c2ad33fd95b8217c6b13d1720fd,b234f90c0523c54e7d7c2a3a13e8f404322c51b86197298d1e22fc2495799684,1.4651654739592737e-16,1,0
qwen2.5-7b-inst,memit,d_perp,10,1.1158261677650345,47,184ab8630ac48ffb7469d29bc21ab5d66abf3d5e89fef9c5a14a2b631c77399f,ce3471aae23ac1edd85fe922792f929b64121e2d5712cd40cf760067098986f8,1.2899900345479324e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,1,3.248774972551997e-16,85,929b722dba2f84b3259ebfd26320297bdc9a7be285fea83435df37953ef0e049,4649eccfcb490e0214f8b6c78de1343346abeea08ea07fe7da49fee00296aa95,3.248774972551997e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,2,2.223480209706226e-16,95,a32f2e0defa2dd507682037dfd93c017110f85e63ef7110db80870c7999cb37a,35f9b5661cae27afaf73122f9416eb0c2c40db56394c64dceaa6453c3690d176,2.223480209706226e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,3,2.0223767901924208e-16,51,3e5174d2be110c92404ea2015594a76b0cc520f39b1a06eb1fda824610a38f7d,7202c3ae623c10b13235f3bd20dc4bf23ebab234733e9f814d63fe324fd2f0e5,2.0223767901924208e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,4,1.9055311997636577e-16,98,dd38d42e7556feba23132682e1f2e38e21c6a7adff17177a098b27b37345e3c4,51c590d999ca367adcf7db905630fe9cd5f8a0f532beb054d50e8fe2fcef5984,1.9055311997636577e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,5,1.8698342727699578e-16,99,e7cc9352adc4ff32d9225aed4b7f39f855dce0b17500ee3920cf27a94076ac24,14dbcec70ebfeead56e8912990c0dd0fef35fbbe93c0705f3b9008496f24f0ce,1.8698342727699578e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,6,1.848415569972499e-16,99,88e5f7f8fe79eebb70ff59f5f4f41da10adce4b5b3b477eae9d1555faee8e4b6,e10106beb1d1c1eeb3e5b71e283c410d49dc086584a8ee193a49d5e0a5a979d6,1.848415569972499e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,7,1.5966986401257002e-16,86,eaf31deb45ab5233bf012fc478dc5adf21f795fe6fbb3c108f531c60780a762e,01f067de347b65a3405fd9f335b96c6d9ffb3c6a60d20fcbbddbf26d6d48572a,1.5966986401257002e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,8,1.5931828199682562e-16,75,7ea328e9acb384da8d35c6002edfb444812524cbd9447d0a47e60fb555d1ae34,1593c75e521c9c0ebde0ec3e28a60e203309430672bdb1791f5e7e13d161430c,1.5931828199682562e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,9,1.584505189467706e-16,81,9e464e47673d7aa4f69827273de059099bec836de016a2dbdf779f02d956a83a,feceac37fcc04c063aa89bb034660a972d1f8385e450c238928e53dc08c5a369,1.584505189467706e-16,1,0
qwen2.5-7b-inst,memit,recurrence_closure_relative_error,10,1.4651654739592737e-16,81,bf234b6d160f05d440cbb502ee6b05b9273b4c2ad33fd95b8217c6b13d1720fd,b234f90c0523c54e7d7c2a3a13e8f404322c51b86197298d1e22fc2495799684,1.4651654739592737e-16,1,0
qwen2.5-7b-inst,memit,target_new_nll,1,45.47290802001953,100,c4f0e077380df00de104f951bdf131c46d828e18fe65e95c3487718d73a8570b,fbc8a1c84ab37212b0a4e06c1d8a10ce4f00a8c3b32b91e607b92d085485a324,2.3876700239883605e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,2,44.29388427734375,100,998e6c75b79926aa66812c6becb38d5ca428b2b6bba25d17f54999522a294528,c2f74726f79492392946c77a0e50e853d181d64a52c182503f61311906fa87c9,1.4435042852821798e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,3,43.33377456665039,96,0c236d5e5b171dc40918623a43cebf248377c270f7f7d65db99a850a9c382aff,f73df8f39b255140b498883ced35ca36ea936621c55ed647748491d5d9211d0a,1.43120906632487e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,4,41.91038513183594,96,cd84390dd080bbf392e9b87ca9f257accd98a9afd7b193ea99bfeb507f52e9e7,3623d82455daa2b89fd966d05ae3d85163cbf4595567ec09732f73e2b0c9cf4e,1.0618718736099112e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,5,41.358863830566406,93,f6a1ebbe34a564865d37150b5bc1c58509d316efdebf6c395cbfbe382295a33f,c53fce80ed7e42a12af05c47a2934d37d1b9be0dea4b13ae565a916c858fc416,1.526747893056502e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,6,40.11761474609375,96,7f4a61df35dac786373dd7e2c7b3b1d44ca53c2e96ace0956e213e008b28df5e,c35b0af1384dd9dfadd81fd6d85075c04f13cece84cc4b3215c0f6003b67a582,2.3261734555773544e-17,1,0
qwen2.5-7b-inst,memit,target_new_nll,7,39.780921936035156,99,f43e8066c77e6fa05c3c776696e96120afe4757c23c837e6f2e8e92bdc8bfa2c,3b0f302700fec25dc1b9ed4a513cf370ce7e15a40897c83eb353da673891f70e,1.7296642413495506e-17,1,0
