request_index,request_sha256,prompt,prompt_index,endpoint,PDZ-T1-PRC†,PDZ-T2-PRC,PDZ-T3-PRC,PDZ-T5-PRC,PDZ-T2-PRC_minus_PDZ-T1-PRC†,PDZ-T3-PRC_minus_PDZ-T2-PRC,PDZ-T5-PRC_minus_PDZ-T3-PRC,PDZ-T5-PRC_minus_PDZ-T1-PRC
51,2f7b6e27f3bba670acf943b4dec2a696193b1ce72e53248761d42a7b1a19ccf6,rephrase,1,accepted_z,0.007398467976599932,0.003997787833213806,0.003413685131818056,0.002745907986536622,-0.0034006801433861256,-0.00058410270139575,-0.0006677771452814341,-0.00465255999006331
52,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe,rephrase,0,accepted_z,0.02067164145410061,0.012335790321230888,0.00882877130061388,0.006058897357434034,-0.00833585113286972,-0.003507019020617008,-0.002769873943179846,-0.014612744096666574
52,97e557fa2d1959dfc82a211736e5b608f395a1f440583abd5d70d65a2fbf5cfe,rephrase,1,accepted_z,1.0279018878936768,0.9273615479469299,0.7443588376045227,0.7085968852043152,-0.10054033994674683,-0.18300271034240723,-0.03576195240020752,-0.3193050026893616
53,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,rephrase,0,accepted_z,6.196893215179443,5.998417377471924,6.422815322875977,6.465857982635498,-0.19847583770751953,0.42439794540405273,0.043042659759521484,0.2689647674560547
53,322b5d3c47aa80d2c94addc9a85c94282e44d92f9ccc5a0cf4cab593ea40cb3b,rephrase,1,accepted_z,4.233717441558838,3.1622085571289062,4.137304306030273,3.6334939002990723,-1.0715088844299316,0.9750957489013672,-0.5038104057312012,-0.6002235412597656
54,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4,rephrase,0,accepted_z,5.381628036499023,5.278422832489014,5.302277565002441,5.247886657714844,-0.10320520401000977,0.023854732513427734,-0.054390907287597656,-0.1337413787841797
54,2cb95a1a83adc4008a17e6b41b7af19fb47a468500652815384202b87b26ccb4,rephrase,1,accepted_z,0.520940363407135,0.35408392548561096,0.34321996569633484,0.2566908597946167,-0.16685643792152405,-0.010863959789276123,-0.08652910590171814,-0.2642495036125183
55,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,rephrase,0,accepted_z,0.5347379446029663,0.15545381605625153,0.09160340577363968,0.06660274416208267,-0.3792841285467148,-0.06385041028261185,-0.025000661611557007,-0.46813520044088364
55,39cb134a7460153810c2e46692d13f26ce9cef48815e15c399b48c97a18eb027,rephrase,1,accepted_z,0.7487762570381165,0.4401559829711914,0.4492790102958679,0.4520843029022217,-0.30862027406692505,0.009123027324676514,0.0028052926063537598,-0.2966919541358948
56,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,rephrase,0,accepted_z,0.012186829000711441,0.014407182112336159,0.012123233638703823,0.0029145879670977592,0.0022203531116247177,-0.0022839484736323357,-0.009208645671606064,-0.009272241033613682
56,50d6505f4bf83bb005d91ac06d26b044492e5bbdd5ebf7ac3ad402fb8cc9e12c,rephrase,1,accepted_z,1.144709825515747,0.933722734451294,1.2149745225906372,0.3079555630683899,-0.21098709106445312,0.28125178813934326,-0.9070189595222473,-0.8367542624473572
57,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,rephrase,0,accepted_z,0.08548104017972946,0.021604551002383232,0.026331448927521706,0.01530509814620018,-0.06387648917734623,0.0047268979251384735,-0.011026350781321526,-0.07017594203352928
57,48f8e5c9758bc1ecd0a5d87381377f2e938e3fbd115904598f843ea205a1cb29,rephrase,1,accepted_z,0.5904169678688049,0.4033016562461853,0.3236019015312195,0.25039663910865784,-0.18711531162261963,-0.07969975471496582,-0.07320526242256165,-0.3400203287601471
58,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,rephrase,0,accepted_z,0.06562919169664383,0.01369144394993782,0.009479747153818607,0.012647067196667194,-0.05193774774670601,-0.004211696796119213,0.003167320042848587,-0.052982124499976635
58,5222c50191326e7119d973b8926c803a0ac65079d8f3f3217e939a2eed376d81,rephrase,1,accepted_z,0.035193391144275665,0.011906154453754425,0.006236259825527668,0.0037493661511689425,-0.02328723669052124,-0.005669894628226757,-0.0024868936743587255,-0.03144402499310672
59,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697,rephrase,0,accepted_z,3.1655097007751465,2.5914790630340576,2.593489408493042,2.147510528564453,-0.5740306377410889,0.002010345458984375,-0.44597887992858887,-1.0179991722106934
59,f296600e034a8a300da559a46de195efdd639d61128b9c3cc6a0887b1ef0d697,rephrase,1,accepted_z,3.577197313308716,3.534085512161255,3.4582619667053223,3.4655025005340576,-0.04311180114746094,-0.07582354545593262,0.0072405338287353516,-0.1116948127746582
60,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,rephrase,0,accepted_z,0.2988206446170807,0.19922670722007751,0.12761597335338593,0.1056898832321167,-0.09959393739700317,-0.07161073386669159,-0.021926090121269226,-0.193130761384964
60,1f15ad772a9fa6b37e334f9e0a833b6b234fbcc3e02b033e20f4c8f7f264ec9f,rephrase,1,accepted_z,6.601240158081055,7.256507396697998,5.955806732177734,4.0133161544799805,0.6552672386169434,-1.3007006645202637,-1.942490577697754,-2.587924003601074
61,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c,rephrase,0,accepted_z,6.589881896972656,7.355748176574707,7.139894485473633,7.000113010406494,0.7658662796020508,-0.21585369110107422,-0.13978147506713867,0.4102311134338379
61,c416911d0d03300f77dc8d76e3ad6eab8c96026a867011c7a7728857b99e3e0c,rephrase,1,accepted_z,6.190279006958008,6.048712253570557,6.339215278625488,6.252512454986572,-0.14156675338745117,0.29050302505493164,-0.08670282363891602,0.06223344802856445
62,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,rephrase,0,accepted_z,0.09271044284105301,0.027748743072152138,0.016251470893621445,0.010235792957246304,-0.06496169976890087,-0.011497272178530693,-0.006015677936375141,-0.0824746498838067
62,72a75cd16bd699577bf429e669049d3300002c7fd1905e4f2deb4e9e9cf79a10,rephrase,1,accepted_z,0.13843564689159393,0.05173931643366814,0.0306572113186121,0.01926824450492859,-0.0866963304579258,-0.021082105115056038,-0.01138896681368351,-0.11916740238666534
63,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,rephrase,0,accepted_z,1.5294655561447144,1.132084608078003,1.0968852043151855,0.9927010536193848,-0.3973809480667114,-0.03519940376281738,-0.10418415069580078,-0.5367645025253296
63,7e171f0683f1329a0b503c23931df0906725a579a73788155f049006f9ad9234,rephrase,1,accepted_z,1.2751989364624023,0.6200271844863892,0.5615187883377075,0.41816556453704834,-0.6551717519760132,-0.05850839614868164,-0.14335322380065918,-0.857033371925354
64,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,rephrase,0,accepted_z,0.04875662550330162,0.018118353560566902,0.010068107396364212,0.004697003401815891,-0.03063827194273472,-0.00805024616420269,-0.005371103994548321,-0.04405962210148573
64,50b6d7182bbb50024151c35a1af67f6f578882edaea4f98b765ec14cd313defc,rephrase,1,accepted_z,0.2321263700723648,0.07694032788276672,0.031804099678993225,0.01073974184691906,-0.15518604218959808,-0.0451362282037735,-0.021064357832074165,-0.22138662822544575
65,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7,rephrase,0,accepted_z,0.12070981413125992,0.04614528641104698,0.027448976412415504,0.015725767239928246,-0.07456452772021294,-0.018696309998631477,-0.011723209172487259,-0.10498404689133167
65,93b075f0e328c3fcb2abafea111d73fd635b70813aa17f11fff9e5c8b5f55ff7,rephrase,1,accepted_z,0.09405999630689621,0.017566103488206863,0.007197286002337933,0.0028594343457370996,-0.07649389281868935,-0.01036881748586893,-0.004337851656600833,-0.09120056196115911
66,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec,rephrase,0,accepted_z,4.280706882476807,4.605888843536377,4.430089950561523,4.61276388168335,0.3251819610595703,-0.17579889297485352,0.18267393112182617,0.33205699920654297
66,4a7d0d23ef3616b440f41d94b1e628cc6114d354cc49b0d25337f302b7cbf3ec,rephrase,1,accepted_z,2.1694750785827637,2.3485915660858154,2.348649263381958,2.4017386436462402,0.17911648750305176,5.7697296142578125e-05,0.05308938026428223,0.23226356506347656
67,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,rephrase,0,accepted_z,0.02706233412027359,0.010338325053453445,0.011751001700758934,0.006041716318577528,-0.016724009066820145,0.0014126766473054886,-0.005709285382181406,-0.021020617801696062
67,f9f16bc7443ae596666c746ce23ea545748ddb3ef4434d0c407eb162fe7d8dbc,rephrase,1,accepted_z,0.10192325711250305,0.023955080658197403,0.007848378270864487,0.0025738703552633524,-0.07796817645430565,-0.016106702387332916,-0.005274507915601134,-0.0993493867572397
68,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58,rephrase,0,accepted_z,0.2524029016494751,0.16416439414024353,0.13863533735275269,0.11012673377990723,-0.08823850750923157,-0.025529056787490845,-0.02850860357284546,-0.14227616786956787
68,586d683ae8d67dfbb02210b31897583d20fe567bc9eaac6aaeb7fc136b111f58,rephrase,1,accepted_z,0.0214749313890934,0.009604200720787048,0.007147694006562233,0.004659153055399656,-0.01187073066830635,-0.0024565067142248154,-0.0024885409511625767,-0.016815778333693743
69,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,rephrase,0,accepted_z,2.333608388900757,1.2230353355407715,1.134291410446167,1.1175273656845093,-1.1105730533599854,-0.08874392509460449,-0.016764044761657715,-1.2160810232162476
69,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,rephrase,1,accepted_z,0.22268567979335785,0.06258872151374817,0.044061560183763504,0.026342131197452545,-0.16009695827960968,-0.018527161329984665,-0.01771942898631096,-0.1963435485959053
70,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,rephrase,0,accepted_z,0.023665234446525574,0.019557848572731018,0.019522426649928093,0.01353409793227911,-0.004107385873794556,-3.542192280292511e-05,-0.005988328717648983,-0.010131136514246464
70,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,rephrase,1,accepted_z,0.5116591453552246,0.36777353286743164,0.09431321918964386,0.10394474864006042,-0.14388561248779297,-0.2734603136777878,0.009631529450416565,-0.4077143967151642
71,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,rephrase,0,accepted_z,0.5520933270454407,0.40458908677101135,0.3508521616458893,0.2878251373767853,-0.14750424027442932,-0.05373692512512207,-0.063027024269104,-0.2642681896686554
71,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,rephrase,1,accepted_z,3.1208138465881348,2.9092800617218018,2.801778554916382,2.658057689666748,-0.211533784866333,-0.10750150680541992,-0.1437208652496338,-0.4627561569213867
72,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,rephrase,0,accepted_z,4.66660213470459,5.475025653839111,5.677013397216797,5.590334415435791,0.8084235191345215,0.20198774337768555,-0.08667898178100586,0.9237322807312012
72,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,rephrase,1,accepted_z,1.4458553791046143,1.1786627769470215,1.07720947265625,1.154465675354004,-0.2671926021575928,-0.10145330429077148,0.0772562026977539,-0.29138970375061035
73,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,rephrase,0,accepted_z,0.28929683566093445,0.19905947148799896,0.149054154753685,0.09950482100248337,-0.09023736417293549,-0.050005316734313965,-0.04954933375120163,-0.18979201465845108
73,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,rephrase,1,accepted_z,8.12861442565918,7.940464973449707,7.7372660636901855,7.624016761779785,-0.18814945220947266,-0.20319890975952148,-0.11324930191040039,-0.5045976638793945
74,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,rephrase,0,accepted_z,0.2551274001598358,0.13944238424301147,0.10881838202476501,0.07054607570171356,-0.11568501591682434,-0.03062400221824646,-0.03827230632305145,-0.18458132445812225
74,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,rephrase,1,accepted_z,1.1845297813415527,1.0440104007720947,0.9753671884536743,0.8480662107467651,-0.140519380569458,-0.06864321231842041,-0.12730097770690918,-0.3364635705947876
75,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,rephrase,0,accepted_z,2.500427007675171,2.242680311203003,2.369744300842285,2.584956645965576,-0.25774669647216797,0.12706398963928223,0.21521234512329102,0.08452963829040527
75,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,rephrase,1,accepted_z,0.11374828219413757,0.08510787785053253,0.06237683817744255,0.06757546961307526,-0.02864040434360504,-0.02273103967308998,0.005198631435632706,-0.04617281258106232
76,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,rephrase,0,accepted_z,0.5769926309585571,0.19791670143604279,0.09656825661659241,0.040935590863227844,-0.37907592952251434,-0.10134844481945038,-0.05563266575336456,-0.5360570400953293
76,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,rephrase,1,accepted_z,0.15358389914035797,0.05678810179233551,0.029574861750006676,0.014588122256100178,-0.09679579734802246,-0.027213240042328835,-0.014986739493906498,-0.1389957768842578
77,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,rephrase,0,accepted_z,2.981431722640991,2.8066325187683105,2.7912049293518066,2.751307487487793,-0.17479920387268066,-0.015427589416503906,-0.03989744186401367,-0.23012423515319824
77,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,rephrase,1,accepted_z,3.9782676696777344,4.039347171783447,4.070372581481934,4.030281066894531,0.06107950210571289,0.031025409698486328,-0.040091514587402344,0.052013397216796875
78,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,rephrase,0,accepted_z,3.92999005317688,3.77567195892334,3.5444111824035645,3.6201775074005127,-0.15431809425354004,-0.2312607765197754,0.07576632499694824,-0.3098125457763672
78,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,rephrase,1,accepted_z,1.6549556255340576,1.51151704788208,1.3417671918869019,1.319654941558838,-0.14343857765197754,-0.16974985599517822,-0.022112250328063965,-0.3353006839752197
79,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,rephrase,0,accepted_z,1.751231074333191,1.6806458234786987,1.5708461999893188,1.4425792694091797,-0.07058525085449219,-0.10979962348937988,-0.12826693058013916,-0.30865180492401123
79,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,rephrase,1,accepted_z,1.5249561071395874,1.400919795036316,1.2573603391647339,1.1327273845672607,-0.12403631210327148,-0.14355945587158203,-0.12463295459747314,-0.39222872257232666
80,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,rephrase,0,accepted_z,0.0988343134522438,0.05898992344737053,0.04468020424246788,0.031265828758478165,-0.039844390004873276,-0.014309719204902649,-0.013414375483989716,-0.06756848469376564
80,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,rephrase,1,accepted_z,0.06475156545639038,0.013131331652402878,0.005140540190041065,0.0019315887475386262,-0.0516202338039875,-0.007990791462361813,-0.003208951442502439,-0.06281997670885175
81,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,rephrase,0,accepted_z,0.031761717051267624,0.019191766157746315,0.015270465053617954,0.009258195757865906,-0.012569950893521309,-0.003921301104128361,-0.0060122692957520485,-0.022503521293401718
81,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,rephrase,1,accepted_z,0.15810462832450867,0.179361030459404,0.18974731862545013,0.1796363890171051,0.021256402134895325,0.010386288166046143,-0.010110929608345032,0.021531760692596436
82,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,rephrase,0,accepted_z,0.018171267583966255,0.007618893403559923,0.005441022105515003,0.003649600315839052,-0.010552374180406332,-0.00217787129804492,-0.001791421789675951,-0.014521667268127203
82,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,rephrase,1,accepted_z,0.06124880164861679,0.044206421822309494,0.03827836364507675,0.03450896590948105,-0.017042379826307297,-0.005928058177232742,-0.003769397735595703,-0.026739835739135742
83,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,rephrase,0,accepted_z,0.002568162977695465,0.0017187122721225023,0.001447463990189135,0.0011268462985754013,-0.0008494507055729628,-0.00027124828193336725,-0.00032061769161373377,-0.0014413166791200638
83,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,rephrase,1,accepted_z,4.367523670196533,4.188475131988525,4.184143543243408,4.364941120147705,-0.1790485382080078,-0.0043315887451171875,0.18079757690429688,-0.002582550048828125
84,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,rephrase,0,accepted_z,0.2025338113307953,0.1517089456319809,0.13430176675319672,0.10182388871908188,-0.05082486569881439,-0.01740717887878418,-0.03247787803411484,-0.10070992261171341
84,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,rephrase,1,accepted_z,0.5687320828437805,0.5469110012054443,0.5214121341705322,0.49894827604293823,-0.02182108163833618,-0.02549886703491211,-0.022463858127593994,-0.06978380680084229
85,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,rephrase,0,accepted_z,0.013215333223342896,0.0068229790776968,0.004623911809176207,0.0033156678546220064,-0.006392354145646095,-0.0021990672685205936,-0.0013082439545542002,-0.009899665368720889
85,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,rephrase,1,accepted_z,0.011975063942372799,0.006831266917288303,0.004987418185919523,0.0035963875707238913,-0.0051437970250844955,-0.0018438487313687801,-0.001391030615195632,-0.008378676371648908
86,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,rephrase,0,accepted_z,0.019530611112713814,0.021986311301589012,0.014439025893807411,0.006694745272397995,0.0024557001888751984,-0.007547285407781601,-0.007744280621409416,-0.012835865840315819
86,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,rephrase,1,accepted_z,0.10253489017486572,0.06253553181886673,0.04445183649659157,0.028388913720846176,-0.03999935835599899,-0.018083695322275162,-0.016062922775745392,-0.07414597645401955
87,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,rephrase,0,accepted_z,0.6258193254470825,0.8217786550521851,0.54607093334198,0.9026392102241516,0.19595932960510254,-0.2757077217102051,0.35656827688217163,0.2768198847770691
87,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,rephrase,1,accepted_z,1.034361481666565,2.795966148376465,1.2120060920715332,0.36247026920318604,1.7616046667099,-1.5839600563049316,-0.8495358228683472,-0.6718912124633789
88,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,rephrase,0,accepted_z,0.0441577173769474,0.01861448585987091,0.01444560568779707,0.009832403622567654,-0.025543231517076492,-0.004168880172073841,-0.004613202065229416,-0.03432531375437975
88,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,rephrase,1,accepted_z,1.3226052522659302,1.1004594564437866,1.2675782442092896,1.2016167640686035,-0.22214579582214355,0.16711878776550293,-0.06596148014068604,-0.12098848819732666
89,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,rephrase,0,accepted_z,0.5820706486701965,0.6448558568954468,0.646289050579071,0.40198051929473877,0.06278520822525024,0.0014331936836242676,-0.24430853128433228,-0.18009012937545776
89,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,rephrase,1,accepted_z,5.144640922546387,4.703919887542725,4.456303119659424,4.513574123382568,-0.4407210350036621,-0.24761676788330078,0.05727100372314453,-0.6310667991638184
90,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,rephrase,0,accepted_z,0.028856003656983376,0.023601315915584564,0.02005724050104618,0.01182133611291647,-0.005254687741398811,-0.0035440754145383835,-0.008235904388129711,-0.017034667544066906
90,ff1c1d9405055ee8e382e7231c176b6bfdaa8fe6d7949fc5d436643c5ad7ca6c,rephrase,1,accepted_z,0.10511945933103561,0.07802214473485947,0.15542462468147278,0.06244974583387375,-0.027097314596176147,0.07740247994661331,-0.09297487884759903,-0.042669713497161865
91,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,rephrase,0,accepted_z,0.05874984711408615,0.029314422979950905,0.02219713106751442,0.015657467767596245,-0.029435424134135246,-0.007117291912436485,-0.006539663299918175,-0.043092379346489906
91,33d7d08444cf56ef400978ca49e87be35361a5b7e9d51181355ebe6914d6ed92,rephrase,1,accepted_z,0.10639793425798416,0.0798279270529747,0.0642213523387909,0.046193551272153854,-0.02657000720500946,-0.015606574714183807,-0.01802780106663704,-0.06020438298583031
92,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,rephrase,0,accepted_z,2.587735652923584,0.09148722887039185,0.08823825418949127,0.017702555283904076,-2.496248424053192,-0.0032489746809005737,-0.0705356989055872,-2.57003309763968
92,719bc0576defaa23049b37c5031acb62bc8db10d464ac03f6da1299e2cd3a5b7,rephrase,1,accepted_z,1.6142189502716064,0.05898531526327133,0.040745850652456284,0.05181651562452316,-1.5552336350083351,-0.018239464610815048,0.01107066497206688,-1.5624024346470833
93,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,rephrase,0,accepted_z,0.012711924500763416,0.004042668268084526,0.0024641170166432858,0.001474485034123063,-0.00866925623267889,-0.0015785512514412403,-0.0009896319825202227,-0.011237439466640353
93,9ca8ef6d615cff61f4b47ea671a3b6ee00e045b5353a561638eae765a2c6c5ff,rephrase,1,accepted_z,0.03405764326453209,0.01136613916605711,0.008584383875131607,0.005168291740119457,-0.02269150409847498,-0.0027817552909255028,-0.00341609213501215,-0.028889351524412632
94,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,rephrase,0,accepted_z,0.4687240719795227,0.24369414150714874,0.2830888330936432,0.41560080647468567,-0.22502993047237396,0.039394691586494446,0.13251197338104248,-0.053123265504837036
94,5be41b224968c5352077e3540871e2fe58f711f7d4c62e7adf253619a971f328,rephrase,1,accepted_z,0.10824524611234665,0.05829977989196777,0.046526215970516205,0.035291094332933426,-0.049945466220378876,-0.011773563921451569,-0.011235121637582779,-0.07295415177941322
95,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,rephrase,0,accepted_z,0.09923466295003891,0.06488284468650818,0.0767601728439331,0.12680330872535706,-0.03435181826353073,0.011877328157424927,0.05004313588142395,0.027568645775318146
95,dbf463ad5bb621bfe8a9a2c2319e02df1ad94daa27c797d0294c20d6f80a83f2,rephrase,1,accepted_z,0.1254069209098816,0.18243245780467987,0.424360454082489,0.5437126159667969,0.05702553689479828,0.24192799627780914,0.11935216188430786,0.4183056950569153
96,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,rephrase,0,accepted_z,5.439315319061279,5.420777320861816,5.417418956756592,5.441770076751709,-0.01853799819946289,-0.0033583641052246094,0.024351119995117188,0.0024547576904296875
96,c6d164c926536dfcf140503cf8c1f3ba3f16534a36f08de1199bc1f118a10e43,rephrase,1,accepted_z,0.4633001387119293,0.3353537619113922,0.2693309783935547,0.20434285700321198,-0.1279463768005371,-0.06602278351783752,-0.06498812139034271,-0.25895728170871735
97,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,rephrase,0,accepted_z,0.1308302879333496,0.002174871740862727,0.0016177912475541234,0.0011169631034135818,-0.12865541619248688,-0.0005570804933086038,-0.0005008281441405416,-0.12971332482993603
97,bec2d64187af6c88f13d2db08996689e9e0dd634593dcaa26ba2380288b964d1,rephrase,1,accepted_z,0.024461355060338974,0.0014497257070615888,0.0010109796421602368,0.0007074952009133995,-0.023011629353277385,-0.00043874606490135193,-0.0003034844412468374,-0.023753859859425575
98,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,rephrase,0,accepted_z,0.004861321300268173,0.0035432910080999136,0.002813787665218115,0.002635103417560458,-0.0013180302921682596,-0.0007295033428817987,-0.00017868424765765667,-0.002226217882707715
98,c7f5868b37621703d985c03ffc002fca966f236b80fa46fa2649ad61e8f5f82f,rephrase,1,accepted_z,0.4619982838630676,0.25910377502441406,0.16234052181243896,0.11683187633752823,-0.20289450883865356,-0.0967632532119751,-0.045508645474910736,-0.3451664075255394
99,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,rephrase,0,accepted_z,5.673959732055664,5.898746013641357,5.428823471069336,5.139702320098877,0.22478628158569336,-0.4699225425720215,-0.289121150970459,-0.5342574119567871
99,d9adf170517c84e347c8b92c76d199c5006909274e4ea6d0c61da2f5ed455049,rephrase,1,accepted_z,1.6442735195159912,2.3328890800476074,1.7067370414733887,1.631411075592041,0.6886155605316162,-0.6261520385742188,-0.07532596588134766,-0.012862443923950195
0,285a3add6f31d8546b0d76689a016bc0f9f7d8e58c95f54e87bba48ad5cabc65,rewrite,0,post_W,0.08380944281816483,0.00598602369427681,0.0026505598798394203,0.001973706530407071,-0.07782341912388802,-0.0033354638144373894,-0.0006768533494323492,-0.08183573628775775
1,6abbaf2496b409f11036390da3b47c9272a243b8a164ca3d9f9a65fafbec985d,rewrite,0,post_W,0.019363658502697945,0.008161172270774841,0.006716177798807621,0.004497650545090437,-0.011202486231923103,-0.0014449944719672203,-0.002218527253717184,-0.014866007957607508
2,9e6706cd1a722d31b1dbfa3eba84ea86ef6cdb2c3c17d63b21f5cc7e76ef6e7d,rewrite,0,post_W,0.04743998497724533,0.017658166587352753,0.011860683560371399,0.007393971551209688,-0.029781818389892578,-0.005797483026981354,-0.004466712009161711,-0.04004601342603564
3,90537afae22e47988418137733b2bba6fe78ac3f2cf3e8a710430cb784b35dc9,rewrite,0,post_W,0.0013074668822810054,0.001158162602223456,0.0012351986952126026,0.0009900197619572282,-0.00014930428005754948,7.703609298914671e-05,-0.00024517893325537443,-0.0003174471203237772
4,a77982960263f0dfb48efd2b8425a460b3d20430fb61ce562f7e2ffbbd3561fd,rewrite,0,post_W,0.04156383126974106,0.011560945771634579,0.004984571132808924,0.002055438468232751,-0.03000288549810648,-0.006576374638825655,-0.002929132664576173,-0.03950839280150831
5,cc987485b7f9961ef45a3aeb9301abf629d197b349e59b58ed6f5592212f16a5,rewrite,0,post_W,0.04589448124170303,0.011047743260860443,0.005999887827783823,0.0030541226733475924,-0.03484673798084259,-0.00504785543307662,-0.0029457651544362307,-0.04284035856835544
6,042d6957cbf51889a68f9ec05692ae02395bbfb258ab0b145b56d98b06844fc8,rewrite,0,post_W,0.10182388871908188,0.0231635645031929,0.01604713499546051,0.009843853302299976,-0.07866032421588898,-0.007116429507732391,-0.006203281693160534,-0.0919800354167819
