cell,outer_K,prompt,prompt_ordinal,Z1_target_new_nll,longer_target_new_nll,longer_minus_Z1,winner_lower_nll
Z20,4,rephrase,93,3.2991347312927246,3.876856803894043,0.5777220726013184,Z1-REFINE
Z20,4,rephrase,94,5.2245402336120605,4.20458984375,-1.0199503898620605,Z20
Z20,4,rephrase,95,0.23445694148540497,0.17905838787555695,-0.05539855360984802,Z20
Z20,4,rephrase,96,0.661378026008606,0.1632653772830963,-0.49811264872550964,Z20
Z20,4,rephrase,97,0.3995952010154724,0.21847453713417053,-0.18112066388130188,Z20
Z20,4,rephrase,98,0.3787320852279663,0.32264378666877747,-0.05608829855918884,Z20
Z20,4,rephrase,99,0.08945846557617188,0.012987665832042694,-0.07647079974412918,Z20
Z20,4,rephrase,100,4.437953472137451,6.019712924957275,1.5817594528198242,Z1-REFINE
Z20,4,rephrase,101,0.1792166531085968,0.05747872591018677,-0.12173792719841003,Z20
Z20,4,rephrase,102,0.06268277764320374,0.025990139693021774,-0.03669263795018196,Z20
Z20,4,rephrase,103,0.008645012974739075,0.0035103862173855305,-0.005134626757353544,Z20
Z20,4,rephrase,104,0.029629487544298172,0.013610186986625195,-0.016019300557672977,Z20
Z20,4,rephrase,105,1.4927237033843994,1.1835421323776245,-0.3091815710067749,Z20
Z20,4,rephrase,106,6.601421356201172,6.345587730407715,-0.25583362579345703,Z20
Z20,4,rephrase,107,3.854477643966675,2.708191156387329,-1.1462864875793457,Z20
Z20,4,rephrase,108,5.469536304473877,5.548276424407959,0.07874011993408203,Z1-REFINE
Z20,4,rephrase,109,0.6577714681625366,0.49493253231048584,-0.16283893585205078,Z20
Z20,4,rephrase,110,0.4911789894104004,0.1082664281129837,-0.3829125612974167,Z20
Z20,4,rephrase,111,0.6317084431648254,0.39463725686073303,-0.2370711863040924,Z20
Z20,4,rephrase,112,0.04788621887564659,0.024611756205558777,-0.023274462670087814,Z20
Z20,4,rephrase,113,1.8711791038513184,0.9597276449203491,-0.9114514589309692,Z20
Z20,4,rephrase,114,0.03706123307347298,0.018800163641572,-0.018261069431900978,Z20
Z20,4,rephrase,115,0.6683786511421204,0.4397399127483368,-0.22863873839378357,Z20
Z20,4,rephrase,116,0.14829984307289124,0.030352532863616943,-0.11794731020927429,Z20
Z20,4,rephrase,117,0.23346370458602905,0.008911008015275002,-0.22455269657075405,Z20
Z20,4,rephrase,118,3.6403050422668457,2.991549015045166,-0.6487560272216797,Z20
Z20,4,rephrase,119,4.317553520202637,4.114649772644043,-0.20290374755859375,Z20
Z20,4,rephrase,120,0.09282376617193222,0.0938885435461998,0.0010647773742675781,Z1-REFINE
Z20,4,rephrase,121,3.952761650085449,2.000074863433838,-1.9526867866516113,Z20
Z20,4,rephrase,122,8.282037734985352,6.908444404602051,-1.3735933303833008,Z20
Z20,4,rephrase,123,6.118995666503906,5.378979206085205,-0.7400164604187012,Z20
Z20,4,rephrase,124,0.07944758236408234,0.024230532348155975,-0.05521705001592636,Z20
Z20,4,rephrase,125,0.13783280551433563,0.050406765192747116,-0.08742604032158852,Z20
Z20,4,rephrase,126,1.6699515581130981,1.2521216869354248,-0.41782987117767334,Z20
Z20,4,rephrase,127,1.8155213594436646,0.7082227468490601,-1.1072986125946045,Z20
Z20,4,rephrase,128,0.08891502767801285,0.02104336768388748,-0.06787165999412537,Z20
Z20,4,rephrase,129,0.3621467351913452,0.09063364565372467,-0.27151308953762054,Z20
Z20,4,rephrase,130,0.15803062915802002,0.042742375284433365,-0.11528825387358665,Z20
Z20,4,rephrase,131,0.12993772327899933,0.00978671945631504,-0.12015100382268429,Z20
Z20,4,rephrase,132,4.564248085021973,4.309707164764404,-0.25454092025756836,Z20
Z20,4,rephrase,133,2.3903937339782715,2.8348731994628906,0.44447946548461914,Z1-REFINE
Z20,4,rephrase,134,0.08352568745613098,0.025834718719124794,-0.05769096873700619,Z20
Z20,4,rephrase,135,0.06689446419477463,0.013319560326635838,-0.05357490386813879,Z20
Z20,4,rephrase,136,0.3521784543991089,0.15650616586208344,-0.19567228853702545,Z20
Z20,4,rephrase,137,0.031468696892261505,0.008213906548917294,-0.02325479034334421,Z20
Z20,4,rephrase,138,3.8536996841430664,3.032745838165283,-0.8209538459777832,Z20
Z20,4,rephrase,139,0.4212931990623474,0.04495786875486374,-0.3763353303074837,Z20
Z20,4,rephrase,140,0.015439745038747787,0.010292192921042442,-0.005147552117705345,Z20
Z20,4,rephrase,141,0.438740998506546,0.08804461359977722,-0.3506963849067688,Z20
Z20,4,rephrase,142,0.5533435940742493,0.37314969301223755,-0.18019390106201172,Z20
Z20,4,rephrase,143,2.4721851348876953,2.081009864807129,-0.3911752700805664,Z20
Z20,4,rephrase,144,4.870960235595703,5.630876064300537,0.759915828704834,Z1-REFINE
Z20,4,rephrase,145,1.5305737257003784,1.179245948791504,-0.3513277769088745,Z20
Z20,4,rephrase,146,0.3848460912704468,0.2231004536151886,-0.16174563765525818,Z20
Z20,4,rephrase,147,8.39708423614502,7.9605865478515625,-0.43649768829345703,Z20
Z20,4,rephrase,148,0.3446308374404907,0.12886372208595276,-0.21576711535453796,Z20
Z20,4,rephrase,149,1.2337720394134521,0.9842195510864258,-0.24955248832702637,Z20
Z20,4,rephrase,150,2.399573564529419,2.338046073913574,-0.06152749061584473,Z20
Z20,4,rephrase,151,0.12048368901014328,0.07601545751094818,-0.0444682314991951,Z20
Z20,4,rephrase,152,1.5098515748977661,0.4029504358768463,-1.1069011390209198,Z20
Z20,4,rephrase,153,0.3946668803691864,0.08450520783662796,-0.31016167253255844,Z20
Z20,4,rephrase,154,2.9808788299560547,2.9767632484436035,-0.004115581512451172,Z20
Z20,4,rephrase,155,3.8621747493743896,4.060086250305176,0.19791150093078613,Z1-REFINE
Z20,4,rephrase,156,4.78898811340332,3.9812731742858887,-0.8077149391174316,Z20
Z20,4,rephrase,157,1.7636018991470337,1.5623557567596436,-0.20124614238739014,Z20
Z20,4,rephrase,158,1.9262354373931885,1.7365906238555908,-0.18964481353759766,Z20
Z20,4,rephrase,159,1.767902135848999,1.3040012121200562,-0.46390092372894287,Z20
Z20,4,rephrase,160,0.11789577454328537,0.05895811691880226,-0.05893765762448311,Z20
Z20,4,rephrase,161,0.1309022307395935,0.013584902510046959,-0.11731732822954655,Z20
Z20,4,rephrase,162,0.04628165066242218,0.022805558517575264,-0.023476092144846916,Z20
Z20,4,rephrase,163,0.29015347361564636,0.2293190360069275,-0.06083443760871887,Z20
Z20,4,rephrase,164,0.04230789840221405,0.011328539811074734,-0.030979358591139317,Z20
Z20,4,rephrase,165,0.07800284773111343,0.043175410479307175,-0.03482743725180626,Z20
Z20,4,rephrase,166,0.002739607123658061,0.0014718662714585662,-0.0012677408521994948,Z20
Z20,4,rephrase,167,4.782215118408203,5.195859432220459,0.41364431381225586,Z1-REFINE
Z20,4,rephrase,168,0.21539543569087982,0.14028175175189972,-0.0751136839389801,Z20
Z20,4,rephrase,169,0.5217179656028748,0.4500081241130829,-0.07170984148979187,Z20
Z20,4,rephrase,170,0.02478446438908577,0.008940545842051506,-0.015843918547034264,Z20
Z20,4,rephrase,171,0.02150631695985794,0.00905986875295639,-0.01244644820690155,Z20
Z20,4,rephrase,172,0.005458450876176357,0.014465345069766045,0.009006894193589687,Z1-REFINE
Z20,4,rephrase,173,0.024443555623292923,0.02861831523478031,0.004174759611487389,Z1-REFINE
Z20,4,rephrase,174,0.9679112434387207,0.8451347351074219,-0.12277650833129883,Z20
Z20,4,rephrase,175,1.87947416305542,0.37880104780197144,-1.5006731152534485,Z20
Z20,4,rephrase,176,0.0429924875497818,0.01233214046806097,-0.03066034708172083,Z20
Z20,4,rephrase,177,2.261772871017456,1.5281914472579956,-0.7335814237594604,Z20
Z20,4,rephrase,178,0.7373625040054321,0.7709968686103821,0.03363436460494995,Z1-REFINE
Z20,4,rephrase,179,5.2501115798950195,4.6051788330078125,-0.644932746887207,Z20
Z20,4,rephrase,180,0.04459230601787567,0.020071610808372498,-0.024520695209503174,Z20
Z20,4,rephrase,181,0.7315917611122131,0.09933267533779144,-0.6322590857744217,Z20
Z20,4,rephrase,182,0.06354308873414993,0.02937357872724533,-0.0341695100069046,Z20
Z20,4,rephrase,183,0.1210726723074913,0.09011971205472946,-0.03095296025276184,Z20
Z20,4,rephrase,184,1.12213134765625,0.014484144747257233,-1.1076472029089928,Z20
Z20,4,rephrase,185,0.6526535153388977,0.025155015289783478,-0.6274985000491142,Z20
Z20,4,rephrase,186,0.024179566651582718,0.004253863822668791,-0.019925702828913927,Z20
Z20,4,rephrase,187,0.04962083324790001,0.010643855668604374,-0.038976977579295635,Z20
Z20,4,rephrase,188,0.4237086772918701,0.1892368048429489,-0.2344718724489212,Z20
Z20,4,rephrase,189,0.11105047911405563,0.05668526515364647,-0.054365213960409164,Z20
Z20,4,rephrase,190,0.056632548570632935,0.04003108665347099,-0.01660146191716194,Z20
Z20,4,rephrase,191,0.06129499897360802,0.04853520542383194,-0.012759793549776077,Z20
Z20,4,rephrase,192,5.868289947509766,5.694151401519775,-0.17413854598999023,Z20
Z20,4,rephrase,193,0.5401287078857422,0.327684611082077,-0.21244409680366516,Z20
Z20,4,rephrase,194,0.12069121748209,0.0026236893609166145,-0.11806752812117338,Z20
Z20,4,rephrase,195,0.015187223441898823,0.0013992529129609466,-0.013787970528937876,Z20
Z20,4,rephrase,196,0.004246504046022892,0.0029413315933197737,-0.0013051724527031183,Z20
Z20,4,rephrase,197,0.599381148815155,0.26110532879829407,-0.33827582001686096,Z20
Z20,4,rephrase,198,5.45113468170166,5.635889530181885,0.1847548484802246,Z1-REFINE
Z20,4,rephrase,199,1.5654408931732178,1.7337366342544556,0.1682957410812378,Z1-REFINE
Z20,8,rewrite,0,0.003641642164438963,0.001259249052964151,-0.002382393111474812,Z20
Z20,8,rewrite,1,0.008079110644757748,0.004851711913943291,-0.003227398730814457,Z20
Z20,8,rewrite,2,0.01745048724114895,0.008818136528134346,-0.008632350713014603,Z20
Z20,8,rewrite,3,0.00175453198608011,0.0015586382942274213,-0.0001958936918526888,Z20
Z20,8,rewrite,4,0.010454531759023666,0.0024418795946985483,-0.008012652164325118,Z20
Z20,8,rewrite,5,0.009444438852369785,0.003805064596235752,-0.005639374256134033,Z20
Z20,8,rewrite,6,0.014748708344995975,0.007546133827418089,-0.007202574517577887,Z20
Z20,8,rewrite,7,0.002156077418476343,0.001077548018656671,-0.001078529399819672,Z20
Z20,8,rewrite,8,0.001383658149279654,0.0006105228094384074,-0.0007731353398412466,Z20
Z20,8,rewrite,9,0.010056187398731709,0.004507975187152624,-0.005548212211579084,Z20
Z20,8,rewrite,10,0.004530997481197119,0.0034538398031145334,-0.0010771576780825853,Z20
Z20,8,rewrite,11,0.007471948396414518,0.003175813239067793,-0.0042961351573467255,Z20
Z20,8,rewrite,12,0.03313432261347771,0.013843591324985027,-0.01929073128849268,Z20
Z20,8,rewrite,13,0.009535009041428566,0.004506076220422983,-0.005028932821005583,Z20
Z20,8,rewrite,14,0.0062867263332009315,0.0031677326187491417,-0.00311899371445179,Z20
Z20,8,rewrite,15,0.009793566539883614,0.0036899829283356667,-0.006103583611547947,Z20
Z20,8,rewrite,16,0.009267526678740978,0.0034277038648724556,-0.005839822813868523,Z20
Z20,8,rewrite,17,0.011130976490676403,0.005712730344384909,-0.005418246146291494,Z20
Z20,8,rewrite,18,0.015206947922706604,0.007264153566211462,-0.007942794356495142,Z20
Z20,8,rewrite,19,0.005039133597165346,0.00267576496116817,-0.002363368635997176,Z20
Z20,8,rewrite,20,0.024727828800678253,0.008291583508253098,-0.016436245292425156,Z20
Z20,8,rewrite,21,0.010606229305267334,0.002814263105392456,-0.007791966199874878,Z20
Z20,8,rewrite,22,0.008584265597164631,0.003578332718461752,-0.005005932878702879,Z20
Z20,8,rewrite,23,0.0047050719149410725,0.0029498895164579153,-0.0017551823984831572,Z20
Z20,8,rewrite,24,0.0034364950843155384,0.0015523299807682633,-0.001884165103547275,Z20
Z20,8,rewrite,25,0.006557730957865715,0.0036024453584104776,-0.0029552855994552374,Z20
Z20,8,rewrite,26,0.028927164152264595,0.011377300135791302,-0.017549864016473293,Z20
Z20,8,rewrite,27,0.01819116808474064,0.007583638187497854,-0.010607529897242785,Z20
Z20,8,rewrite,28,0.008227502927184105,0.00460931658744812,-0.003618186339735985,Z20
Z20,8,rewrite,29,0.01597651094198227,0.006194321438670158,-0.009782189503312111,Z20
Z20,8,rewrite,30,0.009150945581495762,0.003330281935632229,-0.005820663645863533,Z20
Z20,8,rewrite,31,0.006409090012311935,0.0037517414893954992,-0.002657348522916436,Z20
Z20,8,rewrite,32,0.011912398040294647,0.005432723090052605,-0.0064796749502420425,Z20
Z20,8,rewrite,33,0.002761838026344776,0.0014690094394609332,-0.001292828586883843,Z20
Z20,8,rewrite,34,0.02451067604124546,0.009026436135172844,-0.015484239906072617,Z20
Z20,8,rewrite,35,0.06343870609998703,0.02152405120432377,-0.04191465489566326,Z20
Z20,8,rewrite,36,0.013237803243100643,0.009425190277397633,-0.0038126129657030106,Z20
Z20,8,rewrite,37,0.007519394624978304,0.003728345036506653,-0.003791049588471651,Z20
Z20,8,rewrite,38,0.02961421012878418,0.01387204322963953,-0.01574216689914465,Z20
Z20,8,rewrite,39,0.009274376556277275,0.004496582318097353,-0.004777794238179922,Z20
Z20,8,rewrite,40,0.008665104396641254,0.0027127391658723354,-0.005952365230768919,Z20
Z20,8,rewrite,41,0.005611618980765343,0.0015669699059799314,-0.004044649074785411,Z20
Z20,8,rewrite,42,0.004149399232119322,0.002292506629601121,-0.0018568926025182009,Z20
Z20,8,rewrite,43,0.009333902038633823,0.003136598039418459,-0.0061973039992153645,Z20
Z20,8,rewrite,44,0.00369687145575881,0.002247666707262397,-0.0014492047484964132,Z20
Z20,8,rewrite,45,0.017394958063960075,0.00857823807746172,-0.008816719986498356,Z20
Z20,8,rewrite,46,0.0015650654677301645,0.0008482910343445837,-0.0007167744333855808,Z20
Z20,8,rewrite,47,0.0044069793075323105,0.004010136239230633,-0.0003968430683016777,Z20
Z20,8,rewrite,48,0.018522392958402634,0.007087565027177334,-0.0114348279312253,Z20
Z20,8,rewrite,49,0.004706851206719875,0.0023749261163175106,-0.0023319250904023647,Z20
Z20,8,rewrite,50,0.001660517300479114,0.000809699238743633,-0.000850818061735481,Z20
Z20,8,rewrite,51,0.013167568482458591,0.0058768815360963345,-0.007290686946362257,Z20
Z20,8,rewrite,52,0.006336241960525513,0.003119960892945528,-0.0032162810675799847,Z20
Z20,8,rewrite,53,0.009038013406097889,0.007729265373200178,-0.0013087480328977108,Z20
Z20,8,rewrite,54,0.01748773828148842,0.00947006419301033,-0.008017674088478088,Z20
Z20,8,rewrite,55,0.006713335867971182,0.0033205393701791763,-0.0033927964977920055,Z20
Z20,8,rewrite,56,0.0013948483392596245,0.0013908008113503456,-4.04752790927887e-06,Z20
Z20,8,rewrite,57,0.005366087891161442,0.0020191536750644445,-0.0033469342160969973,Z20
Z20,8,rewrite,58,0.0047836145386099815,0.0013254437362775207,-0.003458170802332461,Z20
Z20,8,rewrite,59,0.00750353978946805,0.0030321357771754265,-0.0044714040122926235,Z20
Z20,8,rewrite,60,0.010627814568579197,0.006516990251839161,-0.004110824316740036,Z20
Z20,8,rewrite,61,0.00950371753424406,0.006224175915122032,-0.0032795416191220284,Z20
Z20,8,rewrite,62,0.011151607148349285,0.004794173873960972,-0.006357433274388313,Z20
Z20,8,rewrite,63,0.030803794041275978,0.013803028501570225,-0.017000765539705753,Z20
Z20,8,rewrite,64,0.020898966118693352,0.006504672579467297,-0.014394293539226055,Z20
Z20,8,rewrite,65,0.02602742426097393,0.009838895872235298,-0.016188528388738632,Z20
Z20,8,rewrite,66,0.014310237020254135,0.006640628445893526,-0.007669608574360609,Z20
Z20,8,rewrite,67,0.0024403335992246866,0.001210552523843944,-0.0012297810753807425,Z20
Z20,8,rewrite,68,0.007710102014243603,0.004010848701000214,-0.003699253313243389,Z20
Z20,8,rewrite,69,0.004702105652540922,0.002471846528351307,-0.0022302591241896152,Z20
Z20,8,rewrite,70,0.012427041307091713,0.006897804327309132,-0.005529236979782581,Z20
Z20,8,rewrite,71,0.0030288081616163254,0.0012438902631402016,-0.0017849178984761238,Z20
Z20,8,rewrite,72,0.07385782152414322,0.03291933611035347,-0.04093848541378975,Z20
Z20,8,rewrite,73,0.010879485867917538,0.005816676188260317,-0.005062809679657221,Z20
Z20,8,rewrite,74,0.001600771676748991,0.0008816407644189894,-0.0007191309123300016,Z20
Z20,8,rewrite,75,0.004598993342369795,0.0021281230729073286,-0.0024708702694624662,Z20
Z20,8,rewrite,76,0.03209436684846878,0.009363191202282906,-0.022731175646185875,Z20
Z20,8,rewrite,77,0.00340679450891912,0.0019106481922790408,-0.001496146316640079,Z20
Z20,8,rewrite,78,0.016897281631827354,0.008456257171928883,-0.008441024459898472,Z20
Z20,8,rewrite,79,0.003378518857061863,0.0023814670275896788,-0.0009970518294721842,Z20
Z20,8,rewrite,80,0.00388177833519876,0.0009951406391337514,-0.0028866376960650086,Z20
Z20,8,rewrite,81,0.015804152935743332,0.009548706002533436,-0.006255446933209896,Z20
Z20,8,rewrite,82,0.009678345173597336,0.003908258862793446,-0.00577008631080389,Z20
Z20,8,rewrite,83,0.008218162693083286,0.0008137490367516875,-0.007404413656331599,Z20
Z20,8,rewrite,84,0.0023850349243730307,0.0010729038622230291,-0.0013121310621500015,Z20
Z20,8,rewrite,85,0.007072295527905226,0.0037157556507736444,-0.0033565398771315813,Z20
Z20,8,rewrite,86,0.00013505500101018697,0.00011324241495458409,-2.181258605560288e-05,Z20
Z20,8,rewrite,87,0.0038064897526055574,0.0029118540696799755,-0.0008946356829255819,Z20
Z20,8,rewrite,88,0.007430653553456068,0.003982708789408207,-0.003447944764047861,Z20
Z20,8,rewrite,89,0.0030840712133795023,0.0016439745668321848,-0.0014400966465473175,Z20
Z20,8,rewrite,90,0.00386800360865891,0.0020017840433865786,-0.0018662195652723312,Z20
Z20,8,rewrite,91,0.004246860276907682,0.0021327624563127756,-0.002114097820594907,Z20
Z20,8,rewrite,92,0.021402589976787567,0.007936963811516762,-0.013465626165270805,Z20
Z20,8,rewrite,93,0.002435457892715931,0.001259010867215693,-0.001176447025500238,Z20
Z20,8,rewrite,94,0.012064933776855469,0.004931548144668341,-0.007133385632187128,Z20
Z20,8,rewrite,95,0.026656391099095345,0.00598578667268157,-0.020670604426413774,Z20
Z20,8,rewrite,96,0.017366137355566025,0.007242141291499138,-0.010123996064066887,Z20
Z20,8,rewrite,97,0.0005278385942801833,0.00044848397374153137,-7.935462053865194e-05,Z20
Z20,8,rewrite,98,0.011396192945539951,0.0047406661324203014,-0.00665552681311965,Z20
Z20,8,rewrite,99,0.027217218652367592,0.012424451299011707,-0.014792767353355885,Z20
Z20,8,rephrase,0,0.08433134108781815,0.01772703230381012,-0.06660430878400803,Z20
Z20,8,rephrase,1,9.134770393371582,8.384902954101562,-0.7498674392700195,Z20
Z20,8,rephrase,2,0.007261668331921101,0.0034181997179985046,-0.003843468613922596,Z20
Z20,8,rephrase,3,0.010707780718803406,0.005289013497531414,-0.005418767221271992,Z20
Z20,8,rephrase,4,0.13311494886875153,0.0999189242720604,-0.03319602459669113,Z20
Z20,8,rephrase,5,3.753645896911621,3.7233386039733887,-0.030307292938232422,Z20
Z20,8,rephrase,6,5.603580474853516,6.858127593994141,1.254547119140625,Z1-REFINE
Z20,8,rephrase,7,0.02551892027258873,0.03334154188632965,0.007822621613740921,Z1-REFINE
Z20,8,rephrase,8,0.023823438212275505,0.008692285045981407,-0.015131153166294098,Z20
Z20,8,rephrase,9,0.01104797888547182,0.0037978205364197493,-0.007250158349052072,Z20
Z20,8,rephrase,10,0.5288978815078735,0.3500707745552063,-0.17882710695266724,Z20
Z20,8,rephrase,11,2.8663578033447266,2.945737838745117,0.07938003540039062,Z1-REFINE
Z20,8,rephrase,12,2.6718709468841553,3.543285369873047,0.8714144229888916,Z1-REFINE
Z20,8,rephrase,13,0.004813748877495527,0.01540476456284523,0.010591015685349703,Z1-REFINE
Z20,8,rephrase,14,0.6214946508407593,0.41515952348709106,-0.2063351273536682,Z20
Z20,8,rephrase,15,0.018436262384057045,0.013583844527602196,-0.004852417856454849,Z20
Z20,8,rephrase,16,0.24971188604831696,0.1646205335855484,-0.08509135246276855,Z20
Z20,8,rephrase,17,0.33470362424850464,0.38908132910728455,0.05437770485877991,Z1-REFINE
Z20,8,rephrase,18,6.613251209259033,6.023597717285156,-0.589653491973877,Z20
Z20,8,rephrase,19,0.04302171990275383,0.01768569089472294,-0.02533602900803089,Z20
Z20,8,rephrase,20,0.06620919704437256,0.1558978110551834,0.08968861401081085,Z1-REFINE
Z20,8,rephrase,21,0.13193581998348236,0.18089911341667175,0.04896329343318939,Z1-REFINE
Z20,8,rephrase,22,0.3140428066253662,0.26452216506004333,-0.049520641565322876,Z20
Z20,8,rephrase,23,1.6117655038833618,1.9272279739379883,0.31546247005462646,Z1-REFINE
Z20,8,rephrase,24,0.35536015033721924,0.19773603975772858,-0.15762411057949066,Z20
Z20,8,rephrase,25,7.67920446395874,7.311789512634277,-0.3674149513244629,Z20
Z20,8,rephrase,26,1.6089439392089844,1.6921844482421875,0.08324050903320312,Z1-REFINE
Z20,8,rephrase,27,4.364099502563477,4.271655082702637,-0.09244441986083984,Z20
Z20,8,rephrase,28,0.02411079593002796,0.013946577906608582,-0.01016421802341938,Z20
Z20,8,rephrase,29,0.21270228922367096,0.17813804745674133,-0.034564241766929626,Z20
Z20,8,rephrase,30,0.024334780871868134,0.014654967933893204,-0.00967981293797493,Z20
Z20,8,rephrase,31,0.15635956823825836,0.11304382234811783,-0.04331574589014053,Z20
Z20,8,rephrase,32,3.9714608192443848,3.883981943130493,-0.0874788761138916,Z20
Z20,8,rephrase,33,0.04315793886780739,0.02811553329229355,-0.01504240557551384,Z20
Z20,8,rephrase,34,0.9831990599632263,1.4608176946640015,0.47761863470077515,Z1-REFINE
Z20,8,rephrase,35,0.2790341079235077,0.28600072860717773,0.006966620683670044,Z1-REFINE
Z20,8,rephrase,36,0.4086323380470276,0.28358566761016846,-0.12504667043685913,Z20
Z20,8,rephrase,37,1.9909294843673706,1.2892029285430908,-0.7017265558242798,Z20
Z20,8,rephrase,38,0.8804744482040405,0.864250898361206,-0.016223549842834473,Z20
Z20,8,rephrase,39,0.20881910622119904,0.16044609248638153,-0.048373013734817505,Z20
Z20,8,rephrase,40,0.5981712341308594,0.30110201239585876,-0.2970692217350006,Z20
Z20,8,rephrase,41,4.039666175842285,3.5926477909088135,-0.4470183849334717,Z20
Z20,8,rephrase,42,11.199920654296875,11.295503616333008,0.09558296203613281,Z1-REFINE
Z20,8,rephrase,43,0.009093654341995716,0.006053802091628313,-0.003039852250367403,Z20
Z20,8,rephrase,44,0.04155388101935387,0.026232052594423294,-0.015321828424930573,Z20
Z20,8,rephrase,45,0.11919612437486649,0.08771532773971558,-0.03148079663515091,Z20
Z20,8,rephrase,46,4.680787086486816,4.55727481842041,-0.12351226806640625,Z20
Z20,8,rephrase,47,3.3393330574035645,3.2880163192749023,-0.05131673812866211,Z20
Z20,8,rephrase,48,0.021402472630143166,0.006629260256886482,-0.014773212373256683,Z20
Z20,8,rephrase,49,0.011395839974284172,0.0038740597665309906,-0.0075217802077531815,Z20
Z20,8,rephrase,50,0.033948641270399094,0.022468987852334976,-0.011479653418064117,Z20
Z20,8,rephrase,51,1.574062705039978,1.2347943782806396,-0.3392683267593384,Z20
Z20,8,rephrase,52,1.7248567342758179,1.8676583766937256,0.14280164241790771,Z1-REFINE
Z20,8,rephrase,53,4.414377689361572,5.491349220275879,1.0769715309143066,Z1-REFINE
Z20,8,rephrase,54,2.093503475189209,1.9841896295547485,-0.10931384563446045,Z20
Z20,8,rephrase,55,10.037636756896973,10.272809982299805,0.23517322540283203,Z1-REFINE
Z20,8,rephrase,56,0.03844023868441582,0.026955701410770416,-0.011484537273645401,Z20
Z20,8,rephrase,57,0.04598226398229599,0.0275528896600008,-0.01842937432229519,Z20
Z20,8,rephrase,58,0.08710210025310516,0.15565043687820435,0.06854833662509918,Z1-REFINE
Z20,8,rephrase,59,0.02352679893374443,0.021865254268050194,-0.0016615446656942368,Z20
Z20,8,rephrase,60,0.020383410155773163,0.013220744207501411,-0.007162665948271751,Z20
Z20,8,rephrase,61,0.03876734897494316,0.01813368871808052,-0.02063366025686264,Z20
Z20,8,rephrase,62,0.044169921427965164,0.033588942140340805,-0.010580979287624359,Z20
Z20,8,rephrase,63,0.13616487383842468,0.08792343735694885,-0.04824143648147583,Z20
Z20,8,rephrase,64,0.0096397390589118,0.006168849300593138,-0.0034708897583186626,Z20
Z20,8,rephrase,65,0.016238216310739517,0.011040196754038334,-0.005198019556701183,Z20
Z20,8,rephrase,66,0.04562083259224892,0.021221010014414787,-0.02439982257783413,Z20
Z20,8,rephrase,67,0.024207377806305885,0.014263817109167576,-0.00994356069713831,Z20
Z20,8,rephrase,68,4.090165138244629,4.294065952301025,0.20390081405639648,Z1-REFINE
Z20,8,rephrase,69,1.397199034690857,1.344239592552185,-0.052959442138671875,Z20
Z20,8,rephrase,70,0.15083914995193481,0.11774690449237823,-0.03309224545955658,Z20
Z20,8,rephrase,71,1.1293697357177734,0.5865648984909058,-0.5428048372268677,Z20
Z20,8,rephrase,72,9.476804733276367,9.902486801147461,0.42568206787109375,Z1-REFINE
Z20,8,rephrase,73,10.967240333557129,11.32551383972168,0.3582735061645508,Z1-REFINE
Z20,8,rephrase,74,2.1720123291015625,0.36798223853111267,-1.8040300905704498,Z20
Z20,8,rephrase,75,0.06676211208105087,0.009915501810610294,-0.05684661027044058,Z20
Z20,8,rephrase,76,0.04814845323562622,0.048142317682504654,-6.1355531215667725e-06,Z20
Z20,8,rephrase,77,0.8085002899169922,0.7439352869987488,-0.06456500291824341,Z20
Z20,8,rephrase,78,0.015252972021698952,0.008801239542663097,-0.006451732479035854,Z20
Z20,8,rephrase,79,0.00538067240267992,0.00348353898152709,-0.0018971334211528301,Z20
Z20,8,rephrase,80,0.010810618288815022,0.0042151655070483685,-0.006595452781766653,Z20
Z20,8,rephrase,81,0.005967182572931051,0.0024284415412694216,-0.0035387410316616297,Z20
Z20,8,rephrase,82,1.8220726251602173,1.9300400018692017,0.10796737670898438,Z1-REFINE
Z20,8,rephrase,83,0.6013227105140686,0.22343237698078156,-0.37789033353328705,Z20
Z20,8,rephrase,84,0.3824140429496765,0.28050410747528076,-0.10190993547439575,Z20
Z20,8,rephrase,85,0.1276864856481552,0.09838616102933884,-0.029300324618816376,Z20
Z20,8,rephrase,86,0.010302930139005184,0.0040710438042879105,-0.006231886334717274,Z20
Z20,8,rephrase,87,0.018162019550800323,0.004976149648427963,-0.01318586990237236,Z20
Z20,8,rephrase,88,0.34078162908554077,0.26028212904930115,-0.08049950003623962,Z20
Z20,8,rephrase,89,0.014180490747094154,0.00860577542334795,-0.005574715323746204,Z20
Z20,8,rephrase,90,0.02454080432653427,0.024486131966114044,-5.467236042022705e-05,Z20
Z20,8,rephrase,91,2.9648141860961914,3.027902126312256,0.06308794021606445,Z1-REFINE
Z20,8,rephrase,92,0.1760130524635315,0.25867828726768494,0.08266523480415344,Z1-REFINE
Z20,8,rephrase,93,3.142467975616455,3.8142528533935547,0.6717848777770996,Z1-REFINE
Z20,8,rephrase,94,5.603718280792236,3.6291799545288086,-1.9745383262634277,Z20
Z20,8,rephrase,95,0.08730946481227875,0.11407580971717834,0.026766344904899597,Z1-REFINE
Z20,8,rephrase,96,0.15367713570594788,0.08904284238815308,-0.0646342933177948,Z20
Z20,8,rephrase,97,0.1113995760679245,0.08489984273910522,-0.026499733328819275,Z20
