arm,batch,metric,numerator,denominator,rate,request_denominator,pair_strict_num,ties,bit_order_sha256,new_nll_prompt_n,new_nll_prompt_mean,new_nll_prompt_median,new_nll_prompt_q25,new_nll_prompt_q75,new_nll_prompt_p90,new_nll_prompt_max,new_nll_request_n,new_nll_request_mean,new_nll_request_median,new_nll_request_q25,new_nll_request_q75,new_nll_request_p90,new_nll_request_max,new_strict_num,new_strict_den,new_token_correct,new_token_den,true_nll_prompt_n,true_nll_prompt_mean,true_nll_prompt_median,true_nll_prompt_q25,true_nll_prompt_q75,true_nll_prompt_p90,true_nll_prompt_max,true_nll_request_n,true_nll_request_mean,true_nll_request_median,true_nll_request_q25,true_nll_request_q75,true_nll_request_p90,true_nll_request_max,true_strict_num,true_strict_den,true_token_correct,true_token_den,margin_prompt_n,margin_prompt_mean,margin_prompt_median,margin_prompt_q25,margin_prompt_q75,margin_prompt_p90,margin_prompt_max,margin_request_n,margin_request_mean,margin_request_median,margin_request_q25,margin_request_q75,margin_request_p90,margin_request_max,new_nll_prompt_p99,new_nll_request_p99,true_nll_prompt_p99,true_nll_request_p99,margin_prompt_p99,margin_request_p99,atwrite_denominator,atwrite_before_num,atwrite_after_num,atwrite_retained,atwrite_lost,atwrite_gained,atwrite_both_failed,atwrite_conditional_loss_den,atwrite_conditional_loss_rate,atwrite_paired_rate_delta
BASE_MEMIT,98,RS,6284,9800,0.6412244897959184,9800,6284,0,85891c6c1509f3527fcca8c51d5dac811187c3e0e42975c6e3021d094a3c5e95,9800,9.295812212448268,9.971913814544678,6.558125615119934,12.498004674911499,14.294318771362304,21.554615020751953,9800,9.295812212448268,9.971913814544678,6.558125615119934,12.498004674911499,14.294318771362304,21.554615020751953,1048,9800,1051,9959,9800,10.929014849112695,11.33543062210083,8.780863761901855,13.354453325271606,15.00457582473755,24.811412811279297,9800,10.929014849112695,11.33543062210083,8.780863761901855,13.354453325271606,15.00457582473755,24.811412811279297,257,9800,257,9924,9800,1.633202636664426,1.2649993896484375,-1.0813345909118652,4.028517246246338,7.186528253555299,24.810824328975286,9800,1.633202636664426,1.2649993896484375,-1.0813345909118652,4.028517246246338,7.186528253555299,24.810824328975286,17.020807418823242,17.020807418823242,17.78887380599976,17.78887380599976,13.577512895055118,13.577512895055118,9800,8832,6284,6100,2732,184,784,8832,0.30932971014492755,-0.26
BASE_MEMIT,99,RS,6469,9900,0.6534343434343435,9900,6469,0,e93962b6d9beed318dcd0633752c6b123d933942abafa4cd2a9bc6489ceff146,9900,9.263969348957069,9.993403434753418,6.547963380813599,12.474724292755127,14.244008827209473,21.166330337524414,9900,9.263969348957069,9.993403434753418,6.547963380813599,12.474724292755127,14.244008827209473,21.166330337524414,1112,9900,1113,10060,9900,11.016075188991076,11.46258544921875,9.00055480003357,13.360727071762085,14.944757461547852,24.355093002319336,9900,11.016075188991076,11.46258544921875,9.00055480003357,13.360727071762085,14.944757461547852,24.355093002319336,220,9900,220,10025,9900,1.7521058400340064,1.362743854522705,-0.9667271375656128,4.045014381408691,7.324984169006349,24.354646424850216,9900,1.7521058400340064,1.362743854522705,-0.9667271375656128,4.045014381408691,7.324984169006349,24.354646424850216,16.838791599273684,16.838791599273684,17.60233148574829,17.60233148574829,13.813764050304902,13.813764050304902,9900,8923,6469,6277,2646,192,785,8923,0.29653703911240614,-0.2478787878787878
BASE_MEMIT,100,RS,6453,10000,0.6453,10000,6453,0,b118ac6a26eb66904626497e43cfd6b0eb7fafa1f969f8aaa1459c6abbb5a9f7,10000,9.250711911068894,9.978294849395752,6.5499608516693115,12.438915491104126,14.2519926071167,21.468961715698242,10000,9.250711911068894,9.978294849395752,6.5499608516693115,12.438915491104126,14.2519926071167,21.468961715698242,1093,10000,1094,10163,10000,10.970890532960064,11.375376224517822,8.871076345443726,13.365724086761475,14.958889865875244,23.703357696533203,10000,10.970890532960064,11.375376224517822,8.871076345443726,13.365724086761475,14.958889865875244,23.703357696533203,212,10000,212,10127,10000,1.7201786218911708,1.3278751373291016,-1.0600430965423584,4.074330568313599,7.387962007522585,23.702765878348146,10000,1.7201786218911708,1.3278751373291016,-1.0600430965423584,4.074330568313599,7.387962007522585,23.702765878348146,16.98139638900757,16.98139638900757,17.674823608398437,17.674823608398437,14.120612934729449,14.120612934729449,10000,9004,6453,6276,2728,177,819,9004,0.3029764549089294,-0.2551
BASE_ALPHAEDIT,1,RS,100,100,1.0,100,100,0,ac1b75944dab1213572ba331061bc11b08605b20faae4a01701fc8ec25189cca,100,0.11963389789831126,0.006963700754567981,0.002602852531708777,0.01942675095051527,0.04896590150892738,7.655000686645508,100,0.11963389789831126,0.006963700754567981,0.002602852531708777,0.01942675095051527,0.04896590150892738,7.655000686645508,99,100,100,101,100,11.077057178020477,10.775774955749512,8.41904330253601,13.39985966682434,16.095744705200197,20.350788116455078,100,11.077057178020477,10.775774955749512,8.41904330253601,13.39985966682434,16.095744705200197,20.350788116455078,0,100,3,103,100,10.957423280122166,10.72389185972861,8.014709026028868,13.392504721472505,16.086176330177114,20.350416729284916,100,10.957423280122166,10.72389185972861,8.014709026028868,13.392504721472505,16.086176330177114,20.350416729284916,1.2412442541122768,1.2412442541122768,19.88457298278809,19.88457298278809,19.88132992760104,19.88132992760104,100,100,100,100,0,0,0,100,0.0,0.0
BASE_ALPHAEDIT,2,RS,197,200,0.985,200,197,0,dec58a49817fc8e732421d2ad47b57c9ac9a972665ec576f5d62eb43ca6a9942,200,0.21349413752486726,0.004615071462467313,0.0018359546083956957,0.011932842899113894,0.05796388089656823,10.225542068481445,200,0.21349413752486726,0.004615071462467313,0.0018359546083956957,0.011932842899113894,0.05796388089656823,10.225542068481445,194,200,197,203,200,11.254486669898034,10.891095638275146,8.356112718582153,13.928553342819214,17.084710884094235,22.21887969970703,200,11.254486669898034,10.891095638275146,8.356112718582153,13.928553342819214,17.084710884094235,22.21887969970703,1,200,5,204,200,11.040992532373165,10.843432403868064,8.150074103381485,13.919869599420053,17.074443449638782,22.218674919116893,200,11.040992532373165,10.843432403868064,8.150074103381485,13.919869599420053,17.074443449638782,22.218674919116893,6.874232692718495,6.874232692718495,20.188162155151364,20.188162155151364,20.187572854402823,20.187572854402823,200,197,197,197,0,0,3,197,0.0,0.0
BASE_ALPHAEDIT,3,RS,295,300,0.9833333333333333,300,295,0,46afeed7448a54195af2bae9c97d8fa40f20e860462d43ca1ce06002af631fd1,300,0.19282349178634225,0.0035824290243908763,0.001440440770238638,0.009371752152219415,0.07588106766343129,11.004058837890625,300,0.19282349178634225,0.0035824290243908763,0.001440440770238638,0.009371752152219415,0.07588106766343129,11.004058837890625,288,300,293,305,300,11.551427990142257,11.392360210418701,8.57279348373413,14.476280689239502,17.19786128997803,24.749521255493164,300,11.551427990142257,11.392360210418701,8.57279348373413,14.476280689239502,17.19786128997803,24.749521255493164,2,300,9,307,300,11.358604498355914,11.289240297395736,8.527557343943045,14.475145212229108,17.19472218293231,24.74934889371798,300,11.358604498355914,11.289240297395736,8.527557343943045,14.475145212229108,17.19472218293231,24.74934889371798,6.169722776412961,6.169722776412961,21.317256069183337,21.317256069183337,21.316040119711385,21.316040119711385,300,295,295,295,0,0,5,295,0.0,0.0
BASE_ALPHAEDIT,4,RS,396,400,0.99,400,396,0,821293823145cd80565dd9c15ef75dd011abc77e4d990a75c176337f3e975872,400,0.14222689728390833,0.0036080280551686883,0.0013715452805627137,0.01057851011864841,0.05219785012304785,10.10520076751709,400,0.14222689728390833,0.0036080280551686883,0.0013715452805627137,0.01057851011864841,0.05219785012304785,10.10520076751709,389,400,395,406,400,11.798894402012229,11.461671829223633,8.865216493606567,15.038023471832275,17.282059288024904,25.21923828125,400,11.798894402012229,11.461671829223633,8.865216493606567,15.038023471832275,17.282059288024904,25.21923828125,3,400,10,407,400,11.65666750472832,11.435019676981028,8.763961308723083,15.036140046620858,17.280884117807002,25.219097862573108,400,11.65666750472832,11.435019676981028,8.763961308723083,15.036140046620858,17.280884117807002,25.219097862573108,4.033111910820004,4.033111910820004,21.333607463836668,21.333607463836668,21.33303373948729,21.33303373948729,400,395,396,395,0,1,4,395,0.0,0.0024999999999999467
BASE_ALPHAEDIT,5,RS,493,500,0.986,500,493,0,1688fd50ecf882765fa69a3270380610b24b7472805ffb9d553b49fc0e0f4006,500,0.16007829886455147,0.0036662284983322024,0.001402883615810424,0.010683956556022167,0.048351751267910005,10.216667175292969,500,0.16007829886455147,0.0036662284983322024,0.001402883615810424,0.010683956556022167,0.048351751267910005,10.216667175292969,485,500,492,507,500,11.976772841304541,11.55072546005249,8.98294186592102,15.123159408569336,17.341973876953126,24.66224479675293,500,11.976772841304541,11.55072546005249,8.98294186592102,15.123159408569336,17.341973876953126,24.66224479675293,3,500,10,507,500,11.81669454243999,11.515480987494811,8.873658654862083,15.118184914928861,17.339461814728566,24.66210199422494,500,11.81669454243999,11.515480987494811,8.873658654862083,15.118184914928861,17.339461814728566,24.66210199422494,6.031823863983154,6.031823863983154,21.670081653594966,21.670081653594966,21.643908086485165,21.643908086485165,500,494,493,493,1,0,6,494,0.0020242914979757085,-0.0020000000000000018
BASE_ALPHAEDIT,6,RS,593,600,0.9883333333333333,600,593,0,332deea01cf230eb35d056d57f5d234d561e80ff0869610b64d701e749e666ba,600,0.15467350866589794,0.0038232936058193445,0.0014495768991764635,0.010292458347976208,0.039475690945982946,12.28919792175293,600,0.15467350866589794,0.0038232936058193445,0.0014495768991764635,0.010292458347976208,0.039475690945982946,12.28919792175293,585,600,596,611,600,12.140544021154444,11.758485317230225,9.230762004852295,15.307877779006958,17.70084400177002,24.987281799316406,600,12.140544021154444,11.758485317230225,9.230762004852295,15.307877779006958,17.70084400177002,24.987281799316406,2,600,11,609,600,11.985870512488546,11.736716913292184,9.082373578232364,15.306282980367541,17.69892245432129,24.98529381607659,600,11.985870512488546,11.736716913292184,9.082373578232364,15.306282980367541,17.69892245432129,24.98529381607659,5.765265626907348,5.765265626907348,22.078440933227537,22.078440933227537,22.077290553131604,22.077290553131604,600,594,593,593,1,0,6,594,0.0016835016835016834,-0.0016666666666667052
BASE_ALPHAEDIT,7,RS,693,700,0.99,700,693,0,12f8de92667bf0537bf2e627d3188a96c865080c76db25561043cce63d804410,700,0.1547613638698801,0.0035877757472917438,0.001324015116551891,0.009835619945079088,0.036613209173083305,12.001646995544434,700,0.1547613638698801,0.0035877757472917438,0.001324015116551891,0.009835619945079088,0.036613209173083305,12.001646995544434,684,700,696,712,700,12.235839819652693,11.925615310668945,9.244808912277222,15.363821268081665,17.788966941833497,25.132091522216797,700,12.235839819652693,11.925615310668945,9.244808912277222,15.363821268081665,17.788966941833497,25.132091522216797,1,700,11,710,700,12.081078455782814,11.91159797081491,9.10946816568321,15.362767637940124,17.78642092208611,25.130163383902982,700,12.081078455782814,11.91159797081491,9.10946816568321,15.362767637940124,17.78642092208611,25.130163383902982,5.446788249015808,5.446788249015808,22.37319360733032,22.37319360733032,22.37191877297999,22.37191877297999,700,693,693,690,3,3,4,693,0.004329004329004329,0.0
BASE_ALPHAEDIT,8,RS,792,800,0.99,800,792,0,45ee9ffb9f3675df2ff27c7e0175737b183d360b7f70d86d01f99a0010b7619b,800,0.1369796111008327,0.003554872702807188,0.0012980615720152855,0.009768067626282573,0.04129686504602433,12.015823364257812,800,0.1369796111008327,0.003554872702807188,0.0012980615720152855,0.009768067626282573,0.04129686504602433,12.015823364257812,782,800,796,814,800,12.264543869793416,12.014955520629883,9.332478046417236,15.253521919250488,17.743561744689945,25.716272354125977,800,12.264543869793416,12.014955520629883,9.332478046417236,15.253521919250488,17.743561744689945,25.716272354125977,2,800,12,810,800,12.127564258692582,11.997387515264563,9.242424082709476,15.24864396546036,17.741663156065627,25.714318873360753,800,12.127564258692582,11.997387515264563,9.242424082709476,15.24864396546036,17.741663156065627,25.714318873360753,3.6066002011299005,3.6066002011299005,22.374680156707765,22.374680156707765,22.37331292522955,22.37331292522955,800,793,792,790,3,2,5,793,0.0037831021437578815,-0.0012499999999999734
BASE_ALPHAEDIT,9,RS,893,900,0.9922222222222222,900,893,0,b32a929c65397c15a64e56a630e1d083e392e845071c195719be6d8c120a7491,900,0.1360469588378247,0.0035286799538880587,0.0013306225300766528,0.00965169258415699,0.03569121360778809,11.934222221374512,900,0.1360469588378247,0.0035286799538880587,0.0013306225300766528,0.00965169258415699,0.03569121360778809,11.934222221374512,880,900,894,914,900,12.346631836295128,12.088863372802734,9.458617210388184,15.220650672912598,17.83628025054932,25.599267959594727,900,12.346631836295128,12.088863372802734,9.458617210388184,15.220650672912598,17.83628025054932,25.599267959594727,0,900,11,911,900,12.210584877457304,12.061791008862201,9.31156302470481,15.209062714711763,17.83484359272261,25.59908713545883,900,12.210584877457304,12.061791008862201,9.31156302470481,15.209062714711763,17.83484359272261,25.59908713545883,4.627979421615596,4.627979421615596,22.245949344635008,22.245949344635008,22.24549752984254,22.24549752984254,900,893,893,889,4,4,3,893,0.004479283314669653,0.0
BASE_ALPHAEDIT,10,RS,989,1000,0.989,1000,989,0,3f628f645f25d72c998758dba38e97a28a517e499c310c71441ffe65fe2c0dbf,1000,0.14801844512877868,0.0035207209875807166,0.0013132707099430263,0.010232164058834314,0.039232140779495286,14.680933952331543,1000,0.14801844512877868,0.0035207209875807166,0.0013132707099430263,0.010232164058834314,0.039232140779495286,14.680933952331543,975,1000,990,1015,1000,12.359596647202968,12.173962593078613,9.48745083808899,15.127763509750366,18.039875793457032,25.738529205322266,1000,12.359596647202968,12.173962593078613,9.48745083808899,15.127763509750366,18.039875793457032,25.738529205322266,2,1000,13,1011,1000,12.21157820207419,12.137092385644792,9.439381413802039,15.119853617623448,18.038520016771507,25.738351718435297,1000,12.21157820207419,12.137092385644792,9.439381413802039,15.119853617623448,18.038520016771507,25.738351718435297,4.867322740554809,4.867322740554809,22.223995609283445,22.223995609283445,22.22355325553304,22.22355325553304,1000,993,989,986,7,3,4,993,0.007049345417925478,-0.0040000000000000036
BASE_ALPHAEDIT,11,RS,1091,1100,0.9918181818181818,1100,1091,0,7350cadfbf0c7adaf6bfcdc7d659204f310b2f4d7e3f27104a99c7d297f82c75,1100,0.13983755363903666,0.003755423240363598,0.0014088655298110098,0.010748999658972025,0.04196269251406193,13.759722709655762,1100,0.13983755363903666,0.003755423240363598,0.0014088655298110098,0.010748999658972025,0.04196269251406193,13.759722709655762,1073,1100,1089,1116,1100,12.318673428405415,12.129639625549316,9.518920421600342,15.167970418930054,17.862348747253417,25.657180786132812,1100,12.318673428405415,12.129639625549316,9.518920421600342,15.167970418930054,17.862348747253417,25.657180786132812,2,1100,16,1114,1100,12.178835874766378,12.092015010304749,9.471032741537783,15.160172492905986,17.85893566699233,25.656969807954738,1100,12.178835874766378,12.092015010304749,9.471032741537783,15.160172492905986,17.85893566699233,25.656969807954738,4.765034122467039,4.765034122467039,22.15701868057251,22.15701868057251,22.155904162783408,22.155904162783408,1100,1093,1091,1088,5,3,4,1093,0.004574565416285453,-0.0018181818181818299
BASE_ALPHAEDIT,12,RS,1190,1200,0.9916666666666667,1200,1190,0,8268cbcc73b131514d4ff42c0bb407e358781c750132073e152488bad3ce1b16,1200,0.13860542074954765,0.003726801020093262,0.0014332389691844583,0.010969159891828895,0.04703653752803816,12.585759162902832,1200,0.13860542074954765,0.003726801020093262,0.0014332389691844583,0.010969159891828895,0.04703653752803816,12.585759162902832,1172,1200,1192,1220,1200,12.386747263769308,12.083367824554443,9.569472551345825,15.173746347427368,17.932716560363772,25.835023880004883,1200,12.386747263769308,12.083367824554443,9.569472551345825,15.173746347427368,17.932716560363772,25.835023880004883,2,1200,20,1218,1200,12.248141843019761,12.031200815807097,9.518391259247437,15.156436028904864,17.860764958558143,25.834847942576744,1200,12.248141843019761,12.031200815807097,9.518391259247437,15.156436028904864,17.860764958558143,25.834847942576744,4.590392742156979,4.590392742156979,22.608443279266357,22.608443279266357,22.58906635720399,22.58906635720399,1200,1193,1190,1187,6,3,4,1193,0.005029337803855826,-0.0024999999999999467
BASE_ALPHAEDIT,13,RS,1289,1300,0.9915384615384616,1300,1289,0,0a99796fda88f23a3a3bb5151e0f9ad2652cb220a75bfc22237f040e3fc30816,1300,0.14045089322155735,0.0041030398570001125,0.001531679037725553,0.011984281009063125,0.05340677499771119,12.199928283691406,1300,0.14045089322155735,0.0041030398570001125,0.001531679037725553,0.011984281009063125,0.05340677499771119,12.199928283691406,1267,1300,1287,1320,1300,12.265920216899652,12.019877910614014,9.424465417861938,14.978777170181274,17.90592117309571,26.023191452026367,1300,12.265920216899652,12.019877910614014,9.424465417861938,14.978777170181274,17.90592117309571,26.023191452026367,2,1300,23,1321,1300,12.125469323678095,11.959292629966512,9.381393182149623,14.970979291538242,17.864098638435827,26.023034346522763,1300,12.125469323678095,11.959292629966512,9.381393182149623,14.970979291538242,17.864098638435827,26.023034346522763,4.674555935859679,4.674555935859679,21.942661991119383,21.942661991119383,21.942363977277417,21.942363977277417,1300,1293,1289,1286,7,3,4,1293,0.005413766434648105,-0.003076923076922977
BASE_ALPHAEDIT,14,RS,1390,1400,0.9928571428571429,1400,1390,0,7c6b987dbf0114b17e282bfe130c5c9c8fd52b3f5303f6781943f6932a168980,1400,0.145651900594599,0.004213741282001138,0.001491625705966726,0.012457533739507198,0.05851536430418497,12.110908508300781,1400,0.145651900594599,0.004213741282001138,0.001491625705966726,0.012457533739507198,0.05851536430418497,12.110908508300781,1364,1400,1384,1420,1400,12.287723381050995,12.029096126556396,9.472375631332397,15.076845407485962,17.941101837158204,25.849584579467773,1400,12.287723381050995,12.029096126556396,9.472375631332397,15.076845407485962,17.941101837158204,25.849584579467773,2,1400,24,1422,1400,12.142071480456398,11.967604466713965,9.34350606938824,15.03611744713271,17.868324682861573,25.84943760521128,1400,12.142071480456398,11.967604466713965,9.34350606938824,15.03611744713271,17.868324682861573,25.84943760521128,4.765800461769101,4.765800461769101,21.884977493286133,21.884977493286133,21.884252383463608,21.884252383463608,1400,1393,1390,1387,6,3,4,1393,0.004307250538406317,-0.002142857142857113
BASE_ALPHAEDIT,15,RS,1490,1500,0.9933333333333333,1500,1490,0,a6bf868e260e5392532f3964949a80adf1211220a07119e40aad8820f5391517,1500,0.15202935361790756,0.004247631644830108,0.0015313386684283614,0.012695239391177893,0.059981201216578614,11.940375328063965,1500,0.15202935361790756,0.004247631644830108,0.0015313386684283614,0.012695239391177893,0.059981201216578614,11.940375328063965,1457,1500,1479,1522,1500,12.347752486427625,12.094728946685791,9.499516248703003,15.15862226486206,17.92659893035889,28.167333602905273,1500,12.347752486427625,12.094728946685791,9.499516248703003,15.15862226486206,17.92659893035889,28.167333602905273,3,1500,26,1523,1500,12.195723132809716,12.036977077834308,9.364810682018287,15.111411712925474,17.893338632057567,28.16701882070629,1500,12.195723132809716,12.036977077834308,9.364810682018287,15.111411712925474,17.893338632057567,28.16701882070629,4.468883581161494,4.468883581161494,22.52499708175659,22.52499708175659,22.523720856569124,22.523720856569124,1500,1493,1490,1487,6,3,4,1493,0.004018754186202277,-0.0020000000000000018
BASE_ALPHAEDIT,16,RS,1590,1600,0.99375,1600,1590,0,a8c3473c4b4ee5378621bdcfe8728db88dbe4646d897f57da0f1028eeca1ab81,1600,0.16865196655607803,0.004221397684887052,0.0015772652404848486,0.012940831249579787,0.06051177456974994,12.310178756713867,1600,0.16865196655607803,0.004221397684887052,0.0015772652404848486,0.012940831249579787,0.06051177456974994,12.310178756713867,1549,1600,1571,1622,1600,12.370730843804777,12.103154182434082,9.460573434829712,15.205109119415283,17.89176712036133,32.5003776550293,1600,12.370730843804777,12.103154182434082,9.460573434829712,15.205109119415283,17.89176712036133,32.5003776550293,3,1600,27,1624,1600,12.202078877248699,12.042788971913978,9.369088824139908,15.193430947387242,17.815711507038223,32.49985112703871,1600,12.202078877248699,12.042788971913978,9.369088824139908,15.193430947387242,17.815711507038223,32.49985112703871,4.995653381347653,4.995653381347653,22.686633911132812,22.686633911132812,22.68160446942784,22.68160446942784,1600,1593,1590,1587,6,3,4,1593,0.003766478342749529,-0.00187499999999996
BASE_ALPHAEDIT,17,RS,1688,1700,0.9929411764705882,1700,1688,0,a4c225cdcb11b4e6fec823de61190e62a722632824d8825329830d7dc016b3aa,1700,0.16906828345944472,0.004484477685764432,0.0016420405881945044,0.013873940100893378,0.06596912220120431,12.863886833190918,1700,0.16906828345944472,0.004484477685764432,0.0016420405881945044,0.013873940100893378,0.06596912220120431,12.863886833190918,1645,1700,1669,1724,1700,12.26789848604623,11.999545574188232,9.393104076385498,15.107521772384644,17.793986892700197,32.61684799194336,1700,12.26789848604623,11.999545574188232,9.393104076385498,15.107521772384644,17.793986892700197,32.61684799194336,4,1700,28,1724,1700,12.098830202586786,11.956857018172741,9.277837007539347,15.07141875680827,17.783336783561392,32.61650151057984,1700,12.098830202586786,11.956857018172741,9.277837007539347,15.07141875680827,17.783336783561392,32.61650151057984,4.844688725471496,4.844688725471496,22.493238525390623,22.493238525390623,22.49306081923409,22.49306081923409,1700,1693,1688,1686,7,2,5,1693,0.004134672179562906,-0.002941176470588225
BASE_ALPHAEDIT,18,RS,1789,1800,0.9938888888888889,1800,1789,0,97dc437a7145d6a0591216533babe182ac732c7547e23cfd45a376605686704a,1800,0.167615217814065,0.004610621836036444,0.0016783688042778522,0.014507143525406718,0.0722415521740914,13.097654342651367,1800,0.167615217814065,0.004610621836036444,0.0016783688042778522,0.014507143525406718,0.0722415521740914,13.097654342651367,1740,1800,1764,1824,1800,12.247563671900167,11.952455997467041,9.384127855300903,15.095359325408936,17.868785095214843,32.9792366027832,1800,12.247563671900167,11.952455997467041,9.384127855300903,15.095359325408936,17.868785095214843,32.9792366027832,3,1800,28,1825,1800,12.079948454086102,11.87606022786349,9.248493731429335,15.083863717038184,17.779564157943256,32.97887117386563,1800,12.079948454086102,11.87606022786349,9.248493731429335,15.083863717038184,17.779564157943256,32.97887117386563,4.735578250885009,4.735578250885009,22.45778121948242,22.45778121948242,22.457518405358712,22.457518405358712,1800,1793,1789,1786,7,3,4,1793,0.0039040713887339654,-0.0022222222222221255
BASE_ALPHAEDIT,19,RS,1886,1900,0.9926315789473684,1900,1886,0,163bdb1332f815ba6cdcdab7c7c1c53163654a4c58e3d623da6460dd61a13aee,1900,0.17556752316733334,0.004674044204875827,0.0016377858119085431,0.014734494965523481,0.08021356314420708,13.690032958984375,1900,0.17556752316733334,0.004674044204875827,0.0016377858119085431,0.014734494965523481,0.08021356314420708,13.690032958984375,1836,1900,1860,1924,1900,12.236673022175307,11.93097448348999,9.341974258422852,15.128149509429932,17.892090034484866,32.39162826538086,1900,12.236673022175307,11.93097448348999,9.341974258422852,15.128149509429932,17.892090034484866,32.39162826538086,4,1900,29,1925,1900,12.061105499007972,11.872084046830423,9.239773944427725,15.121674888650887,17.863881716644393,32.39106325380271,1900,12.061105499007972,11.872084046830423,9.239773944427725,15.121674888650887,17.863881716644393,32.39106325380271,4.976258025169372,4.976258025169372,22.737359352111813,22.737359352111813,22.73712865991125,22.73712865991125,1900,1893,1886,1884,9,2,5,1893,0.004754358161648178,-0.0036842105263158453
BASE_ALPHAEDIT,20,RS,1986,2000,0.993,2000,1986,0,dfcdbc6a2a8de9a780c9507e9f43cea507b45870c6d0408d36c213df3bbb1b3e,2000,0.183961297053791,0.004900765372440219,0.0016861044277902693,0.015640098601579666,0.08862095251679424,13.952869415283203,2000,0.183961297053791,0.004900765372440219,0.0016861044277902693,0.015640098601579666,0.08862095251679424,13.952869415283203,1933,2000,1957,2024,2000,12.240990584179759,11.924931049346924,9.338953733444214,15.054421424865723,17.969265365600588,32.648616790771484,2000,12.240990584179759,11.924931049346924,9.338953733444214,15.054421424865723,17.969265365600588,32.648616790771484,4,2000,31,2027,2000,12.057029287125967,11.847318530082703,9.22114613559097,15.046017947373912,17.908481408300577,32.64807119948091,2000,12.057029287125967,11.847318530082703,9.22114613559097,15.046017947373912,17.908481408300577,32.64807119948091,5.388065929412838,5.388065929412838,22.67777769088745,22.67777769088745,22.67705404059961,22.67705404059961,2000,1993,1986,1983,10,3,4,1993,0.005017561465127948,-0.0035000000000000586
BASE_ALPHAEDIT,21,RS,2083,2100,0.991904761904762,2100,2083,0,8923586297d86c8164a2eb5c5455ec51cc443868b339f30b4d9919bbf9fea58e,2100,0.1878307431474154,0.005005684914067388,0.001731267140712589,0.01646558614447713,0.08982025533914569,13.776747703552246,2100,0.1878307431474154,0.005005684914067388,0.001731267140712589,0.01646558614447713,0.08982025533914569,13.776747703552246,2029,2100,2055,2126,2100,12.191562288609289,11.933095932006836,9.338702201843262,14.97508978843689,17.81116390228272,32.5546760559082,2100,12.191562288609289,11.933095932006836,9.338702201843262,14.97508978843689,17.81116390228272,32.5546760559082,6,2100,35,2129,2100,12.003731545461873,11.870913063874468,9.16975563383312,14.949990595203417,17.79557756021968,32.55414285574807,2100,12.003731545461873,11.870913063874468,9.16975563383312,14.949990595203417,17.79557756021968,32.55414285574807,5.794625420570335,5.794625420570335,22.898603935241695,22.898603935241695,22.897445648182472,22.897445648182472,2100,2093,2083,2081,12,2,5,2093,0.005733397037744864,-0.004761904761904745
BASE_ALPHAEDIT,22,RS,2183,2200,0.9922727272727273,2200,2183,0,3cb1e56f136934d107e0c9b335cf71e2a5a07dd505b0d93a5bb88f67d99e8d1f,2200,0.19870349547905997,0.0057460961397737265,0.001936764339916408,0.019632282201200724,0.11641059219837192,13.963146209716797,2200,0.19870349547905997,0.0057460961397737265,0.001936764339916408,0.019632282201200724,0.11641059219837192,13.963146209716797,2115,2200,2142,2227,2200,12.015550756264817,11.702664852142334,9.08846926689148,14.76119065284729,17.61002178192139,32.03668212890625,2200,12.015550756264817,11.702664852142334,9.08846926689148,14.76119065284729,17.61002178192139,32.03668212890625,7,2200,37,2230,2200,11.816847260785755,11.648504688011599,8.899725233437493,14.719033660425339,17.555417784035672,32.03630037442781,2200,11.816847260785755,11.648504688011599,8.899725233437493,14.719033660425339,17.555417784035672,32.03630037442781,5.476558394432026,5.476558394432026,23.010195579528794,23.010195579528794,23.0025054691074,23.0025054691074,2200,2193,2183,2180,13,3,4,2193,0.005927952576379389,-0.004545454545454519
BASE_ALPHAEDIT,23,RS,2280,2300,0.991304347826087,2300,2280,0,b426317f2946c43d2be380336e5211e07ffdaad47102924c100af267afb2964e,2300,0.21521425030157842,0.006367869209498167,0.0021037369151599705,0.0208184071816504,0.12430760115385049,14.062337875366211,2300,0.21521425030157842,0.006367869209498167,0.0021037369151599705,0.0208184071816504,0.12430760115385049,14.062337875366211,2210,2300,2237,2327,2300,11.958707917420112,11.68378496170044,9.020246744155884,14.669657468795776,17.539929389953613,31.971206665039062,2300,11.958707917420112,11.68378496170044,9.020246744155884,14.669657468795776,17.539929389953613,31.971206665039062,7,2300,38,2331,2300,11.743493667118534,11.592877361457795,8.869470058649313,14.631857478292659,17.526854256680235,31.97090963961091,2300,11.743493667118534,11.592877361457795,8.869470058649313,14.631857478292659,17.526854256680235,31.97090963961091,5.797080001831018,5.797080001831018,23.049082813262917,23.049082813262917,23.040801847241795,23.040801847241795,2300,2293,2280,2278,15,2,5,2293,0.0065416484954208464,-0.005652173913043401
