G,KKT_stationarity,V_after,V_before,V_ratio,W_sha256,alias,arm,batch,c,finite_step_dissipation_defect,full_H,g,model_error_normalized,model_error_raw_activation,node,predicted_target_contribution,qN_ref,q_layers,raw_physical_coefficients,response_residual_cosine,state_version
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.0022645718779418676,0.00874439893683427,0.004529143857156977,f99bf53d133ea23c774753760d9aba1a4305e323982b2e65fa9167558dd8ae83,qwen2.5-7b-inst,JV_NATIVE,1,"[0.0, 6.533158527226779e-05, 1.107597255287085e-06, 0.0007322686777664449, 0.04882737709488441]",4.5196085994960236e-07,"[[10.571944911301385, 8.18059824935215, 9.433626052044668, 4.019831897551057, 2.1746104642517725], [8.180598249351998, 8.590074256979586, 9.552496083218855, 4.055065923506019, 2.0420746500686744], [9.433626052044668, 9.552496083218855, 23.13945150882675, 9.427229529020378, 4.265011054229852], [4.019831897551121, 4.055065923506019, 9.427229529020378, 9.242392243496363, 4.603975852631145], [2.1746104642517725, 2.0420746500686744, 4.265011054229852, 4.603975852631145, 6.968913383251412]]","[0.10938861772355007, 0.10325686340265393, 0.2158023876260774, 0.231916571766201, 0.3486659826138374]",3.717850627179549e-05,0.0512972106048913,3,"[0.0, 6.745934576337392e-06, 2.390221322190429e-07, 0.00016982524135936283, 0.01702444541324425]",49895.00364736392,"[0.0046623425068910845, 0.00571049135362922, 0.0015318467604570805, 0.0023988193600654297, 0.0026737765950920808]","[0.0, 0.0008645427184562569, 2.829920333307584e-05, 0.014951049704952016, 0.9442800988672289]","[0.25439859563078465, 0.266403845935012, 0.33923428332439054, 0.5768456280399353, 0.9987276307145557]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.1337338615760047,0.5000000414963941,0.26746770095411915,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,"[0.0008258351193106972, 0.0, 0.0, 0.005684156964209958, 0.35732413924188133]",0.0003042195027352923,"[[9.855305723036066, 7.1178286398658495, 7.997931963364727, 4.621047505013538, 2.8088233365821633], [7.117828639865855, 6.971602346051209, 7.587449826131304, 4.314596209428824, 2.6072113583968455], [7.997931963364727, 7.587449826131304, 18.200737162253343, 10.377948328365322, 6.0445814334852175], [4.621047505013603, 4.314596209428824, 10.377948328365322, 11.251537635298964, 6.447857311220703], [2.8088233365821633, 2.6072113583968455, 6.0445814334852175, 6.447857311220703, 7.301260821224481]]","[1.0381485814738562, 0.9588923448780592, 2.2239567904987068, 2.3723152087082284, 2.683619410243794]",0.0023458637165334286,3.1176603748377105,0,"[0.0008573395576436931, 0.0, 0.0, 0.013484612014880076, 0.9589219958181688]",57202.71498067471,"[0.2517221231248964, 0.35648194672472794, 0.10312343903027732, 0.14075089827381285, 0.14792159284628548]","[0.0016460107021251868, 0.0, 0.0, 0.0151509712667314, 0.9290660040015825]","[0.330692576843515, 0.363164617900962, 0.5212929337415121, 0.7072393827879427, 0.9931663005072136]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.03866380055833842,0.1337338615760047,0.07732759469904416,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,"[0.001655256542335684, 0.0, 0.0, 0.002616724893553135, 0.19608495683405375]",3.476668180672077e-05,"[[9.485225849472014, 6.878738702750788, 6.942031070309612, 3.733585527981053, 2.318545810285775], [6.878738702750935, 6.825995401780278, 6.68746521874597, 3.5388593417637577, 2.188944113112125], [6.942031070309612, 6.68746521874597, 14.913958696441286, 7.759016300487606, 4.452998437406932], [3.7335855279810315, 3.5388593417637577, 7.759016300487606, 8.393177494643576, 4.657060891242783], [2.318545810285775, 2.188944113112125, 4.452998437406932, 4.657060891242783, 6.296213717005724]]","[0.48026772911804383, 0.44333144673474145, 0.9010912698037706, 0.9415839346800605, 1.2702253258865381]",0.0006591855041562049,0.8594187787639929,1,"[0.0007949663006953442, 0.0, 0.0, 0.0024638661212470236, 0.24907207819598368]",57202.71498067471,"[0.06987626588812852, 0.09732683546037306, 0.032150036280567215, 0.04507601239981589, 0.04412159517137503]","[0.00626181840456222, 0.0, 0.0, 0.012324954399627523, 0.9335093542306905]","[0.3015253827225925, 0.32810273609654333, 0.4511662701440067, 0.628434683488603, 0.978825661449782]",3
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.014030503144822834,0.03866380055833842,0.02806100396078471,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,"[0.003187226236582387, 0.0, 0.0, 0.0015317467258319645, 0.12215110017991583]",1.2332994933970595e-05,"[[7.60980584930241, 5.705230580262677, 4.685423591153331, 2.349369499127239, 1.4582376201596765], [5.705230580262712, 5.947600074157227, 4.764263202717869, 2.3528879467368076, 1.465719668219142], [4.685423591153331, 4.764263202717869, 9.100934924960399, 4.372972955262719, 2.478433209684306], [2.3493694991272767, 2.3528879467368076, 4.372972955262719, 4.758592938643816, 2.5673125243229564], [1.4582376201596765, 1.465719668219142, 2.478433209684306, 2.5673125243229564, 4.123278537602368]]","[0.2062968641461573, 0.18894719620611264, 0.3183287339491106, 0.3285301552846889, 0.5244583254898187]",0.0003740763524664202,0.4747527026252675,2,"[0.0006575147779313049, 0.0, 0.0, 0.0005032249896943891, 0.06406316145709776]",57202.71498067471,"[0.023462800660426733, 0.030125731262660792, 0.014144476676489022, 0.020534611791495287, 0.01739721276699066]","[0.020807646754081543, 0.0, 0.0, 0.010689163308146623, 0.9260992776239011]","[0.26892957736122997, 0.2786135948923655, 0.37945962108282383, 0.5415875749851216, 0.9288003673248078]",6
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.007580620592482204,0.014030503144822834,0.015161239926690833,336071fceacd1b2352d81b4f5b8df2c8de0c1cfcca03282ec4cdaab62e206003,qwen2.5-7b-inst,JV_NATIVE,2,"[0.007646372722999863, 0.0, 0.0, 0.0013198147795813464, 0.0909281571549173]",1.530275064067334e-05,"[[4.068267471040412, 3.171642517845958, 1.9867122573347513, 0.9187129516332251, 0.5222541341648524], [3.1716425178459797, 3.597254394986153, 2.2254647682252444, 1.0237086542695661, 0.6065306450129352], [1.9867122573347513, 2.2254647682252444, 3.6378306760524497, 1.6174164110602873, 0.8906091064035926], [0.9187129516332139, 1.0237086542695661, 1.6174164110602873, 1.8398270585605354, 0.9569530003739802], [0.5222541341648524, 0.6065306450129352, 0.8906091064035926, 0.9569530003739802, 1.803905977706258]]","[0.08057226361063632, 0.06323221569188524, 0.09108134422764386, 0.09659900688322981, 0.17837501242827145]",0.0004831914417033176,0.6220195070977702,3,"[0.0006160855587027241, 0.0, 0.0, 0.0001274927969773669, 0.016219311162588193]",57202.71498067471,"[0.01155560492908241, 0.013103381378202317, 0.009661043935100257, 0.013972254842553558, 0.010457803758442278]","[0.07113103388411489, 0.0, 0.0, 0.011165540167998578, 0.8891563723562647]","[0.23846749811022583, 0.1990220537539229, 0.285073318007198, 0.4251405598266156, 0.7928215510944343]",9
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",8.881784197001252e-16,0.1335632104710333,0.5000000644076136,0.26712638653212045,70e8f2f46513c6c429f0ecd307967f846c6d2562663f011aa448a55b2db232b6,qwen2.5-7b-inst,JV_NATIVE,3,"[0.0, 0.00023328078079556946, 0.00010984326896795737, 0.001953818259316953, 0.2312728244801645]",0.00011153454883344738,"[[5.29266989316574, 8.105454527352446, 8.417081398768037, 4.90057635089822, 2.6954731153679066], [8.105454527352597, 21.73022211756235, 21.766421386279955, 12.393840161872822, 6.714592471151306], [8.417081398768037, 21.766421386279955, 49.699791254992746, 28.177852889939327, 14.70442070562453], [4.900576350898312, 12.393840161872822, 28.177852889939327, 30.15612978920446, 15.503397319706266], [2.6954731153679066, 6.714592471151306, 14.70442070562453, 15.503397319706266, 17.84927532812622]]","[0.5305639212488517, 1.5846015433870617, 3.466335172060597, 3.6506158581890378, 4.184651990285551]",0.0013665382897094663,1.877884302259498,0,"[0.0, 0.0003696570852911982, 0.00038075358663774295, 0.00713263992148177, 0.9677962852598813]",162129.60352598925,"[0.7047498836334886, 0.13042289496181886, 0.043362491480601006, 0.06062144411950694, 0.06084328580458465]","[0.0, 0.0006459546698868129, 0.0005274925561961457, 0.007935440232735482, 0.9376014589301337]","[0.23062176018546385, 0.33992880212126203, 0.49169211473084273, 0.6647805525791645, 0.9904875571277569]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.04038453076984288,0.1335632104710333,0.08076905113540209,70e8f2f46513c6c429f0ecd307967f846c6d2562663f011aa448a55b2db232b6,qwen2.5-7b-inst,JV_NATIVE,3,"[0.0, 0.0, 0.0005313492975909939, 0.001203350839210901, 0.1432625432476168]",2.5785874975464e-05,"[[2.5691461021891593, 3.748158909550744, 3.5068393430794775, 2.0981328909494343, 1.1568449778799736], [3.748158909550713, 15.163273495304123, 13.705033638736213, 7.846087440457935, 4.272190019282469], [3.5068393430794775, 13.705033638736213, 29.055751972856527, 16.346602746026736, 8.221278606127898], [2.0981328909494477, 7.846087440457935, 16.346602746026736, 18.27071316703764, 9.062166592767976], [1.1568449778799736, 4.272190019282469, 8.221278606127898, 9.062166592767976, 11.760614894685721]]","[0.0617814246806166, 0.6281835690552733, 1.2129638683252977, 1.3290612024070882, 1.7144551906803835]",0.0005281447732487707,0.7005419345880771,1,"[0.0, 0.0, 0.0006445074994379017, 0.0015993269132792188, 0.24561721090094957]",162129.60352598925,"[0.608857468989082, 0.050050693373886034, 0.019116179636106158, 0.025235721829299524, 0.023637979253424632]","[0.0, 0.0, 0.003843081187673857, 0.007575030736759635, 0.9318102492530616]","[0.07457703193425484, 0.3121272355140551, 0.43538491911301996, 0.6016013579482804, 0.9672810989687719]",4
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.016690178589169113,0.04038453076984288,0.03338035287844049,70e8f2f46513c6c429f0ecd307967f846c6d2562663f011aa448a55b2db232b6,qwen2.5-7b-inst,JV_NATIVE,3,"[0.0, 0.0, 0.0011259770135221767, 0.0011773512998605185, 0.10854043593306935]",1.0841482368018074e-05,"[[1.7099476227311667, 1.3542833358267696, 1.1406750887116985, 0.7196986004341319, 0.39208585623279557], [1.3542833358268023, 7.1828025416381776, 5.8404726062001115, 3.353562636294009, 1.7842085342979483], [1.1406750887116985, 5.8404726062001115, 11.682208392761943, 6.517632800193809, 3.0332228810724153], [0.719698600434119, 3.353562636294009, 6.517632800193809, 7.604925341726264, 3.5008702455882132], [0.39208585623279557, 1.7842085342979483, 3.0332228810724153, 3.5008702455882132, 5.089870725524319]]","[-0.06306992633790172, 0.20194567602664457, 0.3501673730618603, 0.3963960911832623, 0.5708479243599478]",0.0003403719060716832,0.4389341650794118,2,"[-0.0, 0.0, 0.00039428041295309934, 0.00046669745321424247, 0.061960082561516534]",162129.60352598925,"[0.5805619783526937, 0.029736982814095047, 0.01301650549365094, 0.016356779258366882, 0.014223261097687968]","[0.0, 0.0, 0.009869208443239106, 0.009205707492627434, 0.9101059847891817]","[-0.16971037827323812, 0.265133787853595, 0.36048789437339973, 0.5057773393063987, 0.8903167248798437]",7
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.7755575615628914e-17,0.010583591426255187,0.016690178589169113,0.021167180125855257,70e8f2f46513c6c429f0ecd307967f846c6d2562663f011aa448a55b2db232b6,qwen2.5-7b-inst,JV_NATIVE,3,"[0.0, 0.0, 0.0025115094604708614, 0.003189512115039629, 0.0913958832805112]",5.649479189802787e-07,"[[1.4710917808692145, 0.39380373310871325, 0.30015749013030574, 0.20946238340319784, 0.1155437081382393], [0.3938037331087049, 2.637580999915178, 1.932349335522979, 1.0855253665934355, 0.545234041577975], [0.30015749013030574, 1.932349335522979, 3.884122806577, 2.0756724115377705, 0.8379602229651392], [0.20946238340319856, 1.0855253665934355, 2.0756724115377705, 2.5180528070799, 1.0148634195818462], [0.1155437081382393, 0.545234041577975, 0.8379602229651392, 1.0148634195818462, 1.6891756453995113]]","[-0.09525633206478129, 0.05547661429600378, 0.09321265915568208, 0.10631772068617319, 0.16886475265460912]",0.0004216060362679544,0.5179218249883643,3,"[-0.0, 0.0, 0.00023410447530514142, 0.00033910165817194876, 0.015433543223813049]",162129.60352598925,"[0.57081433722121, 0.024514234787900425, 0.011446672428516403, 0.01412944035223908, 0.011642018030228855]","[0.0, 0.0, 0.023474437319806613, 0.026832539411543115, 0.8470567363356909]","[-0.42986143122538767, 0.18696553471593821, 0.2588707199422748, 0.36671421996883535, 0.7111416465314658]",10
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.12994226653559585,0.49999996214688314,0.25988455274607236,4edec00e29c8bc37bc75d5ba0b05b334ccc70b95f86958f198a060e39ad5ced0,qwen2.5-7b-inst,JV_NATIVE,4,"[0.00020881987274498637, 0.0, 7.496639376584902e-05, 0.003442844439009357, 0.3725305207182632]",5.047719890821645e-05,"[[13.54197612675391, 10.54319405586088, 10.828584325417662, 5.768244629000659, 2.5870662163261446], [10.543194055860937, 11.422364662538946, 11.297238614529173, 6.036424502224789, 2.6550142331877287], [10.828584325417662, 11.297238614529173, 26.638214909439768, 14.311365710645147, 6.038210053701947], [5.7682446290007405, 6.036424502224789, 14.311365710645147, 15.28109539844079, 6.179295541183782], [2.5870662163261446, 2.6550142331877287, 6.038210053701947, 6.179295541183782, 6.857387668418638]]","[0.987280789279651, 1.012554528638946, 2.302955032511701, 2.3572082999742117, 2.614106497916381]",0.0012140634433990883,1.6011397632878936,0,"[0.00020616384878094642, 0.0, 0.0001726442337923158, 0.008115501487152916, 0.9738344548817849]",45645.84844257084,"[0.2754407742038054, 0.3216494148188868, 0.09785616960716242, 0.14472499728366706, 0.16032864408647826]","[0.0003978851325897398, 0.0, 0.00023964728528698732, 0.009049938439406656, 0.9303712887547644]","[0.26828703201569243, 0.29959904612156846, 0.4462034411565256, 0.603004751915028, 0.9982606266221911]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",1.1102230246251565e-16,0.03371193812202048,0.12994226653559585,0.06742388134844908,4edec00e29c8bc37bc75d5ba0b05b334ccc70b95f86958f198a060e39ad5ced0,qwen2.5-7b-inst,JV_NATIVE,4,"[0.0002433573594957661, 0.0, 0.0, 0.0015437947626049525, 0.18924076638208154]",4.478568301768959e-06,"[[14.530833638095945, 11.10883068065618, 11.307720175892022, 5.857967039346769, 2.586740478858156], [11.108830680656228, 11.908997238127697, 11.64976188295041, 6.053500052938282, 2.600992680214498], [11.307720175892022, 11.64976188295041, 27.377386181235426, 14.287861412775356, 5.746389369618088], [5.857967039346956, 6.053500052938282, 14.287861412775356, 15.287619392915238, 5.90146676018438], [2.586740478858156, 2.600992680214498, 5.746389369618088, 5.90146676018438, 6.928466683296101]]","[0.502120770526915, 0.5034152452280701, 1.1115904581756628, 1.1419789980941215, 1.3398125774465763]",0.000285273023664396,0.3759319092505258,1,"[0.0001221947848634095, 0.0, 0.0, 0.0017629811962625557, 0.2535471589643421]",45645.84844257084,"[0.06861011231725761, 0.08181421381492034, 0.0246806558511736, 0.03691630816766677, 0.04076555995212657]","[0.0009290742412708609, 0.0, 0.0, 0.008034899183130875, 0.937277069444118]","[0.25838821669154893, 0.28615316213648523, 0.416733681239187, 0.5729252584871841, 0.9984705670213093]",4
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",1.1102230246251565e-16,0.008734554333494255,0.03371193812202048,0.017469109989509034,4edec00e29c8bc37bc75d5ba0b05b334ccc70b95f86958f198a060e39ad5ced0,qwen2.5-7b-inst,JV_NATIVE,4,"[0.00014381338637529592, 0.0, 0.0, 0.0007014475731745712, 0.09610276559590489]",4.554427199127131e-07,"[[15.59044728128274, 11.749789148749318, 11.894049760746258, 6.020642085335503, 2.592141787429847], [11.74978914874943, 12.51741646152731, 12.148050756693538, 6.174464924139967, 2.561828388901564], [11.894049760746258, 12.148050756693538, 28.516678003937447, 14.585495875130198, 5.562173706538805], [6.020642085335422, 6.174464924139967, 14.585495875130198, 15.632843042592624, 5.729323871796852], [2.592141787429847, 2.561828388901564, 5.562173706538805, 5.729323871796852, 6.986201444207967]]","[0.2555916557256961, 0.2515660764486272, 0.5456237262408674, 0.5625054825721238, 0.6853951613722992]",6.795607388552858e-05,0.08952016481709459,2,"[3.6757501539181145e-05, 0.0, 0.0, 0.00039456810564760734, 0.06586837053392947]",45645.84844257084,"[0.017209315322291464, 0.020826622232035935, 0.006247802583495841, 0.009432490151529086, 0.010385013151777957]","[0.0010962699674232136, 0.0, 0.0, 0.007222408305199552, 0.9430448773619524]","[0.2492932534280669, 0.2738343132021717, 0.3934929202294056, 0.5478995170269635, 0.9986507296838374]",7
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",5.551115123125783e-17,0.002260673294901157,0.008734554333494255,0.0045213469320964615,4edec00e29c8bc37bc75d5ba0b05b334ccc70b95f86958f198a060e39ad5ced0,qwen2.5-7b-inst,JV_NATIVE,4,"[7.57903257316006e-05, 0.0, 0.0, 0.0003334980526126484, 0.048791642609789625]",5.787605150252978e-08,"[[16.37757889764386, 12.224161028154162, 12.324457055512216, 6.138810347880282, 2.601898372404334], [12.224161028154231, 12.978013102104159, 12.520590411913393, 6.266998585105734, 2.5342978804999543], [12.324457055512216, 12.520590411913393, 29.360112426109133, 14.801955579711258, 5.43149511626289], [6.13881034788026, 6.266998585105734, 14.801955579711258, 15.878125488312593, 5.612067465742338], [2.601898372404334, 2.5342978804999543, 5.43149511626289, 5.612067465742338, 7.032757087261853]]","[0.13024701786164256, 0.12627317163352475, 0.27025601407072913, 0.27961592626115106, 0.35008774692024525]",1.67978249830107e-05,0.022136489711243764,3,"[9.871463909303492e-06, 0.0, 0.0, 9.325136688757577e-05, 0.017081356229799085]",45645.84844257084,"[0.004341933538882839, 0.00530473432027345, 0.0015863496038793943, 0.0024133778216045947, 0.0026501023148878733]","[0.001150196886939807, 0.0, 0.0, 0.00678860662498185, 0.9477943566563835]","[0.24350482166048862, 0.2651988347858841, 0.37736458231098763, 0.5309173475503881, 0.9988004491935925]",10
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",4.440892098500626e-16,0.1297742064556696,0.499999994529038,0.2595484157512982,400a5c535d67b782cbc21c72fb77f23cfcd1ec37d8594adbabf0e69daa529948,qwen2.5-7b-inst,JV_NATIVE,5,"[0.0003204780662577206, 7.984393552235014e-06, 9.825389570350396e-05, 0.003461572294768789, 0.3819833601462443]",5.321947521624848e-05,"[[14.809234242269186, 11.576553883047708, 11.817152619730795, 5.9077512453948975, 2.517775278077068], [11.576553883047596, 12.743151721057211, 12.764173820385919, 6.453187299659221, 2.6354531180816], [11.817152619730795, 12.764173820385919, 30.399060381360346, 15.564847673652649, 6.018387140162003], [5.90775124539494, 6.453187299659221, 15.564847673652649, 15.752728179978702, 5.8961330240869145], [2.517775278077068, 2.6354531180816, 6.018387140162003, 5.8961330240869145, 6.518084084976045]]","[0.9882299644510061, 1.0341041181056094, 2.3596882918446, 2.3105742054763616, 2.549827151461628]",0.0012285384575833986,1.5936623087387487,0,"[0.00031670602802519435, 8.256694252942104e-06, 0.00023184856731967872, 0.00799821965468438, 0.9739915431074393]",40585.57960084037,"[0.2738069906939186, 0.31130018554167643, 0.0943389579406256, 0.1518620439828308, 0.16869182184094855]","[0.0006124576242780685, 1.4310415562665491e-05, 0.00031989263516149345, 0.008882777539912338, 0.9300310120653068]","[0.25679804861368827, 0.28968489007491166, 0.4279810698696543, 0.5821595597906263, 0.9987361375720057]",0
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",0.0,0.03365204721780875,0.1297742064556696,0.0673040951720538,400a5c535d67b782cbc21c72fb77f23cfcd1ec37d8594adbabf0e69daa529948,qwen2.5-7b-inst,JV_NATIVE,5,"[0.0001383931117796347, 0.0, 0.0, 0.001527510430607601, 0.19441602115492945]",5.519795097261304e-06,"[[15.3230621638799, 11.902087646131942, 12.061321429773994, 5.896472684352521, 2.4049063449446817], [11.902087646132205, 13.096264600362423, 13.004876383089908, 6.43911655205258, 2.4717327741529926], [12.061321429773994, 13.004876383089908, 31.023757132152916, 15.546443120749506, 5.754183966366658], [5.896472684352562, 6.43911655205258, 15.546443120749506, 15.75793147172605, 5.603469941870092], [2.4049063449446817, 2.4717327741529926, 5.754183966366658, 5.603469941870092, 6.556062718239048]]","[0.4786936919295607, 0.4918114210103863, 1.1439687299047943, 1.1144435176938603, 1.3029374114941181]",0.00026975276327082507,0.349833403819862,1,"[6.624790961541372e-05, 0.0, 0.0, 0.001702324097600398, 0.2533119073565895]",40585.57960084037,"[0.06980326275782503, 0.07964715722429792, 0.024095931606118507, 0.03890477251886398, 0.0431940177096433]","[0.0005238134107378291, 0.0, 0.0, 0.007744310270549818, 0.9354492901619363]","[0.24003564239969682, 0.26675692376963084, 0.40314174242077183, 0.5510604847293696, 0.9988328465474741]",5
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",2.220446049250313e-16,0.00871971601650862,0.03365204721780875,0.017439432223838182,400a5c535d67b782cbc21c72fb77f23cfcd1ec37d8594adbabf0e69daa529948,qwen2.5-7b-inst,JV_NATIVE,5,"[6.09884241122554e-05, 0.0, 0.0, 0.0006899154958763948, 0.09880801767465633]",6.766916072088042e-07,"[[15.972726107268896, 12.363145961330325, 12.461438910764862, 6.005757889252674, 2.327749576966167], [12.363145961330122, 13.622926306235268, 13.453502789429187, 6.584352632933376, 2.3685757007515704], [12.461438910764862, 13.453502789429187, 32.0516486674725, 15.827974963283953, 5.5646332520945165], [6.005757889252562, 6.584352632933376, 15.827974963283953, 16.096856349283005, 5.412054185158005], [2.327749576966167, 2.3685757007515704, 5.5646332520945165, 5.412054185158005, 6.597552783245033]]","[0.23512403701179443, 0.23911745902912002, 0.5612994028090639, 0.5462950894724093, 0.6656477396091093]",6.246131607252985e-05,0.08103413278691457,2,"[1.4339844488260955e-05, 0.0, 0.0, 0.00037689744754819675, 0.0657713336203919]",40585.57960084037,"[0.017806853490901678, 0.02035624432206887, 0.006154260737816259, 0.009962140951521108, 0.01105252763634421]","[0.00045703958738535586, 0.0, 0.0, 0.006912251930537762, 0.9398561371042]","[0.2267706082182546, 0.24972115834428335, 0.3821630116112286, 0.5248509890423535, 0.9989236197179362]",8
"[[1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 1.0]]",1.3877787807814457e-17,0.002257818304326042,0.00871971601650862,0.004515636658061838,400a5c535d67b782cbc21c72fb77f23cfcd1ec37d8594adbabf0e69daa529948,qwen2.5-7b-inst,JV_NATIVE,5,"[2.9695208041507354e-05, 0.0, 0.0, 0.0003273266178714096, 0.05016323530015133]",9.406517811633847e-08,"[[16.448918668047778, 12.702483447768369, 12.751469609277633, 6.087454079907994, 2.2769647857835693], [12.70248344776834, 14.016459697606669, 13.784298538293806, 6.697913281411068, 2.302666161299776], [12.751469609277633, 13.784298538293806, 32.79664056225807, 16.028807827221712, 5.425051733772372], [6.087454079908003, 6.697913281411068, 16.028807827221712, 16.358382487664286, 5.279182562924448], [2.2769647857835693, 2.302666161299776, 5.425051733772372, 5.279182562924448, 6.642324877667331]]","[0.1167039296575533, 0.11794260393898114, 0.27765190157326197, 0.27038891198710224, 0.34001246122495515]",1.5267278035247977e-05,0.019765537187100474,3,"[3.4655474704424855e-06, 0.0, 0.0, 8.850548807066841e-05, 0.017056125097411005]",40585.57960084037,"[0.0045448826892444715, 0.0051977456966640365, 0.0015717791311785875, 0.0025499299918460873, 0.0028266189743805315]","[0.0004404788227348843, 0.0, 0.0, 0.006482121909999934, 0.9435217235547123]","[0.21789669091144645, 0.23855327173263965, 0.3671299403614305, 0.5062354226123253, 0.9990071785720185]",11
