arm,model,method,accepted_edit_count,category,prompt_denominator,strict_numerator,strict_rate,token_denominator,token_accuracy,request_cluster_nll_n,request_cluster_nll_mean,request_cluster_nll_median,request_cluster_nll_p90,request_cluster_nll_max,request_cluster_min_margin_n,request_cluster_min_margin_mean,request_cluster_min_margin_median,request_cluster_min_margin_p90,request_cluster_min_margin_max,prompt_nll_n,prompt_nll_mean,prompt_nll_median,prompt_nll_p90,prompt_nll_max,prompt_margin_n,prompt_margin_mean,prompt_margin_median,prompt_margin_p90,prompt_margin_max
QA,qwen2.5-7b-inst,alphaedit,3000,locality_target_true,30000,1592,0.053066666666666665,30260,NOT_RECORDED_EVALUATOR_SCHEMA,3000,8.165554695092808,8.073949813842773,11.60803071975708,17.12320041656494,3000,-12.870069815953572,-12.837072849273682,-8.517827796936036,-2.724567413330078,30000,8.165554695092808,8.061442375183105,13.634978771209719,29.219104766845703,30000,-7.0473016468365985,-7.003873825073242,-1.2457773208618148,7.2394819259643555
QA,qwen2.5-7b-inst,alphaedit,5000,rewrite_target_new,5000,2153,0.4306,5089,NOT_RECORDED_EVALUATOR_SCHEMA,5000,4.558058110110255,2.733186364173889,12.010802841186523,23.766826629638672,5000,-2.0409905395507812,-1.3095149993896484,5.477085113525391,13.097172737121582,5000,4.558058110110255,2.733186364173889,12.010802841186523,23.766826629638672,5000,-2.0409905395507812,-1.3095149993896484,5.477085113525391,13.097172737121582
QA,qwen2.5-7b-inst,alphaedit,5000,rewrite_target_true,5000,36,0.0072,5056,NOT_RECORDED_EVALUATOR_SCHEMA,5000,11.063190477629005,10.916212558746338,16.224267005920414,29.17167854309082,5000,-10.1264641415596,-9.892780303955078,-4.6437589645385735,3.641887664794922,5000,11.063190477629005,10.916212558746338,16.224267005920414,29.17167854309082,5000,-10.1264641415596,-9.892780303955078,-4.6437589645385735,3.641887664794922
QA,qwen2.5-7b-inst,alphaedit,5000,rephrase_target_new,10000,2231,0.2231,10178,NOT_RECORDED_EVALUATOR_SCHEMA,5000,6.471864797036583,6.406233787536621,11.850081205368044,19.902286529541016,5000,-6.562531463193894,-7.009284734725952,0.7224438667297375,7.963602066040039,10000,6.471864797036583,6.3596510887146,12.898412036895753,22.263975143432617,10000,-4.512432654857635,-4.755419015884399,2.8409802436828633,10.361860275268555
QA,qwen2.5-7b-inst,alphaedit,5000,rephrase_target_true,10000,89,0.0089,10112,NOT_RECORDED_EVALUATOR_SCHEMA,5000,10.085131245029718,10.089339971542358,14.000035572052004,24.261043548583984,5000,-10.367638539361954,-10.284465312957764,-5.810534000396724,2.220250129699707,10000,10.085131245029718,10.064857482910156,14.726001358032228,26.091510772705078,10000,-8.755230467748643,-8.696600437164307,-3.805812311172485,3.961195945739746
QA,qwen2.5-7b-inst,alphaedit,5000,locality_target_true,50000,675,0.0135,50560,NOT_RECORDED_EVALUATOR_SCHEMA,5000,10.080843406709462,10.057503843307495,13.069922180175782,16.99107370376587,5000,-14.251775226211548,-14.205262184143066,-10.415789604187006,-2.4447784423828125,50000,10.080843406709462,10.10482120513916,15.04425458908081,28.139841079711914,50000,-8.609462000632286,-8.5419282913208,-3.38608093261719,8.069229125976562
QA,qwen2.5-7b-inst,alphaedit,7500,rewrite_target_new,7500,946,0.12613333333333332,7625,NOT_RECORDED_EVALUATOR_SCHEMA,7500,9.353446455685882,10.040231227874756,15.054216670989991,23.594741821289062,7500,-6.660943247254689,-7.241378307342529,1.3862500190734879,14.64990520477295,7500,9.353446455685882,10.040231227874756,15.054216670989991,23.594741821289062,7500,-6.660943247254689,-7.241378307342529,1.3862500190734879,14.64990520477295
QA,qwen2.5-7b-inst,alphaedit,7500,rewrite_target_true,7500,19,0.002533333333333333,7583,NOT_RECORDED_EVALUATOR_SCHEMA,7500,11.682523625556628,11.585810661315918,16.056087684631347,31.730716705322266,7500,-9.417476220544179,-9.12221097946167,-4.85916028022766,2.7448854446411133,7500,11.682523625556628,11.585810661315918,16.056087684631347,31.730716705322266,7500,-9.417476220544179,-9.12221097946167,-4.85916028022766,2.7448854446411133
QA,qwen2.5-7b-inst,alphaedit,7500,rephrase_target_new,15000,690,0.046,15250,NOT_RECORDED_EVALUATOR_SCHEMA,7500,9.7037577420292,9.781312108039856,14.373720550537108,20.401992797851562,7500,-8.927846675364176,-8.874146461486816,-3.947571492195129,6.01386833190918,15000,9.7037577420292,9.842623710632324,14.943700408935548,23.692310333251953,15000,-7.405805744536718,-7.384382009506226,-2.045706367492676,10.924982070922852
QA,qwen2.5-7b-inst,alphaedit,7500,rephrase_target_true,15000,99,0.0066,15166,NOT_RECORDED_EVALUATOR_SCHEMA,7500,10.49146351404488,10.393293619155884,14.6284236907959,20.48079490661621,7500,-9.667872308762869,-9.45271635055542,-5.282543468475339,0.7851400375366211,15000,10.49146351404488,10.440328598022461,15.110539436340332,22.832332611083984,15000,-8.288672420008977,-8.061443328857422,-3.6942766666412354,3.5629138946533203
QA,qwen2.5-7b-inst,alphaedit,7500,locality_target_true,75000,265,0.003533333333333333,75830,NOT_RECORDED_EVALUATOR_SCHEMA,7500,11.516465635679562,11.445466709136962,14.501738624572752,20.155814743041994,7500,-13.818101372591654,-13.756237983703613,-9.809853839874268,-4.82601261138916,75000,11.516465635679562,11.477666854858398,15.833528518676758,27.415809631347656,75000,-8.990205401140848,-8.698627471923828,-4.461009550094604,3.5116052627563477
QA,qwen2.5-7b-inst,alphaedit,10000,rewrite_target_new,10000,1084,0.1084,10165,NOT_RECORDED_EVALUATOR_SCHEMA,10000,9.83933347962462,10.517796039581299,15.159890270233156,23.2025203704834,10000,-6.643136338090897,-7.050666332244873,0.3563920021057146,11.169310569763184,10000,9.83933347962462,10.517796039581299,15.159890270233156,23.2025203704834,10000,-6.643136338090897,-7.050666332244873,0.3563920021057146,11.169310569763184
QA,qwen2.5-7b-inst,alphaedit,10000,rewrite_target_true,10000,23,0.0023,10120,NOT_RECORDED_EVALUATOR_SCHEMA,10000,11.971984829986095,11.813813209533691,16.087762260437014,25.739843368530273,10000,-9.073873369979859,-8.713307857513428,-4.9811839103698725,3.988888740539551,10000,11.971984829986095,11.813813209533691,16.087762260437014,25.739843368530273,10000,-9.073873369979859,-8.713307857513428,-4.9811839103698725,3.988888740539551
QA,qwen2.5-7b-inst,alphaedit,10000,rephrase_target_new,20000,686,0.0343,20330,NOT_RECORDED_EVALUATOR_SCHEMA,10000,10.513003077192668,10.706925392150879,14.531240463256836,21.978251457214355,10000,-9.374510296678544,-9.28842830657959,-4.668860054016113,7.547939300537109,20000,10.513003077192668,10.700024604797363,15.283581638336182,23.639507293701172,20000,-7.707919480669498,-7.607465028762817,-2.7415484905242917,11.306407928466797
QA,qwen2.5-7b-inst,alphaedit,10000,rephrase_target_true,20000,74,0.0037,20240,NOT_RECORDED_EVALUATOR_SCHEMA,10000,11.252945154999477,11.241554975509644,14.781035661697388,20.336783409118652,10000,-10.054209551548958,-9.786624908447266,-5.88215160369873,0.3744068145751953,20000,11.252945154999477,11.176440238952637,15.568675422668457,22.52726936340332,20000,-8.507296702241897,-8.192454814910889,-4.248341417312618,5.9422149658203125
QA,qwen2.5-7b-inst,alphaedit,10000,locality_target_true,100000,246,0.00246,101200,NOT_RECORDED_EVALUATOR_SCHEMA,10000,11.97706182435304,11.888090896606446,14.391061620712282,18.507188892364503,10000,-13.697199163389206,-13.84795093536377,-10.050532627105712,-4.883908271789551,100000,11.97706182435304,11.87876272201538,16.0296932220459,23.694650650024414,100000,-8.887276897377967,-8.508960723876953,-4.769928693771362,6.194037437438965
