cell,arm,node,layer,Neff,absolute_residual,column,gain_by_request,negative_gain,pi,positive_gain,response_energy_by_request,s_median,s_min,top1,top5,g_i_native_whitened,r_i_native_whitened,conversion,V,aw,coefficients,dissipation_residual,gain,nu,policy,primary_influence_count,qN,response_sq,shat,speed_bound,speed_excess,status,velocity_mismatch
2,JV_NATIVE,1,,,,,,,,,,,,,,,,,0.1459676728270311,0.31622776601683794,"[0.0, 0.0, 0.0, 0.025480514415275383, 0.3480007040488337]",3.0184188481996443e-16,0.27325207503740456,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NNUM,0,0.121753746633351,0.26107670037406916,"[127.43956756591797, 126.31153106689453, 73.33269500732422, 101.59651947021484, 145.67552185058594, 101.2437744140625, 73.93898010253906, 64.65633392333984, 94.46609497070312, 121.10889434814453]",0.7298383641351555,-0.6080846175018044,SHADOW_ONLY,0.08067153124443757
2,JV_NATIVE,1,,,,,,,,,,,,,,,,,0.13896137877544074,0.31622776601683794,"[0.0, 0.0, 0.0, 0.025242255718685366, 0.3391139573966886]",6.938893903907228e-18,0.25876938688309176,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NRMS,0,0.11563544757501062,0.24720584212559069,"[106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935]",0.6948068938772036,-0.579171446302193,SHADOW_ONLY,0.087119606922257
2,JV_NATIVE,2,4,8.337469700397547,"[47.34723660587491, 25.168361343197326, 22.758723334607488, 31.204834234708798, 27.173638143355227, 37.11286316108533, 24.89619533438075, 15.230480317295362, 29.697480271767404, 24.497028925160325]",0,"[0.002200273968814138, -0.0004798295498280102, 0.0034960335351758077, 0.0022244137171375886, 0.0004141033636495889, 0.001876994206956359, 0.0006777386543962118, 0.0016137276399531373, 0.0014013762349152472, 0.000275254685023303]",1,"[0.18516028173387927, 0.1553862706717703, 0.08355882742999482, 0.0884315626589114, 0.08920732815750945, 0.03476851248233766, 0.134261940205771, 0.11164396795051959, 0.050456963684565606, 0.06712434502474098]",9,"[0.008588529131508166, 0.007207482618864086, 0.0038758173019449683, 0.004101835690293634, 0.004137819026036793, 0.0016127129399324345, 0.006227645442705565, 0.0051785267451597145, 0.002340410688698201, 0.003113515421773683]",101.2437744140625,64.65633392333984,0.18516028173387927,0.6756597887194496,"[0.01704685640325006, -0.0037175304302503242, 0.027085891347980087, 0.017233881668791085, 0.003208309817909629, 0.014542212092325184, 0.005250852250299962, 0.012502526386322255, 0.010857311308556142, 0.002132564924377576]","[0.5155299219736427, 0.43263204854227544, 0.23264749535813853, 0.24621434019569394, 0.24837425442361075, 0.09680374408222513, 0.37381692720575693, 0.31084315463011136, 0.1404840946867685, 0.18689001782181283]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,2,5,8.06946842669583,"[47.34723660587491, 25.168361343197326, 22.758723334607488, 31.204834234708798, 27.173638143355227, 37.11286316108533, 24.89619533438075, 15.230480317295362, 29.697480271767404, 24.497028925160325]",1,"[0.0008161244860305933, 0.00101860623081185, 0.0023191106480810785, 0.0010979574760909983, 0.0004792060386635467, 0.0020083527554472192, 0.0015465714549434907, 0.0012174381105603568, 0.0005558146882160891, 0.000950352102781434]",0,"[0.11935907806134274, 0.1966821512297713, 0.048995054969570524, 0.055732732925788085, 0.08475250487143046, 0.033000337020238614, 0.14795348742115008, 0.0817068122267752, 0.08608622418138963, 0.1457316170925433]",10,"[0.004163480950479505, 0.00686066282720138, 0.0017090445179935587, 0.001944068064394952, 0.002956335163348635, 0.0011511170894982481, 0.005160910560304286, 0.0028500953740255245, 0.0030028579333841727, 0.005083407324372489]",101.2437744140625,64.65633392333984,0.1966821512297713,0.6958125579861971,"[0.0061642272165113015, 0.007693581504235159, 0.01751635347265719, 0.008292925249198418, 0.0036194660942150316, 0.015169184269541865, 0.01168132805475558, 0.009195368187069602, 0.004198094882684265, 0.007178054815787577]","[0.23752046949001315, 0.3913907317245871, 0.09749847810554106, 0.11090622603243808, 0.1686545763797795, 0.0656695382511868, 0.2944223628880213, 0.16259375253101438, 0.17130863203951396, 0.2900009171784173]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,2,6,9.231910664170314,"[47.34723660587491, 25.168361343197326, 22.758723334607488, 31.204834234708798, 27.173638143355227, 37.11286316108533, 24.89619533438075, 15.230480317295362, 29.697480271767404, 24.497028925160325]",2,"[0.0011227417746278508, -0.0003682279164083462, 0.0036394796572178593, 0.0029710448423954836, 0.0007348881530451058, 0.00533746132626663, 0.0032519789147110166, 0.002122997393809223, 0.00068666868739826, 0.0009789550807861164]",1,"[0.10204465794949114, 0.16263079095147964, 0.0871361655533621, 0.1067615824408675, 0.0653333445214894, 0.11051757274313036, 0.1004282863097681, 0.12876453667793597, 0.07122546297874152, 0.06515759987373437]",9,"[0.0046613886694989145, 0.007428956512629029, 0.003980370388571126, 0.004876857257672014, 0.002984419939392411, 0.005048430478549307, 0.004587552992075862, 0.005881949769491106, 0.0032535712577257533, 0.0029763919433538942]",101.2437744140625,64.65633392333984,0.16263079095147964,0.6107191407629047,"[0.008737364653143573, -0.002865611357690352, 0.028323040641603285, 0.023121168888060074, 0.0057190227686670005, 0.04153701855896547, 0.025307444921235236, 0.016521521516853776, 0.005343770805787227, 0.007618392504109953]","[0.28230363793886687, 0.44991344818072376, 0.24105971861783448, 0.2953528751116505, 0.18074283561476495, 0.30574371523692917, 0.27783199186425434, 0.3562234209230867, 0.1970432134010508, 0.1802566430554829]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,2,7,8.841942807220725,"[47.34723660587491, 25.168361343197326, 22.758723334607488, 31.204834234708798, 27.173638143355227, 37.11286316108533, 24.89619533438075, 15.230480317295362, 29.697480271767404, 24.497028925160325]",3,"[0.0027242034940806402, 0.0008544143879681497, 0.0038879768971664423, 0.004579428806239019, 0.0003834790166248596, 0.004703787153127102, 0.003739372915050293, 0.0024211828921180396, 0.003259025621948026, 0.0009797402161098865]",0,"[0.1348402503078607, 0.05721381323837286, 0.10657209090763177, 0.15774909570248907, 0.03561566465040083, 0.11407735352626841, 0.1184213981232952, 0.11287921708205695, 0.10506120402455729, 0.05756991243706694]",10,"[0.0036452891732119946, 0.0015467257994540768, 0.0028810840106361564, 0.004264609931644004, 0.00096283859196668, 0.003083982273605592, 0.003201419750185007, 0.003051591694396914, 0.0028402384946700806, 0.0015563526323220467]",101.2437744140625,64.65633392333984,0.15774909570248907,0.6379673147419704,"[0.020513516212465846, 0.0064338231111709665, 0.02927684267603967, 0.03448354253444639, 0.002887634143986476, 0.03541997293349228, 0.02815784029497658, 0.01823174172514226, 0.024540778645184957, 0.007377538737779778]","[0.20669649506037424, 0.08770300142880336, 0.16336425964479914, 0.24181344299052532, 0.05459521942206275, 0.17486906977558694, 0.18152805172304964, 0.17303244752772562, 0.16104822253828852, 0.08824886556132926]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,2,8,9.582213058095121,"[47.34723660587491, 25.168361343197326, 22.758723334607488, 31.204834234708798, 27.173638143355227, 37.11286316108533, 24.89619533438075, 15.230480317295362, 29.697480271767404, 24.497028925160325]",4,"[0.007560981153377447, 0.003082863614812737, 0.005915732370335022, 0.005799864895930315, 0.0028052865894923383, 0.007357159430572514, 0.006585969064839911, 0.003952166315017746, 0.006036892081819164, 0.0031690297568596273]",0,"[0.12621876088267608, 0.0729494122792023, 0.11081019047849856, 0.10866357587186778, 0.06891642069086928, 0.12274899250005648, 0.11663141683042486, 0.085826140967591, 0.11240944158780752, 0.074825647911006]",10,"[0.004142329125893741, 0.002394101107377021, 0.0036366406725509117, 0.00356619168267863, 0.0022617437747268847, 0.004028456017562481, 0.0038276854530365843, 0.0028166979378254253, 0.0036891259322966176, 0.0024556766247589763]",101.2437744140625,64.65633392333984,0.12621876088267608,0.5888188022794635,"[0.05632887266879652, 0.022967155781955902, 0.04407186430856648, 0.04320865831984604, 0.020899222983568787, 0.05481041261207686, 0.04906508895188629, 0.029443410664381546, 0.04497449715770799, 0.023609088560951473]","[0.22990605569026498, 0.13287653534821167, 0.2018395177154303, 0.19792948331288748, 0.12553048645483417, 0.22358591154189733, 0.21244281615135477, 0.15633135206672577, 0.20475253565371662, 0.1362940774840791]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,2,,,,,,,,,,,,,,,,,0.04230831710196617,0.31622776601683794,"[0.0003732215621719756, 0.0, 0.0, 0.013014073024232813, 0.19613625943034244]",2.688821387764051e-17,0.07910893225339352,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NNUM,0,0.03863893765434113,0.07524503848795938,"[127.43956756591797, 126.31153106689453, 73.33269500732422, 101.59651947021484, 145.67552185058594, 101.2437744140625, 73.93898010253906, 64.65633392333984, 94.46609497070312, 121.10889434814453]",0.21154158550983085,-0.17290264785548973,SHADOW_ONLY,0.04054390441366804
2,JV_NATIVE,2,,,,,,,,,,,,,,,,,0.03914786976037127,0.31622776601683794,"[0.0007224397466113509, 0.0, 0.0, 0.013345075705350859, 0.19258158752811133]",-8.673617379884035e-18,0.07261619750688629,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NRMS,0,0.03726628081961664,0.06888956942492463,"[106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935]",0.19573934880185634,-0.1584730679822397,SHADOW_ONLY,0.04419178579662304
2,JV_NATIVE,3,4,7.373002616438541,"[27.99746909057229, 10.714160537296621, 12.101774680511678, 16.436787670821005, 11.096927627086446, 21.645634126743552, 13.970739071106905, 7.0060349984557115, 16.002599743241205, 10.402505425509204]",0,"[0.0006023667747182677, -0.00015546614353014314, 0.0009724780794998433, 0.0005514459713983723, 3.1675693948661044e-05, 0.0005501078506918523, -1.4216656395158788e-05, 0.00029293669239424734, 0.00037296367496289214, -5.306433999924301e-07]",3,"[0.24762602732794373, 0.1077894348947132, 0.09209489159232531, 0.09360467578920376, 0.05635876527691049, 0.04468123997373489, 0.16300442937200627, 0.09085650117708793, 0.05673680379908672, 0.04724723079698766]",7,"[0.0029065126423732154, 0.0012651794264778187, 0.0010809645884137563, 0.0010986856935125792, 0.0006615114959985462, 0.000524446441522817, 0.001913265902800777, 0.001066428970179594, 0.0006659487264297163, 0.0005545647810547141]",101.2437744140625,64.65633392333984,0.24762602732794373,0.7041194589761922,"[0.008556812755825824, -0.0022084463086131665, 0.013814362253491173, 0.00783346645308798, 0.00044996336684789245, 0.00781445802033413, -0.00020195215256383278, 0.004161259437492851, 0.005298068328676974, -7.5379592707013055e-06]","[0.586508425659542, 0.25530196661882093, 0.21812904912280023, 0.22170501067236753, 0.13348714208825943, 0.10582863197496445, 0.3860800590234195, 0.21519589051814825, 0.13438253576263517, 0.11190624527855186]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,3,5,8.087628102046642,"[27.99746909057229, 10.714160537296621, 12.101774680511678, 16.436787670821005, 11.096927627086446, 21.645634126743552, 13.970739071106905, 7.0060349984557115, 16.002599743241205, 10.402505425509204]",1,"[0.00010309702266589769, 0.00014901998950012587, 0.0006411796402087907, 0.00021717271707749096, 4.8282484127501254e-05, 0.000645955524330901, 0.00033846620918085346, 0.00022000910680107288, 2.8231044366002155e-05, 0.00012448491031348655]",0,"[0.1693375303330222, 0.14443275029313932, 0.05665845006507215, 0.06125975396431943, 0.05595103247373957, 0.04552682277467336, 0.1873538425455791, 0.07017924649682178, 0.10204963358678498, 0.10725093746684804]",10,"[0.0014175861399983822, 0.0012090991558383112, 0.00047430852078733784, 0.0005128277115459707, 0.00046838647048524635, 0.0003811216145447361, 0.0015684072511612619, 0.000587496032059611, 0.0008542946497450429, 0.0008978366588660968]",101.2437744140625,64.65633392333984,0.1873538425455791,0.7104246942253736,"[0.0014428093956476372, 0.00208548642269583, 0.008973101116500218, 0.0030392617417590653, 0.0006756977063258062, 0.00903993806586815, 0.00473672482568119, 0.0030789560960389592, 0.0003950843099728669, 0.0017421259467278716]","[0.27763558847128866, 0.2368032151130449, 0.0928937731331722, 0.10043779313447036, 0.0917339339712433, 0.07464302926478684, 0.3071740459731711, 0.11506165444422539, 0.16731441647003484, 0.17584216020598856]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,3,6,8.95396907205524,"[27.99746909057229, 10.714160537296621, 12.101774680511678, 16.436787670821005, 11.096927627086446, 21.645634126743552, 13.970739071106905, 7.0060349984557115, 16.002599743241205, 10.402505425509204]",2,"[0.00010986267080379044, -0.0001675373107324301, 0.0009763040463361704, 0.0006977917084470388, 8.624994636484775e-05, 0.0017831945681533415, 0.0009512489235932335, 0.0003705730346776892, 7.991218898308224e-07, 0.00012107533196932345]",1,"[0.1374803270786206, 0.11437849674446603, 0.09595351894070361, 0.1109086932331825, 0.04093705369014949, 0.14916680216303427, 0.12259216870749971, 0.10388714510510377, 0.08063371408048077, 0.04406208025675922]",9,"[0.0015490047617260114, 0.0012887141008540188, 0.0010811180108592465, 0.0012496194734593795, 0.0004612419278055094, 0.001680677459472773, 0.001381258374295547, 0.0011705069799397617, 0.0009085082187423876, 0.0004964519184642495]",101.2437744140625,64.65633392333984,0.14916680216303427,0.634526487926803,"[0.0015578862409137107, -0.0023757302577859115, 0.013844289690097591, 0.00989489963842939, 0.0012230505934205445, 0.02528624383763216, 0.013489000393924037, 0.005254838861591677, 1.1331792572235991e-05, 0.0017168852023080542]","[0.31147552808976786, 0.2591360046388522, 0.21739236165066494, 0.2512748153035467, 0.09274701833729755, 0.3379524144616196, 0.2777449057566026, 0.23536679080524633, 0.18268380072077067, 0.09982708077832363]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,3,7,7.884496886259221,"[27.99746909057229, 10.714160537296621, 12.101774680511678, 16.436787670821005, 11.096927627086446, 21.645634126743552, 13.970739071106905, 7.0060349984557115, 16.002599743241205, 10.402505425509204]",3,"[0.0006337706790837664, 6.693136184327613e-05, 0.0010235403181878525, 0.0011638263874242415, 2.0959788943793965e-05, 0.0014353853464987617, 0.0009927656556985142, 0.0004462329069505041, 0.0008032359534549889, 0.00010408788726363598]",0,"[0.1648808041695682, 0.03354614975821539, 0.11333417975858108, 0.16291019376039426, 0.01961503248156298, 0.14323150370809729, 0.13205014964010225, 0.08827248766736744, 0.10917065610396054, 0.03298884295215055]",10,"[0.0010875548953279605, 0.00022127062985107448, 0.0007475530133736046, 0.0010745567357903754, 0.0001293808864214532, 0.0009447559636034136, 0.0008710036768269787, 0.0005822459234653664, 0.0007200903832924247, 0.00021759463040293937]",101.2437744140625,64.65633392333984,0.1648808041695682,0.7164068310367431,"[0.00881310305418058, 0.0009307356887103291, 0.014233170769810987, 0.016183964055220768, 0.00029146312073411037, 0.019960214946268113, 0.013805223752179527, 0.006205235939294022, 0.01116965720922247, 0.001447427764365079]","[0.210302578966139, 0.042787526686742815, 0.14455576201417314, 0.20778909989091204, 0.025018630507981483, 0.18268927526598347, 0.16842765391669307, 0.11259001253482717, 0.13924526048815722, 0.042076691612998984]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,3,8,8.449484629568603,"[27.99746909057229, 10.714160537296621, 12.101774680511678, 16.436787670821005, 11.096927627086446, 21.645634126743552, 13.970739071106905, 7.0060349984557115, 16.002599743241205, 10.402505425509204]",4,"[0.0026553454333354894, 0.0005581998476148372, 0.0016713764265204063, 0.0016128864490240456, 0.0004675061817163614, 0.0025048755119868827, 0.00207033346563633, 0.0008350482613770527, 0.0017512245923558703, 0.0005710702215605769]",0,"[0.1628500222598544, 0.04828013220942477, 0.11444774812423697, 0.11079458491928802, 0.04198425762306477, 0.1530100455643257, 0.1338906057898619, 0.06625814762217168, 0.11917424189933669, 0.049310213988435145]",10,"[0.0014610428435817555, 0.0004331552472200696, 0.0010267917746682733, 0.000994016661205224, 0.00037667049897845313, 0.00137276144617996, 0.0012012274158609538, 0.0005944487514891912, 0.0010691964965683055, 0.00044239684013263063]",101.2437744140625,64.65633392333984,0.1628500222598544,0.6833726636376156,"[0.03652053175131098, 0.007677251706113136, 0.022987425698680893, 0.02218297854334183, 0.0064298882318522725, 0.03445103018242235, 0.02847451714506193, 0.011484911213675836, 0.02408562461437337, 0.00785426554937277]","[0.27637266310461767, 0.08193617985799398, 0.19422919626593954, 0.18802941545107113, 0.07125145533748686, 0.25967324528144275, 0.22722565691633181, 0.11244665770753608, 0.20225052566856824, 0.0836843309514361]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.012194854654623721,0.31622776601683794,"[5.319803197516987e-05, 0.0, 0.0005232133407540585, 0.006052435973372547, 0.10972684273377815]",-4.336808689942018e-18,0.022783223319689343,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NNUM,0,0.012076888579765606,0.021575534461712786,"[127.43956756591797, 126.31153106689453, 73.33269500732422, 101.59651947021484, 145.67552185058594, 101.2437744140625, 73.93898010253906, 64.65633392333984, 94.46609497070312, 121.10889434814453]",0.06097427327311861,-0.048897384693353,SHADOW_ONLY,0.01996990564778762
2,JV_NATIVE,3,,,,,,,,,,,,,,,,,0.011169589353229,0.31622776601683794,"[0.0006281352261840473, 0.0, 0.0, 0.006453260854011162, 0.10865661481961274]",-1.431146867680866e-17,0.02068391318163933,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NRMS,0,0.011848299073569973,0.019499083274282347,"[106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935]",0.055847946766145,-0.04399964769257503,SHADOW_ONLY,0.021689527829385446
2,ORB_RAY_N,0,4,6.637203985760418,"[127.43964714984838, 126.31153860050904, 73.33267736989318, 101.59647416646004, 145.67562470299535, 101.24376823209258, 73.93901750935181, 64.65634110038974, 94.46608664966269, 121.10883735639081]",0,"[0.028089502167028203, 0.04420983664143147, 0.033600754874203324, 0.027738358147647454, 0.05529344784072185, 0.018798390829463208, 0.03100603959283306, 0.04581563581158436, 0.019695707696286292, 0.024059589109456502]",0,"[0.084764195689249, 0.2551398624778071, 0.047565595141958836, 0.05660840327994625, 0.19457196107175778, 0.01677362282438724, 0.08206408967670317, 0.12981258577577265, 0.031799084007548536, 0.10090060005486944]",10,"[0.06830717597492073, 0.20560430430296756, 0.038330706158351595, 0.04561784764263392, 0.1567956974833856, 0.013517013836865644, 0.06613129717314378, 0.10460939395747547, 0.025625272669465116, 0.0813106877010954]",101.2437744140625,64.65633392333984,0.2551398624778071,0.7651892050694561,"[0.06494382068543904, 0.10221454571536961, 0.07768601189404845, 0.06413196456588859, 0.12784020664711665, 0.04346247633525154, 0.07168694779668332, 0.10592720437137275, 0.045537101415840636, 0.05562653377047001]","[0.365135379765084, 1.099055914133582, 0.20489643657545153, 0.24384978423313025, 0.8381499561209705, 0.07225507291394884, 0.35350423967957784, 0.5591885514880915, 0.13697965893340874, 0.43464553187794214]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,0,5,5.973908417190105,"[127.43964714984838, 126.31153860050904, 73.33267736989318, 101.59647416646004, 145.67562470299535, 101.24376823209258, 73.93901750935181, 64.65634110038974, 94.46608664966269, 121.10883735639081]",1,"[0.021933984098598806, 0.0464827441863495, 0.023330251529644658, 0.02096996212726898, 0.04730636759078851, 0.015267540490182446, 0.029763060827308698, 0.03463579043470124, 0.025786372593995813, 0.03029041152958228]",0,"[0.05309977935530471, 0.27753919107291325, 0.02651227022775182, 0.03640333739469835, 0.17189946075813733, 0.013078111264940505, 0.08185399075307948, 0.08788353730447553, 0.056256344202166596, 0.1954739776665324]",10,"[0.03474458143095738, 0.18160118820816779, 0.017347675320531167, 0.023819660567805285, 0.1124783357814857, 0.008557351976311972, 0.05355921779145935, 0.057504508594740246, 0.03681000478479159, 0.12790376188238317]",101.2437744140625,64.65633392333984,0.27753919107291325,0.814650157555138,"[0.04774857014922583, 0.10118930339026798, 0.05078813528607806, 0.04564996961607518, 0.10298226720963688, 0.03323624312047316, 0.06479185866917861, 0.07539941042224364, 0.05613491899892183, 0.06593985995738791]","[0.16465418647063476, 0.8606060189827007, 0.08221044115137181, 0.11288110753592599, 0.5330335871356935, 0.0405531962099594, 0.25381653973815876, 0.27251322914554627, 0.17444220486189999, 0.6061345105315689]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,0,6,6.938276041901473,"[127.43964714984838, 126.31153860050904, 73.33267736989318, 101.59647416646004, 145.67562470299535, 101.24376823209258, 73.93901750935181, 64.65634110038974, 94.46608664966269, 121.10883735639081]",2,"[0.03547634716995009, 0.06084705950070489, 0.042815931204362646, 0.04537689333954955, 0.07222641865646683, 0.03628834552025467, 0.03686701148888446, 0.06742002540709865, 0.034741677215128185, 0.047643397120921714]",0,"[0.05295336811311528, 0.25417049733567193, 0.05162640746603875, 0.07313299280515852, 0.165557388263704, 0.04010407007869179, 0.053388717737024284, 0.15059992491016597, 0.05091825464450766, 0.10754837864592197]",10,"[0.04622898555709457, 0.22189418103246425, 0.04507053149129285, 0.06384606283994644, 0.14453377346204102, 0.035011379681991694, 0.04660905149422221, 0.13147571158645996, 0.044452304781164693, 0.09389114649875985]",101.2437744140625,64.65633392333984,0.25417049733567193,0.7510091819606223,"[0.08352822914395294, 0.143262977565392, 0.10080910798164229, 0.10683883339367883, 0.1700554123817626, 0.08544006025621029, 0.086802515736589, 0.1587388719621437, 0.08179846592911101, 0.11217526350298979]","[0.2562731572026735, 1.2300837159374847, 0.24985119753084334, 0.3539344829175546, 0.8012316515530556, 0.1940876854856396, 0.258380075545768, 0.7288435014892812, 0.2464240206425274, 0.5204912082031026]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,0,7,8.971091870249525,"[127.43964714984838, 126.31153860050904, 73.33267736989318, 101.59647416646004, 145.67562470299535, 101.24376823209258, 73.93901750935181, 64.65634110038974, 94.46608664966269, 121.10883735639081]",3,"[0.05324380047614349, 0.07223120487539948, 0.05034336759127783, 0.058221013013866264, 0.0704114717740625, 0.046288662672524204, 0.053667611362450095, 0.0676689108535507, 0.05021869566991847, 0.062490248802580424]",0,"[0.08597884592920112, 0.14580521914307543, 0.06449880435257398, 0.09202468975611017, 0.14451292505107505, 0.05179172732296653, 0.07758213816613933, 0.13126718814713534, 0.0713044932551837, 0.13523396887653935]",10,"[0.051893414295146906, 0.08800223545238973, 0.038928914893389815, 0.055542445345550806, 0.08722225809886061, 0.03125942822313659, 0.04682549520464592, 0.07922765773673586, 0.04303655823251799, 0.08162184893091022]",101.2437744140625,64.65633392333984,0.14580521914307543,0.6488439909739353,"[0.11625274570057957, 0.1577099271076393, 0.10991992791577541, 0.12712001321851113, 0.15373671393388316, 0.1010668675482692, 0.11717809623435702, 0.14774859448317904, 0.1096477187000511, 0.13644148122122401]","[0.24738911625926352, 0.41952905880471886, 0.1855840472864867, 0.2647849761968598, 0.41581070820449917, 0.14902165193657063, 0.22322905583345068, 0.377698413122443, 0.20516622875166354, 0.38911213202545797]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,0,8,9.22651333508163,"[127.43964714984838, 126.31153860050904, 73.33267736989318, 101.59647416646004, 145.67562470299535, 101.24376823209258, 73.93901750935181, 64.65634110038974, 94.46608664966269, 121.10883735639081]",4,"[0.054974634491163146, 0.07802086006537248, 0.061574447687599176, 0.0610180687764698, 0.08126391752683491, 0.054758018451789965, 0.05867244333649408, 0.07161976107844548, 0.06136605320595954, 0.07714747299026713]",0,"[0.06789831283049365, 0.13672182632489024, 0.08521628719030319, 0.08362696322762556, 0.14831473420674487, 0.06734767274963377, 0.07734398714465912, 0.11523478864131063, 0.08460779090981765, 0.13368763677452128]",10,"[0.030232436145264288, 0.06087682759290599, 0.03794344592109379, 0.037235782752264496, 0.06603869145469397, 0.02998725787220206, 0.034438221733263774, 0.051309498632296446, 0.037672506568147926, 0.05952582286230006]",101.2437744140625,64.65633392333984,0.14831473420674487,0.6191752731377703,"[0.11946572703826229, 0.169547626066682, 0.13380782297262792, 0.1325987524305125, 0.17659513481406164, 0.1189949973486265, 0.12750145890341888, 0.1556373572418835, 0.1333549596022704, 0.16764966307194748]","[0.14276939003162997, 0.28748419415288606, 0.17918379464439096, 0.17584193233213286, 0.31186053456530843, 0.14161156231553354, 0.1626307548292718, 0.24230352418057438, 0.17790431303166937, 0.2811042213186866]","g_raw/sqrt(q_l), r_raw/q_l from same recorded node",,,,,,,,,,,,,,,
2,ORB_RAY_N,0,,,,,,,,,,,,,,,,,0.5000000700924201,0.31622776601683794,"[0.0, 0.0, 0.0, 0.04284269956726637, 0.6152100595886091]",-2.636779683484747e-16,0.9376233749742917,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NNUM,0,0.38031891432523096,0.8995914835417689,"[127.43956756591797, 126.31153106689453, 73.33269500732422, 101.59651947021484, 145.67552185058594, 101.2437744140625, 73.93898010253906, 64.65633392333984, 94.46609497070312, 121.10889434814453]",2.5000003504621002,-2.119681436136869,SHADOW_ONLY,0.15602843900400284
2,ORB_RAY_N,0,,,,,,,,,,,,,,,,,0.500000134064986,0.31622776601683794,"[0.0, 0.0, 0.0, 0.03908730930552428, 0.597100021107579]",-4.926614671774132e-16,0.9369292572218636,"[0.0004052068563534026, 0.0006146469510416231, 0.0006025751626540152, 0.0005575484028538232, 0.0005487580710304208, 0.0005401459524254995, 0.0004870671661376005, 0.000487834888238369, 0.0005571218533889657, 0.00042651923520347756]",NRMS,0,0.358056252955417,0.9011236319263224,"[106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935, 106.11562768774935]",2.50000067032493,-2.141944417369513,SHADOW_ONLY,0.16512233529285836
