arm,batch,contrast,future_batches,metric,denominator,before,after,delta_pp,lost,gained,both_success,both_failure,conditional_loss_denominator,conditional_recovery_denominator,new_nll_delta_mean,new_nll_delta_median,new_nll_delta_p90,new_nll_delta_p95,new_nll_delta_p99,new_nll_delta_min,new_nll_delta_max,true_nll_delta_mean,true_nll_delta_median,true_nll_delta_p90,true_nll_delta_p95,true_nll_delta_p99,true_nll_delta_min,true_nll_delta_max,desired_margin_delta_mean,desired_margin_delta_median,desired_margin_delta_p90,desired_margin_delta_p95,desired_margin_delta_p99,desired_margin_delta_min,desired_margin_delta_max,desired_NLL_harmed
T75,9,ATWRITE_TO_W10,1,PS,200,197,197,0.0,0,0,197,3,197,3,-0.019936462488985854,-7.603556150570512e-05,0.10406548380851735,0.23178457245230658,0.5734598374366737,-1.9742558002471924,1.670480728149414,0.008931982517242431,0.02081918716430664,0.546129035949707,0.7375658988952632,1.1972952175140357,-1.110260009765625,1.8047232627868652,0.028868445006228285,0.029546412493800744,0.5827581708319485,0.7343096077209332,1.4058663702011063,-1.171729564666748,2.112052261829376,95
T75,9,ATWRITE_TO_W10,1,NS,1000,721,707,-1.4000000000000001,29,15,692,264,721,279,-0.149821705688606,-0.07152749598026276,0.6838236808776855,1.1217230260372162,1.8006752204895011,-4.582332611083984,3.399726152420044,0.07103024578501936,0.017995957285165787,0.9411288261413574,1.4696717455983146,3.2909169960021964,-4.391106128692627,6.739323616027832,-0.22085195147362538,-0.1102985143661499,0.8503371477127075,1.2898921724408863,2.2287300579249854,-6.623160362243652,4.394894735887647,541
T75,10,ATWRITE_TO_W10,0,RS,100,100,100,0.0,0,0,100,0,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T75,10,ATWRITE_TO_W10,0,PS,200,195,195,0.0,0,0,195,5,195,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
T75,10,ATWRITE_TO_W10,0,NS,1000,717,717,0.0,0,0,717,283,717,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
L4D,1,ATWRITE_TO_W10,9,RS,100,100,100,0.0,0,0,100,0,100,0,0.03850354771180719,7.101413211785257e-05,0.0019477012654533616,0.0035831335699185716,0.05852353596479696,-0.0030346852727234364,3.7863019088981673,-0.27408174037933347,-0.32108211517333984,1.088488864898682,1.4893898487091064,2.2649363517761243,-3.152853012084961,2.5070037841796875,-0.31258528809114067,-0.32105448853690177,1.0885867622157095,1.489692229493812,2.2654614757378306,-5.890032110619359,2.5070347743312595,64
L4D,1,ATWRITE_TO_W10,9,PS,200,194,195,0.5,0,1,194,5,194,6,-0.1511839338231948,-0.0006700997182633728,0.35313147902488695,0.7316845059394835,2.047070416212082,-10.41549837589264,2.8818798065185547,-0.17896373629570006,-0.20841002464294434,0.9200719833374021,1.419234561920164,2.0730984830856287,-6.600672245025635,3.330796241760254,-0.027779802472505253,-0.06560707092285156,1.4236445665359494,1.7555702297948301,3.816530263125895,-3.3141030874103308,4.1933746337890625,94
L4D,1,ATWRITE_TO_W10,9,NS,1000,865,823,-4.2,60,18,805,117,865,135,-1.246416832675226,-0.8477516174316406,0.8414246082305912,1.6210804462432817,4.252577810287475,-14.510236501693726,9.07801103591919,0.05406511239014799,-0.10410439968109131,2.0973981022834782,3.743461204320192,7.645157227516173,-7.123269081115723,11.43946647644043,-1.300481945065374,-0.639521598815918,1.176144361495972,1.8028886750340445,3.0450737339258187,-21.76388907432556,7.413274765014648,448
L4D,2,ATWRITE_TO_W10,8,RS,100,100,100,0.0,0,0,100,0,100,0,0.05788951432223257,5.2486167987808585e-05,0.0014419416547752921,0.0064462352165719295,1.8128819332271864,-0.003136489074677229,2.785351902246475,-0.22719723463058472,-0.1287689208984375,0.8307939529418946,1.0529462337493896,2.216700525283824,-2.923552989959717,4.198631286621094,-0.28508674895281727,-0.1287746477901237,0.8311954783479452,1.052535377186723,2.2161328524922386,-4.467316769063473,4.199006092945638,59
L4D,2,ATWRITE_TO_W10,8,PS,200,183,183,0.0,3,3,180,14,183,17,-0.1025292390974937,-0.005403958028182387,0.1629767656326293,0.4767411947250335,1.7815242528915363,-3.9276033639907837,3.637861728668213,0.1424776715040207,0.015172958374023438,1.1207603931427,1.868931329250334,3.108835420608518,-3.6439714431762695,3.8870584219694138,0.2450069106015144,0.08688035979866982,1.2656860545277582,2.2200372092425824,4.956826747059821,-2.7533462047576904,5.725366711616516,75
L4D,2,ATWRITE_TO_W10,8,NS,1000,869,812,-5.7,70,13,799,118,869,131,-1.2459445926407935,-0.8742721080780029,0.672918796539307,1.4062684059143062,3.7136075019836414,-13.633359565399587,10.342295587062836,0.21729961091803854,-0.02553403005003929,2.0216100931167618,3.552103113383052,9.535988535881039,-6.105013847351074,20.00629758834839,-1.463244203558832,-0.7743418216705322,0.9062412658706317,1.6222266435623167,3.464571947157383,-24.404310598038137,9.846243798732758,477
L4D,3,ATWRITE_TO_W10,7,RS,100,100,100,0.0,0,0,100,0,100,0,0.060113640414328984,5.7963799918070436e-05,0.0017186755518196193,0.0031483667786233126,0.08061246080559914,-0.002915474819019437,5.943791426718235,-0.15105028629302977,-0.14489364624023438,0.5561700820922852,0.7036692142486571,0.9876422882080139,-2.434988021850586,2.1632823944091797,-0.21116392670735876,-0.1451759513875004,0.5562394640815911,0.7038169348103109,0.9876387011740069,-6.1810808554291725,2.163643330830382,71
L4D,3,ATWRITE_TO_W10,7,PS,200,190,192,1.0,1,3,189,7,190,10,0.0008989426117477706,-0.0005903015844523907,0.2751555621623992,0.4695242285728445,2.083744463920582,-2.0716272369027138,4.2702813148498535,0.07692612539976836,0.08412885665893555,0.8468430042266843,1.2808177947998047,1.7167376661300533,-2.6305341720581055,3.8961586952209473,0.07602718278802058,0.08504324778914452,0.9873139690607786,1.3241900710389014,2.762079739719624,-3.1784608364105225,4.0108625292778015,93
L4D,3,ATWRITE_TO_W10,7,NS,1000,861,804,-5.7,68,11,793,128,861,139,-0.9713503418134933,-0.614783763885498,0.8342709541320803,1.3751341104507442,2.582270510196683,-14.725793641875498,12.024569511413574,0.24909494927019113,-0.040620580315589905,1.8796197354793551,3.2215052485465954,7.980680003762245,-6.181096792221069,14.985525008291006,-1.2204452910836845,-0.5073757171630859,0.8951292753219605,1.4213069736957544,2.500269408226012,-26.32399563200306,5.857418060302734,464
L4D,4,ATWRITE_TO_W10,6,RS,100,100,100,0.0,0,0,100,0,100,0,0.00491117883088009,1.4180684956954792e-05,0.0006143322912976148,0.0010507978673558681,0.008614886659199981,-0.0015419383998960257,0.4869879228062928,-0.05591825008392334,0.07367610931396484,0.6386070251464854,1.2441561698913572,1.715719900131226,-8.700872421264648,1.777155876159668,-0.06082942891480343,0.07357241806312231,0.6386585751053655,1.2447787306969984,1.715829009048612,-9.187860344070941,1.778697814559564,55
L4D,4,ATWRITE_TO_W10,6,PS,200,196,195,-0.5,1,0,195,4,196,4,-0.048415511589009835,-0.0008705041836947203,0.10913386344909656,0.21578960344195308,0.5495427751541124,-1.7578973770141602,0.7223138809204102,0.0013743174076080323,-0.014812946319580078,0.8687948226928709,1.071743440628051,2.8801136493682775,-3.859762191772461,4.3914899826049805,0.04978982899661787,0.00242058839648962,0.9681022165575995,1.2870302021503448,3.8727930628508305,-3.9967955350875854,4.393130511045456,83
L4D,4,ATWRITE_TO_W10,6,NS,1000,811,756,-5.5,72,17,739,172,811,189,-0.7465363878338176,-0.46190106868743896,0.682806396484375,1.134862041473388,2.5264522171020505,-12.182563066482544,10.441595554351807,0.31855156743107366,0.02878040447831154,1.7785736441612248,3.3267216444015486,7.188843568563459,-5.675985813140869,14.992421615868807,-1.0650879552648913,-0.4369544982910156,0.8064296245574951,1.3140741348266587,2.9295824289321892,-24.00931089464575,5.890908718109131,528
L4D,5,ATWRITE_TO_W10,5,RS,100,100,100,0.0,0,0,100,0,100,0,0.00023139020071539563,-3.158569597871974e-06,0.0006301380606601035,0.0019789138576015823,0.01392182706855238,-0.017153252847492695,0.014886294025927782,0.01017582893371582,0.06436729431152344,0.6799477577209474,0.8018820285797118,1.3447456264495874,-3.155895233154297,1.813603401184082,0.009944438733000424,0.06361989166180138,0.6804101941117552,0.8019143859681206,1.3448895510504397,-3.157862316351384,1.8307566540315747,48
L4D,5,ATWRITE_TO_W10,5,PS,200,193,194,0.5,1,2,192,5,193,7,0.030751406089548253,-0.0003362932475283742,0.16371967792510983,0.45299608707427913,1.1528909349441452,-1.661651611328125,14.814038187265396,0.09297859221696854,0.03276872634887695,0.73093204498291,1.0949503421783444,1.6052586078643698,-1.6286334991455078,5.895116806030273,0.06222718612742028,0.07371723279356956,0.8296315399929879,1.1537789791822426,2.0350586473941803,-8.918921381235123,2.7086873593507335,93
L4D,5,ATWRITE_TO_W10,5,NS,1000,859,805,-5.4,61,7,798,134,859,141,-0.5386002199207433,-0.3348839282989502,0.7720118522644048,1.4091509580612178,3.0808123445510827,-9.673946380615234,8.865076065063477,0.2525328381842701,-0.010699748992919922,1.3970958590507514,2.4809865236282342,7.387371180653569,-3.9972927570343018,12.73962177336216,-0.7911330581050133,-0.31302881240844727,0.8458074510097507,1.2583180248737331,2.51515880420804,-17.748038738965988,6.086974680423737,491
L4D,6,ATWRITE_TO_W10,4,RS,100,100,100,0.0,0,0,100,0,100,0,0.0005814654319692636,2.8301197744440287e-05,0.0007138053886592389,0.0009529571048915381,0.002629754263907893,-0.0006604257505387068,0.04562638234347105,-0.136831955909729,-0.03633546829223633,0.304563331604004,0.41517257690429676,0.6904740715026874,-2.693471908569336,1.0412721633911133,-0.13741342134169826,-0.03639218427997548,0.30474514068919245,0.4153884196537546,0.6911280693722092,-2.739098290912807,1.0412898010399658,60
L4D,6,ATWRITE_TO_W10,4,PS,200,192,194,1.0,1,3,191,5,192,8,-0.0014012305125652347,0.000315242912620306,0.2355338335037231,0.33985440731048466,1.2183881020545955,-1.0955264568328857,2.522423505783081,-0.05557871818542481,-0.0954732894897461,0.5045241355895994,0.8080943107604968,1.1852877998352043,-2.312831401824951,1.4790172576904297,-0.05417748767285957,-0.05636594723910093,0.5476265124976634,0.7952880366472526,1.2872451621224155,-3.5306203365325928,1.6323150396347046,103
L4D,6,ATWRITE_TO_W10,4,NS,1000,806,785,-2.1,35,14,771,180,806,194,-0.37132952559553084,-0.23488473892211914,0.6574227333068847,0.9340772867202755,1.7740339326858512,-13.099884271621704,8.182207107543945,0.12853923157369718,-0.039110392332077026,1.013840884715319,1.9098788857459994,5.735717824548483,-3.6710619926452637,10.20750617980957,-0.4998687571692281,-0.16891002655029297,0.7282372474670411,1.0670581921935076,1.8509732913970947,-17.211733356118202,2.7542989253997803,441
L4D,7,ATWRITE_TO_W10,3,RS,100,100,100,0.0,0,0,100,0,100,0,0.00011916163332898578,1.5851397620281205e-05,0.0005041281110607102,0.00161384055390954,0.0029469147580675897,-0.0019233798375353217,0.0052079930901527405,-0.05734570026397705,0.005283355712890625,0.37412509918212894,0.5502012252807615,0.9806179952621461,-2.167412757873535,1.0097441673278809,-0.057464861897306034,0.0052596631430787966,0.3742065249811276,0.5502555475235567,0.9807920929862304,-2.170336833456531,1.0114399874582887,58
L4D,7,ATWRITE_TO_W10,3,PS,200,195,196,0.5,0,1,195,4,195,5,-0.031219311794338865,-0.00023779130424372852,0.08184921145439145,0.20646464526653277,0.7708782458305344,-1.1214385032653809,1.291677474975586,-0.06620315432548524,-0.047842979431152344,0.4069911003112793,0.6587847232818588,1.065606317520139,-1.681429386138916,1.4440116882324219,-0.034983842531146364,-0.039769966853782535,0.48755384641699473,0.9234151985496273,1.3684714973287182,-2.1907958984375,1.7843437194824219,94
L4D,7,ATWRITE_TO_W10,3,NS,1000,848,830,-1.7999999999999998,30,12,818,140,848,152,-0.1947971213243436,-0.1500263214111328,0.5937076568603515,0.9673553943634026,3.698332710266112,-8.77420540410094,9.840767860412598,0.1725937435454689,0.003956988453865051,0.7265450954437257,1.5045215129852285,7.006937966346738,-4.712204456329346,11.73652696609497,-0.3673908648698125,-0.1466221809387207,0.655199122428894,1.0783270239830014,2.081522185206412,-20.51073237019591,4.125025629997253,515
L4D,8,ATWRITE_TO_W10,2,RS,100,100,100,0.0,0,0,100,0,100,0,0.035979433027168856,-1.4284014469012618e-05,0.0033883052645251187,0.008707444975152604,0.05513382641600491,-0.11985191702842712,3.748741388320923,0.01769059419631958,0.05670166015625,0.40126199722290085,0.5544522285461425,0.8119237804412883,-1.218430519104004,1.6080007553100586,-0.018288838830849273,0.0539119727909565,0.3884769102558497,0.554670097187045,0.8134083867794876,-3.1972105503082275,1.613621026976034,48
L4D,8,ATWRITE_TO_W10,2,PS,200,186,185,-0.5,1,0,185,14,186,14,0.005218002569745295,0.0006216720212250948,0.16566165685653675,0.2929204821586607,0.8338700342178329,-2.3905129432678223,1.0143556594848633,0.002966679334640503,-0.025232791900634766,0.3677483081817626,0.6709467411041253,1.9417401516437491,-1.4982690811157227,4.375230193138123,-0.002251323235104792,-0.04620726406574249,0.3289074897766113,0.6275293577928086,2.5114562499523103,-1.5202494114637375,5.648809790611267,108
L4D,8,ATWRITE_TO_W10,2,NS,1000,845,823,-2.1999999999999997,31,9,814,146,845,155,-0.2499336615256034,-0.13500964641571045,0.46406016349792484,0.7962968826293942,1.5913174057006807,-5.889619827270508,4.924834251403809,0.014086669302545488,-0.014160916209220886,0.6043742179870608,1.1041637301445006,2.655907738208766,-5.072888374328613,5.928031921386719,-0.26402033082814885,-0.09008932113647461,0.6023620128631593,0.9853785991668699,2.2468600940704344,-10.635895729064941,5.086079798638821,461
L4D,9,ATWRITE_TO_W10,1,RS,100,100,100,0.0,0,0,100,0,100,0,0.0011498258305437047,2.311691059730947e-05,0.00026065829442813995,0.0006752938323188568,0.012934036294828248,-0.00041424110531806946,0.09566962718963623,-0.06988422870635987,-0.032854557037353516,0.21042509078979502,0.2652733802795408,0.48609217643737823,-6.383806228637695,0.5419464111328125,-0.07103405453690356,-0.03284572167467559,0.21044725434621805,0.26530883324303406,0.48620735567528783,-6.395904551893182,0.5421135786746163,62
L4D,9,ATWRITE_TO_W10,1,PS,200,197,197,0.0,0,0,197,3,197,3,-0.005838413414021488,-7.251428905874491e-05,0.08921523094177244,0.16796083450317312,0.4472433996200556,-0.7214450836181641,0.5278484225273132,0.010376655645668507,-0.012295007705688477,0.2587229251861572,0.354171061515808,1.1736388412862997,-1.1402530670166016,1.8440651893615723,0.016215069059689995,0.001283369492739439,0.29307533875107755,0.531081712245941,0.8980000372975979,-1.2291144728660583,1.9921244755387306,96
L4D,9,ATWRITE_TO_W10,1,NS,1000,820,815,-0.5,18,13,802,167,820,180,-0.13554589901166036,-0.06327342987060547,0.33855686187744144,0.536345815658569,1.1697237300872796,-4.721536159515381,2.1039657592773438,-0.03756242563109845,-0.00228005088865757,0.3610727310180665,0.6083362817764281,1.597805180549619,-4.560548782348633,4.113168716430664,-0.09798347338056192,-0.04045417485758662,0.44798087328672415,0.7169042766094198,1.6198665761947628,-7.469414234161377,2.913458824157715,486
L4D,10,ATWRITE_TO_W10,0,RS,100,99,99,0.0,0,0,99,1,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
L4D,10,ATWRITE_TO_W10,0,PS,200,191,191,0.0,0,0,191,9,191,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
L4D,10,ATWRITE_TO_W10,0,NS,1000,810,810,0.0,0,0,810,190,810,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LD,1,ATWRITE_TO_W10,9,RS,100,100,100,0.0,0,0,100,0,100,0,0.14236939661459475,-7.165807619458064e-05,0.003971157828345898,0.006658458430320023,0.1984960499793664,-0.019380033016204834,14.17582887611934,-0.017439389228820802,0.013841867446899414,0.9179808616638185,1.338521146774292,1.9129963779449481,-3.2710189819335938,2.2897157669067383,-0.15980878584341554,-0.003397671680431813,0.879177935724147,1.1813358885294287,1.7981498537829637,-12.266637744527543,2.290252711973153,45
LD,1,ATWRITE_TO_W10,9,PS,200,190,190,0.0,2,2,188,8,190,10,-0.162311049469281,-0.012812023051083088,0.29985525012016295,0.5390885829925528,1.6025830519199273,-8.020861506462097,9.351738076657057,-0.04259793922305107,-0.006381571292877197,0.9395358085632323,1.3583592891693113,2.2887585926055887,-5.943190574645996,2.625699996948242,0.11971311024622992,0.14500706922262907,1.2763161897659292,2.1466149561107155,3.0852018327638486,-9.544177155941725,5.085727125406265,78
LD,1,ATWRITE_TO_W10,9,NS,1000,869,847,-2.1999999999999997,41,19,828,112,869,131,-0.9059417248051613,-0.6994495391845703,0.7733510971069341,1.4467490673065173,3.128555016517639,-15.308125078678131,6.808345317840576,-0.05047379683476174,-0.1512441486120224,1.3996639728546145,2.945465987175702,6.065566934943196,-7.636686444282532,11.649957656860352,-0.8554679279703996,-0.4190963804721832,0.9804138660430909,1.584005609899759,3.2805975008010853,-20.507313311100006,7.209505558013916,404
LD,2,ATWRITE_TO_W10,8,RS,100,100,99,-1.0,1,0,99,0,100,0,0.03453004409009736,-1.6613281331956387e-05,0.004647945519536742,0.015099863591603872,0.5382417085231403,-0.05780585389584303,2.887764005223289,-0.08249062776565552,-0.007896900177001953,1.0244946479797368,1.1521615028381342,1.9333167457580596,-7.795195817947388,2.4896535873413086,-0.11702067185575288,-0.005968654702883214,1.027529543457786,1.1565674603218208,1.937518491202503,-10.682959823170677,2.5474594412371516,49
LD,2,ATWRITE_TO_W10,8,PS,200,185,186,0.5,0,1,185,14,185,15,-0.08404515633010305,-0.011479448527097702,0.26498952805995935,0.6500459134578698,0.9857056188583372,-3.375760555267334,2.3531699180603027,0.10599994219839573,0.07072150707244873,0.8136937141418455,1.1640098810195918,1.6747148227691628,-1.8503098487854004,2.25034236907959,0.1900450985284988,0.1520974887534976,1.0287554021924734,1.4586445678956805,2.2556196275027443,-3.082284927368164,3.875488594174385,72
LD,2,ATWRITE_TO_W10,8,NS,1000,870,836,-3.4000000000000004,51,17,819,113,870,130,-0.9638319465921377,-0.6860947608947754,0.6157581329345707,1.1076580524444573,2.999906663894651,-13.806138386949897,11.252245903015137,0.053897775811434255,-0.13008758425712585,1.2853435397148136,2.8997211158275586,9.704196383282541,-6.8800408244133,19.024096965789795,-1.017729722403572,-0.5141614675521851,0.9408319178968669,1.576057337224482,2.7264587441086756,-24.14384495280683,7.476747214794159,417
LD,3,ATWRITE_TO_W10,7,RS,100,100,100,0.0,0,0,100,0,100,0,0.008438557773224602,-1.2563330528791994e-05,0.004460946412291381,0.022459547873586384,0.15283642124384808,-0.007768062874674797,0.4773937361314893,-0.14791297435760498,-0.031763553619384766,0.521681594848633,0.6656437397003173,1.6415024089813242,-6.916450500488281,1.808523178100586,-0.15635153213082958,-0.03209681424777955,0.5221889629436193,0.6660775341952103,1.6417537420630115,-7.3938442366197705,1.8068430051207542,46
LD,3,ATWRITE_TO_W10,7,PS,200,187,187,0.0,2,2,185,11,187,13,-0.1469339788990328,-0.005747297313064337,0.20679268240928647,0.32821078300476053,0.778461110591888,-2.665191173553467,0.8958637714385986,0.08940856348723174,0.007704019546508789,0.6687292575836181,1.0856920242309565,2.059970359802225,-2.208099365234375,9.74034571647644,0.23634254238626454,0.11919688247144222,0.905787799693644,1.3651088500395385,3.4319647336005836,-2.4397265911102295,12.03239130973816,78
LD,3,ATWRITE_TO_W10,7,NS,1000,876,842,-3.4000000000000004,46,12,830,112,876,124,-0.8259532342548482,-0.48110151290893555,0.559482479095459,1.1266666412353508,2.640011157989499,-16.171276220004074,11.724205017089844,0.06599343974984367,-0.11336803436279297,1.1970757961273197,2.2161763191223116,6.1780931659787806,-7.085240364074707,17.236129477620125,-0.8919466740046919,-0.33408451080322266,0.8182332992553714,1.210226798057556,2.2115304470062225,-27.31242526404094,4.936115562915802,417
LD,4,ATWRITE_TO_W10,6,RS,100,100,100,0.0,0,0,100,0,100,0,-6.502163905679481e-05,-1.4296339941211045e-05,0.00027144033228978517,0.0003680780937429517,0.0023429489812042538,-0.008572054095566273,0.004083074163645506,0.08515073776245118,0.06456756591796875,0.6350902557373047,0.8202541828155517,1.3407123184204126,-1.4792490005493164,1.80322265625,0.08521575940150797,0.06463273777626455,0.6352306731045246,0.8202643651718972,1.3423211034463043,-1.4815743725084758,1.8039613772998564,46
LD,4,ATWRITE_TO_W10,6,PS,200,193,194,0.5,0,1,193,6,193,7,-0.061021302929802915,-0.0014401233056560159,0.07369852960109705,0.22140762805938707,0.49432625204324454,-2.3658289909362793,0.9524926468729973,0.06369300656020642,0.080780029296875,0.6366754531860348,1.045803523063659,2.0617138957977246,-1.5721569061279297,2.857222557067871,0.12471430949000933,0.10759792919270694,0.7860412910580635,1.2301244776695965,2.5966769898845783,-1.8553180024027824,3.446775436401367,67
LD,4,ATWRITE_TO_W10,6,NS,1000,820,790,-3.0,41,11,779,169,820,180,-0.5247912721123721,-0.3089938163757324,0.6677556037902832,1.1173438072204578,2.74854248046875,-11.728993764147162,4.604588985443115,0.15394163478072734,-0.015628904104232788,1.2310056656599049,2.5188355445861816,6.61535434246063,-4.061922073364258,17.24199302494526,-0.6787329068930994,-0.2452954538166523,0.7847891688346863,1.2791641592979401,2.9496861171722406,-26.953479479067028,5.4188172817230225,483
LD,5,ATWRITE_TO_W10,5,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006222181197335885,-2.770537685137242e-05,0.001684045791625977,0.004215114295948293,0.02422270502895139,-0.013822698965668678,0.06759877130389214,0.08799508094787598,0.06054115295410156,0.5216170310974131,0.8407496452331543,0.9858001232147219,-1.0559110641479492,1.0163288116455078,0.08737286282814238,0.05838090553879738,0.52214544331655,0.8418523682630621,0.9859262474739809,-1.0561150474241003,1.0171101490268484,45
LD,5,ATWRITE_TO_W10,5,PS,200,189,188,-0.5,1,0,188,11,189,11,-0.03654935035170638,-0.0011226694332435727,0.18174197077751159,0.3779506921768179,0.7010040473937983,-1.6473817825317383,4.319401860237122,0.020393464267253875,-0.0004239082336425781,0.5602903366088867,0.7785618782043457,1.3880090618133523,-1.6071982383728027,2.4271860122680664,0.05694281461896025,0.09208432585000992,0.6933057649061084,0.8636313848197439,1.3966898357681898,-4.559625744819641,2.466457759961486,89
LD,5,ATWRITE_TO_W10,5,NS,1000,859,823,-3.5999999999999996,43,7,816,134,859,141,-0.4999825814059004,-0.29460716247558594,0.6403724670410158,1.134681439399718,2.86389148712158,-10.18603515625,6.829911708831787,0.16406870178133248,-0.03730681538581848,0.9432526111602784,2.0806985378265357,6.337788567543029,-4.205834269523621,14.225544840097427,-0.6640512831872329,-0.21937477588653564,0.7293500900268556,1.121734941005705,2.3236805080994962,-19.92477996274829,4.467979252338409,453
LD,6,ATWRITE_TO_W10,4,RS,100,100,100,0.0,0,0,100,0,100,0,0.0006286065939275432,-1.1182593880221248e-05,0.0028826736379414836,0.004477346315979957,0.017044500922784214,-0.009250205010175705,0.01782484445720911,-0.008916339874267577,0.04999685287475586,0.3891500473022463,0.5667009353637695,0.7634790897369387,-1.1469297409057617,0.8039684295654297,-0.009544946468195122,0.04984227294335142,0.38917197461705677,0.5669350698357447,0.7660830244142565,-1.1575668174773455,0.8053770316764712,48
LD,6,ATWRITE_TO_W10,4,PS,200,194,193,-0.5,1,0,193,6,194,6,-0.03302698695770232,-0.005435919389128685,0.3069277286529541,0.4705653905868526,1.099368307590484,-2.19109308719635,1.4614879190921783,0.014013507962226867,-0.011233329772949219,0.5254023551940917,0.6842185974121093,1.1510449624061574,-1.586115837097168,1.338576316833496,0.04704049491992919,0.06789648532867432,0.5792903627268969,0.8674379944801329,1.2045792875438865,-3.0476037561893463,2.7885299921035767,81
LD,6,ATWRITE_TO_W10,4,NS,1000,816,799,-1.7000000000000002,26,9,790,175,816,184,-0.28410968620330096,-0.14108061790466309,0.48901114463806167,0.7454561233520507,2.0020217800140365,-10.972597122192383,9.76085352897644,0.05432713163853623,-0.02926349639892578,0.6510046720504762,1.298409390449524,3.9712651824951015,-4.390615940093994,12.009373664855957,-0.33843681784183716,-0.08600759506225586,0.6535622119903566,1.0091392517089839,1.6055255317687986,-20.31091939471662,3.4719247817993164,447
LD,7,ATWRITE_TO_W10,3,RS,100,100,100,0.0,0,0,100,0,100,0,-0.0005461361976267653,-2.4893612135201693e-05,0.0008038099156692629,0.001756623690016564,0.004502079628873648,-0.03508995473384857,0.010446960106492043,-0.043067855834960936,-0.03128814697265625,0.5100806236267094,0.7794353008270264,1.1797410726547248,-2.200927734375,1.3235969543457031,-0.04252171963733417,-0.03126058529596776,0.5153433344559747,0.7819428488379344,1.1843036353820942,-2.2010199831274804,1.326439640019089,45
LD,7,ATWRITE_TO_W10,3,PS,200,192,192,0.0,0,0,192,8,192,8,-0.010633342177752638,-0.0001883846998680383,0.12473907470703124,0.3011894047260279,0.9122921442985527,-0.9243130683898926,1.2548198699951172,-0.041143567375838755,-0.00641632080078125,0.3062750816345214,0.48373466730117676,0.8052970409393299,-1.8362436294555664,2.1415390968322754,-0.03051022519808612,0.005084530217573047,0.35314687341451645,0.6216165693302173,0.895450154282152,-1.847527095116675,2.2213401589542627,94
LD,7,ATWRITE_TO_W10,3,NS,1000,855,844,-1.0999999999999999,21,10,834,135,855,145,-0.20390075861965307,-0.13367986679077148,0.4388134956359864,0.7344025611877418,2.706569604873655,-10.34363715373911,6.883771896362305,0.06502505309833213,-0.026780396699905396,0.5022627115249634,1.056039255252107,4.503095421791074,-4.173887014389038,10.307424306869507,-0.2689258117179852,-0.09070086479187012,0.5417140245437623,0.8103075519204137,1.7898996219784016,-19.764496967429295,3.5729751586914062,445
LD,8,ATWRITE_TO_W10,2,RS,100,100,100,0.0,0,0,100,0,100,0,0.03864587204268901,-8.056193473748863e-05,0.0008724842220544817,0.0013774967170320398,0.0482172343693873,-0.021870531141757965,3.907045353204012,-0.036114778518676754,0.04257917404174805,0.27324323654174837,0.3875097274780271,0.6083258628845217,-7.114694595336914,0.6655311584472656,-0.07476065056136577,0.04456741374451667,0.27346602052493874,0.38825701260939216,0.6086215263316993,-11.021739948540926,0.662378529086709,35
LD,8,ATWRITE_TO_W10,2,PS,200,193,192,-0.5,1,0,192,7,193,7,-0.01670051892877382,-0.0006135487928986549,0.07260104417800903,0.12383961677551214,0.6248304271697988,-2.4926810264587402,2.3617254495620728,0.052128198882564904,0.0307772159576416,0.3412244796752929,0.4802585363388058,0.884132876396176,-1.0033607482910156,3.4576587677001953,0.06882871781133872,0.03465688228607178,0.41992142396047705,0.6161101341247558,1.2560181981511243,-2.023400902748108,3.458345651626587,85
LD,8,ATWRITE_TO_W10,2,NS,1000,853,849,-0.4,18,14,835,133,853,147,-0.18678871191712096,-0.09228086471557617,0.409151029586792,0.6567619800567623,1.2338796710968016,-6.139868259429932,6.005543127655983,-0.012242844844935461,-0.034561872482299805,0.40290737152099626,0.7248583316802968,2.0182307529449464,-3.314126968383789,6.84846043586731,-0.1745458670721855,-0.05911612510681152,0.5177234649658204,0.7908761739730834,1.3778322169184671,-8.597838282585144,9.03016747534275,421
