arm,model,method,accepted_edit_count,age_stratum,request_denominator,metric,numerator,denominator,rate,tie_count,bit_vector_sha256,prompt_order_sha256,ordered_nll_pair_sha256,target_new_nll_n,target_new_nll_mean,target_new_nll_median,target_new_nll_p90,target_new_nll_max,target_true_nll_n,target_true_nll_mean,target_true_nll_median,target_true_nll_p90,target_true_nll_max,nll_advantage_n,nll_advantage_mean,nll_advantage_median,nll_advantage_p90,nll_advantage_max
LA,llama3-8b-inst,alphaedit,3000,MIDDLE_60PCT,1800,PS,3465,3600,0.9625,0,a6a265138e57c67cb8ac010f98d05d511deb7b3255b2823a199c4fe5dc774e91,13ecad09c4edf9763e02760dccd7522fc78d3824017b99f12091419f4008d413,433a02027e0f5dd106eaa7fc31db221eb411de567fc3648e3bcdf332e67b2265,3600,1.2068993475922636,0.17413576692342758,4.173638916015625,17.914058685302734,3600,9.680427035070542,9.469799995422363,14.780550098419189,27.139421463012695,3600,8.473527687478278,8.438607793301344,14.477348136901854,27.137237313203514
LA,llama3-8b-inst,alphaedit,3000,MIDDLE_60PCT,1800,NS,12258,18000,0.681,0,df20247938779f2c8c44e78c03cb5e4726a4c8f7597e25fb7aa110fc0ff64077,987e58ded000ddc1a256c81a045edb70c1ba50650da2e8efc9ac1bdc4651bcd7,1cf100189c57bc9d7e426afcfe68a5576365accea0260abc1945b160e37e5c34,18000,7.918578069468666,7.878290414810181,13.603105640411377,27.755939483642578,18000,5.614500997573526,5.199515342712402,10.879844760894777,26.444944381713867,18000,2.3040770718951396,2.2410025000572205,9.130017614364625,24.917130338784773
LA,llama3-8b-inst,alphaedit,3000,RECENT_LAST_20PCT,600,RS,599,600,0.9983333333333333,0,759cb11005716e21da614c5f848e6553ff1393cf7b46c67b57ab48b27916444b,f911ceb79ebb6c8a00b3ff263ca800c91d15c05ec9a71027e587e6635e7e47d1,3f252ccc3ebe50e57d18a11d293b610c4757960c00b501229edf0caf020eff16,600,0.07244817803045484,0.002676418866030872,0.01698761358857155,19.71492576599121,600,13.813856093088786,13.577706336975098,19.368625640869144,27.115718841552734,600,13.741407915058332,13.488374614040367,19.368179473657804,27.11528382229153
LA,llama3-8b-inst,alphaedit,3000,RECENT_LAST_20PCT,600,PS,1175,1200,0.9791666666666666,0,b85831517bd4f7ea243ef76c3b2b89fbe5ff4f9b681587218bd3163a0d4fdc0d,98c85d3bc1b3e9fc9ffaaa79f778c0e93ff19de08cddff797347f4833793b912,74b994d257cf618c03ccc951e535e6f96ad881eb814af53223182878ff11888d,1200,0.8004903452705336,0.07673528417944908,2.5221942901611354,17.68751335144043,1200,10.711344775998343,10.518508434295654,16.14613628387452,24.937461853027344,1200,9.910854430727811,9.834974315017462,15.764534276816995,24.936891480057966
LA,llama3-8b-inst,alphaedit,3000,RECENT_LAST_20PCT,600,NS,3936,6000,0.656,0,c29d13a39a0237ce538c34c9626c30ee65f3c80863b899afdc0c6da10ff43225,1d4e62f9d9d06641571819442519e1d8aaaa0f80ad8e4df79c80d344568df987,7c6b2329a825fc369950ca7d490f3fd2cf72661c42239b5533e05f9863eaf234,6000,7.515838163853864,7.535268306732178,13.243431663513185,29.117748260498047,6000,5.445187744273358,4.979804277420044,10.626464653015137,22.46416473388672,6000,2.0706504195805064,1.982316017150879,8.989054900407794,29.115126592339948
LA,llama3-8b-inst,alphaedit,5000,EARLY_FIRST_20PCT,1000,RS,796,1000,0.796,0,cc6b5acb6584999f3cc0ff03a569850b5728e0c29fe28e2859ada4903c084704,f4f6d988dc63d104fcb106a70a16c222fc0ca47aa2a170a462e764f045d30cc3,3addb6a01b8251f641ce0a27248bf34d12345a0453cab4de1dbbd5fb42bfff4b,1000,3.9131020105572607,1.9420258402824402,10.442447566986084,22.129018783569336,1000,8.60713262079656,8.46658182144165,13.725980377197267,21.48663902282715,1000,4.694030610239301,4.236001951619983,12.055648907320574,20.6010550390929
LA,llama3-8b-inst,alphaedit,5000,EARLY_FIRST_20PCT,1000,PS,1379,2000,0.6895,0,2da881d8544ceb29c0dbf272249aa87b2d36b4a226cf8d7959a7fd00af5c847a,a3823c1152b8c58e06b253520a4573e568d4931fe65430431bb9636ea4e07965,10bc381bee118fe77d9b8622025e22275f799dc41eae3b6e89583d59fbee3a8f,2000,5.115617201477362,4.530095815658569,10.70496006011963,22.252153396606445,2000,7.398277283646166,7.304766893386841,12.140866565704346,20.420881271362305,2000,2.2826600821688046,2.0860605239868164,8.427469313144687,18.309863987378776
LA,llama3-8b-inst,alphaedit,5000,EARLY_FIRST_20PCT,1000,NS,6083,10000,0.6083,0,5312784f59306e343aae284115377591d3d14ac9ee58d1b70f3ff4d284f47098,f242d5a845845202ac0ec162d1ea5b8afd7a76ca49651e644af9f449b1a74b51,3bc6b6decfc7db646d7f2a112dd2a942114ad22531fe8603f890cbc80a01698f,10000,8.401341411909222,8.214602947235107,14.023499393463135,28.937475204467773,10000,7.116396795186307,6.854570388793945,12.519173336029054,26.09296226501465,10000,1.284944616722915,1.1197409629821777,7.068883526325226,18.01797068119049
LA,llama3-8b-inst,alphaedit,5000,MIDDLE_60PCT,3000,RS,2781,3000,0.927,0,136c7e7e287d2d9ebf909f273784134962868841efb047d21ed9ae89d748f059,a5055cb8e73153720beebbad5f8ded1b4802ba57c653d41218c51c4fec7ed729,3484e4cdd56eeeaa09da895abeb3f2d7041b07fdbb8374917f9bd39eb5e34fe3,3000,2.289518694723721,0.28113992512226105,8.015067672729492,22.958847045898438,3000,9.92904108386611,9.647157192230225,15.43107328414917,27.957984924316406,3000,7.639522389142388,7.580122067593038,14.781396553711964,27.95734104386065
LA,llama3-8b-inst,alphaedit,5000,MIDDLE_60PCT,3000,PS,5139,6000,0.8565,0,14576f8bb6f4c5b5d16d3bed43aa63ef50eace3a4f8d15063bfa681d07aa3cbc,d6005385819e48b4037a0ce89e2b5b0ba9ecb259f6584be02b8ec35c9efd6df4,2fd5667ac95a5af4c0390ec00f57d65263a2821ad5c4301761d632f2914309ac,6000,3.399074316327864,2.0284985303878784,8.84798908233643,22.09787368774414,6000,8.47857595220084,8.19636058807373,13.525139617919923,25.04901885986328,6000,5.079501635872976,4.85271418094635,11.704381688684224,25.048724217922427
LA,llama3-8b-inst,alphaedit,5000,MIDDLE_60PCT,3000,NS,18220,30000,0.6073333333333333,0,c3dcdf77a74a7b423f27f9c5dd50d250ba93d42375448b3f891376a030a3dfa1,387309b6375be3e0dfe9f192286cf0476132964761b28842c17c40271c789087,d5f7656af580a99dd90bb228d03404402af8d323dec733aba4a9ef3f883f2a59,30000,8.231381645186435,8.123156547546387,13.786891841888432,27.749149322509766,30000,7.024907921370849,6.710666179656982,12.309286117553711,25.471940994262695,30000,1.2064737238155874,1.0987467765808105,7.006901097297669,22.030292451381683
LA,llama3-8b-inst,alphaedit,5000,RECENT_LAST_20PCT,1000,RS,994,1000,0.994,0,2ab08ea00a94d2f85506f26e27bb287bd8c185a4fdc0a046a528c98ded8bc490,2a5ddfe33aaac033a4701b8e4f9127f61a23e6233f86dcb686502859eda95095,caac3b9eedf568571e79b578f79b4b1eb09625db6dcbaf0d3d1022f398d61540,1000,0.4975049409964267,0.010577035136520863,1.0045426011085516,15.741708755493164,1000,12.393033076763153,12.147956371307373,17.703432083129883,27.018356323242188,1000,11.895528135766726,11.660503991995938,17.637269681112958,27.018036535853753
LA,llama3-8b-inst,alphaedit,5000,RECENT_LAST_20PCT,1000,PS,1899,2000,0.9495,0,03d6aa9405e4d2297434000f91f4e266e029aeb0f205c46ce6bb4295c960b530,2e98d10524c594f089b4d55fe9b314a5e8e903bcf9bc2dea61552554df7ffaf9,fe4b051080c930c97794d847c68d84947bb5b4a33c165e43ce47827512d54e14,2000,1.7593364644943148,0.42199280858039856,5.537533760070802,19.445573806762695,2000,9.816465894691646,9.55764389038086,14.612839698791506,26.058855056762695,2000,8.057129430197332,7.931573927402496,14.108531467150897,26.057532946462743
LA,llama3-8b-inst,alphaedit,5000,RECENT_LAST_20PCT,1000,NS,6022,10000,0.6022,0,685ea0e2f9fe7ecc77e7f6cc4486c7eb640d38ec69bbd6f7326e34130f647c3c,0306471fde89edb4c5a17a067e61cc6473896e1c1edad4e03ee093fecc77f174,d0e6fe31d818d75a122ffa4e158fdff97c92dd189d2325035caadc8ed93316e0,10000,8.217525049848055,8.142465591430664,13.742659378051757,29.4208984375,10000,7.006514674783824,6.792169570922852,12.16027193069458,25.25877571105957,10000,1.211010375064232,1.0404772758483887,6.956951808929445,20.415201425552368
LA,llama3-8b-inst,alphaedit,7500,EARLY_FIRST_20PCT,1500,RS,768,1500,0.512,0,408195a1334a198be6a76f7decc790b46bf105ffae00819bfdce89109d866e16,5f37a3c3e429edd4d1e1704ce3456449a2aec211ad0642482c23b5dfbbf3466b,ac7b643c1c11dbc8ac904d5ca1a7705cd4e8f821b14c45fe000b782abebbb0fb,1500,9.548677784823502,9.428263664245605,14.51283178329468,28.819944381713867,1500,9.744757718463738,9.746024131774902,14.547855854034427,26.535396575927734,1500,0.19607993364023665,0.08239412307739258,4.75474214553833,17.805655567906797
LA,llama3-8b-inst,alphaedit,7500,EARLY_FIRST_20PCT,1500,PS,1472,3000,0.49066666666666664,0,ba2674ec768af17973e44179c0b4b62b342fa971362f39d3d964635421d3cb5e,7795ef737dcf36b98a4f097d55ea903fc158397b376d19cab805317cdeb9078b,9c354a7fc42a161c8b5d2da39ad1777ab8bfde037f3d94cdd6e7ba60c77aa10c,3000,9.884436666980386,9.99853229522705,14.561785793304443,24.695783615112305,3000,9.765090860144545,9.722133159637451,14.479084014892578,23.064348220825195,3000,-0.11934580683584015,-0.07082128524780273,4.14394302368164,13.059321641921997
LA,llama3-8b-inst,alphaedit,7500,EARLY_FIRST_20PCT,1500,NS,8285,15000,0.5523333333333333,0,c39f59ac5090975ba2904e32ffa83f79f16aa0976b460263c4f149ab0a2419b7,65e0c7b61c139c4a55852f50e5973c85d6aec486a4b56392f43b18b4ac63b73f,6c84f4604eb92fc88b2943d40798e91daa00fa0cae710fe3a32df63b4ff3570c,15000,10.184971317943608,10.20793628692627,14.972472190856935,29.258014678955078,15000,9.65488235916694,9.646666049957275,14.51933641433716,29.926485061645508,15000,0.5300889587766685,0.4325528144836426,5.0792682647705085,18.301876544952393
LA,llama3-8b-inst,alphaedit,7500,MIDDLE_60PCT,4500,RS,2817,4500,0.626,0,a7350e85f8093937ad0ed786c8051e65e3a63cb10073c35af2c60a6039566065,55e7a249e328be93ad06d339540f3fbafc635642e76d06b64a2c8e2ed0e613b7,a4e441a9328ff54a7102faab5582401630f2bea7523eee6a5cd47090f3290f90,4500,8.530111604477693,8.766128063201904,13.913643741607665,25.33791160583496,4500,9.92134855467081,9.850297451019287,14.781480026245118,26.089513778686523,4500,1.3912369501931179,1.2733972072601318,6.474568843841553,22.153224839945324
LA,llama3-8b-inst,alphaedit,7500,MIDDLE_60PCT,4500,PS,5071,9000,0.5634444444444444,0,d62aa11acf84f28312791dd596c9ee3dd6bd21d0c67f726de62feab8d72729a5,e44d92da2b4b3007932573b502bac339f71f5ed9537ea4be48962f9b07c81917,6f498b35cba3367f89e4d335a553f33cc2431d370949f1ea1bd215b2831a7b65,9000,9.353086109898195,9.470110893249512,14.31935453414917,25.498153686523438,9000,9.960324548714691,10.004027843475342,14.536258697509766,26.60926055908203,9000,0.6072384388164953,0.529961109161377,5.046236371994019,17.42613940744195
LA,llama3-8b-inst,alphaedit,7500,MIDDLE_60PCT,4500,NS,24181,45000,0.5373555555555556,0,b6df2c7574e574b86e78147360dd326a950a0a5df343e2e4d535e08dc00112f2,94bc0137f760830f5085e2c4032de7ed5824adc07da380149a0c5435c83127df,4761632380de621970791dab688a0edc6d1c0d811cbebc3e885579dc3b4c5e9d,45000,10.143165711416628,10.136420249938965,15.064071178436278,28.41573143005371,45000,9.768049322482778,9.730370998382568,14.736502647399902,30.895174026489258,45000,0.3751163889338511,0.3293018341064453,4.960540771484375,20.81229343637824
LA,llama3-8b-inst,alphaedit,7500,RECENT_LAST_20PCT,1500,RS,1446,1500,0.964,0,dd4ea513188529d05326d1a204708134840d1657a2994b7932344271d98ef39d,ff8bdd7eae7fb9020715eadf8fab0ae435af71e1403e42a4612881c6910218c0,6d7b0710a011a498b8a7fbb49912ed78444aa769bfb48d9371f910cf105f4ee8,1500,1.9475062404994956,0.09421487152576447,7.177655601501465,23.98056411743164,1500,11.63239874124527,11.321168422698975,17.242648887634278,27.933773040771484,1500,9.684892500745773,9.76347552437801,16.75664225676156,27.93373048396097
LA,llama3-8b-inst,alphaedit,7500,RECENT_LAST_20PCT,1500,PS,2553,3000,0.851,0,1ed85e13f5ba60d34145a05683df7fc766c3414299565061a68abc7930034b92,de79d1f86034225b52e9bc4ecfbea3da30aa206a2037c048bc00652e39826040,bf0aeacc3d1c81f35c310ae5afa2e08ccbbe7eb436cdfe663db4df3cadaec15f,3000,4.893413257895482,4.1707611083984375,11.14622116088867,21.74818229675293,3000,10.183516502166787,10.187499046325684,14.709321880340577,24.65165138244629,3000,5.2901032442713065,4.72841215133667,12.49009979814291,24.49486054480076
LA,llama3-8b-inst,alphaedit,7500,RECENT_LAST_20PCT,1500,NS,8000,15000,0.5333333333333333,0,7c6c3e3efc84f6e4b844f820eac7412a85789e8fa7853ac9c889bc9fa78d4c45,076e23e050e761ff74fdf3bfcd634af5c647001f239d1cde4b101cc78187c177,98a255a78bc4ee8aae58e4cecc66653c3197e8ade0c05ec04cbdd8d2f57bf441,15000,10.050626293747046,10.073462009429932,14.875224113464357,26.49159049987793,15000,9.696740703542531,9.612706661224365,14.76967716217041,29.129457473754883,15000,0.35388559020451504,0.29140520095825195,5.081742191314697,19.884142756462097
LA,llama3-8b-inst,alphaedit,10000,EARLY_FIRST_20PCT,2000,RS,1028,2000,0.514,0,fb26a96dfa43a241d4204eb3ef7cf5abec5a6ca1d270bc87e97985e566693a58,1e0c040b7134be97c6e034081f8178c9b5b80b66a60c47b8c6f423cce7f8c3e1,2098ddc1cbba9dd15c9cb52943986a07c70772800187380d0b0ddb2a025f6fd9,2000,10.555901589445188,10.811291694641113,14.52031946182251,24.250869750976562,2000,10.62893174879253,10.842009544372559,14.608796405792237,24.816814422607422,2000,0.07303015934734139,0.09816884994506836,4.271464729309082,16.60844135284424
LA,llama3-8b-inst,alphaedit,10000,EARLY_FIRST_20PCT,2000,PS,1973,4000,0.49325,0,75432e0fe6d1d2a67e814dcb013ed44a3a8608465dc3551158ca92be4856f839,f83d126bca05d945b96ad6fd6be3fbe62a3ebf92da6f6fe471840f846b3fd3f4,bf85b62fb68ad926fbe027b3b9a46ca89b1b818a9d9753d3db947898ee04ef9a,4000,10.630618732807692,10.81617021560669,14.502437686920166,22.216068267822266,4000,10.599408107518684,10.839622497558594,14.390975761413573,21.751056671142578,4000,-0.03121062528900802,-0.03462791442871094,3.8676853179931636,15.13996148109436
LA,llama3-8b-inst,alphaedit,10000,EARLY_FIRST_20PCT,2000,NS,10453,20000,0.52265,0,07972454d677846c2e0b9ad4971f7bda57e0c00a0ef7d899a95383e458fae365,6e15cc2ce5b3712143bf064d6a400eae5ead013895912a97e522613521ec6acf,9aa6a2026a0269bccc6e7028f0a2767fa1e67b50617091f1f0d925628643d4a8,20000,10.50991817460776,10.785923957824707,14.615182876586914,26.99365997314453,20000,10.338477361220866,10.530811786651611,14.519439029693604,29.563512802124023,20000,0.17144081338689285,0.18993854522705078,4.5960088849067695,17.20358371734619
LA,llama3-8b-inst,alphaedit,10000,MIDDLE_60PCT,6000,RS,3816,6000,0.636,0,4d453afd9632f05da254a11ba245595858eb21e24eccce192c5e766f481e1844,a836bd5f8292c94e15bc763a4c1c1af159ecb4fd05051e19b77ab163bc6c564f,06051dfdb5bb656aa2923db5467ff05ef7f7934810a13673d0377758c2e9dc2d,6000,8.856103319017658,9.303929805755615,13.883193874359131,23.218303680419922,6000,10.548049567331871,10.654382705688477,14.657345008850097,24.186431884765625,6000,1.6919462483142125,1.298858642578125,7.166929244995121,21.041357330977917
LA,llama3-8b-inst,alphaedit,10000,MIDDLE_60PCT,6000,PS,6900,12000,0.575,0,69c06ef6a209305af592f3122d057d242d9effa4c01b35403028a3046b814eda,b8bbbb375226e9d33c1516eb9c8f35164ab29e2093b56782e6791e0d86d1483c,2c94e12a15da34737d0c74a2129fdd44a6ba4d0aa6f0d00d64c616cd0b411d15,12000,9.918926815369186,10.235233783721924,14.16700029373169,23.346250534057617,12000,10.641591397901376,10.810858726501465,14.563498687744142,26.88607406616211,12000,0.7226645825321902,0.5926508903503418,5.112883949279786,21.073232580907643
LA,llama3-8b-inst,alphaedit,10000,MIDDLE_60PCT,6000,NS,30385,60000,0.5064166666666666,0,df82560f0bf3a0eb95dd21179b8eaada408cefe4343e752fd2620dc148df0c16,dd3ffedb3949797a1f573491fd337fe9b7f376279166e50d09fdf6960e950009,a7bdce658ddcd94011637a72529c3a039b973543d7872012dc77a822e449bbce,60000,10.418898398042774,10.699761390686035,14.644134712219236,27.559051513671875,60000,10.437983561215713,10.665389060974121,14.641250038146973,29.563556671142578,60000,-0.019085163172937732,0.0581812858581543,4.438446998596191,21.433356795459986
LA,llama3-8b-inst,alphaedit,10000,RECENT_LAST_20PCT,2000,RS,1941,2000,0.9705,0,1709bc5857c59b9344c6387f619a48111210c50163079f2fd1cfd1427cb8a2a7,0e4b28bb750278964998ec6f1cf62f4dd9d95e89de3d8ed618c31bc573ecc2de,6b5d9e0f8f8320b64fa623fd700960a44cde0c5e66b220f92e850cdde75e74c6,2000,2.118053428502553,0.2677391767501831,7.029033851623537,17.02143669128418,2000,11.883438086867333,11.55820608139038,16.507830619812015,32.47736358642578,2000,9.765384658364779,9.721305297221988,16.296483556972817,32.47717799479142
LA,llama3-8b-inst,alphaedit,10000,RECENT_LAST_20PCT,2000,PS,3412,4000,0.853,0,899d64f6915c859ea8bfe7a6b20a10c780b00fbde8b21ec2eb297efd63545116,ac17348c2319c3936cd1794e4cd245f420e493c3ed7d5fd38c9b0f7e8007a4f6,05c9f282d035320365376b07370ce7e4e7b62b16a6562c61f5bd8d95f5de2cb8,4000,5.397477941375963,5.187024831771851,11.30486249923706,26.662622451782227,4000,10.614223043814302,10.534248352050781,14.768339252471923,31.15506935119629,4000,5.216745102438338,4.627686381340027,12.20525849291589,31.154906524563557
LA,llama3-8b-inst,alphaedit,10000,RECENT_LAST_20PCT,2000,NS,10080,20000,0.504,0,5662e9989e48a8ae13fa8941ee17a503f61ee358b5cc4c4f92bbf1a49f8409f4,b9024dd246e3637e7261373d9a6564a93d622d2417a710558e870ada4c3e2e41,a21619d4720dc73fa01e4bc287036229774c3faf0fe3fb3c04c775c86df83b45,20000,10.30621486166539,10.61924934387207,14.602389049530032,25.871498107910156,20000,10.380218589461363,10.550286293029785,14.554418849945069,25.422515869140625,20000,-0.07400372779597238,0.030689716339111328,4.452207469940186,15.786991834640503
QM,qwen2.5-7b-inst,memit,1000,EARLY_FIRST_20PCT,200,RS,192,200,0.96,0,747416dce5451a5f27c189445ab925d694ccc1bdeb9c20921ba9b87a148bd2d1,7c847772552a0e205ec228c158d169f6b7671906497a366d68664872a9006145,154835cf54a6e5f46d633b14422aa8cf3cfe271238e2fb91390988c93bbd7191,200,0.7328916668593592,0.04090903326869011,1.5854230165481564,14.34988784790039,200,12.446327374577523,12.122819900512695,18.739700698852538,30.25710678100586,200,11.713435707718164,11.793928153812885,18.69347621388733,30.255790028022602
QM,qwen2.5-7b-inst,memit,1000,EARLY_FIRST_20PCT,200,PS,384,400,0.96,0,567149d65ceb443afef2499bbb3e06e6cfaa471d85476c4a431b7fb8089e50a2,acf6a8968ec41dcbbcd16062c95602f7f7ad4b2612cd84d27328a40d03bb3e7b,991072b1ae6ad17adfa487a2a6f1d264d2f1262dbcf750c60f85e91c517f988f,400,1.7653944465779206,0.348798006772995,5.587899255752564,14.392008781433105,400,11.763966829180717,11.23514699935913,17.538376998901366,29.934654235839844,400,9.998572382602797,9.891795229166746,16.87652434781194,29.933708280848805
QM,qwen2.5-7b-inst,memit,1000,EARLY_FIRST_20PCT,200,NS,1394,2000,0.697,0,a50c0dbba9876f202616b2671229762822e1f4b7414e0ed68fbb326b646a1caf,30b6ebdd51432bf6257597f4e190f637c7308b58669f2d2d9a057f811b79c723,0b912885757d60a56a171dab74d40044c460791075fc48c2d5047c8e49186d8c,2000,7.848519717772492,7.737486839294434,12.69369649887085,20.232952117919922,2000,5.8949397412526885,5.349127292633057,10.78899841308594,24.359418869018555,2000,1.9535799765198025,1.8781771659851074,7.012646055221559,17.17046344280243
QM,qwen2.5-7b-inst,memit,1000,MIDDLE_60PCT,600,RS,593,600,0.9883333333333333,0,3867d8b262f1bd9445bbcb7a3ca1c411ea05aa22a70d4f70dbccec9f38f3d0ca,2e182c8507c5318a157ccbe037c4764fe27866cf99b8082a722cbd85879cf259,28404b0ba9d1752d2a30beba0fa58c484dd7049d55b87224b5e2c3694d5efa90,600,0.3683141950367402,0.03302861750125885,0.6359761536121373,12.104670524597168,600,12.529233845074971,12.231215000152588,18.577299118041992,28.753671646118164,600,12.160919650038231,12.054615892004222,18.561040620692072,28.7526771009434
QM,qwen2.5-7b-inst,memit,1000,MIDDLE_60PCT,600,PS,1166,1200,0.9716666666666667,0,b00350cc0445396122198513e90d431edecc2000b42337a1997f3fd8a7b93b41,6f0baff1a67b31cfcccdd78c8f9567de6664b87e28bd6f482242846131100fb2,70b7bf306f2800d83880465a4d929b6fa3e295b0ca3e507f397c46c686b6f57a,1200,1.4671178623201921,0.30632340908050537,4.817788648605348,17.03708267211914,1200,11.428499814060826,11.296639919281006,16.951754951477053,29.36614418029785,1200,9.961381951740634,9.927197143435478,16.54676565974951,28.98369387333514
QM,qwen2.5-7b-inst,memit,1000,MIDDLE_60PCT,600,NS,4104,6000,0.684,0,1ebd46700d10c92b504c26b118dd31c2b67a22dc0cd602ce564bb2742dcc001b,ba5c0391e6a3de6b1d90791bc8de7f859f7bb1bc9de379c0015076aab635c970,010fc2b2ddbdb04e07225f2a99a92f31a66441c19bb69b684d3a810fe95fe306,6000,7.8418973070423625,7.714129447937012,12.617928695678712,21.782651901245117,6000,5.843910658346334,5.471486806869507,10.920706844329835,23.733829498291016,6000,1.9979866486960285,1.9464362859725952,7.618050575256351,19.719307210296392
QM,qwen2.5-7b-inst,memit,1000,RECENT_LAST_20PCT,200,RS,200,200,1.0,0,8fec771a7f38946b499599d9c9af61d08ed9d261a8c7085d351842645cd111ae,3acab8da8547523ba34278c463c315215de2658507ba7b2eb7b1f0929f4edf27,cf42d8b8ba479a1bced7153ec7b184c503a7099729901e66b49e15d6cfc1619c,200,0.14943976872193163,0.017256279475986958,0.11606453061103819,12.256601333618164,200,13.209300055503846,13.228134155273438,19.053486251831053,22.169147491455078,200,13.059860286781914,13.185492798918858,18.985773587517905,22.16863681009272
QM,qwen2.5-7b-inst,memit,1000,RECENT_LAST_20PCT,200,PS,387,400,0.9675,0,0b34b84e7ae4b2953b29fb53ff73d4025cc2bdc1aa6b856fde0b00027f765028,27a2e0c598278920f434561a629bb43e7b9b68667a04802b22c3d77334fefe98,924e0da53ca8330dee01a62fff1a0d9106a8eb52b3c2b1d9eb9439ef87c4aa6b,400,1.404074014173457,0.24282414466142654,4.923947715759278,12.52678108215332,400,11.418826504908502,11.317151069641113,17.587375068664556,26.77552032470703,400,10.014752490735045,10.105578701943159,16.792066280916334,26.77519922645297
QM,qwen2.5-7b-inst,memit,1000,RECENT_LAST_20PCT,200,NS,1450,2000,0.725,0,f14fd75c939012807ee5daab47df849a42442c56a0cdbb01efd3a21f3a190656,c80ab13114bfd346b1356209a49bb94351a269443e83c9f9630689102f308c70,7edae7a155a6ddef2e12ae33277b0ff48a042d6cb35e59ebf9e172e32a892100,2000,8.105028064846993,7.991921663284302,12.937902641296388,22.82889747619629,2000,5.7922175506232305,5.310288190841675,10.865150547027588,23.203901290893555,2000,2.312810514223762,2.4258153438568115,7.537979388237001,18.141289949417114
QM,qwen2.5-7b-inst,memit,1500,EARLY_FIRST_20PCT,300,RS,248,300,0.8266666666666667,0,46e5930e400829dc6f4394ea50354766f632caadf607471daff0c599e219d4e1,178470986f4797ae7498278967614c8794e93d1d03fddb3b34e4e4750fc93a0a,b462e489b50df705478bd80079ff12d9cdf701165a342d4086cb190f35cd1cbe,300,3.495428249003113,2.373315930366516,8.497958564758303,19.501806259155273,300,8.428563913603623,8.11634635925293,14.329337787628173,22.897666931152344,300,4.933135664600511,4.200598359107971,12.628734433650974,22.88058482296765
QM,qwen2.5-7b-inst,memit,1500,EARLY_FIRST_20PCT,300,PS,456,600,0.76,0,9c22b3f06e83ba20edbd54018a120f6c660b00c469820e42f3c7faee4a431a72,681c93f9742be4595ab4e18b18c4f9fc01d82f48756baeb59c4aab951adf4c79,3c8fd4199d51dbc972cd0cf9424f8ccbc9f44d9607cedc61c9da1a4bc70dc068,600,4.925718038977041,4.260225296020508,10.470188426971436,19.66412353515625,600,8.747794413765272,8.74673080444336,13.61571912765503,21.2418155670166,600,3.8220763747882303,3.5066440105438232,10.163173202495095,21.2416218706785
QM,qwen2.5-7b-inst,memit,1500,EARLY_FIRST_20PCT,300,NS,1810,3000,0.6033333333333334,0,7f4e8383270307eff1642fc646aa3feccf16dff9408f50bdd4b814ffd1ab3dbb,4a35eea27a0d118419714a9e1054945b435b65e6ae33dc3c9cafab396db01a2f,3fc35c05f907a43182558f2bca64a4087d617b6c79962a899d4dbbf92be62d5c,3000,7.267857539948076,7.019417762756348,11.849193000793456,23.427778244018555,3000,6.358963310051089,5.974326133728027,11.229304885864256,20.073413848876953,3000,0.9088942298969874,0.8656291961669922,5.589237189292907,14.401027619838715
QM,qwen2.5-7b-inst,memit,1500,MIDDLE_60PCT,900,RS,758,900,0.8422222222222222,0,5a4a1a4fa422b22ecc3d1868f6ea6608ced612cdee6ae4c59bc7d77a707f12c6,5839eb5e42348ae710625b8ab52419813b05cb3a542feff0f2988075acf67531,1c517edb8b3b6715c9076a77f57ef5245bc1ead6603459aa982452c3dcbb8b53,900,2.8818121622301343,1.7960785031318665,7.419020223617555,16.320079803466797,900,8.202852883893582,7.855007171630859,13.205893611907959,26.786725997924805,900,5.321040721663448,5.040588855743408,12.169413912296296,26.78546567738522
QM,qwen2.5-7b-inst,memit,1500,MIDDLE_60PCT,900,PS,1432,1800,0.7955555555555556,0,c384cc543f5a167550db764125e4fd501e484a83cdbbb61d7783870d3544722f,7a05e95cc657e9a2168493366437f9c5a06b5d8ee6b021c0b231f7f5a0073031,84c54a213abdf448f572cea95c2b1f1001c903e313827a4e3a3add91b0fe42f2,1800,4.344018376712209,3.598634123802185,10.071598339080813,22.45309829711914,1800,8.635412574236591,8.427492141723633,13.482773399353029,24.216577529907227,1800,4.291394197524383,4.021118104457855,11.049889195710422,24.21593400684651
QM,qwen2.5-7b-inst,memit,1500,MIDDLE_60PCT,900,NS,5658,9000,0.6286666666666667,0,a0069774d8a2ef270472cb1db55ae9578c4bebf78de71507b641d6263095b57f,a3dd7a2ef897b3518eaa57a54d803666378e89b6d043adc2a795f4f32b5475ec,1c0e145748d18044461ff6883fed75bca040b86ab2dd68ace8d0577dd39ea000,9000,7.680233111872804,7.472390174865723,12.273066711425782,23.216257095336914,9000,6.501122919332029,6.204053640365601,11.405463695526123,23.05983543395996,9000,1.1791101925407743,1.130434513092041,5.9392009496688845,18.694236278533936
