cell,arm,batch,stage,age,start_ordinal,end_ordinal_exclusive,category,target,unit,prompt_den,strict_num,correct_token_num,target_token_den,nll_n,nll_mean,nll_median,nll_q25,nll_q75,nll_p90,nll_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rewrite,new,request_cluster,180,173,175,182,180,0.19782125093903838,0.010238624177873135,0.003549259970895946,0.025011727586388588,0.089503318816423316,13.211041450500488,180,14.4569278286063,14.54235865175724,11.088048230856657,17.103341849520802,19.895219675567933,33.342911147745326
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rewrite,true,prompt,180,0,2,183,180,14.654749079545338,14.624731063842773,11.158842086791992,17.196130275726318,19.901578903198242,33.344615936279297,180,14.4569278286063,14.54235865175724,11.088048230856657,17.103341849520802,19.895219675567933,33.342911147745326
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rewrite,true,request_cluster,180,0,2,183,180,14.654749079545338,14.624731063842773,11.158842086791992,17.196130275726318,19.901578903198242,33.344615936279297,180,14.4569278286063,14.54235865175724,11.088048230856657,17.103341849520802,19.895219675567933,33.342911147745326
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,new,prompt,360,246,249,364,360,1.6591963461612118,0.31432045996189117,0.029703697189688683,2.2325569987297058,5.4483064174652114,15.422328948974609,360,10.892703523413228,10.985895005986094,7.6945191025733948,13.6652885369258,17.34045759849251,27.290600765496492
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,new,request_cluster,360,246,249,364,180,1.6591963461612118,0.58338622655719519,0.092078694782685488,2.5377160055340937,4.5865068912506102,15.032147884368896,180,10.892703523413228,10.685418415814638,8.2875600308179855,13.950348553713411,17.0121519926819,26.282117658294737
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,true,prompt,360,0,2,366,360,12.551899869574441,12.183190822601318,9.5642428398132324,15.345003366470337,18.010896682739261,27.336532592773438,360,10.892703523413228,10.985895005986094,7.6945191025733948,13.6652885369258,17.34045759849251,27.290600765496492
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,rephrase,true,request_cluster,360,0,2,366,180,12.551899869574441,12.238943576812744,10.347067832946777,14.908882856369019,17.641376543045041,26.314348220825195,180,10.892703523413228,10.685418415814638,8.2875600308179855,13.950348553713411,17.0121519926819,26.282117658294737
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,new,prompt,1800,44,54,1820,1800,8.9747501977988406,8.9487133026123047,6.6515077352523804,11.391922235488892,13.308277702331544,23.330123901367188,1800,-3.1358748794440179,-3.246363639831543,-5.9884317368268967,-0.36947007477283478,1.7897681236267122,18.936949573457241
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,new,request_cluster,1800,44,54,1820,180,8.9747501977988406,9.0511721134185805,7.6343460083007812,10.702011513710023,12.138680334091186,14.328991889953613,180,-3.1358748794440179,-3.4172513913363218,-5.1604655236005783,-1.2953838042914867,0.74875969171524048,7.7260778382420536
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,true,prompt,1800,211,237,1830,1800,5.8388753183548232,5.2986595630645752,3.0006442070007324,8.3802893161773682,10.730631446838389,24.056516647338867,1800,-3.1358748794440179,-3.246363639831543,-5.9884317368268967,-0.36947007477283478,1.7897681236267122,18.936949573457241
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,locality,true,request_cluster,1800,211,237,1830,180,5.8388753183548232,5.6728479266166687,4.106905072927475,7.307898533344269,9.2724710941314701,12.036391925811767,180,-3.1358748794440179,-3.4172513913363218,-5.1604655236005783,-1.2953838042914867,0.74875969171524048,7.7260778382420536
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,new,prompt,60,60,61,61,60,0.021126468244134836,0.0075256652198731899,0.0030028679757378995,0.025722279213368893,0.062953884899616258,0.14831042289733887,60,14.280446164545477,14.690838154754601,9.9930086764506996,18.290389710717136,21.074184099143896,23.575306871440262
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,new,request_cluster,60,60,61,61,60,0.021126468244134836,0.0075256652198731899,0.0030028679757378995,0.025722279213368893,0.062953884899616258,0.14831042289733887,60,14.280446164545477,14.690838154754601,9.9930086764506996,18.290389710717136,21.074184099143896,23.575306871440262
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,true,prompt,60,0,3,63,60,14.301572632789611,14.69905948638916,10.025187015533447,18.290976047515869,21.089180564880373,23.578227996826172,60,14.280446164545477,14.690838154754601,9.9930086764506996,18.290389710717136,21.074184099143896,23.575306871440262
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rewrite,true,request_cluster,60,0,3,63,60,14.301572632789611,14.69905948638916,10.025187015533447,18.290976047515869,21.089180564880373,23.578227996826172,60,14.280446164545477,14.690838154754601,9.9930086764506996,18.290389710717136,21.074184099143896,23.575306871440262
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,new,prompt,120,84,85,122,120,1.5615920703268784,0.43942548334598541,0.056955371983349323,1.8823909759521484,5.2747784614562994,13.401766777038574,120,10.28403799726002,9.1675196029245853,6.5119921631994657,13.78076952137053,18.679969576187432,22.954896938870661
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,new,request_cluster,120,84,85,122,60,1.5615920703268784,0.74482609459664673,0.13278366485610604,2.7187745422124863,3.6281540429103192,7.7418181896209717,60,10.28403799726002,9.5569708747789264,6.5763908815570176,13.054410347132944,18.521498199086636,22.225138398294803
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,true,prompt,120,0,6,126,120,11.8456300675869,11.494282722473145,7.9718952178955078,14.764938116073608,18.730702781677248,22.955604553222656,120,10.28403799726002,9.1675196029245853,6.5119921631994657,13.78076952137053,18.679969576187432,22.954896938870661
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,rephrase,true,request_cluster,120,0,6,126,60,11.8456300675869,12.417610645294189,8.2602716684341431,14.324603199958801,18.617532348632814,22.227568626403809,60,10.28403799726002,9.5569708747789264,6.5763908815570176,13.054410347132944,18.521498199086636,22.225138398294803
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,new,prompt,600,17,26,610,600,8.6927345002722003,8.8711233139038086,6.1027328968048096,11.088609218597412,13.311314487457276,19.405563354492188,600,-2.8381972756640366,-3.0260648727416992,-6.0677851438522339,-0.084635496139526367,2.537130451202394,22.363261891528964
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,new,request_cluster,600,17,26,610,60,8.6927345002722003,9.1230735301971428,6.748169565200806,10.185725998878478,11.757169909477234,15.751808834075927,60,-2.838197275664037,-3.1892855040729042,-4.8838588509708645,-1.0156367182731629,2.0041807937622069,13.399387264065444
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,true,prompt,600,79,109,630,600,5.8545372246081628,5.4005510807037354,2.9841203689575195,8.0788328647613525,11.009303760528566,22.407421112060547,600,-2.8381972756640366,-3.0260648727416992,-6.0677851438522339,-0.084635496139526367,2.537130451202394,22.363261891528964
QM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,locality,true,request_cluster,600,79,109,630,60,5.8545372246081628,5.1376051068305966,3.8389086037874223,7.7317290484905241,9.2075879466533674,16.443270492553712,60,-2.838197275664037,-3.1892855040729042,-4.8838588509708645,-1.0156367182731629,2.0041807937622069,13.399387264065444
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,new,prompt,80,73,74,81,80,0.54491972095929664,0.018998319283127785,0.0056128617143258452,0.07672530971467495,0.50975199341774202,13.238097190856934,80,13.364145746904978,13.870821383170551,9.9936357904225588,17.23322235501837,20.44334975615784,26.222790601314045
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,new,request_cluster,80,73,74,81,80,0.54491972095929664,0.018998319283127785,0.0056128617143258452,0.07672530971467495,0.50975199341774202,13.238097190856934,80,13.364145746904978,13.870821383170551,9.9936357904225588,17.23322235501837,20.44334975615784,26.222790601314045
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,true,prompt,80,1,2,81,80,13.909065467864275,14.019728660583496,10.68531322479248,17.273284435272217,20.477442741394047,26.223283767700195,80,13.364145746904978,13.870821383170551,9.9936357904225588,17.23322235501837,20.44334975615784,26.222790601314045
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rewrite,true,request_cluster,80,1,2,81,80,13.909065467864275,14.019728660583496,10.68531322479248,17.273284435272217,20.477442741394047,26.223283767700195,80,13.364145746904978,13.870821383170551,9.9936357904225588,17.23322235501837,20.44334975615784,26.222790601314045
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,new,prompt,160,101,103,162,160,2.0847057786050756,0.40701377391815186,0.052589982748031616,3.573188841342926,6.7663313388824458,13.982182502746582,160,9.9694609302815476,10.212357699871063,6.0583155155181885,13.81240888684988,17.912112737819552,22.32275310040859
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,new,request_cluster,160,101,103,162,80,2.0847057786050756,0.87444241344928741,0.16471010656096041,2.6446895080152899,6.7712993502616907,13.406092166900635,80,9.9694609302815476,10.400458287098445,6.5353522151708603,13.493383027380332,16.287439672416077,22.004281014342268
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,true,prompt,160,1,2,162,160,12.054166708886623,12.126191139221191,8.6837122440338135,15.197828054428101,17.976637268066405,22.322992324829102,160,9.9694609302815476,10.212357699871063,6.0583155155181885,13.81240888684988,17.912112737819552,22.32275310040859
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,rephrase,true,request_cluster,160,1,2,162,80,12.054166708886623,11.785808563232422,9.344915509223938,15.229828715324402,16.739246702194215,22.004674911499023,80,9.9694609302815476,10.400458287098445,6.5353522151708603,13.493383027380332,16.287439672416077,22.004281014342268
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,new,prompt,800,29,39,810,800,8.7963553815288478,8.6341776847839355,6.0622684955596924,11.531839609146118,13.955272293090822,18.485683441162109,800,-3.3069298666843681,-3.0379794836044312,-6.3497571349143982,-0.14399194717407227,2.22223653793335,22.22543703019619
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,new,request_cluster,800,29,39,810,80,8.796355381528846,8.6196521520614624,7.1654096126556395,10.698060154914856,12.441884691119197,16.213611125946045,80,-3.3069298666843681,-3.2361164331436161,-5.4429541379213333,-0.988084913790226,0.95760641992092721,4.7829394340515137
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,true,prompt,800,114,124,810,800,5.4894255148444788,4.8438873291015625,2.724130392074585,7.7610137462615967,10.350002670288086,22.383523941040039,800,-3.3069298666843681,-3.0379794836044312,-6.3497571349143982,-0.14399194717407227,2.22223653793335,22.22543703019619
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,locality,true,request_cluster,800,114,124,810,80,5.4894255148444788,5.0880269974470131,3.6089184165000914,7.0771029710769655,8.6564982175827048,12.421628856658936,80,-3.3069298666843681,-3.2361164331436161,-5.4429541379213333,-0.988084913790226,0.95760641992092721,4.7829394340515137
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,new,prompt,240,236,240,244,240,0.092113818835120279,0.0093435258604586124,0.0034628972061909735,0.026457415893673897,0.10213253051042556,8.0242853164672852,240,14.318499086190362,14.324789955833694,10.941287199966609,17.311642660701182,20.260045305499805,32.726783749880269
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,new,request_cluster,240,236,240,244,240,0.092113818835120279,0.0093435258604586124,0.0034628972061909735,0.026457415893673897,0.10213253051042556,8.0242853164672852,240,14.318499086190362,14.324789955833694,10.941287199966609,17.311642660701182,20.260045305499805,32.726783749880269
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,true,prompt,240,0,4,245,240,14.410612905025483,14.412941932678223,11.067814350128174,17.316288471221924,20.266041183471678,32.728401184082031,240,14.318499086190362,14.324789955833694,10.941287199966609,17.311642660701182,20.260045305499805,32.726783749880269
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rewrite,true,request_cluster,240,0,4,245,240,14.410612905025483,14.412941932678223,11.067814350128174,17.316288471221924,20.266041183471678,32.728401184082031,240,14.318499086190362,14.324789955833694,10.941287199966609,17.311642660701182,20.260045305499805,32.726783749880269
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,new,prompt,480,337,342,488,480,1.4179721057441006,0.28569856286048889,0.032828551717102528,1.5667779147624969,4.8210143566131629,15.173447608947754,480,10.913366749880099,10.691233530640602,7.5913499724119902,14.020040114875883,18.285979076847433,27.950968824326992
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,new,request_cluster,480,337,342,488,240,1.4179721057441006,0.62190492544323206,0.10072175692766905,2.208135362714529,3.8020808815956113,10.957214832305908,240,10.913366749880099,10.677864680066705,7.6553763896226883,13.735077199642546,17.82930988422595,26.344058946706355
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,true,prompt,480,0,7,490,480,12.3313388556242,11.983209133148193,9.1826729774475098,15.127705574035645,18.444869422912596,28.000656127929688,480,10.913366749880099,10.691233530640602,7.5913499724119902,14.020040114875883,18.285979076847433,27.950968824326992
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,rephrase,true,request_cluster,480,0,7,490,240,12.3313388556242,12.145187377929688,9.4423912763595581,14.84669017791748,17.93776521682739,26.38184928894043,240,10.913366749880099,10.677864680066705,7.6553763896226883,13.735077199642546,17.82930988422595,26.344058946706355
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,new,prompt,2400,63,92,2440,2400,8.6724301327452604,8.7217140197753906,6.372150182723999,11.045925140380859,13.05906171798706,22.928068161010742,2400,-2.8171869595230481,-3.0528244972229004,-5.7937138639390469,-0.046389579772949219,2.7260697364807109,22.007710263133049
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,new,request_cluster,2400,63,92,2440,240,8.6724301327452604,8.7407819271087632,7.318609511852264,10.310026752948762,11.958450679779052,15.500443744659425,240,-2.8171869595230477,-3.1453810095787049,-4.9750419050455097,-1.0089586406946183,1.4470328515768045,13.139554049819708
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,true,prompt,2400,294,340,2450,2400,5.8552431732222123,5.291384220123291,2.9689612984657288,8.3927962779998779,10.921845436096191,24.015487670898438,2400,-2.8171869595230481,-3.0528244972229004,-5.7937138639390469,-0.046389579772949219,2.7260697364807109,22.007710263133049
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,locality,true,request_cluster,2400,294,340,2450,240,5.8552431732222123,5.5817058444023129,3.9460659325122833,7.3889165818691254,9.3566909074783329,16.030908298492431,240,-2.8171869595230477,-3.1453810095787049,-4.9750419050455097,-1.0089586406946183,1.4470328515768045,13.139554049819708
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,new,prompt,80,80,81,81,80,0.029904666885886399,0.0063335176091641188,0.0018795042124111205,0.02035461412742734,0.038471557945013057,0.99757301807403564,80,14.87943792606875,14.437335897586308,12.029985820525326,17.531462221581023,21.536667535454036,25.213336519896984
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,new,request_cluster,80,80,81,81,80,0.029904666885886399,0.0063335176091641188,0.0018795042124111205,0.02035461412742734,0.038471557945013057,0.99757301807403564,80,14.87943792606875,14.437335897586308,12.029985820525326,17.531462221581023,21.536667535454036,25.213336519896984
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,true,prompt,80,0,2,82,80,14.909342592954635,14.440787315368652,12.055614709854126,17.538959503173828,21.548647499084474,25.216241836547852,80,14.87943792606875,14.437335897586308,12.029985820525326,17.531462221581023,21.536667535454036,25.213336519896984
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rewrite,true,request_cluster,80,0,2,82,80,14.909342592954635,14.440787315368652,12.055614709854126,17.538959503173828,21.548647499084474,25.216241836547852,80,14.87943792606875,14.437335897586308,12.029985820525326,17.531462221581023,21.536667535454036,25.213336519896984
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rephrase,new,prompt,160,116,118,162,160,1.2801987597596962,0.24497589468955994,0.042925396002829075,1.5110956728458405,4.2573473453521729,14.059654235839844,160,10.745583684568373,10.376137566519901,7.1166640222072601,13.807371669681743,16.447203765809537,23.703495886176825
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rephrase,new,request_cluster,160,116,118,162,80,1.2801987597596962,0.40242475457489491,0.11538321850821376,1.9463163123291451,3.8411827908828871,7.0313189995940775,80,10.745583684568373,11.095830619335175,7.2548053250648081,13.422901769634336,15.884383633732797,22.86517365090549
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rephrase,true,prompt,160,0,3,164,160,12.025782444328069,11.928706169128418,9.3029232025146484,14.635959148406982,17.026152610778809,23.750822067260742,160,10.745583684568373,10.376137566519901,7.1166640222072601,13.807371669681743,16.447203765809537,23.703495886176825
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,rephrase,true,request_cluster,160,0,3,164,80,12.025782444328069,11.946048974990845,9.2619956135749817,14.552055478096008,16.325800514221193,23.147252082824707,80,10.745583684568373,11.095830619335175,7.2548053250648081,13.422901769634336,15.884383633732797,22.86517365090549
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,locality,new,prompt,800,16,26,810,800,9.0611619893437823,8.8605847358703613,6.5483766794204712,11.458606004714966,14.294379425048827,20.444709777832031,800,-3.2071408540289483,-2.7813983559608459,-5.7684874534606934,-0.25002408027648926,2.1046075820922852,25.018536090647103
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,locality,new,request_cluster,800,16,26,810,80,9.0611619893437823,8.9150257349014286,7.1314182639122006,10.565345561504364,12.672625274658206,16.110655117034913,80,-3.2071408540289483,-3.0336036682128906,-4.9851673513650896,-1.3231952726840972,1.2861612033844017,3.3575862884521483
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,locality,true,prompt,800,102,120,820,800,5.8540211353148335,5.6680402755737305,3.1163861751556396,8.3793675899505615,10.49349479675293,25.019023895263672,800,-3.2071408540289483,-2.7813983559608459,-5.7684874534606934,-0.25002408027648926,2.1046075820922852,25.018536090647103
QM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,locality,true,request_cluster,800,102,120,820,80,5.8540211353148335,5.5873540520668028,4.2458644628524782,7.4586975574493408,9.0209778022766134,11.241361236572265,80,-3.2071408540289483,-3.0336036682128906,-4.9851673513650896,-1.3231952726840972,1.2861612033844017,3.3575862884521483
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rewrite,new,prompt,100,90,91,101,100,0.64525837057619351,0.025211605243384838,0.0078663538442924619,0.14814390614628792,1.0961019873619187,10.436075210571289,100,12.867814986767479,13.73202263424173,9.6600406179204583,16.47650587419048,20.430463181529195,32.275880221626721
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rewrite,new,request_cluster,100,90,91,101,100,0.64525837057619351,0.025211605243384838,0.0078663538442924619,0.14814390614628792,1.0961019873619187,10.436075210571289,100,12.867814986767479,13.73202263424173,9.6600406179204583,16.47650587419048,20.430463181529195,32.275880221626721
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rewrite,true,prompt,100,1,2,101,100,13.513073357343673,13.778751373291016,10.293310880661011,16.597787380218506,20.444112586975098,32.275970458984375,100,12.867814986767479,13.73202263424173,9.6600406179204583,16.47650587419048,20.430463181529195,32.275880221626721
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rewrite,true,request_cluster,100,1,2,101,100,13.513073357343673,13.778751373291016,10.293310880661011,16.597787380218506,20.444112586975098,32.275970458984375,100,12.867814986767479,13.73202263424173,9.6600406179204583,16.47650587419048,20.430463181529195,32.275880221626721
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rephrase,new,prompt,200,130,132,202,200,1.9708456738427775,0.36107680201530457,0.055311831645667553,3.4272202253341675,6.6647396087646467,11.104485511779785,200,9.8380337338014936,10.372313171625137,6.2271685898303986,13.383642837405205,17.656020685518161,23.607467449270189
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rephrase,new,request_cluster,200,130,132,202,100,1.9708456738427775,0.70991397649049759,0.11203657696023583,2.7337695609312505,5.6008007049560602,10.215354442596436,100,9.8380337338014936,10.406976618804038,6.5607252418994904,12.937592501315521,15.738928072783168,22.115871793124825
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rephrase,true,prompt,200,1,2,202,200,11.808879407644271,11.689999580383301,8.6545717716217041,14.822077989578247,18.012238502502441,23.618171691894531,200,9.8380337338014936,10.372313171625137,6.2271685898303986,13.383642837405205,17.656020685518161,23.607467449270189
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,rephrase,true,request_cluster,200,1,2,202,100,11.808879407644271,11.684352397918701,9.0200929641723633,15.0239577293396,16.428840780258181,22.116228103637695,100,9.8380337338014936,10.406976618804038,6.5607252418994904,12.937592501315521,15.738928072783168,22.115871793124825
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,locality,new,prompt,1000,27,37,1010,1000,8.5126550607383251,8.3431806564331055,5.9350064992904663,10.958647489547729,13.461482810974122,23.227254867553711,1000,-2.7206718039363622,-2.5405857563018799,-5.6631333529949188,0.14907950162887573,2.6352478504180912,20.036185622215271
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,locality,new,request_cluster,1000,27,37,1010,100,8.5126550607383251,8.3518565893173218,6.6741943001747135,10.346390855312347,11.938500541448594,15.390264701843261,100,-2.7206718039363627,-2.4151585161685944,-4.7220699980854981,-0.57042766213417051,1.1214934384822879,5.0708607673645023
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,locality,true,prompt,1000,127,137,1010,1000,5.7919832568019629,5.1578342914581299,2.8313555121421814,8.2216897010803223,10.826157474517823,23.993169784545898,1000,-2.7206718039363622,-2.5405857563018799,-5.6631333529949188,0.14907950162887573,2.6352478504180912,20.036185622215271
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,locality,true,request_cluster,1000,127,137,1010,100,5.7919832568019629,5.4564062923192971,3.8755056411027908,7.3775998115539547,9.0747761392593382,12.619836139678956,100,-2.7206718039363627,-2.4151585161685944,-4.7220699980854981,-0.57042766213417051,1.1214934384822879,5.0708607673645023
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rewrite,new,prompt,300,295,300,305,300,0.091539551828124482,0.011565008200705051,0.003991444013081491,0.03119052667170763,0.11040031984448448,6.0777678489685059,300,13.913063512232087,13.978159305872396,10.522485170979053,16.70676086290041,20.151254583534318,30.606083347229287
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rewrite,new,request_cluster,300,295,300,305,300,0.091539551828124482,0.011565008200705051,0.003991444013081491,0.03119052667170763,0.11040031984448448,6.0777678489685059,300,13.913063512232087,13.978159305872396,10.522485170979053,16.70676086290041,20.151254583534318,30.606083347229287
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rewrite,true,prompt,300,0,6,307,300,14.004603064060211,13.985219478607178,10.639022588729858,16.72296667098999,20.153515434265138,30.608352661132812,300,13.913063512232087,13.978159305872396,10.522485170979053,16.70676086290041,20.151254583534318,30.606083347229287
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rewrite,true,request_cluster,300,0,6,307,300,14.004603064060211,13.985219478607178,10.639022588729858,16.72296667098999,20.153515434265138,30.608352661132812,300,13.913063512232087,13.978159305872396,10.522485170979053,16.70676086290041,20.151254583534318,30.606083347229287
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rephrase,new,prompt,600,430,437,610,600,1.3723436757469001,0.27259065210819244,0.032547955401241779,1.5745599269866943,4.7655832767486572,15.657131195068359,600,10.816257465427734,10.446227461099625,7.5460095405578613,13.918885650811717,17.453689327894246,27.67965704575181
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rephrase,new,request_cluster,600,430,437,610,300,1.3723436757469001,0.56267204135656357,0.10263096136623062,1.9926086210361973,3.901881849020723,9.9305968284606934,300,10.816257465427734,10.657943128608167,7.6425657566287555,13.73938542639371,16.190697359555635,25.674751011654735
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rephrase,true,prompt,600,0,10,614,600,12.188601141174635,11.903362274169922,9.1120753288269043,14.933786392211914,17.776021957397461,27.716953277587891,600,10.816257465427734,10.446227461099625,7.5460095405578613,13.918885650811717,17.453689327894246,27.67965704575181
QM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,100,400,rephrase,true,request_cluster,600,0,10,614,300,12.188601141174635,12.109592437744141,9.3760097026824951,14.693415760993958,16.999188041687013,25.714274406433105,300,10.816257465427734,10.657943128608167,7.6425657566287555,13.73938542639371,16.190697359555635,25.674751011654735
