arm,batch,population,metric,group,prompt_denominator,request_denominator,numerator,rate,ties,request_all_success_numerator,order_sha256,bit_order_sha256,new_strict_numerator,new_strict_rate,new_request_all_strict_numerator,new_request_all_strict_rate,new_token_correct,new_token_denominator,new_token_accuracy,true_strict_numerator,true_strict_rate,true_request_all_strict_numerator,true_request_all_strict_rate,true_token_correct,true_token_denominator,true_token_accuracy
REFIT4,51,historical,PS,SUPERSEDED,8,4,5,0.625,0,1,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,c7dc7e8fc447c86c76c7d67edb645c1538021107b3dcdc6054196bcc608154bc,0,0.0,0,0.0,0,8,0.0,0,0.0,0,0.0,0,8,0.0
REFIT4,51,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,51,historical,NS,ALL,1280,128,883,0.68984375,0,34,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,6e9e542f4275a097e17f8a5cf45d277289666f25cce5ed68f3b4c2f0426dea0a,72,0.05625,0,0.0,72,1280,0.05625,163,0.12734375,0,0.0,163,1280,0.12734375
REFIT4,51,historical,NS,ACTIVE_TARGET,1240,124,858,0.6919354838709677,0,33,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,e1ea54fcb6ad1b17523cba73fb034d3ec271a0370f0fea582db49965ef06353c,72,0.05806451612903226,0,0.0,72,1240,0.05806451612903226,163,0.1314516129032258,0,0.0,163,1240,0.1314516129032258
REFIT4,51,historical,NS,SUPERSEDED,40,4,25,0.625,0,1,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,a2879f0737a1b7d991d75149281809215417fc40b0ef2279ff1112a0464299e0,0,0.0,0,0.0,0,40,0.0,0,0.0,0,0.0,0,40,0.0
REFIT4,51,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,52,current,RS,ALL,100,100,100,1.0,0,100,9ce14fa299ca8dcee036469556c46b98b8058b19a957abba146d23cab698a66d,903db6e08ea7635d3148674c9c9d994d8abec61200636dd219b1fd97a1a0b7f2,100,1.0,100,1.0,102,102,1.0,0,0.0,0,0.0,2,102,0.0196078431372549
REFIT4,52,current,PS,ALL,200,100,197,0.985,0,97,a2d3501b7b4add5e26f73ee940339835c6ead2601d4bdaaab4a530aa82132d15,9849e18a23ec89780227388be792e3e357eb1ff78c7e43f85ea4224270cefc5d,140,0.7,51,0.51,144,204,0.7058823529411765,1,0.005,0,0.0,5,204,0.024509803921568627
REFIT4,52,current,NS,ALL,1000,100,735,0.735,0,29,88ba3c689f3d6a35ab80cc7b9300205f6a6d1206dd54418e5ec38a0336879278,90109c402dd19cd6158f76ba639523ea82c5205b0267df83aa6809505bc99d2e,41,0.041,0,0.0,61,1020,0.059803921568627454,139,0.139,0,0.0,159,1020,0.15588235294117647
REFIT4,52,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,124,0.96875,124,0.96875,124,128,0.96875,0,0.0,0,0.0,0,128,0.0
REFIT4,52,historical,RS,ACTIVE_TARGET,124,124,124,1.0,0,124,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,150786e9b79536f282a59aac9dbf153d0b81113f16bba40d37a26a340e9fc75e,122,0.9838709677419355,122,0.9838709677419355,122,124,0.9838709677419355,0,0.0,0,0.0,0,124,0.0
REFIT4,52,historical,RS,SUPERSEDED,4,4,4,1.0,0,4,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,d595541fc3518759793416c68e211d8383688498b8a6ce23a74c78cc703a317e,2,0.5,2,0.5,2,4,0.5,0,0.0,0,0.0,0,4,0.0
REFIT4,52,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,52,historical,PS,ALL,256,128,251,0.98046875,0,123,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,6a841b456ba8899a78744763a635c058cf7341b8976a422557f7e26b608b8b3f,175,0.68359375,63,0.4921875,175,256,0.68359375,0,0.0,0,0.0,0,256,0.0
REFIT4,52,historical,PS,ACTIVE_TARGET,248,124,245,0.9879032258064516,0,121,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,e8bde470c5f54137d8a527bed7e9c2833ee52eb0574aabbcc0b457ff2570b13c,175,0.7056451612903226,63,0.5080645161290323,175,248,0.7056451612903226,0,0.0,0,0.0,0,248,0.0
REFIT4,52,historical,PS,SUPERSEDED,8,4,6,0.75,0,2,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,b8a294f00f58945c4b2e7c769967b5694a66c8fb997582bf04d993c4a7d85ff2,0,0.0,0,0.0,0,8,0.0,0,0.0,0,0.0,0,8,0.0
REFIT4,52,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,52,historical,NS,ALL,1280,128,889,0.69453125,0,39,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,00093212f2e5666faa0e8955e8108a19a8c6fed50c8adf7db52007e7c6d06134,73,0.05703125,0,0.0,73,1280,0.05703125,159,0.12421875,0,0.0,159,1280,0.12421875
REFIT4,52,historical,NS,ACTIVE_TARGET,1240,124,865,0.6975806451612904,0,38,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,e14f46c2688d5247870f14b690ca15068f2e17abd156485d3311d9a276c5dfbe,73,0.05887096774193548,0,0.0,73,1240,0.05887096774193548,159,0.1282258064516129,0,0.0,159,1240,0.1282258064516129
REFIT4,52,historical,NS,SUPERSEDED,40,4,24,0.6,0,1,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,cbfa484b295460cc285a9c2437b52cddd8b4c9ac9348f439234458ff14ef5130,0,0.0,0,0.0,0,40,0.0,0,0.0,0,0.0,0,40,0.0
REFIT4,52,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,53,current,RS,ALL,100,100,100,1.0,0,100,7f26d60f9749d58c9df819bebcead3a696752da99a6280a5167af62ca9c29732,33c722daf0ae7f527ad3b83ebdd89187a6b1927c6399a9f75070ebb1be3a693c,99,0.99,99,0.99,101,102,0.9901960784313726,0,0.0,0,0.0,0,100,0.0
REFIT4,53,current,PS,ALL,200,100,193,0.965,0,95,69838fdc175506fda322d95cb3d281ee33e41fb39d7329c3cd2b2fbc7427e8cd,1beb74fadb4ab649cd38f3986b0dd53baf0ab36635e2f9b57339cbff97ba6503,131,0.655,47,0.47,135,204,0.6617647058823529,1,0.005,0,0.0,1,200,0.005
REFIT4,53,current,NS,ALL,1000,100,693,0.693,0,31,446c7e39555f018d2da9397935e3c5b66c799af6006d56a66d76733a1136b493,b0afb42306ce57628def680b6b82d948198bfdfe7d8beb4c447db13d3c031a59,52,0.052,0,0.0,72,1020,0.07058823529411765,102,0.102,0,0.0,102,1000,0.102
REFIT4,53,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,125,0.9765625,125,0.9765625,125,128,0.9765625,0,0.0,0,0.0,0,128,0.0
REFIT4,53,historical,RS,ACTIVE_TARGET,124,124,124,1.0,0,124,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,150786e9b79536f282a59aac9dbf153d0b81113f16bba40d37a26a340e9fc75e,123,0.9919354838709677,123,0.9919354838709677,123,124,0.9919354838709677,0,0.0,0,0.0,0,124,0.0
REFIT4,53,historical,RS,SUPERSEDED,4,4,4,1.0,0,4,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,d595541fc3518759793416c68e211d8383688498b8a6ce23a74c78cc703a317e,2,0.5,2,0.5,2,4,0.5,0,0.0,0,0.0,0,4,0.0
REFIT4,53,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,53,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,bb1101c778eb789d226801affaa0946f1034a881e64a1ca4a3ca213f43f15256,176,0.6875,64,0.5,176,256,0.6875,0,0.0,0,0.0,0,256,0.0
REFIT4,53,historical,PS,ACTIVE_TARGET,248,124,245,0.9879032258064516,0,121,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,e8bde470c5f54137d8a527bed7e9c2833ee52eb0574aabbcc0b457ff2570b13c,176,0.7096774193548387,64,0.5161290322580645,176,248,0.7096774193548387,0,0.0,0,0.0,0,248,0.0
REFIT4,53,historical,PS,SUPERSEDED,8,4,5,0.625,0,1,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,fec720b9121483c1a780c78515fbabfc31b31489738a442ad7e90220b236fa42,0,0.0,0,0.0,0,8,0.0,0,0.0,0,0.0,0,8,0.0
REFIT4,53,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,53,historical,NS,ALL,1280,128,884,0.690625,0,38,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,248a7cdb630c0f44fdba84750755775cef7ec4c723b2d3eb209bc008c5958aee,74,0.0578125,0,0.0,74,1280,0.0578125,156,0.121875,0,0.0,156,1280,0.121875
REFIT4,53,historical,NS,ACTIVE_TARGET,1240,124,861,0.6943548387096774,0,37,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,93c197252fa57540171e800a00c0b4c4d062c3a49f0c396ce07668222b49a26e,74,0.05967741935483871,0,0.0,74,1240,0.05967741935483871,156,0.12580645161290321,0,0.0,156,1240,0.12580645161290321
REFIT4,53,historical,NS,SUPERSEDED,40,4,23,0.575,0,1,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,fe82c78a0d8a45f7c945dc74b23748465410219e2572cc94124454cbea92403c,0,0.0,0,0.0,0,40,0.0,0,0.0,0,0.0,0,40,0.0
REFIT4,53,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,54,current,RS,ALL,100,100,100,1.0,0,100,63dab5bd43b876c52366c45fba83139caadc18cb67f8a5561bb5d2186cda56ef,961c42f3a1ba74011412b357bd80a7dc35b0f1fd7c4b16d90bc505b615a5e6c2,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,1,101,0.009900990099009901
REFIT4,54,current,PS,ALL,200,100,197,0.985,0,97,50ceaacb80c9191f982151d07b6f98987df5582543964d9d49363130a24514aa,089c04dfca19447c2e763801fc2823625a7762f516446eb2033c0dd6bceb94ad,150,0.75,60,0.6,152,202,0.7524752475247525,0,0.0,0,0.0,2,202,0.009900990099009901
REFIT4,54,current,NS,ALL,1000,100,745,0.745,0,31,04f0fc6cc56c4906f43c0907eb00c1ee21d7fec182833d05ca03557c7a373e11,c75c83c7b758fcdae585bb0c75f96409434f6b49797a01f0faf7c2b84dc4cdb8,52,0.052,0,0.0,62,1010,0.061386138613861385,107,0.107,0,0.0,117,1010,0.11584158415841585
REFIT4,54,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,125,0.9765625,125,0.9765625,125,128,0.9765625,0,0.0,0,0.0,0,128,0.0
REFIT4,54,historical,RS,ACTIVE_TARGET,124,124,124,1.0,0,124,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,150786e9b79536f282a59aac9dbf153d0b81113f16bba40d37a26a340e9fc75e,123,0.9919354838709677,123,0.9919354838709677,123,124,0.9919354838709677,0,0.0,0,0.0,0,124,0.0
REFIT4,54,historical,RS,SUPERSEDED,4,4,4,1.0,0,4,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,d595541fc3518759793416c68e211d8383688498b8a6ce23a74c78cc703a317e,2,0.5,2,0.5,2,4,0.5,0,0.0,0,0.0,0,4,0.0
REFIT4,54,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,54,historical,PS,ALL,256,128,251,0.98046875,0,123,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,6a841b456ba8899a78744763a635c058cf7341b8976a422557f7e26b608b8b3f,179,0.69921875,65,0.5078125,179,256,0.69921875,0,0.0,0,0.0,0,256,0.0
REFIT4,54,historical,PS,ACTIVE_TARGET,248,124,245,0.9879032258064516,0,121,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,e8bde470c5f54137d8a527bed7e9c2833ee52eb0574aabbcc0b457ff2570b13c,178,0.717741935483871,65,0.5241935483870968,178,248,0.717741935483871,0,0.0,0,0.0,0,248,0.0
REFIT4,54,historical,PS,SUPERSEDED,8,4,6,0.75,0,2,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,b8a294f00f58945c4b2e7c769967b5694a66c8fb997582bf04d993c4a7d85ff2,1,0.125,0,0.0,1,8,0.125,0,0.0,0,0.0,0,8,0.0
REFIT4,54,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,54,historical,NS,ALL,1280,128,874,0.6828125,0,35,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,58d73373cd12db4ebe2a4136eac88c0916abbe072ffa2be4b751eeb045c8dd79,73,0.05703125,0,0.0,73,1280,0.05703125,151,0.11796875,0,0.0,151,1280,0.11796875
REFIT4,54,historical,NS,ACTIVE_TARGET,1240,124,850,0.6854838709677419,0,34,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,101a144dab1c87d8f297c401b12bdc002fa0a6b9883a8952cfa733ed5c2326b8,73,0.05887096774193548,0,0.0,73,1240,0.05887096774193548,151,0.1217741935483871,0,0.0,151,1240,0.1217741935483871
REFIT4,54,historical,NS,SUPERSEDED,40,4,24,0.6,0,1,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,cbfa484b295460cc285a9c2437b52cddd8b4c9ac9348f439234458ff14ef5130,0,0.0,0,0.0,0,40,0.0,0,0.0,0,0.0,0,40,0.0
REFIT4,54,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,55,current,RS,ALL,100,100,100,1.0,0,100,cb5d11414d0e7099be33952159a14f5c17d54a39802c5f7c4acbd60a3bb2cbd6,e836680b194cf99fd70ecfacb3cbe6269a4e34298506833e713bee992449dadc,100,1.0,100,1.0,101,101,1.0,0,0.0,0,0.0,0,100,0.0
REFIT4,55,current,PS,ALL,200,100,194,0.97,0,95,2ec5397f58ffbcdd16165d21bc9bf38110374bf9a5111fa28592f24012d40ada,9ec031c445c408ad5acd0114973e9a535a6969862cd38145df64f5126ff4833b,145,0.725,58,0.58,147,202,0.7277227722772277,0,0.0,0,0.0,0,200,0.0
REFIT4,55,current,NS,ALL,1000,100,749,0.749,0,25,e43c12463676a0d861f7236688276f03651f8453e917aad17e8af4c022aa6571,33108dcad938ea2f5b3d36f7e9397dab72fe5722fb14f3eef3b99158cf759fc7,22,0.022,0,0.0,32,1010,0.031683168316831684,117,0.117,0,0.0,117,1000,0.117
REFIT4,55,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,125,0.9765625,125,0.9765625,125,128,0.9765625,0,0.0,0,0.0,0,128,0.0
REFIT4,55,historical,RS,ACTIVE_TARGET,124,124,124,1.0,0,124,42205eaaa54bc134286058569563a5fd3947a246e604d53104f8ec1fa2e7c8c4,150786e9b79536f282a59aac9dbf153d0b81113f16bba40d37a26a340e9fc75e,123,0.9919354838709677,123,0.9919354838709677,123,124,0.9919354838709677,0,0.0,0,0.0,0,124,0.0
REFIT4,55,historical,RS,SUPERSEDED,4,4,4,1.0,0,4,fdb2ce97a1f4c2950b450f0cb6b4295a515aa3c7d6060bbcbe0710517968f895,d595541fc3518759793416c68e211d8383688498b8a6ce23a74c78cc703a317e,2,0.5,2,0.5,2,4,0.5,0,0.0,0,0.0,0,4,0.0
REFIT4,55,historical,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,55,historical,PS,ALL,256,128,250,0.9765625,0,122,ad04e4c9165dc2968762f1be57e56ecd3200a794a6f9119060043ed6ae660483,bb1101c778eb789d226801affaa0946f1034a881e64a1ca4a3ca213f43f15256,179,0.69921875,65,0.5078125,179,256,0.69921875,0,0.0,0,0.0,0,256,0.0
REFIT4,55,historical,PS,ACTIVE_TARGET,248,124,245,0.9879032258064516,0,121,3791f82e104a2ada4b398dc1db2a2264fb0af62a4e4bf6aef0a086422f32f1f0,e8bde470c5f54137d8a527bed7e9c2833ee52eb0574aabbcc0b457ff2570b13c,178,0.717741935483871,65,0.5241935483870968,178,248,0.717741935483871,0,0.0,0,0.0,0,248,0.0
REFIT4,55,historical,PS,SUPERSEDED,8,4,5,0.625,0,1,62062e6cb49887f32a1c76fdf17b099924e6047363e07cb4722f9c3296834b1c,fec720b9121483c1a780c78515fbabfc31b31489738a442ad7e90220b236fa42,1,0.125,0,0.0,1,8,0.125,0,0.0,0,0.0,0,8,0.0
REFIT4,55,historical,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,55,historical,NS,ALL,1280,128,869,0.67890625,0,34,44ffffbda00cae6fb736e66766f9335f3770a75bc0424d960da4e3f3546df901,756b401c3c105782568fc134470c1a980813d4b330753b8a0f6b867fd8ebf898,76,0.059375,0,0.0,76,1280,0.059375,145,0.11328125,0,0.0,145,1280,0.11328125
REFIT4,55,historical,NS,ACTIVE_TARGET,1240,124,845,0.6814516129032258,0,33,a5877f0728f82ce6c3766b9a09a6887ba7c195abf4b87c8d0f6257a5d1f4382a,c72622b3bedbe5d6548c1c3c686f3d59bb2643fe3ee8468fb04e97c77f2b1578,76,0.06129032258064516,0,0.0,76,1240,0.06129032258064516,145,0.11693548387096774,0,0.0,145,1240,0.11693548387096774
REFIT4,55,historical,NS,SUPERSEDED,40,4,24,0.6,0,1,c783b8eee87ee1f8bdc0657262a67cfe71155effba81fc0256ecd9a309a7cf8c,cbfa484b295460cc285a9c2437b52cddd8b4c9ac9348f439234458ff14ef5130,0,0.0,0,0.0,0,40,0.0,0,0.0,0,0.0,0,40,0.0
REFIT4,55,historical,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,55,suffix,RS,ALL,500,500,500,1.0,0,500,cd51ffcc82e26a0ea707888f7a025fe3a874c189e773a3e8cb4a59ee03191b4a,6e91db249630ec95c8b12fdd530d25176be43c530efa9f3741816906704f2b85,499,0.998,499,0.998,506,507,0.9980276134122288,0,0.0,0,0.0,6,506,0.011857707509881422
REFIT4,55,suffix,RS,ACTIVE_TARGET,499,499,499,1.0,0,499,206f964aa828308f19dab42b2c31f1fa0888a8a2a24864cf863bb03a39c42b28,c304b93b8dc633a8654099d011b65c6c5f785bcd513ee861092c24bb69557ae5,498,0.9979959919839679,498,0.9979959919839679,505,506,0.9980237154150198,0,0.0,0,0.0,6,505,0.011881188118811881
REFIT4,55,suffix,RS,SUPERSEDED,1,1,1,1.0,0,1,baaeb6932533c19e691c4188f2bfbe14635231ca0fce58c73249c980058d53cf,a0493637452e1c3d788cc5d45030e6446b00707dc300fec61b9de39d29ff984a,1,1.0,1,1.0,1,1,1.0,0,0.0,0,0.0,0,1,0.0
REFIT4,55,suffix,RS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,55,suffix,PS,ALL,1000,500,978,0.978,0,481,1fa60daba09234d0046a195f933eb30fbe00efb6f5cce0b08eb081ab593377bb,c4f1643872f672e6a18edf658aa0c93116a77b227fee2c0c843a416cde948f73,712,0.712,275,0.55,725,1014,0.7149901380670611,2,0.002,0,0.0,14,1012,0.01383399209486166
REFIT4,55,suffix,PS,ACTIVE_TARGET,998,499,977,0.9789579158316634,0,481,0639803159111e6c0158c8d8ffb80d7b1adc735bbacabe85399ff4e3e2b1cf25,c699b9a2734d661c0df1aadc287acfdd170d2a1f7788e149d2642518cbdfbead,711,0.7124248496993988,275,0.5511022044088176,724,1012,0.7154150197628458,2,0.002004008016032064,0,0.0,14,1010,0.013861386138613862
REFIT4,55,suffix,PS,SUPERSEDED,2,1,1,0.5,0,0,d6be93e1a1a3f61a3433c7b16bcc1becc85ea0f4cf05ec23f332b224214a02d4,c3f1d4039cf4765638dccbf53eee05908e1c370b5ef9b58211d2174bdd9937dc,1,0.5,0,0.0,1,2,0.5,0,0.0,0,0.0,0,2,0.0
REFIT4,55,suffix,PS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,55,suffix,NS,ALL,5000,500,3626,0.7252,0,145,3888cf778c56fc9e67dbb8321aff30a83076c58fd78e90e9d007d7e043109456,b21e2232241acfbabba2953781208257da8ea24ef3c6d3385779f74ac1471ffc,224,0.0448,0,0.0,293,5070,0.057790927021696255,566,0.1132,0,0.0,626,5060,0.12371541501976284
REFIT4,55,suffix,NS,ACTIVE_TARGET,4990,499,3617,0.7248496993987976,0,145,14c29f67ddea9384cef0334864f7906d4ffb3138d769f5a1eae5b7db4cd66cd3,4002d2dc019a75f3546f663f3bcb975727c224eb392a5151ff00637cf8b1ce3d,224,0.044889779559118236,0,0.0,293,5060,0.05790513833992095,566,0.11342685370741483,0,0.0,626,5050,0.12396039603960396
REFIT4,55,suffix,NS,SUPERSEDED,10,1,9,0.9,0,0,4c92c36935f7e06b2d99740b10544efaf8efd1872aac68c301ffdad0d86cc14d,1a701ffdd806ed90c3fbcb2663ccc0ddb58f086f237aa3803ba058bcb35bf716,0,0.0,0,0.0,0,10,0.0,0,0.0,0,0.0,0,10,0.0
REFIT4,55,suffix,NS,UNKNOWN_RELATION,0,0,0,,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,,0,,0,0,,0,,0,,0,0,
REFIT4,56,current,RS,ALL,100,100,100,1.0,0,100,edc8150be6b620d66705a8f6242dd6cad3c49614014f74057b1e6bf7c38dfabe,ab84a6943b4514cccfac181656a4aac89d48de18efeeced161c191b0a094f4e1,100,1.0,100,1.0,105,105,1.0,0,0.0,0,0.0,4,104,0.038461538461538464
REFIT4,56,current,PS,ALL,200,100,186,0.93,0,89,dafde2ff55dc7d5f053c964c17c4d7eb217f89f4adc564346ec5337ca3279709,aa34d272e882169b6141bc0229f104c4fc211e49c667b33cda6923bd9b6518af,142,0.71,58,0.58,151,210,0.719047619047619,1,0.005,0,0.0,9,208,0.04326923076923077
REFIT4,56,current,NS,ALL,1000,100,679,0.679,0,23,00389932588b925828f401d92373e87f3da998ab87ac9d2ce7cbf8239815a29c,87254d1fe166e5369a98fbdc103cfcab0d1c6d55b9108c2dc4a2f54f80e53d35,43,0.043,0,0.0,92,1050,0.08761904761904762,94,0.094,0,0.0,134,1040,0.12884615384615383
REFIT4,56,historical,RS,ALL,128,128,128,1.0,0,128,49c3aa0410faa279cb4105f46dcb5a374a2ad1820e8bd1fae9da17f1739f4d01,4a46b72e59faaabc3052c4ef7c4ce238f9c15c4d2314ff222f161101c7e47ed4,125,0.9765625,125,0.9765625,125,128,0.9765625,0,0.0,0,0.0,0,128,0.0
